protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
BSU_25280	GO:0140097	16	77	10	0.9999999999997147	0.9999999999997147	0
BSU_12080	GO:0098662	10	60	8	0.9999999999995455	0.9999999999995455	0
BSU_22350	GO:0003677	21	308	16	0.9999999999994235	0.9999999999994235	0
BSU_03000	GO:0140359	34	41	10	0.9999999999957183	0.9999999999957183	0
BSU_36830	GO:0006812	12	104	9	0.9999999999941267	0.9999999999941267	1
BSU_27460	GO:0140359	35	41	10	0.9999999999940651	0.9999999999940651	0
BSU_27450	GO:0140359	35	41	10	0.9999999999940651	0.9999999999940651	0
BSU_23970	GO:0140359	35	41	10	0.9999999999940651	0.9999999999940651	0
new_2477758_2477958_c	GO:0003676	36	449	23	0.9999999999932395	0.9999999999932395	0
BSU_36800	GO:0009259	10	84	8	0.9999999999930969	0.9999999999930969	1
BSU_29350	GO:0140359	36	41	10	0.9999999999918638	0.9999999999918638	0
BSU_29360	GO:0140359	36	41	10	0.9999999999918638	0.9999999999918638	0
BSU_03370	GO:0140359	36	41	10	0.9999999999918638	0.9999999999918638	0
BSU_36840	GO:0072521	9	107	8	0.9999999999892674	0.9999999999892674	1
BSU_16240	GO:0034220	16	74	9	0.9999999999887944	0.9999999999887944	1
BSU_25560	GO:0140097	22	77	10	0.9999999999823133	0.9999999999823133	1
BSU_01410	GO:0005575	58	1850	56	0.9999999999811391	0.9999999999811391	1
BSU_16370	GO:0071692	9	11	5	0.9999999999779637	0.9999999999779637	0
BSU_25280	GO:0003677	16	308	13	0.9999999999764161	0.9999999999764161	0
BSU_40440	GO:0008152	33	1247	31	0.9999999999539771	0.9999999999539771	1
BSU_15990	GO:0110165	58	1801	55	0.9999999999359298	0.9999999999359298	1
BSU_11440	GO:0008104	7	50	6	0.9999999999299817	0.9999999999299817	1
BSU_07060	GO:0004553	8	41	6	0.9999999999107151	0.9999999999107151	0
BSU_27600	GO:0097159	52	951	38	0.9999999998813792	0.9999999998813792	1
BSU_35710	GO:0140359	34	41	9	0.9999999998696276	0.9999999998696276	1
BSU_31610	GO:0030001	6	76	6	0.9999999998539775	0.9999999998539775	1
BSU_30750	GO:0140359	34	41	9	0.9999999998342984	0.9999999998342984	0
BSU_30740	GO:0140359	34	41	9	0.9999999998342984	0.9999999998342984	0
BSU_00310	GO:0140640	19	162	11	0.999999999780419	0.999999999780419	1
BSU_28020	GO:0006024	22	45	8	0.999999999761633	0.999999999761633	0
BSU_28020	GO:0006023	22	45	8	0.999999999761633	0.999999999761633	0
BSU_08090	GO:1901565	17	98	9	0.9999999996457056	0.9999999996457056	0
BSU_16800	GO:0051301	8	52	6	0.9999999996446745	0.9999999996446745	1
BSU_33810	GO:0009987	39	1541	37	0.999999999556258	0.999999999556258	1
BSU_19620	GO:0017171	5	46	5	0.999999999477131	0.999999999477131	0
BSU_00210	GO:0140640	16	162	10	0.9999999994316516	0.9999999994316516	0
BSU_40500	GO:0097159	58	951	40	0.9999999993518947	0.9999999993518947	1
BSU_07060	GO:0005976	8	59	6	0.9999999991155873	0.9999999991155873	0
BSU_07050	GO:0005976	8	59	6	0.9999999991155873	0.9999999991155873	0
BSU_38160	GO:0006812	9	104	7	0.9999999989211594	0.9999999989211594	1
BSU_16380	GO:0071692	7	11	4	0.9999999982398652	0.9999999982398652	1
BSU_13000	GO:0048646	8	260	8	0.9999999981041047	0.9999999981041047	0
BSU_27280	GO:0099046	3	5	3	0.9999999980985275	0.9999999980985275	0
BSU_00590	GO:0003676	29	449	18	0.9999999972964889	0.9999999972964889	1
BSU_37160	GO:0140535	8	31	5	0.9999999970277219	0.9999999970277219	1
BSU_12080	GO:0016491	10	284	9	0.9999999969015834	0.9999999969015834	0
BSU_28020	GO:0016043	22	224	12	0.9999999960962483	0.9999999960962483	0
BSU_13000	GO:0032502	8	286	8	0.9999999958952438	0.9999999958952438	0
BSU_14470	GO:0006024	12	45	6	0.9999999949350346	0.9999999949350346	0
BSU_14470	GO:0006023	12	45	6	0.9999999949350346	0.9999999949350346	0
BSU_24060	GO:0019752	15	309	11	0.9999999939291653	0.9999999939291653	0
BSU_24060	GO:0019752	15	309	11	0.9999999939291653	0.9999999939291653	0
BSU_34600	GO:0005575	35	1850	35	0.999999993829078	0.999999993829078	1
BSU_10110	GO:0004185	6	17	4	0.9999999934748249	0.9999999934748249	1
BSU_24060	GO:0043436	15	319	11	0.9999999914537359	0.9999999914537359	0
BSU_36820	GO:0051234	9	415	9	0.9999999894923095	0.9999999894923095	1
BSU_29090	GO:0006259	10	122	7	0.9999999890842285	0.9999999890842285	1
BSU_28010	GO:0006023	35	45	8	0.9999999849663325	0.9999999849663325	0
BSU_28010	GO:0006024	35	45	8	0.9999999849663325	0.9999999849663325	0
BSU_19620	GO:0006508	5	93	5	0.9999999812415696	0.9999999812415696	1
BSU_25560	GO:0016779	22	50	7	0.9999999807313369	0.9999999807313369	1
BSU_24350	GO:0032787	7	125	6	0.999999978179798	0.999999978179798	1
BSU_00210	GO:0032991	16	238	10	0.9999999749891085	0.9999999749891085	0
BSU_37130	GO:0016775	17	39	6	0.9999999739214485	0.9999999739214485	0
BSU_19620	GO:0045229	5	99	5	0.9999999727177659	0.9999999727177659	0
BSU_16290	GO:0070925	6	24	4	0.999999968393703	0.999999968393703	1
BSU_34140	GO:0042626	7	60	5	0.9999999612578104	0.9999999612578104	1
BSU_01670	GO:0017171	4	46	4	0.9999999606976836	0.9999999606976836	0
BSU_36250	GO:0030554	16	435	12	0.9999999597821515	0.9999999597821515	1
BSU_15240	GO:0022414	22	17	5	0.9999999586582128	0.9999999586582128	1
BSU_40900	GO:0016779	26	50	7	0.9999999186159718	0.9999999186159718	0
BSU_14610	GO:0019752	18	309	11	0.9999998950044328	0.9999998950044328	0
BSU_14610	GO:0019752	18	309	11	0.9999998950044328	0.9999998950044328	0
BSU_01670	GO:0030203	4	60	4	0.9999998903851086	0.9999998903851086	1
BSU_16250	GO:0071692	4	11	3	0.9999998748207314	0.9999998748207314	0
BSU_34140	GO:0015154	7	7	3	0.9999998674022201	0.9999998674022201	1
BSU_14610	GO:0043436	18	319	11	0.9999998537437363	0.9999998537437363	0
BSU_16910	GO:0030203	15	60	6	0.9999998444710727	0.9999998444710727	0
BSU_36880	GO:0044281	9	559	9	0.9999998396294497	0.9999998396294497	0
BSU_16530	GO:0009252	5	45	4	0.9999998229065585	0.9999998229065585	0
BSU_24020	GO:0090304	6	241	6	0.9999998146559772	0.9999998146559772	0
BSU_37070	GO:0008150	63	2179	60	0.9999998078288277	0.9999998078288277	1
BSU_30860	GO:0003979	2	3	2	0.999999799774947	0.999999799774947	1
BSU_12080	GO:0005215	10	300	8	0.9999997760587488	0.9999997760587488	0
BSU_01270	GO:0005488	67	1398	50	0.9999997618804333	0.9999997618804333	1
BSU_24020	GO:0009059	6	261	6	0.9999996995158923	0.9999996995158923	0
BSU_13900	GO:0019222	30	227	12	0.9999996551417878	0.9999996551417878	0
BSU_16960	GO:0140098	13	83	6	0.9999996326885386	0.9999996326885386	1
BSU_29420	GO:0008610	4	81	4	0.9999996190841219	0.9999996190841219	1
BSU_14880	GO:0051234	19	415	12	0.999999559806989	0.999999559806989	0
BSU_14880	GO:0051234	19	415	12	0.999999559806989	0.999999559806989	0
BSU_25480	GO:0051082	6	11	3	0.9999995466754874	0.9999995466754874	1
BSU_10110	GO:0006024	6	45	4	0.9999995219262666	0.9999995219262666	1
BSU_08090	GO:0016748	17	4	3	0.9999994850923292	0.9999994850923292	0
BSU_24020	GO:0003677	8	308	7	0.9999994455692762	0.9999994455692762	1
BSU_25210	GO:1990234	30	20	5	0.9999994346514851	0.9999994346514851	1
BSU_06060	GO:0003886	3	3	2	0.9999993993248412	0.9999993993248412	1
BSU_22070	GO:0042451	2	4	2	0.9999993993248412	0.9999993993248412	1
BSU_16290	GO:0009425	6	12	3	0.9999993772722461	0.9999993772722461	1
BSU_16580	GO:0140535	19	31	5	0.9999993289446607	0.9999993289446607	0
BSU_16200	GO:0030030	3	31	3	0.99999922800217	0.99999922800217	1
BSU_18240	GO:0034033	5	16	3	0.999999141393636	0.999999141393636	1
BSU_37080	GO:0140535	9	31	4	0.999999085311765	0.999999085311765	0
BSU_03000	GO:0016887	34	141	10	0.9999989241521907	0.9999989241521907	0
BSU_35710	GO:0016887	34	141	10	0.9999989241521907	0.9999989241521907	0
BSU_08320	GO:0016887	34	141	10	0.9999989241521907	0.9999989241521907	0
BSU_36880	GO:0009058	9	690	9	0.999998920010768	0.999998920010768	0
BSU_15780	GO:0006793	5	205	5	0.9999989043304776	0.9999989043304776	0
BSU_28190	GO:0043170	10	553	9	0.9999987967404421	0.9999987967404421	0
BSU_16170	GO:0110165	191	1801	139	0.9999987567702906	0.9999987567702906	1
BSU_40440	GO:0005488	33	1398	28	0.9999986473482911	0.9999986473482911	1
BSU_23970	GO:0016887	35	141	10	0.9999985569120399	0.9999985569120399	0
BSU_27460	GO:0016887	35	141	10	0.9999985569120399	0.9999985569120399	0
BSU_27450	GO:0016887	35	141	10	0.9999985569120399	0.9999985569120399	0
BSU_08330	GO:0016887	35	141	10	0.9999985569120399	0.9999985569120399	0
BSU_08450	GO:0000041	3	40	3	0.9999982622442934	0.9999982622442934	1
BSU_37250	GO:0009061	3	3	2	0.9999981985449651	0.9999981985449651	0
BSU_13900	GO:0010468	30	216	11	0.9999981947059592	0.9999981947059592	0
BSU_13900	GO:0010556	30	216	11	0.9999981947059592	0.9999981947059592	0
BSU_13900	GO:0010468	30	216	11	0.9999981947059592	0.9999981947059592	0
BSU_29360	GO:0016887	36	141	10	0.9999980856126796	0.9999980856126796	0
BSU_29350	GO:0016887	36	141	10	0.9999980856126796	0.9999980856126796	0
BSU_03370	GO:0016887	36	141	10	0.9999980856126796	0.9999980856126796	0
BSU_23970	GO:0008150	35	2179	35	0.9999980004123112	0.9999980004123112	1
BSU_01270	GO:0008150	67	2179	62	0.9999978131442082	0.9999978131442082	1
BSU_26810	GO:0009252	3	45	3	0.9999974816898373	0.9999974816898373	1
BSU_12080	GO:0006810	10	412	8	0.9999973157085063	0.9999973157085063	0
BSU_01450	GO:0110165	37	1801	34	0.9999972932347727	0.9999972932347727	1
BSU_35700	GO:0071554	9	97	5	0.9999972484192415	0.9999972484192415	0
BSU_12080	GO:0051234	10	415	8	0.9999971600930401	0.9999971600930401	0
BSU_16800	GO:0016043	8	224	6	0.9999971143942464	0.9999971143942464	0
BSU_12080	GO:0051179	10	416	8	0.999997106517542	0.999997106517542	0
BSU_37190	GO:0046474	2	7	2	0.9999969966242056	0.9999969966242056	1
BSU_16910	GO:0045229	15	99	6	0.9999968941785007	0.9999968941785007	0
BSU_06610	GO:0030554	15	435	10	0.9999968304112712	0.9999968304112712	1
BSU_06070	GO:0099046	3	5	2	0.9999963982308138	0.9999963982308138	1
BSU_38170	GO:0005886	12	841	11	0.9999960685001642	0.9999960685001642	1
BSU_16910	GO:0071840	15	244	8	0.9999957750808874	0.9999957750808874	0
BSU_04580	GO:0043226	16	98	6	0.9999957193079417	0.9999957193079417	1
BSU_28190	GO:1901564	10	639	9	0.9999956885817155	0.9999956885817155	0
BSU_28190	GO:1901564	10	639	9	0.9999956885817155	0.9999956885817155	0
BSU_01090	GO:0016020	36	913	0	0.9999956797262397	0.9999956797262397	0
BSU_14470	GO:0016043	12	224	7	0.9999954441252008	0.9999954441252008	0
BSU_24710	GO:0051716	4	149	4	0.999995378035791	0.999995378035791	1
BSU_00210	GO:0044237	16	816	13	0.9999951288911185	0.9999951288911185	0
BSU_31650	GO:0051234	6	415	6	0.9999951099681371	0.9999951099681371	1
BSU_36880	GO:0044237	9	816	9	0.9999950737712678	0.9999950737712678	0
BSU_03770	GO:0030420	3	56	3	0.9999950114869284	0.9999950114869284	1
BSU_13900	GO:0050794	30	293	12	0.9999947677713442	0.9999947677713442	0
BSU_23800	GO:1901605	4	156	4	0.9999944292443717	0.9999944292443717	1
BSU_33060	GO:0005886	9	841	9	0.9999935972296522	0.9999935972296522	1
BSU_27460	GO:0016818	35	169	10	0.9999926144101823	0.9999926144101823	0
BSU_28190	GO:0044238	10	976	10	0.9999923730143468	0.9999923730143468	0
BSU_37160	GO:0003676	8	449	7	0.9999922919032475	0.9999922919032475	0
BSU_20340	GO:0003676	6	449	6	0.9999920195972156	0.9999920195972156	0
BSU_05980	GO:0071705	6	91	4	0.9999912650789224	0.9999912650789224	1
BSU_16240	GO:0055085	16	342	9	0.9999905635286387	0.9999905635286387	1
BSU_32600	GO:0055085	7	342	6	0.9999903547264926	0.9999903547264926	0
BSU_32600	GO:0055085	7	342	6	0.9999903547264926	0.9999903547264926	0
BSU_32600	GO:0055085	7	342	6	0.9999903547264926	0.9999903547264926	0
BSU_30740	GO:0016887	34	141	9	0.9999902326059498	0.9999902326059498	0
BSU_30750	GO:0016887	34	141	9	0.9999902326059498	0.9999902326059498	0
BSU_09100	GO:0043228	6	93	4	0.9999900383756287	0.9999900383756287	0
BSU_00680	GO:0009113	5	5	2	0.999988009307267	0.999988009307267	1
BSU_10620	GO:0090304	6	241	5	0.999986521413516	0.999986521413516	1
BSU_16250	GO:0008104	4	50	3	0.9999861910255854	0.9999861910255854	1
BSU_02690	GO:0006520	4	201	4	0.999984420943281	0.999984420943281	1
BSU_35360	GO:0030030	6	31	3	0.9999833565758648	0.9999833565758648	0
BSU_16110	GO:0006310	5	40	3	0.9999816511586461	0.9999816511586461	0
BSU_22350	GO:1901265	21	517	12	0.9999799872520079	0.9999799872520079	0
BSU_28020	GO:0051301	22	52	5	0.9999797842801228	0.9999797842801228	0
BSU_00210	GO:0016070	16	127	6	0.9999797080096963	0.9999797080096963	0
BSU_36650	GO:0071941	2	16	2	0.9999789763694392	0.9999789763694392	1
BSU_35700	GO:0044038	9	67	4	0.9999789714230847	0.9999789714230847	0
BSU_00620	GO:0016020	20	913	15	0.9999784220943284	0.9999784220943284	0
BSU_35580	GO:0009225	2	17	2	0.9999759729936448	0.9999759729936448	1
BSU_13000	GO:0005886	8	841	8	0.9999755026242377	0.9999755026242377	0
BSU_36880	GO:0044238	9	976	9	0.9999751393394223	0.9999751393394223	0
BSU_00590	GO:0003674	29	2199	29	0.9999749231526722	0.9999749231526722	1
BSU_00210	GO:0016772	16	204	7	0.9999729392701002	0.9999729392701002	0
BSU_24020	GO:0043170	6	553	6	0.9999719684899415	0.9999719684899415	0
BSU_11880	GO:0170038	3	99	3	0.9999710793640504	0.9999710793640504	1
BSU_07050	GO:0016787	8	551	7	0.9999686362345133	0.9999686362345133	0
BSU_30270	GO:0055085	8	342	6	0.9999655290034951	0.9999655290034951	0
BSU_33700	GO:0006810	5	412	5	0.9999636205903704	0.9999636205903704	1
BSU_27610	GO:0009167	2	21	2	0.9999619572399376	0.9999619572399376	1
BSU_18240	GO:0043604	5	52	3	0.9999615966191195	0.9999615966191195	1
BSU_00950	GO:0008150	27	2179	27	0.9999592257683363	0.9999592257683363	1
BSU_14610	GO:0044237	18	816	13	0.9999586758066052	0.9999586758066052	0
BSU_17020	GO:0030435	4	260	4	0.9999551923041927	0.9999551923041927	0
BSU_11382	GO:0030435	4	260	4	0.9999551923041927	0.9999551923041927	0
BSU_16910	GO:0006508	15	93	5	0.9999551504870081	0.9999551504870081	0
BSU_27260	GO:0006555	2	22	2	0.9999537480127664	0.9999537480127664	0
BSU_20340	GO:0003677	6	308	5	0.999953745705949	0.999953745705949	0
BSU_36020	GO:0042181	3	14	2	0.9999533104839469	0.9999533104839469	1
BSU_11880	GO:0019344	3	13	2	0.9999533104839469	0.9999533104839469	0
BSU_11382	GO:0043934	4	263	4	0.9999530757256728	0.9999530757256728	0
BSU_17020	GO:0043934	4	263	4	0.9999530757256728	0.9999530757256728	0
BSU_13000	GO:0016020	8	913	8	0.9999526124077809	0.9999526124077809	0
BSU_27920	GO:0048523	5	56	3	0.9999490458124247	0.9999490458124247	0
BSU_22350	GO:1901363	21	569	12	0.9999465250926858	0.9999465250926858	0
BSU_22350	GO:1901363	21	569	12	0.9999465250926858	0.9999465250926858	0
BSU_28610	GO:0006023	16	45	4	0.999944186964664	0.999944186964664	0
BSU_08090	GO:0006790	17	85	5	0.999943136600926	0.999943136600926	0
BSU_05920	GO:0016070	3	127	3	0.9999381070705239	0.9999381070705239	1
BSU_30710	GO:0098662	5	60	3	0.999937259669267	0.999937259669267	0
BSU_38760	GO:0098662	5	60	3	0.999937259669267	0.999937259669267	0
BSU_38760	GO:0098662	5	60	3	0.999937259669267	0.999937259669267	0
BSU_13900	GO:0065007	30	376	12	0.9999370341978896	0.9999370341978896	1
BSU_17020	GO:0032502	4	286	4	0.999934258086793	0.999934258086793	0
BSU_11382	GO:0032502	4	286	4	0.999934258086793	0.999934258086793	0
BSU_28610	GO:0022603	16	49	4	0.9999218481016743	0.9999218481016743	0
BSU_12080	GO:0046906	10	29	3	0.9999213165811871	0.9999213165811871	0
BSU_23860	GO:0006163	4	90	3	0.9999159766865168	0.9999159766865168	1
BSU_33820	GO:0072337	5	11	2	0.9999105817399006	0.9999105817399006	1
BSU_11880	GO:0016829	3	144	3	0.99990926344421	0.99990926344421	1
BSU_13450	GO:0140535	2	31	2	0.9999068953503738	0.9999068953503738	0
BSU_40080	GO:0072524	2	32	2	0.9999068953503738	0.9999068953503738	1
BSU_12560	GO:0140535	2	31	2	0.9999068953503738	0.9999068953503738	0
BSU_23220	GO:0065007	15	376	8	0.9998988250708774	0.9998988250708774	0
BSU_13220	GO:0016887	36	141	8	0.9998892458520056	0.9998892458520056	1
BSU_37080	GO:0043170	9	553	7	0.999881804627093	0.999881804627093	1
BSU_38750	GO:0098662	6	60	3	0.9998767856242449	0.9998767856242449	0
BSU_24080	GO:0009081	3	22	2	0.9998746169041581	0.9998746169041581	1
BSU_39730	GO:0050660	2	37	2	0.9998738582166355	0.9998738582166355	1
BSU_06060	GO:0140640	3	162	3	0.9998701978820966	0.9998701978820966	1
BSU_07490	GO:0006812	4	104	3	0.999869748446254	0.999869748446254	1
BSU_28750	GO:0055085	4	342	4	0.999865108131571	0.999865108131571	0
BSU_16520	GO:1990904	6	64	3	0.9998505623212787	0.9998505623212787	0
BSU_22800	GO:0048646	8	260	5	0.9998448620880315	0.9998448620880315	1
BSU_06770	GO:0006310	2	40	2	0.9998438244586916	0.9998438244586916	0
BSU_22070	GO:0009123	2	41	2	0.9998438244586916	0.9998438244586916	1
BSU_16530	GO:0043170	5	553	5	0.999838563055211	0.999838563055211	0
BSU_28610	GO:0065008	16	59	4	0.9998384949493201	0.9998384949493201	0
BSU_00630	GO:0009987	16	1541	15	0.9998339221890008	0.9998339221890008	0
BSU_16150	GO:0140657	4	112	3	0.999832629939825	0.999832629939825	0
BSU_16780	GO:0048523	7	56	3	0.9998276008434308	0.9998276008434308	0
BSU_09570	GO:0044281	7	559	6	0.9998272970310483	0.9998272970310483	0
BSU_14610	GO:0032991	18	238	7	0.9998261102724517	0.9998261102724517	0
BSU_24350	GO:1901363	7	569	6	0.9998085583577438	0.9998085583577438	0
BSU_32850	GO:1901607	4	118	3	0.9998043794516618	0.9998043794516618	0
BSU_03200	GO:1901607	4	118	3	0.9998043794516618	0.9998043794516618	0
BSU_16330	GO:0009425	6	12	2	0.9998042764297186	0.9998042764297186	0
BSU_27930	GO:0048646	5	260	4	0.9997972260976364	0.9997972260976364	1
BSU_33300	GO:0048878	4	20	2	0.9997967745267774	0.9997967745267774	1
BSU_12890	GO:0110165	45	1801	37	0.9997894657623541	0.9997894657623541	1
BSU_37640	GO:0006163	5	90	3	0.9997887554718721	0.9997887554718721	0
BSU_02230	GO:0009152	2	48	2	0.9997835567177508	0.9997835567177508	1
BSU_34360	GO:0006281	15	69	4	0.9997740092892516	0.9997740092892516	0
BSU_03200	GO:0008652	4	125	3	0.9997676593296099	0.9997676593296099	0
BSU_27980	GO:0006508	5	93	3	0.9997671193591438	0.9997671193591438	0
BSU_25730	GO:0006091	2	50	2	0.9997645353377196	0.9997645353377196	1
BSU_16910	GO:0019538	15	215	6	0.9997497714744337	0.9997497714744337	0
BSU_35320	GO:0030030	3	31	2	0.9997410222993779	0.9997410222993779	1
BSU_27620	GO:0043226	5	98	3	0.9997279345996988	0.9997279345996988	0
BSU_24960	GO:0006810	4	412	4	0.9997178137685484	0.9997178137685484	1
BSU_24050	GO:0016491	5	284	4	0.9997127812570658	0.9997127812570658	1
BSU_24980	GO:0051179	4	416	4	0.999706625491184	0.999706625491184	1
BSU_31690	GO:0030420	2	56	2	0.9997026657963551	0.9997026657963551	1
BSU_04580	GO:0044238	16	976	12	0.9997012264553401	0.9997012264553401	1
BSU_14610	GO:0044238	18	976	13	0.999697756413415	0.999697756413415	0
BSU_08090	GO:0006796	17	194	6	0.9996876628642666	0.9996876628642666	0
BSU_10170	GO:0033818	1	2	1	0.999683644416324	0.999683644416324	1
BSU_30960	GO:0008878	1	2	1	0.999683644416324	0.999683644416324	1
BSU_23760	GO:0004594	1	2	1	0.999683644416324	0.999683644416324	1
BSU_14440	GO:0015940	1	2	1	0.999683644416324	0.999683644416324	1
BSU_17660	GO:0046078	1	2	1	0.999683644416324	0.999683644416324	1
BSU_14920	GO:0004659	9	10	2	0.9996813473513569	0.9996813473513569	0
BSU_27250	GO:0019842	2	58	2	0.9996804408154766	0.9996804408154766	1
BSU_30710	GO:0006812	5	104	3	0.999675532193776	0.999675532193776	0
BSU_38760	GO:0006812	5	104	3	0.999675532193776	0.999675532193776	0
BSU_30710	GO:0006812	5	104	3	0.999675532193776	0.999675532193776	0
BSU_38760	GO:0006812	5	104	3	0.999675532193776	0.999675532193776	0
BSU_16530	GO:1901564	5	639	5	0.9996666166561804	0.9996666166561804	0
BSU_16530	GO:1901564	5	639	5	0.9996666166561804	0.9996666166561804	0
BSU_29610	GO:0044038	17	67	4	0.999662097751127	0.999662097751127	0
BSU_24180	GO:1901615	2	59	2	0.9996574149343862	0.9996574149343862	0
BSU_13900	GO:0003676	30	449	12	0.999653721722095	0.999653721722095	0
BSU_00630	GO:0003824	16	1535	1	0.9996466297723917	0.9996466297723917	0
BSU_00630	GO:0003824	16	1535	1	0.9996466297723917	0.9996466297723917	0
BSU_00630	GO:0003824	16	1535	1	0.9996466297723917	0.9996466297723917	0
BSU_23870	GO:0006260	3	36	2	0.9996463318216969	0.9996463318216969	1
BSU_00020	GO:1902494	26	81	5	0.9996365838847427	0.9996365838847427	1
BSU_09570	GO:1901564	7	639	6	0.9996252514852764	0.9996252514852764	0
BSU_27650	GO:0071692	9	11	2	0.999611400853321	0.999611400853321	0
BSU_03320	GO:0051539	3	37	2	0.9996043826765558	0.9996043826765558	0
BSU_03890	GO:0016769	4	28	2	0.9995849748459046	0.9995849748459046	1
BSU_20060	GO:0032991	3	238	3	0.9995834501265272	0.9995834501265272	1
BSU_08090	GO:0006793	17	205	6	0.9995808226957635	0.9995808226957635	0
BSU_18320	GO:0005886	16	841	11	0.9995740032194443	0.9995740032194443	0
BSU_35340	GO:0043228	6	93	3	0.9995616885276661	0.9995616885276661	1
BSU_08090	GO:0170033	17	132	5	0.9995543886420913	0.9995543886420913	0
BSU_00870	GO:0006281	2	69	2	0.9995438873293582	0.9995438873293582	1
BSU_23800	GO:0009084	4	30	2	0.9995205550256754	0.9995205550256754	1
BSU_18460	GO:0046395	2	73	2	0.9994738085608224	0.9994738085608224	0
BSU_07050	GO:0043170	8	553	6	0.9994637193947614	0.9994637193947614	0
BSU_07050	GO:0043170	8	553	6	0.9994637193947614	0.9994637193947614	0
BSU_07060	GO:0043170	8	553	6	0.9994637193947614	0.9994637193947614	0
BSU_31250	GO:0005524	18	384	8	0.9994545388209796	0.9994545388209796	0
BSU_17670	GO:0030435	3	260	3	0.9994494058235036	0.9994494058235036	0
BSU_36650	GO:0043603	2	76	2	0.9994443754780373	0.9994443754780373	1
BSU_23470	GO:0043934	3	263	3	0.9994365518694864	0.9994365518694864	1
