protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
F6P2R0	GO:0110165	39	2210	17	17	0.22666666666666666	0
A0A8M3AYF3	GO:0110165	39	2210	17	17	0.22666666666666666	0
A2ATX3	GO:0009987	44	1740	17	17	0.22666666666666666	0
A2CF03	GO:0110165	37	2210	17	17	0.22666666666666666	0
E7F4T8	GO:0019222	72	658	16	16	0.21333333333333335	0
A5PMY5	GO:0009987	46	1740	16	16	0.21333333333333335	0
Q5RKN6	GO:0008150	32	2212	16	16	0.21333333333333335	0
Q7ZVB5	GO:0016070	64	232	16	16	0.21333333333333335	0
Q8JHH1	GO:0016070	65	232	16	16	0.21333333333333335	0
Q9DGB8	GO:0019222	80	658	16	16	0.21333333333333335	0
E9QHV0	GO:0008150	40	2212	16	16	0.21333333333333335	0
F1QPY7	GO:0016070	64	232	16	16	0.21333333333333335	0
A0A8M9QPT3	GO:0008152	56	1007	16	16	0.21333333333333335	0
A0A8N7UW22	GO:0008152	56	1007	16	16	0.21333333333333335	0
Q7T3F3	GO:0008152	55	1007	16	16	0.21333333333333335	0
E9QHV0	GO:0110165	40	2210	16	16	0.21333333333333335	0
Q803X4	GO:0005634	61	982	16	16	0.21333333333333335	1
Q9DGB8	GO:0060255	80	617	16	16	0.21333333333333335	0
E7FEN0	GO:0019222	72	658	16	16	0.21333333333333335	0
E9QHV0	GO:0008150	40	2212	16	16	0.21333333333333335	0
Q9DGB8	GO:0051252	80	421	16	16	0.21333333333333335	0
F1Q5L6	GO:0003674	30	2044	16	16	0.21333333333333335	0
Q7T304	GO:0005575	22	2277	15	15	0.2	0
A0A8M9PX23	GO:0005575	26	2277	15	15	0.2	0
A0A0R4IUU4	GO:0019538	53	384	15	15	0.2	0
F1Q9R3	GO:0110165	37	2210	15	15	0.2	0
Q566Y8	GO:0003676	45	514	15	15	0.2	1
A0A0R4I9X7	GO:0005488	47	1434	15	15	0.2	0
Q9I9E5	GO:0016070	63	232	15	15	0.2	0
F1QRC8	GO:0043231	46	1552	15	15	0.2	0
Q7ZV13	GO:0008150	37	2212	15	15	0.2	0
A0A0G2KCH4	GO:0110165	37	2210	15	15	0.2	0
F1R9M2	GO:0005488	46	1434	15	15	0.2	0
Q7T304	GO:0043227	22	1613	15	15	0.2	0
E7F4P8	GO:0008150	40	2212	15	15	0.2	0
E7F0D5	GO:0005488	46	1434	15	15	0.2	0
Q7ZV13	GO:0043227	37	1613	15	15	0.2	0
A0A8M9PX23	GO:0110165	26	2210	15	15	0.2	0
Q7ZV13	GO:0003674	37	2044	15	15	0.2	0
F1QRC8	GO:0043226	46	1724	15	15	0.2	0
Q7ZVA6	GO:0065007	55	1229	15	15	0.2	1
A0A0G2KCH4	GO:0008150	37	2212	15	15	0.2	0
F1Q9R3	GO:0008150	37	2212	15	15	0.2	0
F1Q9R3	GO:0110165	37	2210	15	15	0.2	0
F1Q5E7	GO:0008152	55	1007	15	15	0.2	0
Q7T304	GO:0008150	22	2212	15	15	0.2	0
Q803N1	GO:0005575	28	2277	15	15	0.2	0
Q7T304	GO:0008150	22	2212	15	15	0.2	0
Q7ZV13	GO:0110165	37	2210	15	15	0.2	0
A0A0G2KCH4	GO:0110165	37	2210	15	15	0.2	0
F1Q9R3	GO:0110165	37	2210	15	15	0.2	0
A0A8M9PX23	GO:0110165	26	2210	15	15	0.2	0
Q7ZV13	GO:0008150	37	2212	15	15	0.2	0
F1R2K7	GO:0008152	56	1007	15	15	0.2	0
Q9I9E5	GO:0032991	63	826	15	15	0.2	0
Q5BL99	GO:0003674	44	2044	15	15	0.2	0
A0A0R4I9X7	GO:0009987	47	1740	15	15	0.2	0
A0A0G2KCH4	GO:0110165	37	2210	15	15	0.2	0
Q66I03	GO:0043170	61	684	15	15	0.2	0
Q7T304	GO:0043229	22	1686	15	15	0.2	0
F1R096	GO:0043170	60	684	15	15	0.2	0
Q7ZV13	GO:0090304	37	332	15	15	0.2	0
E7F4P8	GO:0008150	40	2212	15	15	0.2	0
A5WWE3	GO:0043170	64	684	15	15	0.2	0
Q7ZVV4	GO:0043170	60	684	15	15	0.2	0
A0A8M9PX23	GO:0043231	26	1552	15	15	0.2	0
F1QRC8	GO:0005488	46	1434	15	15	0.2	0
F1Q9R3	GO:0005575	37	2277	15	15	0.2	0
A0A0G2KCH4	GO:0005575	37	2277	15	15	0.2	0
E7F4P8	GO:0110165	40	2210	15	15	0.2	0
E7FEN0	GO:0009889	72	557	15	15	0.2	0
A2CF03	GO:0090304	37	332	15	15	0.2	0
A0A8M9PX23	GO:0043227	26	1613	15	15	0.2	0
Q7ZVC4	GO:0008150	25	2212	15	15	0.2	1
Q5SNQ6	GO:0043170	60	684	15	15	0.2	0
F1R9M2	GO:0043226	46	1724	15	15	0.2	0
E7F0D5	GO:0043226	46	1724	15	15	0.2	0
A0A8M9PX23	GO:0043231	26	1552	15	15	0.2	0
F1QJB6	GO:0043170	63	684	15	15	0.2	0
E7F4P8	GO:0003674	40	2044	15	15	0.2	0
Q803N1	GO:0008150	28	2212	15	15	0.2	0
E7F5L8	GO:0009987	45	1740	15	15	0.2	0
F1QNX7	GO:0065007	59	1229	14	14	0.18666666666666668	1
Q7T1S3	GO:0032502	65	854	14	14	0.18666666666666668	0
B0UXK0	GO:0043226	30	1724	14	14	0.18666666666666668	0
F6NVK8	GO:0005737	43	917	14	14	0.18666666666666668	0
Q6NZT9	GO:0043227	35	1613	14	14	0.18666666666666668	0
Q7T3F3	GO:0050794	55	1110	14	14	0.18666666666666668	0
Q6TH15	GO:0009059	22	139	14	14	0.18666666666666668	1
Q4VBS8	GO:0008150	22	2212	14	14	0.18666666666666668	0
Q6P125	GO:0110165	37	2210	14	14	0.18666666666666668	0
Q6PH56	GO:0009987	41	1740	14	14	0.18666666666666668	0
Q803N1	GO:0009987	28	1740	14	14	0.18666666666666668	0
Q4V8Q5	GO:0003674	38	2044	14	14	0.18666666666666668	0
B0UXK0	GO:0003674	30	2044	14	14	0.18666666666666668	0
F1Q5L6	GO:0044238	30	844	14	14	0.18666666666666668	0
Q6NZT9	GO:0110165	35	2210	14	14	0.18666666666666668	0
Q6NZT9	GO:0110165	35	2210	14	14	0.18666666666666668	0
Q4V8Q5	GO:0003674	38	2044	14	14	0.18666666666666668	0
Q6PH56	GO:0003674	41	2044	14	14	0.18666666666666668	0
Q7T3F3	GO:0044238	55	844	14	14	0.18666666666666668	0
Q6NZT9	GO:0008152	35	1007	14	14	0.18666666666666668	0
Q7ZUI8	GO:0005575	19	2277	14	14	0.18666666666666668	0
A0A0R4IKQ9	GO:0009987	41	1740	14	14	0.18666666666666668	0
Q6NZT9	GO:0043226	35	1724	14	14	0.18666666666666668	0
Q4V8Q5	GO:0043226	38	1724	14	14	0.18666666666666668	0
Q6PBT1	GO:0043226	46	1724	14	14	0.18666666666666668	0
E7FBZ6	GO:0110165	40	2210	14	14	0.18666666666666668	0
Q803J2	GO:0044238	51	844	14	14	0.18666666666666668	0
A0A0R4IKQ9	GO:0003674	41	2044	14	14	0.18666666666666668	0
F1Q7H6	GO:0009987	44	1740	14	14	0.18666666666666668	0
Q6P022	GO:0003674	40	2044	14	14	0.18666666666666668	0
Q6NZT9	GO:0043170	35	684	14	14	0.18666666666666668	0
Q0VFW0	GO:0009987	44	1740	14	14	0.18666666666666668	0
Q6NZT9	GO:0005575	35	2277	14	14	0.18666666666666668	0
A0A0R4ICR0	GO:0110165	29	2210	14	14	0.18666666666666668	0
Q6NZT9	GO:0043231	35	1552	14	14	0.18666666666666668	0
Q66HZ5	GO:0043226	47	1724	14	14	0.18666666666666668	0
Q0VFW0	GO:0003674	44	2044	14	14	0.18666666666666668	0
Q4VBS8	GO:0110165	22	2210	14	14	0.18666666666666668	0
Q4V8Q5	GO:0110165	38	2210	14	14	0.18666666666666668	0
A0A8M9QPT3	GO:0033554	56	156	14	14	0.18666666666666668	0
A0A8N7UW22	GO:0033554	56	156	14	14	0.18666666666666668	0
B0UXK0	GO:0110165	30	2210	14	14	0.18666666666666668	0
Q803N1	GO:0110165	28	2210	14	14	0.18666666666666668	0
Q6PG31	GO:0044238	48	844	14	14	0.18666666666666668	1
Q6NZT9	GO:0043227	35	1613	14	14	0.18666666666666668	0
Q58EK5	GO:0071840	66	743	14	14	0.18666666666666668	1
Q6PBT1	GO:0009987	46	1740	14	14	0.18666666666666668	0
Q4VBS8	GO:0005575	22	2277	14	14	0.18666666666666668	0
Q6NZT9	GO:0110165	35	2210	14	14	0.18666666666666668	0
Q6NZT9	GO:0043226	35	1724	14	14	0.18666666666666668	0
A0A0R4ICR0	GO:0008150	29	2212	14	14	0.18666666666666668	0
B0UXK0	GO:0043226	30	1724	14	14	0.18666666666666668	0
Q6P125	GO:0005575	37	2277	14	14	0.18666666666666668	0
Q4V8Q5	GO:0043227	38	1613	14	14	0.18666666666666668	0
Q0VFW0	GO:0043226	44	1724	14	14	0.18666666666666668	0
Q66HZ5	GO:0043231	47	1552	14	14	0.18666666666666668	0
E7FBZ6	GO:0008150	40	2212	14	14	0.18666666666666668	0
Q6NZT9	GO:0003674	35	2044	14	14	0.18666666666666668	0
Q6NY88	GO:0070727	30	232	14	14	0.18666666666666668	1
A0A0R4IKQ9	GO:0008150	41	2212	14	14	0.18666666666666668	0
Q6P125	GO:0008150	37	2212	14	14	0.18666666666666668	0
Q4V8Q5	GO:0090304	38	332	14	14	0.18666666666666668	0
A0A0R4ICR0	GO:0005575	29	2277	14	14	0.18666666666666668	0
B0UXK0	GO:0043231	30	1552	14	14	0.18666666666666668	0
B0UXK0	GO:0110165	30	2210	14	14	0.18666666666666668	0
Q0VFW0	GO:0008150	44	2212	14	14	0.18666666666666668	0
Q6P022	GO:0090304	40	332	14	14	0.18666666666666668	0
E7FBZ6	GO:0008150	40	2212	14	14	0.18666666666666668	0
Q6P022	GO:0008150	40	2212	14	14	0.18666666666666668	0
Q6PH56	GO:0008150	41	2212	14	14	0.18666666666666668	0
Q803N1	GO:0043231	28	1552	14	14	0.18666666666666668	0
Q9I9E9	GO:0008150	21	2212	14	14	0.18666666666666668	0
F1QG80	GO:0048856	82	671	14	14	0.18666666666666668	0
Q803N1	GO:0110165	28	2210	14	14	0.18666666666666668	0
F1Q5L6	GO:0008152	30	1007	14	14	0.18666666666666668	0
Q803Q8	GO:0032991	65	826	14	14	0.18666666666666668	0
Q4V8Q5	GO:0008150	38	2212	14	14	0.18666666666666668	0
A0A0R4ICR0	GO:0110165	29	2210	14	14	0.18666666666666668	0
Q6P022	GO:0008150	40	2212	14	14	0.18666666666666668	0
B0UXK0	GO:0005575	30	2277	14	14	0.18666666666666668	0
Q7T1S3	GO:0043232	65	423	13	13	0.17333333333333334	0
Q1LUQ0	GO:0043231	37	1552	13	13	0.17333333333333334	0
Q2V6H0	GO:0043170	64	684	13	13	0.17333333333333334	0
A4GT83	GO:0043227	39	1613	13	13	0.17333333333333334	0
F1R5K5	GO:0008150	28	2212	13	13	0.17333333333333334	0
A5WWG4	GO:0008150	36	2212	13	13	0.17333333333333334	0
F1QVC6	GO:0110165	36	2210	13	13	0.17333333333333334	0
Q8AW82	GO:0003676	80	514	13	13	0.17333333333333334	0
Q6P6X6	GO:0110165	34	2210	13	13	0.17333333333333334	0
E7FBZ6	GO:0003674	40	2044	13	13	0.17333333333333334	0
Q6IQI6	GO:0048856	80	671	13	13	0.17333333333333334	0
A5PMY5	GO:0043231	46	1552	13	13	0.17333333333333334	0
A0A8M9PXA7	GO:0008150	23	2212	13	13	0.17333333333333334	0
F1QVC6	GO:0110165	36	2210	13	13	0.17333333333333334	0
Q6DC03	GO:0031326	23	545	13	13	0.17333333333333334	0
Q6NYY3	GO:0110165	27	2210	13	13	0.17333333333333334	0
A0A2R8QC39	GO:0110165	26	2210	13	13	0.17333333333333334	0
A0A0R4IQW7	GO:0008150	42	2212	13	13	0.17333333333333334	0
Q6P7X5	GO:0110165	27	2210	13	13	0.17333333333333334	0
E7FA90	GO:0008150	32	2212	13	13	0.17333333333333334	0
Q6DHJ0	GO:0110165	36	2210	13	13	0.17333333333333334	0
F6NVK8	GO:0043226	43	1724	13	13	0.17333333333333334	0
U3JA92	GO:0110165	27	2210	13	13	0.17333333333333334	0
F1QVC6	GO:0008150	36	2212	13	13	0.17333333333333334	0
A5WWG4	GO:0110165	36	2210	13	13	0.17333333333333334	0
Q6PBH4	GO:0005488	47	1434	13	13	0.17333333333333334	0
Q4VBS8	GO:0043231	22	1552	13	13	0.17333333333333334	0
A2RRV4	GO:0110165	26	2210	13	13	0.17333333333333334	0
F1QVC6	GO:0110165	36	2210	13	13	0.17333333333333334	0
Q6DHJ0	GO:0008150	36	2212	13	13	0.17333333333333334	0
A0A0R4IP02	GO:0110165	26	2210	13	13	0.17333333333333334	0
Q0P490	GO:0110165	26	2210	13	13	0.17333333333333334	0
B0R0W1	GO:0008150	24	2212	13	13	0.17333333333333334	0
F1QVC6	GO:0043226	36	1724	13	13	0.17333333333333334	0
A0A0G2KCH4	GO:0043226	37	1724	13	13	0.17333333333333334	0
Q7T1K0	GO:0048856	79	671	13	13	0.17333333333333334	0
Q6P7X5	GO:0110165	27	2210	13	13	0.17333333333333334	0
U3JA92	GO:0110165	27	2210	13	13	0.17333333333333334	0
A5WWG4	GO:0043231	36	1552	13	13	0.17333333333333334	0
A5WWG4	GO:0110165	36	2210	13	13	0.17333333333333334	0
Q7ZV55	GO:0022618	19	45	13	13	0.17333333333333334	1
Q0P490	GO:0005575	26	2277	13	13	0.17333333333333334	0
Q7ZUX8	GO:0110165	27	2210	13	13	0.17333333333333334	0
F1QFC4	GO:0008150	31	2212	13	13	0.17333333333333334	0
Q1LUQ0	GO:0005575	37	2277	13	13	0.17333333333333334	0
A0A0R4IP02	GO:0005575	26	2277	13	13	0.17333333333333334	0
A0A1D5NS24	GO:0110165	27	2210	13	13	0.17333333333333334	0
F1QVC6	GO:0005575	36	2277	13	13	0.17333333333333334	0
B7ZD88	GO:0110165	24	2210	13	13	0.17333333333333334	0
B0R0W1	GO:0110165	24	2210	13	13	0.17333333333333334	0
A4GT83	GO:0110165	39	2210	13	13	0.17333333333333334	0
A5WWG4	GO:0005575	36	2277	13	13	0.17333333333333334	0
A7MD87	GO:0110165	27	2210	13	13	0.17333333333333334	0
Q6DHJ0	GO:0005575	36	2277	13	13	0.17333333333333334	0
A0A2R8QC39	GO:0110165	26	2210	13	13	0.17333333333333334	0
A2RRV4	GO:0110165	26	2210	13	13	0.17333333333333334	0
B7ZD88	GO:0008150	24	2212	13	13	0.17333333333333334	0
A5WWG4	GO:0043226	36	1724	13	13	0.17333333333333334	0
F1Q9R3	GO:0043226	37	1724	13	13	0.17333333333333334	0
B3DK16	GO:0016043	39	715	13	13	0.17333333333333334	0
A4GT83	GO:0043226	39	1724	13	13	0.17333333333333334	0
A5PMY5	GO:0043226	46	1724	13	13	0.17333333333333334	0
Q6DHJ0	GO:0110165	36	2210	13	13	0.17333333333333334	0
Q6DHJ0	GO:0043226	36	1724	13	13	0.17333333333333334	0
F1QTJ4	GO:0008150	42	2212	13	13	0.17333333333333334	0
A4GT83	GO:0043227	39	1613	13	13	0.17333333333333334	0
A0A0R4IQW7	GO:0043226	42	1724	13	13	0.17333333333333334	0
Q6DRI1	GO:1901564	19	480	13	13	0.17333333333333334	1
Q6NYY3	GO:0110165	27	2210	13	13	0.17333333333333334	0
Q0P490	GO:0110165	26	2210	13	13	0.17333333333333334	0
A0A2R8QC39	GO:0005575	26	2277	13	13	0.17333333333333334	0
F1QVC6	GO:0043231	36	1552	13	13	0.17333333333333334	0
A0A0R4IP02	GO:0110165	26	2210	13	13	0.17333333333333334	0
Q6DHJ0	GO:0043231	36	1552	13	13	0.17333333333333334	0
Q1LUQ0	GO:0043226	37	1724	13	13	0.17333333333333334	0
Q6IQB1	GO:0048856	81	671	13	13	0.17333333333333334	0
F1QVC6	GO:0043227	36	1613	13	13	0.17333333333333334	0
Q5RKN6	GO:0043226	32	1724	13	13	0.17333333333333334	0
Q6DHJ0	GO:0043227	36	1613	13	13	0.17333333333333334	0
A0A1D5NS24	GO:0009987	27	1740	13	13	0.17333333333333334	0
A5WWG4	GO:0003674	36	2044	13	13	0.17333333333333334	0
F1R5K5	GO:0110165	28	2210	13	13	0.17333333333333334	0
Q1LUQ0	GO:0110165	37	2210	13	13	0.17333333333333334	0
A7MD87	GO:0009987	27	1740	13	13	0.17333333333333334	0
F1QVC6	GO:0003674	36	2044	13	13	0.17333333333333334	0
Q6NXC6	GO:1901564	77	480	13	13	0.17333333333333334	0
Q6NYY3	GO:0005575	27	2277	13	13	0.17333333333333334	0
Q6AZW3	GO:0008150	42	2212	13	13	0.17333333333333334	0
F1R5K5	GO:0005575	28	2277	13	13	0.17333333333333334	0
A0A1D5NS24	GO:0005575	27	2277	13	13	0.17333333333333334	0
A2RRV4	GO:0005575	26	2277	13	13	0.17333333333333334	0
Q6P7X5	GO:0005575	27	2277	13	13	0.17333333333333334	0
B3DK16	GO:0043933	39	265	13	13	0.17333333333333334	0
Q6DGL0	GO:0048856	80	671	13	13	0.17333333333333334	0
A7MD87	GO:0005575	27	2277	13	13	0.17333333333333334	0
Q7ZUX8	GO:0009987	27	1740	13	13	0.17333333333333334	0
F1QVC6	GO:0008152	36	1007	13	13	0.17333333333333334	0
Q1LUQ0	GO:0110165	37	2210	13	13	0.17333333333333334	0
Q5PR67	GO:0097159	24	774	13	13	0.17333333333333334	1
Q7ZTZ4	GO:0043226	35	1724	13	13	0.17333333333333334	0
Q4VBS8	GO:0043229	22	1686	13	13	0.17333333333333334	0
F1QTJ4	GO:0003674	42	2044	13	13	0.17333333333333334	0
A4GT83	GO:0003674	39	2044	13	13	0.17333333333333334	0
Q6IMW8	GO:0048856	81	671	13	13	0.17333333333333334	0
Q6P6X6	GO:0043226	34	1724	13	13	0.17333333333333334	0
Q7ZUX8	GO:0005575	27	2277	13	13	0.17333333333333334	0
U3JA92	GO:0005575	27	2277	13	13	0.17333333333333334	0
Q6DBY0	GO:0051234	28	437	13	13	0.17333333333333334	1
F1QVC6	GO:0090304	36	332	13	13	0.17333333333333334	0
