protein	go_term	walk	norm_score	true_label
BSU_27490	GO:0019062	0.2753862142562866	1.0	1
BSU_30990	GO:0072531	0.24252291023731232	0.8806646191268755	1
BSU_37970	GO:0004844	0.22405683994293213	0.8136094158357693	1
BSU_10940	GO:0050545	0.2239723801612854	0.8133027199476914	1
BSU_29190	GO:0061620	0.22339582443237305	0.811209093041991	1
BSU_28080	GO:0004326	0.22176800668239594	0.8052980546669879	1
BSU_13030	GO:1901567	0.22170767188072205	0.8050789629854728	1
BSU_33430	GO:0016673	0.21875493228435516	0.7943567816689456	1
BSU_27860	GO:0034213	0.2177373468875885	0.7906616589623557	1
BSU_09670	GO:0019478	0.21740680932998657	0.7894613893453226	1
BSU_31980	GO:0008668	0.21725553274154663	0.788912063894411	1
BSU_00020	GO:0022616	0.21597200632095337	0.7842512387328942	1
BSU_35310	GO:0006448	0.2158285230398178	0.7837302128496368	1
BSU_14860	GO:0004736	0.2149415910243988	0.780509527254315	1
BSU_13610	GO:0046570	0.21438398957252502	0.7784847283601944	1
BSU_38490	GO:0006743	0.12403752654790878	0.4504127375050663	1
BSU_29690	GO:0045990	0.11836197227239609	0.42980329328292266	1
BSU_17660	GO:0046078	0.11770199239253998	0.4274067311391481	1
BSU_35380	GO:0044089	0.1174750104546547	0.4265824994674568	1
BSU_31670	GO:0016790	0.11740617454051971	0.42633253798986753	1
BSU_02390	GO:0052656	0.11632958799600601	0.42242316645320627	1
BSU_29900	GO:0016423	0.11616102606058121	0.42181107331877843	1
BSU_33420	GO:0022821	0.11575672030448914	0.42034293179032506	1
BSU_13170	GO:0006152	0.11485103517770767	0.41705414866939516	1
BSU_37490	GO:0009445	0.11440124362707138	0.4154208361461716	1
BSU_30960	GO:0008878	0.11321756988763809	0.41112260257710526	1
BSU_01750	GO:0009187	0.11202887445688248	0.40680613391377607	1
BSU_14440	GO:0015940	0.11171082407236099	0.4056512085370762	1
BSU_08000	GO:0015087	0.11134638637304306	0.4043278385062503	1
BSU_25250	GO:0045013	0.11012179404497147	0.3998810186794808	1
BSU_10170	GO:0033818	0.11008419841527939	0.3997444989678328	1
BSU_16460	GO:0050568	0.10977290570735931	0.39861411250878354	1
BSU_23760	GO:0004594	0.10913297533988953	0.39629035546688074	1
BSU_29920	GO:0004747	0.10728052258491516	0.38956360775652576	1
BSU_01760	GO:0050790	0.09060610830783844	0.3290143830820275	1
BSU_01760	GO:0043085	0.09060610830783844	0.3290143830820275	1
BSU_06060	GO:0003886	0.08131159842014313	0.2952635503344516	1
BSU_23160	GO:0031118	0.07875589281320572	0.2859831048312434	1
BSU_35010	GO:1901071	0.07871415466070175	0.2858315425195803	1
BSU_01780	GO:0006486	0.07698449492454529	0.27955068885751505	1
BSU_37280	GO:0009061	0.07560226321220398	0.2745314385790913	1
BSU_30860	GO:0003979	0.07491061836481094	0.2720198925323235	1
BSU_00500	GO:0006048	0.07480452209711075	0.27163462881970624	1
BSU_15650	GO:0015085	0.07413308322429657	0.2691964560305662	1
BSU_15900	GO:0016420	0.07406898587942123	0.2689637015558719	1
BSU_22070	GO:0042451	0.06079699471592903	0.22076957842310246	1
BSU_14400	GO:0005351	0.05849103629589081	0.2123960312540787	1
BSU_01010	GO:0060567	0.057898905128240585	0.2102458457956236	1
BSU_15630	GO:0009235	0.05717568099498749	0.20761962697877662	1
BSU_21910	GO:0016748	0.05691966786980629	0.2066899753593175	1
BSU_37640	GO:0018205	0.05661030858755112	0.2055666096821098	1
BSU_01390	GO:0006413	0.0552215576171875	0.20052368624718744	1
BSU_06070	GO:0099046	0.05065249651670456	0.18393221247620273	1
BSU_00680	GO:0009113	0.04825097694993019	0.17521165741546343	1
BSU_12300	GO:0046397	0.04756316915154457	0.17271404471223484	1
BSU_17210	GO:0071770	0.047078754752874374	0.17095500743672667	1
BSU_27280	GO:0008170	0.04700988903641701	0.17070493773899342	1
BSU_36370	GO:0009245	0.04665679857134819	0.1694227725279931	1
BSU_00460	GO:0019288	0.046301309019327164	0.1681318955954013	1
BSU_26810	GO:0036361	0.0459679439663887	0.16692135859220675	1
BSU_27270	GO:0009164	0.04569067433476448	0.16591451895504417	1
BSU_31750	GO:0009435	0.04560096934437752	0.1655887763216234	1
BSU_18410	GO:0044273	0.041098419576883316	0.1492388228569964	1
BSU_23110	GO:0019207	0.039828088134527206	0.14462591216423268	1
BSU_12010	GO:0051119	0.03967830911278725	0.1440820247755568	1
BSU_29880	GO:0016615	0.03858460485935211	0.14011049429368921	1
BSU_02420	GO:0005416	0.03808049485087395	0.13827993703051925	1
BSU_30490	GO:0008175	0.037916526198387146	0.1376845233257844	1
BSU_22600	GO:0009423	0.03700903058052063	0.13438916583110688	1
BSU_16120	GO:0003916	0.03670768439769745	0.13329489784511547	1
BSU_37190	GO:0046474	0.03592491149902344	0.13045244165305125	1
BSU_34140	GO:0015154	0.03536590561270714	0.12842254288464505	1
BSU_13120	GO:0055129	0.03216128051280975	0.1167856984386019	1
BSU_05990	GO:0046907	0.030107596889138222	0.10932822802472505	1
BSU_09650	GO:0019213	0.028493409976363182	0.10346668683808102	1
BSU_12250	GO:0005315	0.028409186750650406	0.10316084994739608	1
BSU_14320	GO:0006869	0.028172997757792473	0.1023031850149697	1
BSU_29680	GO:0016405	0.027882760390639305	0.10124925608765191	1
BSU_05610	GO:0006414	0.02764393575489521	0.10038202043624109	1
BSU_36860	GO:0015252	0.02716028317809105	0.09862574953816375	1
BSU_00750	GO:0009396	0.026965338736772537	0.09791785452126553	1
BSU_00790	GO:0009396	0.02600233256816864	0.09442092348088194	1
BSU_00770	GO:0009396	0.025991545990109444	0.09438175455251524	1
BSU_25250	GO:0031667	0.02537626214325428	0.09214749556969512	1
BSU_17980	GO:0030436	0.024378003552556038	0.08852255362648508	1
BSU_15510	GO:0009173	0.024103322997689247	0.08752511561433195	1
BSU_16530	GO:0004659	0.023471226915717125	0.08522980694278143	1
BSU_36830	GO:0009145	0.023294787853956223	0.08458910987154424	1
BSU_14000	GO:0046451	0.022866375744342804	0.08303343177411805	1
BSU_16380	GO:0071692	0.02282944694161415	0.08289933348819198	1
BSU_25480	GO:0051082	0.02221897803246975	0.08068255882238581	1
BSU_16290	GO:0009425	0.022189803421497345	0.08057661806517506	1
BSU_24720	GO:0071692	0.021714888513088226	0.07885207596056486	1
BSU_33820	GO:0072337	0.021577926352620125	0.07835472999756521	1
BSU_40100	GO:0015453	0.020514043048024178	0.07449148729728122	1
BSU_04620	GO:0009085	0.020296353846788406	0.07370100001923889	1
BSU_25070	GO:0008299	0.02027597278356552	0.07362699096826525	1
BSU_00900	GO:0006720	0.020112810656428337	0.07303450597117722	1
BSU_15740	GO:0043414	0.01857113465666771	0.06743627115862864	1
BSU_39670	GO:0046032	0.017923273146152496	0.0650837140309055	1
BSU_06530	GO:0006189	0.017914684489369392	0.06505252633815835	1
BSU_22630	GO:0009308	0.017860617488622665	0.06485619470567693	1
BSU_00680	GO:0006188	0.017687520012259483	0.06422763181808504	1
BSU_29010	GO:0006576	0.01767610013484955	0.06418616321165847	1
BSU_15840	GO:0019400	0.017561279237270355	0.0637692180518871	1
BSU_21450	GO:0030651	0.017550818622112274	0.06373123278134533	1
BSU_15510	GO:0009130	0.017501816153526306	0.06355329180958383	1
BSU_32250	GO:0019344	0.01742222160100937	0.0632642628600129	1
BSU_14770	GO:0043022	0.01710306666791439	0.062105326574226294	1
BSU_31350	GO:0009135	0.016831301152706146	0.061118473844907546	1
BSU_31490	GO:0009002	0.01680786907672882	0.061033385756692565	1
BSU_39670	GO:0006195	0.016801603138446808	0.06101063247141791	1
BSU_11690	GO:0009228	0.016423145309090614	0.059636351626602024	1
BSU_36020	GO:0042181	0.016227707266807556	0.05892666421356891	1
BSU_33420	GO:0015297	0.016210254281759262	0.05886328779174265	1
BSU_39370	GO:0052803	0.016166245564818382	0.05870348045785908	1
BSU_37670	GO:0042440	0.016059014946222305	0.058314097616011064	1
BSU_08790	GO:0006772	0.015950286760926247	0.05791927671192737	1
BSU_25620	GO:0044877	0.015741314738988876	0.05716044382600316	1
BSU_06430	GO:0046040	0.015673821792006493	0.05691535901865262	1
BSU_36650	GO:0071941	0.015284988097846508	0.05550340065432946	1
BSU_18240	GO:0034033	0.015193040482699871	0.05516951445507317	1
BSU_11650	GO:0034308	0.015148228965699673	0.05500679194106077	1
BSU_33170	GO:0006873	0.015100039541721344	0.0548318033501026	1
BSU_15240	GO:0022414	0.014871937222778797	0.05400350327737299	1
BSU_34200	GO:1902680	0.014797247014939785	0.053732283305248	1
BSU_10110	GO:0004185	0.014763770624995232	0.053610721646627675	1
BSU_29680	GO:0034033	0.014714202843606472	0.0534307278740098	1
BSU_33420	GO:0050801	0.014229608699679375	0.05167103789575816	1
BSU_39520	GO:0016705	0.014105568639934063	0.051220615510818246	1
BSU_23990	GO:0006979	0.01387668214738369	0.0503894678955498	1
BSU_35580	GO:0009225	0.013747887685894966	0.0499217810157634	1
BSU_11880	GO:0170041	0.013437461107969284	0.048794539704648934	1
BSU_33500	GO:0050801	0.013381877914071083	0.04859270237234185	1
BSU_23110	GO:0070887	0.013353722169995308	0.048490461391303884	1
BSU_33300	GO:0048878	0.013334941118955612	0.04842226240931091	1
BSU_35380	GO:0044780	0.012914855033159256	0.04689681831461295	1
BSU_02700	GO:0052689	0.012876534834504128	0.04675766750071416	1
BSU_27610	GO:0009167	0.012704005464911461	0.04613116755961714	1
BSU_27440	GO:0022803	0.01241755299270153	0.04509098259058653	1
BSU_25210	GO:1990234	0.012320426292717457	0.04473828975943185	1
BSU_16290	GO:0070925	0.012203180231153965	0.04431253818544298	1
BSU_29600	GO:0003333	0.012064985930919647	0.0438107179958651	1
BSU_19400	GO:0016209	0.012046799063682556	0.043744676652992996	1
