protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
P02557	GO:0005856	149	152	19	0.9999999999362426	0.9999999999367012	1
Q06819	GO:0005829	43	996	9	0.999999999933239	0.9999999999337192	0
P48232	GO:0005768	37	153	11	0.9999999999296827	0.9999999999301886	1
Q06817	GO:0003674	13	2291	4	0.9999999999245487	0.9999999999250916	0
P46784	GO:0005737	68	2583	49	0.9999999999122003	0.9999999999128321	1
Q07684	GO:0000775	15	78	4	0.9999999998559566	0.9999999998569928	0
P38330	GO:0000932	22	59	7	0.9999999998463183	0.9999999998474239	1
P23503	GO:0097361	13	8	4	0.9999999998245684	0.9999999998258304	1
P53686	GO:0005737	137	2583	82	0.9999999998169317	0.9999999998182488	1
P32657	GO:0006368	423	75	21	0.9999999997886244	0.9999999997901451	1
Q07532	GO:0005829	51	996	5	0.9999999997728778	0.9999999997745117	0
P05374	GO:0005829	28	996	6	0.999999999770278	0.9999999997719307	0
Q08144	GO:0042147	69	48	9	0.9999999997660327	0.9999999997677159	1
Q12690	GO:0005737	127	2583	77	0.9999999997223205	0.9999999997243181	1
P32855	GO:0005515	38	2428	31	0.9999999997190108	0.9999999997210323	1
Q04779	GO:0006325	52	155	12	0.9999999997176601	0.9999999997196913	1
P42948	GO:0005829	39	996	15	0.9999999997128445	0.9999999997149103	0
P32561	GO:0005737	378	2583	184	0.9999999997005576	0.999999999702712	1
P19073	GO:0005737	60	2583	44	0.9999999996827195	0.9999999996850022	1
P60010	GO:0000785	229	149	22	0.9999999996791243	0.9999999996814327	1
P32902	GO:0015935	140	19	8	0.9999999996190403	0.999999999621781	1
P25623	GO:0005737	96	2583	62	0.9999999995934954	0.9999999995964198	1
Q12449	GO:0005634	108	2285	63	0.9999999995701813	0.9999999995732733	1
Q06675	GO:0034087	42	20	6	0.9999999995159848	0.999999999519467	1
P25046	GO:0045944	962	264	69	0.9999999994927559	0.9999999994964052	1
P25343	GO:0005515	108	2428	65	0.9999999993925257	0.999999999396896	1
P38689	GO:0005737	57	2583	42	0.9999999993725746	0.9999999993770884	1
P36095	GO:1904669	23	17	5	0.9999999993406387	0.9999999993453822	1
P32524	GO:0005515	78	2428	51	0.9999999992945503	0.9999999992996255	1
P38629	GO:0006272	91	12	6	0.9999999989469782	0.999999998954554	1
P38764	GO:0008540	448	10	8	0.9999999988871885	0.9999999988951942	1
P39520	GO:0060962	465	10	8	0.9999999985010151	0.9999999985117991	1
P20424	GO:0006617	192	8	6	0.9999999984119322	0.9999999984233571	1
P41056	GO:0005737	82	2583	54	0.9999999981014531	0.9999999981151118	1
Q04493	GO:0015631	23	8	4	0.9999999978358793	0.9999999978514486	1
P43124	GO:0006281	16	203	8	0.9999999978272713	0.9999999978429025	1
P41697	GO:0032880	67	28	7	0.9999999978144803	0.9999999978302034	1
P11325	GO:0005829	38	996	22	0.9999999975366762	0.999999997554398	0
Q06407	GO:0005829	43	996	10	0.9999999972705591	0.9999999972901954	0
P14242	GO:0016887	14	250	8	0.9999999971864955	0.9999999972067365	1
P38620	GO:0004749	62	5	4	0.9999999960755119	0.9999999961037457	1
P40540	GO:0034975	41	14	5	0.999999995724199	0.9999999957549601	1
P49018	GO:0006506	66	31	7	0.9999999956050514	0.9999999956366697	1
Q04183	GO:0005085	37	55	7	0.9999999949804889	0.9999999950166005	1
P49018	GO:0016255	66	5	4	0.9999999949296721	0.9999999949661492	1
P47124	GO:0005829	43	996	5	0.9999999944643236	0.9999999945041487	0
P43601	GO:0000422	57	37	7	0.9999999939563098	0.9999999939997896	1
P34218	GO:0005829	38	996	5	0.9999999932964236	0.9999999933446508	0
P32913	GO:0032456	33	19	5	0.9999999910743343	0.9999999911385479	1
P32449	GO:0005829	40	996	11	0.9999999904409562	0.9999999905097263	0
Q03148	GO:0016829	16	85	6	0.9999999893776466	0.9999999894540663	1
P36081	GO:0003674	164	2291	19	0.9999999891739788	0.9999999892518638	1
P39521	GO:0043565	1872	120	57	0.9999999864100755	0.9999999865078447	1
P23287	GO:0005515	72	2428	46	0.9999999861939125	0.9999999862932369	1
P47027	GO:0006270	43	33	6	0.9999999823949903	0.9999999825216451	1
P22336	GO:0000722	626	40	16	0.9999999810498822	0.9999999811862139	1
Q08963	GO:0030620	101	9	5	0.9999999803379906	0.9999999804794439	1
P53191	GO:0005773	34	220	10	0.9999999795284482	0.9999999796757255	1
Q04439	GO:0051666	101	16	6	0.9999999795066793	0.9999999796541131	1
P46379	GO:0008150	6	1533	3	0.9999999774583012	0.9999999776204718	0
Q00416	GO:0005730	124	288	20	0.9999999768045765	0.9999999769714502	1
P26449	GO:0033597	23	4	3	0.9999999761999296	0.9999999763711531	1
Q12345	GO:0005829	49	996	11	0.9999999752022711	0.9999999753806722	0
Q02629	GO:0003723	93	478	22	0.9999999705037927	0.9999999707159957	1
P06197	GO:0016020	57	1628	31	0.9999999685787525	0.9999999688048048	1
P38247	GO:0005829	20	996	5	0.9999999662923119	0.9999999665348132	0
P41834	GO:0012508	26	4	3	0.9999999650591853	0.9999999653105581	1
Q12383	GO:0005829	16	996	4	0.9999999615528381	0.9999999618294364	0
P40557	GO:0005829	46	996	6	0.999999960266458	0.9999999605523108	0
P53855	GO:0000422	44	37	6	0.9999999571999799	0.9999999575078938	1
P38985	GO:0048027	41	4	0	0.9999999562758138	0.9999999565903764	0
P40472	GO:0005829	18	996	3	0.9999999560495713	0.9999999563657616	0
P32528	GO:0005829	24	996	5	0.9999999490939921	0.9999999494602224	0
P40026	GO:0000781	15	119	6	0.9999999477880408	0.9999999481636664	1
Q12038	GO:0048027	40	4	0	0.9999999338087375	0.9999999342849336	0
Q03012	GO:0048027	46	4	0	0.9999999267298193	0.999999927256943	0
Q08932	GO:0005634	24	2285	20	0.9999999212529307	0.9999999218194564	1
Q04364	GO:0005777	8	135	5	0.9999999182090473	0.9999999187974714	1
P33755	GO:0072344	48	20	5	0.999999915300483	0.9999999159098321	1
P32504	GO:0005515	84	2428	50	0.9999999118392566	0.9999999124735066	1
P39732	GO:0006555	39	6	0	0.9999998998040304	0.9999999005248645	0
P53959	GO:0006555	39	6	0	0.9999998998040304	0.9999999005248645	0
Q12153	GO:0000027	49	39	6	0.9999998835116096	0.9999998843496555	1
P35179	GO:0005515	48	2428	33	0.9999998829122982	0.9999998837546558	1
O13539	GO:0006368	63	75	8	0.999999874499412	0.9999998754022937	1
P38889	GO:0005634	1165	2285	420	0.9999998574182892	0.9999998584440568	1
Q02767	GO:0032509	15	8	3	0.9999997873290141	0.9999997888590212	1
P45976	GO:0019888	43	24	0	0.999999774662319	0.9999997762834535	0
P21268	GO:0043577	48	4	3	0.9999997675629496	0.9999997692351585	1
Q02647	GO:0040001	23	6	3	0.9999997632436615	0.9999997649469444	1
P06777	GO:1905348	49	4	3	0.9999997524040115	0.9999997541852775	1
P07276	GO:0006289	26	44	5	0.9999997374912288	0.9999997393797811	1
P34078	GO:0003674	65	2291	3	0.9999997207694855	0.9999997227783382	1
Q05021	GO:0005829	46	996	11	0.999999719247243	0.999999721267047	0
P40073	GO:0043332	120	121	12	0.999999713635868	0.9999997156960416	1
P33328	GO:0031321	75	8	4	0.9999997089896381	0.9999997110832377	1
P24276	GO:0010494	314	99	17	0.9999996816352017	0.9999996839255959	1
P48561	GO:0071036	34	5	3	0.9999996796345211	0.9999996819393085	1
Q04951	GO:0005829	15	996	3	0.9999996591909803	0.9999996616428438	0
P38361	GO:0005829	12	996	3	0.9999996473013921	0.9999996498387922	0
Q12427	GO:0005829	31	996	7	0.9999996353693101	0.9999996379925525	0
P00856	GO:0005739	12	1188	10	0.9999996272304215	0.999999629912217	1
P34077	GO:0016020	71	1628	34	0.9999996268370427	0.9999996295216682	1
Q05583	GO:0097361	18	8	3	0.9999996191941458	0.9999996219337562	1
P28004	GO:0071014	131	6	4	0.9999995947130765	0.9999995976288096	1
P38280	GO:0000775	14	78	3	0.9999995914575301	0.9999995943966846	0
P33297	GO:0036402	409	6	5	0.9999995715266574	0.9999995746091994	1
P39104	GO:0005515	30	2428	23	0.9999995373528636	0.9999995406812603	1
P41814	GO:0048027	38	4	0	0.9999995210125526	0.9999995244585054	0
P53552	GO:0000446	61	4	3	0.9999995163384919	0.999999519818071	1
Q04048	GO:0006396	72	54	7	0.999999492693334	0.9999994963430222	1
P21524	GO:0005971	62	4	3	0.9999994917455338	0.9999994954020409	1
P53170	GO:0004672	105	120	11	0.9999994729834618	0.9999994767749477	1
P53934	GO:0003674	14	2291	3	0.9999994172085384	0.9999994214012826	0
Q07468	GO:0016020	825	1628	125	0.9999994156062156	0.9999994198104873	1
P47136	GO:0000142	43	14	4	0.9999994071951848	0.9999994114599676	1
Q06689	GO:0005829	55	996	8	0.9999993927845152	0.9999993971529719	0
Q05050	GO:0032126	59	11	4	0.9999993561457229	0.9999993607777682	1
P38692	GO:0005524	31	679	13	0.9999992452860957	0.9999992507156922	1
P10614	GO:0005506	114	24	6	0.9999992359625229	0.9999992414591954	1
P48561	GO:0005829	34	996	3	0.9999991958237109	0.9999992016091518	0
P15732	GO:0000151	31	20	4	0.9999991864263988	0.9999991922794463	1
P39875	GO:0006298	28	22	4	0.9999991828459374	0.9999991887247436	1
Q12692	GO:0006368	872	75	24	0.9999991629137569	0.9999991689359602	1
P32367	GO:0008301	29	22	4	0.9999990542171326	0.999999061021326	1
P40496	GO:0005829	54	996	4	0.9999989412547834	0.9999989488716554	0
P07806	GO:0005524	70	679	20	0.9999987733835705	0.9999987822081491	1
Q12185	GO:0003674	4	2291	2	0.9999987676105879	0.9999987764766988	0
P47029	GO:0005737	70	2583	43	0.9999987016914116	0.9999987110317612	1
P22543	GO:0034272	85	4	3	0.9999986726522047	0.9999986822014695	1
P26798	GO:0001228	1467	53	25	0.999998342038879	0.999998353966657	1
P12683	GO:0005515	81	2428	46	0.9999982974897953	0.99999830973807	1
P40857	GO:0005783	16	671	9	0.9999982363120992	0.9999982490005014	1
P32491	GO:0005737	36	2583	26	0.999997828139166	0.9999978437640642	1
P34164	GO:0005829	39	996	12	0.9999977506054398	0.9999977667881345	0
P35197	GO:0015031	39	395	11	0.9999976393426558	0.9999976563258021	1
Q01846	GO:0005829	45	996	6	0.9999976315054828	0.9999976485450117	0
Q07921	GO:0005694	6	157	4	0.9999975936337021	0.99999761094569	1
Q06160	GO:0007124	15	53	4	0.9999975744962598	0.9999975919459271	1
P26785	GO:0015934	164	21	6	0.9999974236825997	0.9999974422172573	1
P38262	GO:0048027	36	4	0	0.9999973670720443	0.999997386013972	0
P40510	GO:0019888	31	24	0	0.9999972445547193	0.9999972643780665	0
Q08822	GO:0005739	19	1188	12	0.999997069494735	0.9999970905775065	1
P41800	GO:0044233	70	13	4	0.9999970212371221	0.9999970426670709	1
P40091	GO:0005515	32	2428	23	0.9999970156316019	0.999997037101878	1
P38972	GO:0006555	33	6	0	0.9999967337001434	0.9999967571987035	0
P48415	GO:0005515	62	2428	37	0.9999964627148578	0.9999964881629524	1
P46672	GO:0006431	118	4	3	0.9999964129759628	0.9999964387818909	1
P40576	GO:0033615	23	12	3	0.9999961545063301	0.9999961821717521	1
P23201	GO:0032880	71	28	5	0.9999960027052249	0.9999960314627412	1
P51533	GO:0005829	33	996	3	0.9999959421502512	0.999995971343415	0
P53046	GO:0003674	15	2291	3	0.9999959197848459	0.9999959491389117	0
P38352	GO:0004842	15	61	4	0.9999956815439109	0.9999957126119402	1
P38907	GO:0071459	36	9	3	0.9999947417046902	0.9999947795341528	1
P40515	GO:0016559	103	11	4	0.9999939599770643	0.9999940034304668	1
P19955	GO:0004591	20	3	2	0.9999934957225475	0.9999935425159103	1
P25454	GO:0140664	79	14	4	0.9999930847140538	0.9999931344643125	1
P38931	GO:1990508	149	4	3	0.9999927393793379	0.999992791614019	1
Q99393	GO:0005829	9	996	2	0.9999926056635277	0.9999926588601928	0
P54070	GO:0003674	13	2291	3	0.9999924121753362	0.999992466764003	0
P40517	GO:0006555	33	6	0	0.9999922978286324	0.9999923532399372	0
P34761	GO:0005515	388	2428	161	0.9999920370499035	0.9999920943373142	1
Q08561	GO:0006555	33	6	0	0.9999920069918657	0.9999920644955214	0
P38960	GO:0005694	15	157	5	0.9999918290253745	0.9999918878093648	1
Q04839	GO:0019888	28	24	0	0.9999904618995913	0.9999905305190188	0
P36015	GO:0098588	116	11	4	0.9999903189722016	0.9999903886198834	1
P21190	GO:0030435	124	112	10	0.9999902373554291	0.9999903075902821	1
Q05580	GO:0005737	34	2583	24	0.9999900812766368	0.999990152634359	1
P38989	GO:0016887	45	250	9	0.9999899669359448	0.9999900391162618	1
Q12746	GO:0005829	43	996	9	0.9999890538987256	0.9999891326476558	0
P38151	GO:0005773	32	220	0	0.9999885827025863	0.9999886648414166	0
Q8IYF3	GO:0008150	9	1533	2	0.9999876873944504	0.9999877759743465	0
Q02896	GO:0005773	16	220	2	0.9999876534902657	0.9999877423140769	0
Q12383	GO:0005737	16	2583	14	0.999987013694833	0.9999871071214889	1
Q06328	GO:0000329	20	221	6	0.9999861626042057	0.9999862621538157	1
Q12216	GO:0005737	143	2583	72	0.9999857282501092	0.9999858309245688	1
P38768	GO:0005515	32	2428	22	0.9999851359840254	0.9999852429193922	1
P32578	GO:0140767	30	3	2	0.9999851086279378	0.999985215760111	1
P47116	GO:0004674	234	123	14	0.9999846764718335	0.9999847867130435	1
P53256	GO:0071042	76	7	3	0.999981641545149	0.9999817736203638	1
Q12373	GO:0005829	39	996	12	0.9999801669821475	0.9999803096657293	0
P53769	GO:0005681	15	90	4	0.9999792700494384	0.9999794191857735	1
P35724	GO:0005773	34	220	4	0.9999787715899756	0.9999789243123498	0
P36421	GO:0005524	77	679	19	0.9999786559909751	0.9999788095449968	1
P40344	GO:0006555	26	6	0	0.9999781812864007	0.9999783382555631	0
Q03579	GO:0006555	26	6	0	0.9999781812864007	0.9999783382555631	0
P19812	GO:0008540	51	10	3	0.9999773640990848	0.9999775269472928	1
P47102	GO:0005794	27	264	7	0.9999763095817455	0.9999764800164093	1
Q04233	GO:0005829	32	996	7	0.999975142851477	0.9999753216798836	0
P02994	GO:0006417	146	66	8	0.9999739974970532	0.9999741845654198	1
P16370	GO:0046872	596	826	94	0.9999733193274604	0.9999735112747448	1
P38881	GO:0005515	19	2428	15	0.9999723676404079	0.9999725664343618	1
Q03516	GO:0005829	24	996	2	0.9999715732184287	0.9999717777276486	0
P38153	GO:0015031	26	395	8	0.999971442154931	0.9999716476070536	1
Q12099	GO:0003723	22	478	8	0.9999713816553601	0.9999715875427316	1
P53280	GO:0006555	29	6	0	0.9999678015267363	0.9999680331704289	0
