protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
FBgn0051116	GO:0005515	15	2517	10	1.0	1.0	0
FBgn0033504	GO:0003700	113	545	5	1.0	1.0	0
FBgn0015040	GO:0005506	145	143	60	1.0	1.0	1
FBgn0263352	GO:0005515	37	2517	17	1.0	1.0	0
FBgn0036778	GO:0005506	58	143	42	1.0	1.0	1
FBgn0002736	GO:0003676	143	1819	78	1.0	1.0	1
FBgn0039270	GO:0006310	34	99	0	1.0	1.0	0
FBgn0002524	GO:0003700	43	545	0	1.0	1.0	0
FBgn0020496	GO:0010605	198	733	54	1.0	1.0	1
FBgn0005655	GO:0110165	324	8293	287	1.0	1.0	1
FBgn0036915	GO:0006397	173	259	49	1.0	1.0	1
FBgn0024909	GO:0005515	45	2517	28	1.0	1.0	0
FBgn0261286	GO:0006364	142	153	50	1.0	1.0	1
FBgn0042630	GO:0005515	38	2517	17	1.0	1.0	0
FBgn0032005	GO:0005515	45	2517	25	1.0	1.0	0
FBgn0031657	GO:0005666	110	17	11	1.0	1.0	1
FBgn0275436	GO:0005515	25	2517	11	1.0	1.0	0
FBgn0037637	GO:0007017	24	451	3	1.0	1.0	0
FBgn0042103	GO:0003824	33	3538	12	1.0	1.0	0
FBgn0039519	GO:0005783	130	446	70	1.0	1.0	1
FBgn0036316	GO:0005515	58	2517	11	1.0	1.0	0
FBgn0016917	GO:0048869	262	1022	70	1.0	1.0	1
FBgn0022023	GO:0005852	44	16	14	1.0	1.0	1
FBgn0265297	GO:0090304	270	1067	83	1.0	1.0	1
FBgn0264895	GO:0007017	32	451	12	1.0	1.0	0
FBgn0031107	GO:0005515	41	2517	15	1.0	1.0	0
FBgn0032223	GO:0005515	10	2517	5	1.0	1.0	0
FBgn0034354	GO:2000377	40	11	0	1.0	1.0	0
FBgn0036566	GO:0005515	20	2517	9	1.0	1.0	0
FBgn0037763	GO:0034625	208	20	19	1.0	1.0	1
FBgn0039636	GO:0005515	29	2517	14	1.0	1.0	0
FBgn0063499	GO:2000377	33	11	0	1.0	1.0	0
FBgn0011766	GO:0065007	115	4222	89	1.0	1.0	1
FBgn0028372	GO:0003824	31	3538	11	1.0	1.0	0
FBgn0031372	GO:0040012	39	124	0	1.0	1.0	0
FBgn0040066	GO:0032991	199	2838	112	1.0	1.0	1
FBgn0034308	GO:0005515	20	2517	14	1.0	1.0	0
FBgn0027567	GO:0005515	82	2517	8	1.0	1.0	0
FBgn0052103	GO:0003824	9	3538	3	1.0	1.0	0
FBgn0039451	GO:0003824	48	3538	21	1.0	1.0	0
FBgn0000273	GO:0048522	417	1532	111	1.0	1.0	1
FBgn0023527	GO:0005730	67	235	36	1.0	1.0	1
FBgn0038244	GO:0005515	34	2517	13	1.0	1.0	0
FBgn0003062	GO:0043232	240	1144	112	1.0	1.0	1
FBgn0034909	GO:0003824	23	3538	9	1.0	1.0	0
FBgn0024733	GO:0044237	167	2020	83	1.0	1.0	1
FBgn0032430	GO:0005515	40	2517	18	1.0	1.0	0
FBgn0033544	GO:0005515	48	2517	23	1.0	1.0	0
FBgn0011766	GO:0005634	115	2440	74	1.0	1.0	1
FBgn0027949	GO:0016410	27	43	0	0.9999999999999999	1.0	0
FBgn0011284	GO:0043229	165	4648	116	1.0	1.0	1
FBgn0027093	GO:0005515	26	2517	14	1.0	1.0	0
FBgn0031925	GO:0005515	56	2517	5	1.0	1.0	0
FBgn0051617;FBgn0053801;FBgn0053804;FBgn0053807;FBgn0053810;FBgn0053813;FBgn0053816;FBgn0053819;FBgn0053822;FBgn0053825;FBgn0053828;FBgn0053831;FBgn0053834;FBgn0053837;FBgn0053840;FBgn0053843;FBgn0053846;FBgn0053849;FBgn0053852;FBgn0053855;FBgn0053858;FBgn0053861;FBgn0053864	GO:0005515	88	2517	52	1.0	1.0	0
FBgn0050035	GO:2000377	27	11	0	1.0	1.0	0
FBgn0030456	GO:0016410	25	43	0	0.9999999999999998	0.9999999999999998	0
FBgn0020386	GO:0005488	174	5525	127	0.9999999999999994	0.9999999999999996	1
FBgn0021967	GO:0007017	34	451	0	0.9999999999999996	0.9999999999999996	0
FBgn0035714	GO:0003824	29	3538	11	0.9999999999999996	0.9999999999999996	0
FBgn0000017	GO:0051960	219	219	27	0.9999999999999996	0.9999999999999996	1
FBgn0037530	GO:0003824	24	3538	8	0.9999999999999994	0.9999999999999996	0
FBgn0000117	GO:0016055	438	50	19	0.9999999999999993	0.9999999999999993	1
FBgn0041630	GO:0005515	17	2517	7	0.9999999999999989	0.9999999999999989	0
FBgn0053554	GO:0016043	120	2475	62	0.9999999999999988	0.9999999999999987	1
FBgn0034470	GO:0040012	24	124	0	0.9999999999999982	0.9999999999999982	0
FBgn0042104	GO:0003824	33	3538	13	0.9999999999999957	0.9999999999999956	0
FBgn0037852	GO:2000377	24	11	0	0.9999999999999957	0.9999999999999956	0
FBgn0039302	GO:0009893	121	899	37	0.9999999999999953	0.9999999999999953	1
FBgn0004861	GO:0031324	91	727	29	0.999999999999994	0.999999999999994	1
FBgn0038613	GO:0042626	128	90	15	0.9999999999999918	0.9999999999999918	1
FBgn0261573	GO:0003700	45	545	10	0.9999999999999892	0.9999999999999893	0
FBgn0015805	GO:0070822	418	12	10	0.999999999999987	0.9999999999999871	1
FBgn0030512	GO:0005515	14	2517	9	0.9999999999999853	0.9999999999999853	0
FBgn0000658	GO:0006310	22	99	0	0.9999999999999851	0.9999999999999852	0
FBgn0026373	GO:0003899	110	20	9	0.9999999999999846	0.9999999999999846	1
FBgn0026080	GO:0000123	244	74	17	0.9999999999999792	0.9999999999999792	1
FBgn0040066	GO:0140513	199	812	45	0.9999999999999745	0.9999999999999746	1
FBgn0004837	GO:0031325	109	730	31	0.999999999999974	0.9999999999999741	1
FBgn0035879	GO:0003824	32	3538	14	0.9999999999999722	0.9999999999999724	0
FBgn0028683	GO:0043170	46	2741	34	0.9999999999999689	0.999999999999969	1
FBgn0030945	GO:0043189	68	21	8	0.9999999999999514	0.9999999999999516	1
FBgn0267385	GO:0030554	229	773	47	0.9999999999999497	0.99999999999995	1
FBgn0061200	GO:0065007	76	4222	57	0.9999999999999494	0.9999999999999496	1
FBgn0031872	GO:0032502	179	2319	75	0.9999999999999484	0.9999999999999487	1
FBgn0041191	GO:0043167	183	2319	76	0.9999999999999388	0.9999999999999389	1
FBgn0036188	GO:0044249	111	847	33	0.9999999999999362	0.9999999999999363	1
FBgn0036299	GO:0005515	36	2517	17	0.9999999999999349	0.9999999999999352	0
FBgn0031711	GO:0005515	22	2517	12	0.9999999999999343	0.9999999999999345	0
FBgn0038209	GO:0005515	24	2517	11	0.9999999999999307	0.9999999999999309	0
FBgn0031698	GO:0006357	53	868	23	0.9999999999999247	0.9999999999999251	1
FBgn0011586	GO:0005515	53	2517	22	0.9999999999999217	0.9999999999999222	0
FBgn0004449	GO:0009987	708	6324	443	0.9999999999999104	0.9999999999999106	1
FBgn0030530	GO:0005911	14	122	8	0.9999999999998583	0.9999999999998589	1
FBgn0020235	GO:0046933	425	21	12	0.9999999999998537	0.9999999999998542	1
FBgn0262167	GO:0070925	23	272	11	0.9999999999996754	0.9999999999996766	1
FBgn0045064	GO:1901566	65	580	21	0.9999999999996638	0.999999999999665	1
FBgn0032240	GO:0000387	158	20	9	0.9999999999995722	0.9999999999995739	1
FBgn0036005	GO:0003824	21	3538	10	0.9999999999995375	0.9999999999995393	0
FBgn0036742	GO:0007017	45	451	6	0.9999999999993954	0.9999999999993976	0
FBgn0021796	GO:0031929	161	14	8	0.9999999999993714	0.9999999999993737	1
FBgn0019637	GO:0016593	62	10	6	0.9999999999991737	0.9999999999991767	1
FBgn0034356	GO:0005829	65	953	25	0.9999999999986066	0.9999999999986117	1
FBgn0030530	GO:0070161	14	165	8	0.9999999999983169	0.9999999999983232	1
FBgn0025800	GO:0065008	419	749	63	0.9999999999981573	0.9999999999981641	1
FBgn0037818	GO:0033108	19	63	0	0.9999999999979151	0.9999999999979228	0
FBgn0035997	GO:0000976	20	541	12	0.9999999999975133	0.9999999999975226	1
FBgn0022702	GO:0046348	39	16	6	0.9999999999974131	0.9999999999974228	1
FBgn0027582	GO:0005515	15	2517	9	0.9999999999973325	0.9999999999973423	0
FBgn0285896	GO:0009887	35	349	13	0.9999999999971387	0.9999999999971494	1
FBgn0267978	GO:0019222	104	2093	47	0.9999999999970796	0.9999999999970905	1
FBgn0023143	GO:0043226	124	4776	84	0.9999999999967308	0.999999999996743	1
FBgn0037818	GO:0016410	19	43	0	0.9999999999957206	0.9999999999957367	0
FBgn0028734	GO:0043488	264	57	14	0.9999999999955839	0.9999999999956005	1
FBgn0038224	GO:0034654	29	350	12	0.9999999999954772	0.999999999995494	1
FBgn0039691	GO:2000377	18	11	0	0.9999999999951041	0.9999999999951225	0
FBgn0000212	GO:0002682	282	269	28	0.9999999999943363	0.9999999999943575	1
FBgn0001341	GO:0003700	41	545	9	0.9999999999942344	0.9999999999942559	0
FBgn0085521	GO:0005515	50	2517	8	0.9999999999931204	0.9999999999931461	0
FBgn0002643	GO:0009887	54	349	15	0.9999999999926739	0.9999999999927013	1
FBgn0037358	GO:0003824	13	3538	6	0.9999999999921387	0.9999999999921682	0
FBgn0003517	GO:0043232	151	1144	42	0.9999999999911734	0.9999999999912064	1
FBgn0005411	GO:0009889	193	1722	62	0.9999999999911451	0.9999999999911783	1
FBgn0028360	GO:1901363	53	1093	23	0.9999999999908843	0.9999999999909183	1
FBgn0260940	GO:0005515	23	2517	12	0.9999999999908367	0.999999999990871	0
FBgn0010278	GO:0080090	98	1710	40	0.9999999999905452	0.9999999999905808	1
FBgn0085423	GO:0003824	22	3538	6	0.9999999999893608	0.9999999999894008	0
FBgn0025832	GO:0006310	42	99	7	0.9999999999879978	0.9999999999880428	0
FBgn0035956	GO:0010557	20	626	12	0.9999999999861758	0.9999999999862277	1
FBgn0040338	GO:0007017	17	451	0	0.9999999999791499	0.9999999999792281	0
FBgn0029778	GO:0005515	31	2517	19	0.9999999999788621	0.9999999999789414	0
FBgn0030365	GO:0044238	140	3649	77	0.9999999999770334	0.9999999999771194	1
FBgn0017578	GO:0009891	112	646	26	0.9999999999699739	0.9999999999700862	1
FBgn0028837	GO:0005634	163	2440	67	0.999999999967191	0.9999999999673139	1
FBgn0027580	GO:0044238	82	3649	52	0.9999999999661081	0.9999999999662349	1
FBgn0011763	GO:0019219	57	1295	25	0.9999999999644115	0.9999999999645448	1
FBgn0031544	GO:0003824	23	3538	9	0.9999999999445155	0.9999999999447232	0
FBgn0042105	GO:0003824	32	3538	12	0.9999999999413905	0.9999999999416098	0
FBgn0043535	GO:0016410	17	43	0	0.9999999999324246	0.9999999999326776	0
FBgn0005674	GO:0030554	153	773	33	0.9999999999265504	0.9999999999268252	1
FBgn0051183	GO:0005515	7	2517	5	0.9999999999248919	0.999999999925173	0
FBgn0036973	GO:0071824	61	360	15	0.9999999999232766	0.9999999999235637	1
FBgn0261524	GO:0007165	110	1047	32	0.9999999999208966	0.9999999999211927	1
FBgn0036057	GO:0003824	47	3538	19	0.99999999991498	0.9999999999152982	0
FBgn0004197	GO:0035285	35	13	5	0.9999999999123881	0.999999999912716	1
FBgn0030354	GO:0031327	433	662	56	0.9999999999000111	0.9999999999003854	1
FBgn0032191	GO:0003824	19	3538	5	0.9999999998956552	0.9999999998960458	0
FBgn0014391	GO:0022803	57	269	13	0.9999999998903262	0.9999999998907367	1
FBgn0041604	GO:0120036	46	428	14	0.9999999998595169	0.9999999998600426	1
FBgn0039562	GO:0110165	133	8293	118	0.9999999998442974	0.9999999998448802	1
FBgn0264560	GO:0043226	66	4776	50	0.9999999998418647	0.9999999998424566	1
FBgn0035798	GO:0003824	32	3538	8	0.99999999982979	0.999999999830427	0
FBgn0016691	GO:0022890	73	265	14	0.9999999997990708	0.999999999799823	1
FBgn0003557	GO:0048666	335	94	17	0.9999999997912703	0.9999999997920516	1
FBgn0262116	GO:0007017	43	451	6	0.9999999997839634	0.999999999784772	0
FBgn0265464	GO:0019899	307	436	35	0.9999999997798408	0.9999999997806648	1
FBgn0032688	GO:0003824	25	3538	11	0.9999999997691935	0.9999999997700574	0
FBgn0015271	GO:0005664	52	5	4	0.9999999997595724	0.9999999997604723	1
FBgn0042712	GO:0003700	21	545	2	0.9999999997484718	0.9999999997494133	0
FBgn0025638	GO:0010604	99	826	26	0.9999999996670617	0.9999999996683079	1
FBgn0003716	GO:0002064	253	81	14	0.9999999995897648	0.9999999995913004	1
FBgn0033610	GO:0043229	137	4648	85	0.9999999995819414	0.9999999995835063	1
FBgn0044324	GO:0065007	41	4222	33	0.9999999995634123	0.9999999995650465	1
FBgn0034879	GO:0009889	68	1722	30	0.9999999995563853	0.9999999995580457	1
FBgn0023097	GO:0003700	57	545	14	0.9999999994032828	0.9999999994055162	0
FBgn0267487	GO:0009967	60	425	15	0.9999999994031051	0.9999999994053392	1
FBgn0023170	GO:0003824	25	3538	9	0.9999999993427172	0.9999999993451775	0
FBgn0016119	GO:1901137	101	207	14	0.999999999329034	0.9999999993315455	1
FBgn0039790	GO:0005515	25	2517	13	0.9999999992866105	0.9999999992892808	0
FBgn0000229	GO:0070887	317	202	23	0.9999999992452167	0.9999999992480418	1
FBgn0002413	GO:0051246	286	395	31	0.999999999239313	0.9999999992421602	1
FBgn0040227	GO:0003700	58	545	4	0.9999999991619675	0.9999999991651042	0
FBgn0030011	GO:0005737	88	2252	40	0.9999999991161385	0.9999999991194468	1
FBgn0026400	GO:0003824	20	3538	2	0.9999999990607289	0.9999999990642445	0
FBgn0052068	GO:0005515	22	2517	9	0.9999999989981373	0.9999999990018874	0
FBgn0039705	GO:0008219	47	135	9	0.9999999989373204	0.9999999989412979	1
FBgn0262738	GO:0009314	26	173	8	0.9999999988971614	0.9999999989012892	1
FBgn0033631	GO:0003700	74	545	5	0.9999999988219999	0.9999999988264091	0
FBgn0020389	GO:0005515	10	2517	3	0.9999999986330194	0.9999999986381358	0
FBgn0021761	GO:0005198	70	447	16	0.9999999986221281	0.9999999986272853	1
FBgn0026702	GO:0044238	29	3649	24	0.9999999983186532	0.9999999983249465	1
FBgn0030141	GO:0006810	41	1596	21	0.999999998303987	0.999999998310335	1
FBgn0000439	GO:0043227	59	4253	42	0.99999999801732	0.9999999980247412	1
FBgn0029079	GO:0016043	40	2475	25	0.9999999979460934	0.9999999979537811	1
FBgn0038686	GO:0005515	47	2517	28	0.9999999978136869	0.9999999978218702	0
FBgn0283473	GO:0017076	192	931	39	0.9999999978050974	0.999999997813313	1
FBgn0040070	GO:0005575	183	9705	169	0.9999999976220583	0.9999999976309587	1
FBgn0028982	GO:0010468	62	1674	27	0.999999997547092	0.9999999975562731	1
FBgn0034401	GO:1901265	60	1027	21	0.9999999974921825	0.9999999975015692	1
FBgn0000139	GO:0043565	76	632	19	0.9999999974700066	0.9999999974794762	1
FBgn0026411	GO:0032502	54	2319	29	0.9999999969965249	0.9999999970077668	1
FBgn0003984	GO:0030334	36	88	7	0.999999996398429	0.9999999964119096	1
FBgn0004635	GO:0009887	152	349	20	0.9999999957922794	0.9999999958080288	1
FBgn0013307	GO:0006310	75	99	0	0.9999999948294693	0.9999999948488225	0
FBgn0010041	GO:0009636	46	41	6	0.999999994758826	0.9999999947784435	1
FBgn0000463	GO:0007298	107	96	10	0.9999999943734703	0.9999999943945304	1
FBgn0011785	GO:0005515	20	2517	15	0.999999994213011	0.9999999942346715	0
FBgn0038552	GO:0006310	86	99	0	0.9999999934606311	0.9999999934851077	0
FBgn0030871	GO:0090304	67	1067	22	0.9999999917640593	0.9999999917948862	1
FBgn0020503	GO:0099512	48	169	9	0.9999999905553226	0.9999999905906738	1
FBgn0051860	GO:0050801	4	134	4	0.9999999889366952	0.9999999889781048	1
FBgn0036043	GO:0007017	21	451	1	0.9999999877586566	0.9999999878044756	0
FBgn0262740	GO:0043226	62	4776	45	0.9999999876792797	0.9999999877253958	1
FBgn0029800	GO:0032993	10	263	6	0.9999999866799928	0.9999999867298492	1
FBgn0037659	GO:0003700	22	545	4	0.9999999847758934	0.9999999848328769	0
FBgn0035265	GO:0005515	32	2517	9	0.9999999833788715	0.9999999834410841	0
FBgn0000439	GO:0000987	59	394	13	0.9999999824908075	0.999999982556344	1
FBgn0020907	GO:0016410	17	43	0	0.9999999794569951	0.9999999795338872	0
FBgn0039712	GO:0016410	26	43	0	0.9999999791537316	0.999999979231759	0
FBgn0032341	GO:0003824	28	3538	5	0.999999978889592	0.9999999789686078	0
FBgn0027616	GO:1903311	53	167	9	0.9999999788631021	0.999999978942217	1
FBgn0040899	GO:0016410	31	43	0	0.9999999746843846	0.9999999747791405	0
FBgn0039854	GO:0005515	47	2517	10	0.9999999723448677	0.9999999724483802	0
FBgn0040268	GO:0005515	24	2517	7	0.9999999693815719	0.999999969496176	0
FBgn0030514	GO:0007017	28	451	4	0.9999999675204678	0.9999999676420381	0
FBgn0036838	GO:2000377	38	11	0	0.9999999635746701	0.9999999637110095	0
FBgn0040080	GO:0005515	83	2517	38	0.9999999596018273	0.9999999597530368	1
FBgn0033272	GO:0043229	113	4648	69	0.9999999584291738	0.9999999585847725	1
FBgn0283545	GO:0006310	27	99	6	0.9999999565761707	0.9999999567387052	1
FBgn0024509	GO:0009987	112	6324	83	0.9999999544696326	0.9999999546400519	1
FBgn0266670	GO:0051640	76	219	11	0.9999999472055099	0.9999999474031187	1
FBgn0086657	GO:0048869	364	1022	59	0.9999999412185638	0.9999999414385817	1
FBgn0035793	GO:0006310	90	99	1	0.9999999398718656	0.9999999400969241	0
FBgn0025637	GO:0023057	368	433	34	0.9999999350530255	0.9999999352961209	1
FBgn0028913	GO:2000377	12	11	0	0.999999933312694	0.9999999335623034	0
FBgn0037926	GO:0043226	68	4776	47	0.9999999326010226	0.9999999328532957	1
FBgn0038486	GO:0007017	25	451	3	0.9999999301223939	0.9999999303839445	0
FBgn0013765	GO:0005856	136	296	16	0.9999999245617233	0.9999999248440874	1
FBgn0004889	GO:0023056	269	458	29	0.9999999239273403	0.9999999242120788	1
FBgn0014011	GO:0051017	150	21	6	0.999999923299341	0.99999992358643	1
FBgn0250816	GO:0010468	26	1674	15	0.9999999140529072	0.9999999143746057	1
FBgn0029833	GO:0003824	15	3538	4	0.9999999129461054	0.9999999132719464	0
FBgn0040078	GO:0009967	242	425	26	0.9999999099910372	0.999999910327939	1
FBgn0011640	GO:0000375	67	206	10	0.9999999095741329	0.9999999099125951	1
FBgn0035688	GO:0043227	149	4253	80	0.9999999000350875	0.9999999004092545	1
FBgn0001250	GO:0050839	69	73	7	0.999999897389884	0.9999998977739518	1
FBgn0032409	GO:0009966	16	806	9	0.999999893977921	0.9999998943747596	1
FBgn0024980	GO:0022406	17	36	4	0.999999892760118	0.999999893161515	1
FBgn0036136	GO:0065007	65	4222	42	0.9999998827902592	0.9999998832289732	1
FBgn0000459	GO:0003700	35	545	7	0.9999998827850398	0.9999998832237733	0
FBgn0261599	GO:0003700	78	545	12	0.9999998823397568	0.9999998827801568	0
FBgn0039294	GO:0003824	28	3538	11	0.9999998742531225	0.9999998747237909	0
FBgn0261067	GO:0035770	278	114	14	0.9999998733603149	0.9999998738343251	1
FBgn0014179	GO:0009653	37	941	14	0.9999998716526816	0.9999998721330832	1
FBgn0037569	GO:0003824	25	3538	6	0.999999869762813	0.9999998702502884	0
FBgn0037944	GO:0007017	42	451	3	0.9999998688981253	0.9999998693888372	0
FBgn0038209	GO:0051179	24	1937	15	0.9999998604436402	0.9999998609659971	1
FBgn0026379	GO:0042594	176	153	13	0.9999998566454845	0.999999857182058	1
FBgn0002873	GO:0005815	62	178	9	0.9999998506836194	0.9999998512425079	1
FBgn0264089	GO:0005488	41	5525	34	0.9999998465088794	0.9999998470833937	1
FBgn0052350	GO:0006310	11	99	0	0.9999998254124361	0.9999998260659141	0
FBgn0021768	GO:0065007	70	4222	44	0.9999998118002058	0.9999998125046342	1
FBgn0035608	GO:0006310	46	99	0	0.9999998002157161	0.9999998009635052	0
FBgn0030855	GO:0008150	95	9801	91	0.9999997832699464	0.9999997840811632	1
FBgn0032705	GO:0000930	17	11	3	0.9999997695102472	0.9999997703729662	1
FBgn0030230	GO:0051046	8	101	4	0.9999997634539562	0.9999997643393439	1
FBgn0033264	GO:0140513	145	812	27	0.9999997532877349	0.9999997542111745	1
FBgn0264307	GO:0022414	56	1190	19	0.9999997455474522	0.9999997464998633	1
FBgn0000346	GO:0008150	102	9801	97	0.999999735000996	0.9999997359928824	1
FBgn0032516	GO:0043232	81	1144	23	0.9999997303709514	0.999999731380168	1
FBgn0039561	GO:0009987	47	6324	40	0.9999997296253839	0.9999997306373912	1
FBgn0034720	GO:0003824	9	3538	3	0.9999997293445211	0.9999997303575796	0
FBgn0035397	GO:0048522	199	1532	49	0.999999720635381	0.9999997216810377	1
FBgn0283471	GO:0048646	86	396	14	0.9999997166007273	0.9999997176614857	1
FBgn0037828	GO:0006605	45	80	6	0.9999997063059326	0.9999997074052243	1
FBgn0032409	GO:0010646	16	937	9	0.9999996161829482	0.9999996176195683	1
FBgn0031550	GO:0005515	9	2517	7	0.9999996071041215	0.9999996085747237	0
FBgn0030087	GO:0007017	33	451	7	0.9999995856467043	0.9999995871976212	0
FBgn0000022	GO:0065007	33	4222	25	0.9999995251050163	0.9999995268825396	1
FBgn0031897	GO:0031982	32	416	9	0.9999995215485293	0.9999995233393645	1
FBgn0031633	GO:0036211	22	858	10	0.999999518458772	0.9999995202611721	1
FBgn0260945	GO:0051641	210	958	37	0.9999995180085308	0.9999995198126161	1
FBgn0004581	GO:0009890	8	668	6	0.9999995116891732	0.9999995135169117	1
FBgn0028582	GO:0003674	77	9585	74	0.9999995092120451	0.9999995110490555	1
FBgn0262656	GO:0031347	520	218	26	0.9999994780150395	0.9999994799688197	1
FBgn0033520	GO:1990748	24	37	4	0.9999994712479052	0.9999994732270148	1
FBgn0029752	GO:0006310	88	99	0	0.9999994688836367	0.9999994708715956	0
FBgn0036224	GO:0032559	92	726	19	0.9999994336507106	0.999999435770546	1
FBgn0000179	GO:0035120	24	173	6	0.9999994317849503	0.9999994339117689	1
FBgn0002734	GO:0048523	61	1385	21	0.9999994195939926	0.999999421766442	1
FBgn0037364	GO:0097708	27	374	8	0.9999993895617164	0.9999993918465759	1
FBgn0039170	GO:0003824	17	3538	7	0.9999993366511665	0.999999339134069	0
FBgn0013733	GO:0048729	139	223	13	0.9999992842399081	0.9999992869189852	1
FBgn0031431	GO:0003824	39	3538	15	0.9999992471345983	0.99999924995256	0
FBgn0027335	GO:0003824	25	3538	7	0.9999992459902413	0.9999992488124863	0
FBgn0261399	GO:0004721	12	87	4	0.9999991132064721	0.9999991165257242	1
FBgn0263667	GO:0032502	26	2319	16	0.9999990881957747	0.9999990916086413	1
FBgn0036235	GO:0007017	22	451	4	0.999999083765149	0.9999990871945994	0
FBgn0040777	GO:0003824	41	3538	11	0.999999068626831	0.9999990721129439	0
FBgn0037554	GO:0005515	39	2517	15	0.999999051566633	0.999999055116602	0
FBgn0038331	GO:0003824	31	3538	4	0.9999990487998002	0.9999990523601252	0
FBgn0003963	GO:0045893	24	458	8	0.9999989809553244	0.99999898476959	1
FBgn0003866	GO:1902679	43	330	9	0.9999989685660488	0.9999989724266874	1
FBgn0011692	GO:0045172	132	20	5	0.9999989162952059	0.9999989203514933	1
FBgn0040022	GO:0003700	71	545	5	0.9999989084852667	0.9999989125707867	0
FBgn0039955	GO:0007017	37	451	1	0.9999987913407566	0.9999987958647463	0
FBgn0034315	GO:0016410	20	43	0	0.9999987596529539	0.9999987642955506	0
FBgn0038808	GO:2000377	24	11	0	0.9999986789688048	0.9999986839134007	0
FBgn0043002	GO:0009987	44	6324	37	0.9999986155453918	0.9999986207273802	1
FBgn0030081	GO:0140513	72	812	17	0.9999985912970916	0.9999985965698409	1
FBgn0000121	GO:0050896	24	1668	13	0.9999984146896538	0.9999984206234418	1
FBgn0030809	GO:1901564	73	2269	30	0.9999983835108489	0.9999983895613387	1
FBgn0035317	GO:0003824	9	3538	4	0.9999983255851681	0.9999983318524726	0
FBgn0028546	GO:0003824	24	3538	9	0.9999982645653595	0.99999827106106	0
FBgn0037363	GO:0007005	35	140	6	0.9999982541591085	0.9999982606937594	1
