protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
FBgn0266599	GO:0008150	724	9801	689	689	1.0	1
FBgn0004449	GO:0009987	708	6324	443	443	0.6429608127721336	1
FBgn0264492	GO:0043231	566	4116	333	333	0.4833091436865022	1
FBgn0010263	GO:0032502	1003	2319	301	301	0.43686502177068215	1
FBgn0005655	GO:0110165	324	8293	287	287	0.41654571843251087	1
FBgn0026083	GO:0003674	251	9585	216	216	0.3134978229317852	1
FBgn0037330	GO:0003674	218	9585	183	183	0.2656023222060958	1
FBgn0040070	GO:0005575	183	9705	169	169	0.24528301886792453	1
FBgn0015520	GO:0065007	286	4222	166	166	0.2409288824383164	1
FBgn0020386	GO:0005488	174	5525	127	127	0.18432510885341075	1
FBgn0039562	GO:0110165	133	8293	118	118	0.17126269956458637	1
FBgn0011284	GO:0043229	165	4648	116	116	0.1683599419448476	1
FBgn0031286	GO:0110165	157	8293	116	116	0.1683599419448476	1
FBgn0020496	GO:0005515	198	2517	113	113	0.16400580551523947	1
FBgn0003062	GO:0043232	240	1144	112	112	0.1625544267053701	1
FBgn0040066	GO:0032991	199	2838	112	112	0.1625544267053701	1
FBgn0000273	GO:0048522	417	1532	111	111	0.16110304789550073	1
FBgn0027329	GO:1901265	408	1027	102	102	0.14804063860667635	1
FBgn0000346	GO:0008150	102	9801	97	97	0.14078374455732948	1
FBgn0021796	GO:0005515	161	2517	96	96	0.13933236574746008	1
FBgn0262519	GO:2001141	378	1081	91	91	0.1320754716981132	1
FBgn0030855	GO:0008150	95	9801	91	91	0.1320754716981132	1
FBgn0039788	GO:0008150	99	9801	91	91	0.1320754716981132	1
FBgn0011766	GO:0065007	115	4222	89	89	0.12917271407837447	1
FBgn0025638	GO:0003674	99	9585	88	88	0.12772133526850507	1
FBgn0033610	GO:0043229	137	4648	85	85	0.12336719883889695	1
FBgn0023143	GO:0043226	124	4776	84	84	0.12191582002902758	1
FBgn0024509	GO:0009987	112	6324	83	83	0.1204644412191582	1
FBgn0024733	GO:0044237	167	2020	83	83	0.1204644412191582	1
FBgn0265297	GO:0090304	270	1067	83	83	0.1204644412191582	1
FBgn0001133	GO:0008150	88	9801	81	81	0.11756168359941944	1
FBgn0035904	GO:0110165	96	8293	81	81	0.11756168359941944	1
FBgn0038130	GO:0008150	119	9801	81	81	0.11756168359941944	1
FBgn0035688	GO:0043227	149	4253	80	80	0.11611030478955008	1
FBgn0026761	GO:0005634	318	2440	80	80	0.11611030478955008	1
FBgn0031990	GO:0043169	519	1445	78	78	0.11320754716981132	1
FBgn0002736	GO:0003676	143	1819	78	78	0.11320754716981132	1
FBgn0039631	GO:0046872	482	1417	78	78	0.11320754716981132	1
FBgn0033557	GO:0043232	111	1144	78	78	0.11320754716981132	0
FBgn0030365	GO:0044238	140	3649	77	77	0.11175616835994194	1
FBgn0036381	GO:0003674	88	9585	76	76	0.11030478955007257	1
FBgn0041191	GO:0043167	183	2319	76	76	0.11030478955007257	1
FBgn0031872	GO:0032502	179	2319	75	75	0.10885341074020319	1
FBgn0011766	GO:0005634	115	2440	74	74	0.10740203193033382	1
FBgn0028582	GO:0003674	77	9585	74	74	0.10740203193033382	1
FBgn0260945	GO:0003824	210	3538	71	71	0.10304789550072568	1
FBgn0039519	GO:0005783	130	446	70	70	0.10159651669085631	1
FBgn0016917	GO:0048869	262	1022	70	70	0.10159651669085631	1
FBgn0033272	GO:0043229	113	4648	69	69	0.10014513788098693	1
FBgn0028837	GO:0005634	163	2440	67	67	0.09724238026124818	1
FBgn0011227	GO:0110165	86	8293	67	67	0.09724238026124818	1
FBgn0030960	GO:0003674	70	9585	65	65	0.09433962264150944	1
FBgn0025800	GO:0065008	419	749	63	63	0.09143686502177069	1
FBgn0005411	GO:0009889	193	1722	62	62	0.0899854862119013	1
FBgn0034734	GO:0008152	87	4150	62	62	0.0899854862119013	0
FBgn0053554	GO:0016043	120	2475	62	62	0.0899854862119013	1
FBgn0051617;FBgn0053801;FBgn0053804;FBgn0053807;FBgn0053810;FBgn0053813;FBgn0053816;FBgn0053819;FBgn0053822;FBgn0053825;FBgn0053828;FBgn0053831;FBgn0053834;FBgn0053837;FBgn0053840;FBgn0053843;FBgn0053846;FBgn0053849;FBgn0053852;FBgn0053855;FBgn0053858;FBgn0053861;FBgn0053864	GO:0043227	88	4253	61	61	0.08853410740203194	0
FBgn0015040	GO:0005506	145	143	60	60	0.08708272859216255	1
FBgn0032051	GO:0097159	95	2874	59	59	0.08563134978229318	0
FBgn0086657	GO:0048869	364	1022	59	59	0.08563134978229318	1
FBgn0036698	GO:0043229	64	4648	58	58	0.0841799709724238	0
FBgn0029672	GO:0044238	76	3649	58	58	0.0841799709724238	0
FBgn0053505	GO:0008152	79	4150	58	58	0.0841799709724238	0
FBgn0034418	GO:0005488	73	5525	58	58	0.0841799709724238	0
FBgn0039417	GO:0043167	117	2319	57	57	0.08272859216255443	0
FBgn0038190	GO:0003676	122	1819	57	57	0.08272859216255443	0
FBgn0061200	GO:0065007	76	4222	57	57	0.08272859216255443	1
FBgn0019952	GO:0044238	97	3649	56	56	0.08127721335268505	0
FBgn0029752	GO:0005737	88	2252	56	56	0.08127721335268505	0
FBgn0035630	GO:0009987	63	6324	56	56	0.08127721335268505	0
FBgn0036063	GO:0043227	99	4253	56	56	0.08127721335268505	0
FBgn0039182	GO:0065007	168	4222	56	56	0.08127721335268505	1
FBgn0030354	GO:0031327	433	662	56	56	0.08127721335268505	1
FBgn0051119	GO:0044238	98	3649	56	56	0.08127721335268505	0
FBgn0039757	GO:0044391	227	175	55	55	0.07982583454281568	1
FBgn0051617;FBgn0053801;FBgn0053804;FBgn0053807;FBgn0053810;FBgn0053813;FBgn0053816;FBgn0053819;FBgn0053822;FBgn0053825;FBgn0053828;FBgn0053831;FBgn0053834;FBgn0053837;FBgn0053840;FBgn0053843;FBgn0053846;FBgn0053849;FBgn0053852;FBgn0053855;FBgn0053858;FBgn0053861;FBgn0053864	GO:0044238	88	3649	55	55	0.07982583454281568	0
FBgn0037809	GO:0005488	70	5525	54	54	0.0783744557329463	0
FBgn0020496	GO:0010605	198	733	54	54	0.0783744557329463	1
FBgn0033017	GO:0043227	88	4253	53	53	0.07692307692307693	0
FBgn0030929	GO:0043229	85	4648	53	53	0.07692307692307693	0
FBgn0025111	GO:0065007	152	4222	53	53	0.07692307692307693	1
FBgn0260648	GO:0032991	149	2838	53	53	0.07692307692307693	1
FBgn0036342	GO:0043229	83	4648	53	53	0.07692307692307693	0
FBgn0030077	GO:0044238	110	3649	53	53	0.07692307692307693	0
FBgn0036112	GO:0043229	85	4648	53	53	0.07692307692307693	0
FBgn0031675	GO:0009987	62	6324	52	52	0.07547169811320754	0
FBgn0051617;FBgn0053801;FBgn0053804;FBgn0053807;FBgn0053810;FBgn0053813;FBgn0053816;FBgn0053819;FBgn0053822;FBgn0053825;FBgn0053828;FBgn0053831;FBgn0053834;FBgn0053837;FBgn0053840;FBgn0053843;FBgn0053846;FBgn0053849;FBgn0053852;FBgn0053855;FBgn0053858;FBgn0053861;FBgn0053864	GO:0005515	88	2517	52	52	0.07547169811320754	0
FBgn0020660	GO:0044238	92	3649	52	52	0.07547169811320754	0
FBgn0034689	GO:0097159	89	2874	52	52	0.07547169811320754	0
FBgn0027580	GO:0044238	82	3649	52	52	0.07547169811320754	1
FBgn0051617;FBgn0053801;FBgn0053804;FBgn0053807;FBgn0053810;FBgn0053813;FBgn0053816;FBgn0053819;FBgn0053822;FBgn0053825;FBgn0053828;FBgn0053831;FBgn0053834;FBgn0053837;FBgn0053840;FBgn0053843;FBgn0053846;FBgn0053849;FBgn0053852;FBgn0053855;FBgn0053858;FBgn0053861;FBgn0053864	GO:0005515	88	2517	52	52	0.07547169811320754	0
FBgn0027836	GO:0008150	55	9801	52	52	0.07547169811320754	1
FBgn0015527	GO:0044238	81	3649	51	51	0.07402031930333818	0
FBgn0261641	GO:0097159	79	2874	51	51	0.07402031930333818	0
FBgn0010583	GO:0031326	228	1704	51	51	0.07402031930333818	1
FBgn0086472	GO:0097159	89	2874	51	51	0.07402031930333818	0
FBgn0034795	GO:0060255	68	1935	51	51	0.07402031930333818	1
FBgn0038190	GO:0090304	122	1067	51	51	0.07402031930333818	0
FBgn0034415	GO:0043229	68	4648	51	51	0.07402031930333818	0
FBgn0046214	GO:0050794	65	3706	51	51	0.07402031930333818	0
FBgn0025702	GO:0097159	130	2874	50	50	0.07256894049346879	1
FBgn0261286	GO:0006364	142	153	50	50	0.07256894049346879	1
FBgn0264560	GO:0043226	66	4776	50	50	0.07256894049346879	1
FBgn0033017	GO:0044238	88	3649	50	50	0.07256894049346879	0
FBgn0036213	GO:0005198	165	447	50	50	0.07256894049346879	1
FBgn0013467	GO:0043229	78	4648	49	49	0.07111756168359942	0
FBgn0039503	GO:0043231	78	4116	49	49	0.07111756168359942	0
FBgn0033351	GO:0044238	79	3649	49	49	0.07111756168359942	0
FBgn0036915	GO:0006397	173	259	49	49	0.07111756168359942	1
FBgn0035397	GO:0048522	199	1532	49	49	0.07111756168359942	1
FBgn0034394	GO:0044238	97	3649	48	48	0.06966618287373004	0
FBgn0036063	GO:0003676	99	1819	48	48	0.06966618287373004	0
FBgn0029088	GO:0005575	50	9705	48	48	0.06966618287373004	1
FBgn0250849	GO:0043227	86	4253	48	48	0.06966618287373004	0
FBgn0037261	GO:0008152	100	4150	48	48	0.06966618287373004	0
FBgn0034734	GO:0003676	87	1819	48	48	0.06966618287373004	0
FBgn0032036	GO:0043167	97	2319	48	48	0.06966618287373004	0
FBgn0035630	GO:0043229	63	4648	48	48	0.06966618287373004	0
FBgn0034418	GO:0008152	73	4150	48	48	0.06966618287373004	0
FBgn0250849	GO:0044238	86	3649	48	48	0.06966618287373004	0
FBgn0051637	GO:0044238	96	3649	48	48	0.06966618287373004	0
FBgn0012036	GO:0044238	86	3649	48	48	0.06966618287373004	0
FBgn0014879	GO:0050794	69	3706	47	47	0.06821480406386067	0
FBgn0040346	GO:0043227	64	4253	47	47	0.06821480406386067	0
FBgn0030816	GO:0097159	97	2874	47	47	0.06821480406386067	0
FBgn0267978	GO:0019222	104	2093	47	47	0.06821480406386067	1
FBgn0040346	GO:0008152	64	4150	47	47	0.06821480406386067	0
FBgn0004107	GO:1903047	497	265	47	47	0.06821480406386067	1
FBgn0037926	GO:0043226	68	4776	47	47	0.06821480406386067	1
FBgn0035793	GO:0044238	90	3649	47	47	0.06821480406386067	0
FBgn0267385	GO:0030554	229	773	47	47	0.06821480406386067	1
FBgn0031322	GO:0005737	91	2252	47	47	0.06821480406386067	0
FBgn0027073	GO:0032991	79	2838	46	46	0.06676342525399129	0
FBgn0033760	GO:0097159	94	2874	46	46	0.06676342525399129	0
FBgn0032250	GO:0008152	63	4150	46	46	0.06676342525399129	0
FBgn0260648	GO:0005737	149	2252	46	46	0.06676342525399129	1
