protein	go_term	degree	norm_score	true_label
Q3EDG5	GO:0098869	108	0.44214876033057854	0
Q01909	GO:0046685	108	0.44214876033057854	0
Q3EDG5	GO:0010214	108	0.44214876033057854	0
Q9SYU4	GO:0009224	108	0.44214876033057854	0
Q01909	GO:0009224	108	0.44214876033057854	0
Q3EDG5	GO:0009224	108	0.44214876033057854	0
Q3EDG5	GO:0009908	108	0.44214876033057854	0
Q3EDG5	GO:0006865	108	0.44214876033057854	0
Q9FKS0	GO:0006996	108	0.44214876033057854	0
Q9SN86	GO:0006865	108	0.44214876033057854	0
Q8GXJ1	GO:0004407	108	0.44214876033057854	1
Q3EDG5	GO:0043565	108	0.44214876033057854	0
Q01909	GO:0045839	108	0.44214876033057854	0
Q3EDG5	GO:0030154	108	0.44214876033057854	0
Q9FKS0	GO:0065008	108	0.44214876033057854	0
P55034	GO:0032501	108	0.44214876033057854	1
Q3EDG5	GO:0080048	108	0.44214876033057854	0
Q01909	GO:0009855	108	0.44214876033057854	0
Q01909	GO:0005840	108	0.44214876033057854	0
Q01909	GO:0006996	108	0.44214876033057854	0
Q01909	GO:0009826	108	0.44214876033057854	0
Q3EDG5	GO:0044281	108	0.44214876033057854	0
Q9FKS0	GO:0009826	108	0.44214876033057854	0
Q01909	GO:0044281	108	0.44214876033057854	1
Q9FKS0	GO:0006865	108	0.44214876033057854	0
Q9SYU4	GO:0009908	108	0.44214876033057854	0
Q3EDG5	GO:0016817	108	0.44214876033057854	0
Q9SYU4	GO:0009826	108	0.44214876033057854	0
Q01909	GO:0080048	108	0.44214876033057854	0
Q3EDG5	GO:0065008	108	0.44214876033057854	0
Q9SYU4	GO:0005840	108	0.44214876033057854	0
Q3EDG5	GO:0005840	108	0.44214876033057854	0
Q01909	GO:0065008	108	0.44214876033057854	0
Q3EDG5	GO:0030234	108	0.44214876033057854	0
Q9M9S3	GO:0010214	107	0.4380165289256198	0
Q9LX29	GO:0009179	107	0.4380165289256198	0
Q8RWE8	GO:0046685	107	0.4380165289256198	0
Q8RWE8	GO:0009179	107	0.4380165289256198	0
Q8W4M5	GO:0006996	107	0.4380165289256198	0
Q8RWE8	GO:0009738	107	0.4380165289256198	0
Q9M9S3	GO:0006996	107	0.4380165289256198	0
Q9ZSD4	GO:0043226	107	0.4380165289256198	1
P38421	GO:0009890	107	0.4380165289256198	1
Q9C9K3	GO:0009224	107	0.4380165289256198	0
Q9FNN6	GO:0065008	107	0.4380165289256198	0
Q9ZT71	GO:0030234	107	0.4380165289256198	0
Q9LX29	GO:0045839	107	0.4380165289256198	0
Q8RWE8	GO:0016746	107	0.4380165289256198	0
Q9C9K3	GO:0065008	107	0.4380165289256198	0
Q9LX29	GO:0030234	107	0.4380165289256198	0
Q9M9S3	GO:0005840	107	0.4380165289256198	0
Q9FNN6	GO:0005840	107	0.4380165289256198	0
Q9LX29	GO:0009855	107	0.4380165289256198	0
Q9M9S3	GO:0009738	107	0.4380165289256198	0
Q8W4M5	GO:0005840	107	0.4380165289256198	0
Q8RWE8	GO:0045839	107	0.4380165289256198	0
Q8RWE8	GO:0030154	107	0.4380165289256198	0
Q9ZT71	GO:0005768	107	0.4380165289256198	0
Q9LX29	GO:0045995	107	0.4380165289256198	0
Q9M9S3	GO:0065008	107	0.4380165289256198	0
Q8RWE8	GO:0005768	107	0.4380165289256198	0
Q9LX29	GO:0009826	107	0.4380165289256198	0
Q9LX29	GO:0009738	107	0.4380165289256198	0
Q8W4M5	GO:0009224	107	0.4380165289256198	0
Q9M9S3	GO:0009224	107	0.4380165289256198	0
Q9FNN6	GO:0009224	107	0.4380165289256198	0
Q9LX29	GO:0006996	107	0.4380165289256198	0
Q9ZT71	GO:0010214	107	0.4380165289256198	0
Q9C9K3	GO:0006996	107	0.4380165289256198	0
Q9FNN6	GO:0006996	107	0.4380165289256198	0
Q9ZT71	GO:0050793	107	0.4380165289256198	0
Q9ZT71	GO:0006996	107	0.4380165289256198	0
Q9ZT71	GO:0009908	107	0.4380165289256198	0
Q9M9S3	GO:0080048	107	0.4380165289256198	0
Q9LX29	GO:0080048	107	0.4380165289256198	0
Q9LX29	GO:0016817	107	0.4380165289256198	0
Q8RWE8	GO:0009855	107	0.4380165289256198	0
P94102	GO:0005840	107	0.4380165289256198	0
Q9LX29	GO:0046685	107	0.4380165289256198	0
Q9C9K3	GO:0005840	107	0.4380165289256198	0
P94102	GO:0065008	107	0.4380165289256198	0
Q9ZT71	GO:0008541	107	0.4380165289256198	0
Q8RWE8	GO:0080048	107	0.4380165289256198	1
Q9LX29	GO:0008541	107	0.4380165289256198	0
Q9LX29	GO:0010214	107	0.4380165289256198	0
Q9M9S3	GO:0009908	107	0.4380165289256198	0
P94102	GO:0006865	107	0.4380165289256198	0
Q9LZF6	GO:0043632	107	0.4380165289256198	1
Q8RWE8	GO:0050793	107	0.4380165289256198	0
Q8W4M5	GO:0065008	107	0.4380165289256198	0
Q9LX29	GO:0043565	107	0.4380165289256198	0
Q9M9S3	GO:0030234	107	0.4380165289256198	0
Q9LX29	GO:0050793	107	0.4380165289256198	0
P94102	GO:0009224	107	0.4380165289256198	0
Q9ZT71	GO:0030154	107	0.4380165289256198	0
Q9LX29	GO:0009908	107	0.4380165289256198	0
Q8RWE8	GO:0016817	107	0.4380165289256198	0
Q9LX29	GO:0098869	107	0.4380165289256198	0
Q9LX29	GO:0044281	107	0.4380165289256198	0
Q9LX29	GO:0016746	107	0.4380165289256198	0
Q9C9K3	GO:0006865	107	0.4380165289256198	0
Q9M9S3	GO:0046685	107	0.4380165289256198	0
Q8RWE8	GO:0043565	107	0.4380165289256198	0
Q9LXW7	GO:0009826	106	0.43388429752066116	0
Q9FFK8	GO:0050793	106	0.43388429752066116	0
Q9LXW7	GO:0009738	106	0.43388429752066116	0
Q9FFK8	GO:0016817	106	0.43388429752066116	0
Q9FFK8	GO:0030234	106	0.43388429752066116	0
Q9CA86	GO:0005840	106	0.43388429752066116	0
Q9CA86	GO:0030234	106	0.43388429752066116	0
Q9C7U7	GO:0006865	106	0.43388429752066116	0
Q9FFK8	GO:0009855	106	0.43388429752066116	0
Q9LXW7	GO:0009908	106	0.43388429752066116	0
Q9FFK8	GO:0044281	106	0.43388429752066116	0
Q9FFK8	GO:0031323	106	0.43388429752066116	1
Q9LXW7	GO:0005840	106	0.43388429752066116	0
Q5S2C4	GO:0080134	106	0.43388429752066116	1
Q9LXW7	GO:0044281	106	0.43388429752066116	0
Q9LXW7	GO:0045839	106	0.43388429752066116	0
Q9ZNT0	GO:0035770	106	0.43388429752066116	1
Q9C7U7	GO:0065008	106	0.43388429752066116	0
Q9CA86	GO:0098869	106	0.43388429752066116	0
Q9CA86	GO:0046685	106	0.43388429752066116	0
Q9FFK8	GO:0016746	106	0.43388429752066116	0
Q9C7U7	GO:0005840	106	0.43388429752066116	0
Q9C7U7	GO:0006996	106	0.43388429752066116	0
Q9C7U7	GO:0009224	106	0.43388429752066116	0
Q9LXW7	GO:0006865	106	0.43388429752066116	0
Q9FFK8	GO:0046685	106	0.43388429752066116	0
Q9FFK8	GO:0010214	106	0.43388429752066116	0
Q9CA86	GO:0006865	106	0.43388429752066116	0
Q9ZNT0	GO:0097159	106	0.43388429752066116	1
Q9LXW7	GO:0046685	106	0.43388429752066116	0
Q9FFK8	GO:0009738	106	0.43388429752066116	0
Q9CA86	GO:0065008	106	0.43388429752066116	0
Q9LXW7	GO:0080048	106	0.43388429752066116	0
Q9CA86	GO:0080048	106	0.43388429752066116	0
Q9LXW7	GO:0065008	106	0.43388429752066116	0
Q9FFK8	GO:0008541	106	0.43388429752066116	0
Q9CA86	GO:0009826	106	0.43388429752066116	0
Q9CA86	GO:0009738	106	0.43388429752066116	0
Q9FFK8	GO:0006996	106	0.43388429752066116	0
Q9CA86	GO:0045839	106	0.43388429752066116	0
Q9LXW7	GO:0030234	106	0.43388429752066116	0
Q9CA86	GO:0009224	106	0.43388429752066116	0
Q9FFK8	GO:0030154	106	0.43388429752066116	0
Q9C7U7	GO:1901564	106	0.43388429752066116	1
Q9LXW7	GO:0006996	106	0.43388429752066116	0
Q9LXW7	GO:0010214	106	0.43388429752066116	0
Q9FFK8	GO:0098869	106	0.43388429752066116	0
Q9LXW7	GO:0009224	106	0.43388429752066116	0
Q9FFK8	GO:0045995	106	0.43388429752066116	0
Q9CA86	GO:0009908	106	0.43388429752066116	0
Q9LXW7	GO:0098869	106	0.43388429752066116	0
Q9M2Y6	GO:0016817	105	0.4297520661157025	0
Q9C5S2	GO:0045839	105	0.4297520661157025	0
Q9FH02	GO:0016746	105	0.4297520661157025	0
Q9FH02	GO:0030154	105	0.4297520661157025	0
Q8LGF7	GO:0050793	105	0.4297520661157025	0
Q9M2Y6	GO:0009738	105	0.4297520661157025	0
Q93Z53	GO:0006996	105	0.4297520661157025	0
Q9FGL5	GO:0009224	105	0.4297520661157025	0
Q93Z53	GO:0080048	105	0.4297520661157025	0
Q9FH02	GO:0046685	105	0.4297520661157025	0
Q9FH02	GO:0009855	105	0.4297520661157025	0
Q9C5S2	GO:0006996	105	0.4297520661157025	0
Q9FNQ0	GO:0044281	105	0.4297520661157025	0
Q9SU24	GO:0006996	105	0.4297520661157025	0
Q9FH02	GO:0006996	105	0.4297520661157025	0
Q9FH02	GO:0030234	105	0.4297520661157025	0
Q8LGF7	GO:0009855	105	0.4297520661157025	0
Q9FNQ0	GO:0009855	105	0.4297520661157025	0
Q9C5S2	GO:0016567	105	0.4297520661157025	0
Q9SU24	GO:0016746	105	0.4297520661157025	0
Q9SU24	GO:0030234	105	0.4297520661157025	0
Q9FH02	GO:0098869	105	0.4297520661157025	0
Q9C5S2	GO:0009855	105	0.4297520661157025	0
Q9FNQ0	GO:0009224	105	0.4297520661157025	0
Q9FGL5	GO:0065008	105	0.4297520661157025	0
Q9C5S2	GO:0098869	105	0.4297520661157025	0
Q9FNQ0	GO:0006865	105	0.4297520661157025	0
Q9SU24	GO:0009855	105	0.4297520661157025	0
Q9C5U2	GO:0016773	105	0.4297520661157025	1
Q9M2Y6	GO:0080048	105	0.4297520661157025	0
Q9C5S2	GO:0046685	105	0.4297520661157025	0
Q9C5S2	GO:0042594	105	0.4297520661157025	0
Q9C5S2	GO:0016746	105	0.4297520661157025	0
Q9FH02	GO:0050793	105	0.4297520661157025	0
Q9FNQ0	GO:0046685	105	0.4297520661157025	0
Q9FNQ0	GO:0030234	105	0.4297520661157025	0
Q9FH02	GO:0044281	105	0.4297520661157025	0
Q8LGF7	GO:0046685	105	0.4297520661157025	0
Q9SU24	GO:0046685	105	0.4297520661157025	0
Q9C5S2	GO:0030154	105	0.4297520661157025	0
Q9M2Y6	GO:0006996	105	0.4297520661157025	0
Q9SU24	GO:0030154	105	0.4297520661157025	0
Q9FNQ0	GO:0009908	105	0.4297520661157025	1
Q9SU24	GO:0044281	105	0.4297520661157025	0
Q9C5S2	GO:0043565	105	0.4297520661157025	0
Q9FH02	GO:0043565	105	0.4297520661157025	0
Q9FNQ0	GO:0010214	105	0.4297520661157025	0
Q9FH02	GO:0009908	105	0.4297520661157025	0
Q9C5S2	GO:0045995	105	0.4297520661157025	0
Q9M2Y6	GO:0043565	105	0.4297520661157025	0
Q8LGF7	GO:0045995	105	0.4297520661157025	0
Q93Z53	GO:0043565	105	0.4297520661157025	0
Q9FNQ0	GO:0043565	105	0.4297520661157025	0
Q93Z53	GO:0005829	105	0.4297520661157025	0
Q9SU24	GO:0045995	105	0.4297520661157025	0
Q9C5S2	GO:0009738	105	0.4297520661157025	0
Q9FH02	GO:0045995	105	0.4297520661157025	0
Q9SU24	GO:0008541	105	0.4297520661157025	0
Q8LGF7	GO:1905369	105	0.4297520661157025	0
Q93Z53	GO:0009179	105	0.4297520661157025	1
Q9SU24	GO:0009908	105	0.4297520661157025	0
Q9C5S2	GO:0009908	105	0.4297520661157025	0
Q9FH02	GO:0008541	105	0.4297520661157025	0
Q8LGF7	GO:0032553	105	0.4297520661157025	1
Q9C5S2	GO:0009179	105	0.4297520661157025	0
Q9FH02	GO:0010214	105	0.4297520661157025	0
Q9FNQ0	GO:0098869	105	0.4297520661157025	0
Q8LGF7	GO:0098869	105	0.4297520661157025	0
Q8LGF7	GO:0043565	105	0.4297520661157025	0
Q93Z53	GO:0016567	105	0.4297520661157025	0
Q9SU24	GO:0098869	105	0.4297520661157025	0
Q8LGF7	GO:0005829	105	0.4297520661157025	0
Q9SU24	GO:0009826	105	0.4297520661157025	0
Q93Z53	GO:0009738	105	0.4297520661157025	0
Q9FNQ0	GO:0080048	105	0.4297520661157025	0
Q9FNQ0	GO:0065008	105	0.4297520661157025	0
Q9FNQ0	GO:0009826	105	0.4297520661157025	0
Q9FGL5	GO:0009826	105	0.4297520661157025	0
Q9M2Y6	GO:0005768	105	0.4297520661157025	1
Q9C5S2	GO:0008541	105	0.4297520661157025	0
Q8LGF7	GO:0008541	105	0.4297520661157025	0
Q9M2Y6	GO:0009263	105	0.4297520661157025	0
Q8LGF7	GO:0080048	105	0.4297520661157025	0
Q8LGF7	GO:0009263	105	0.4297520661157025	0
Q9C5S2	GO:0080048	105	0.4297520661157025	0
Q9FGL5	GO:0009908	105	0.4297520661157025	0
Q93Z53	GO:0009263	105	0.4297520661157025	0
Q9FNQ0	GO:0030154	105	0.4297520661157025	0
Q9FH02	GO:0080048	105	0.4297520661157025	0
Q9SU24	GO:0080048	105	0.4297520661157025	0
Q9FGL5	GO:0006996	105	0.4297520661157025	0
Q9C5S2	GO:0009263	105	0.4297520661157025	0
Q9C5S2	GO:0009826	105	0.4297520661157025	0
Q9M2Y6	GO:0030154	105	0.4297520661157025	0
Q8LGF7	GO:0030154	105	0.4297520661157025	0
Q93Z53	GO:0071493	105	0.4297520661157025	0
Q9M2Y6	GO:0045995	105	0.4297520661157025	0
Q9FNQ0	GO:0016817	105	0.4297520661157025	0
Q93Z53	GO:0016817	105	0.4297520661157025	0
Q9M2Y6	GO:0010214	105	0.4297520661157025	0
Q9C5S2	GO:0002218	105	0.4297520661157025	0
Q9FNQ0	GO:0045839	105	0.4297520661157025	0
Q8LGF7	GO:0005768	105	0.4297520661157025	0
Q9FNQ0	GO:0045995	105	0.4297520661157025	0
Q9SU24	GO:0009738	105	0.4297520661157025	0
Q8LGF7	GO:0045839	105	0.4297520661157025	0
Q9C5S2	GO:0050793	105	0.4297520661157025	0
Q9SU24	GO:0050793	105	0.4297520661157025	0
Q9C5S2	GO:0071493	105	0.4297520661157025	0
Q9FH02	GO:0009738	105	0.4297520661157025	0
Q8LGF7	GO:0071493	105	0.4297520661157025	0
Q9C5S2	GO:0044281	105	0.4297520661157025	0
Q9SU24	GO:0045839	105	0.4297520661157025	0
Q9C5S2	GO:0005768	105	0.4297520661157025	0
Q9FNQ0	GO:0005840	105	0.4297520661157025	0
Q9SU24	GO:0005768	105	0.4297520661157025	0
Q9FGL5	GO:0044281	105	0.4297520661157025	0
Q8LGF7	GO:0002218	105	0.4297520661157025	0
Q9C5S2	GO:0010214	105	0.4297520661157025	0
Q9C5S2	GO:0016817	105	0.4297520661157025	0
Q8LGF7	GO:0009179	105	0.4297520661157025	0
Q8LGF7	GO:0009738	105	0.4297520661157025	0
Q9SU24	GO:0010214	105	0.4297520661157025	0
Q9SU24	GO:0009179	105	0.4297520661157025	0
Q93Z53	GO:0045995	105	0.4297520661157025	0
Q9FNQ0	GO:0006996	105	0.4297520661157025	0
Q9C5S2	GO:0030234	105	0.4297520661157025	0
Q9FH02	GO:0005768	105	0.4297520661157025	0
Q8LGF7	GO:0016817	105	0.4297520661157025	0
Q93Z53	GO:0030154	105	0.4297520661157025	0
Q8LGF7	GO:0042594	105	0.4297520661157025	0
Q9FH02	GO:0009179	105	0.4297520661157025	0
Q9FH02	GO:0045839	105	0.4297520661157025	0
Q9XFH4	GO:0009855	104	0.4256198347107438	0
Q9XFH4	GO:0009826	104	0.4256198347107438	0
P31166	GO:0016817	104	0.4256198347107438	0
Q9SAK4	GO:0016817	104	0.4256198347107438	0
Q41931	GO:0009738	104	0.4256198347107438	0
Q9C826	GO:0046685	104	0.4256198347107438	0
Q41931	GO:0044281	104	0.4256198347107438	0
Q9STG6	GO:0016070	104	0.4256198347107438	0
Q41931	GO:0046685	104	0.4256198347107438	0
Q41931	GO:0016817	104	0.4256198347107438	0
Q9SAK4	GO:0042170	104	0.4256198347107438	0
Q9C826	GO:0009826	104	0.4256198347107438	0
Q9SAK4	GO:0044419	104	0.4256198347107438	0
Q9C826	GO:0045839	104	0.4256198347107438	0
Q9XFH4	GO:0046685	104	0.4256198347107438	0
Q9XFH4	GO:0044281	104	0.4256198347107438	0
Q9SAK4	GO:0045995	104	0.4256198347107438	0
P31166	GO:0009179	104	0.4256198347107438	0
Q9C826	GO:0009179	104	0.4256198347107438	0
Q9C826	GO:0016817	104	0.4256198347107438	0
P31166	GO:1905369	104	0.4256198347107438	0
Q41931	GO:0009179	104	0.4256198347107438	0
P31166	GO:0046685	104	0.4256198347107438	0
Q9STG6	GO:0009179	104	0.4256198347107438	0
Q9XFH4	GO:0009179	104	0.4256198347107438	0
Q9XFH4	GO:0045995	104	0.4256198347107438	0
Q9C826	GO:0042594	104	0.4256198347107438	0
Q41931	GO:1905369	104	0.4256198347107438	0
Q9SAK4	GO:0043565	104	0.4256198347107438	0
Q41931	GO:0016567	104	0.4256198347107438	0
Q9SAK4	GO:0051536	104	0.4256198347107438	0
Q9C826	GO:0009855	104	0.4256198347107438	0
P31166	GO:0009855	104	0.4256198347107438	0
Q9XFH4	GO:0043565	104	0.4256198347107438	0
Q43127	GO:0065008	104	0.4256198347107438	0
P31166	GO:0045839	104	0.4256198347107438	0
P31166	GO:0043565	104	0.4256198347107438	0
Q9C826	GO:0043565	104	0.4256198347107438	0
Q41931	GO:0045839	104	0.4256198347107438	0
Q9STG6	GO:0016567	104	0.4256198347107438	0
Q9XFH4	GO:0009738	104	0.4256198347107438	0
Q9XFH4	GO:0045839	104	0.4256198347107438	0
Q9SAK4	GO:0016567	104	0.4256198347107438	0
Q9C826	GO:0016746	104	0.4256198347107438	0
Q41931	GO:0006996	104	0.4256198347107438	0
Q9C826	GO:0030234	104	0.4256198347107438	0
Q9SAK4	GO:0030154	104	0.4256198347107438	0
Q9XFH4	GO:0098869	104	0.4256198347107438	0
Q9XFH4	GO:0005768	104	0.4256198347107438	0
Q9XFH4	GO:0050793	104	0.4256198347107438	0
Q9C826	GO:0010214	104	0.4256198347107438	0
Q9STG6	GO:0030154	104	0.4256198347107438	0
Q41931	GO:0030154	104	0.4256198347107438	0
Q9STG6	GO:0009263	104	0.4256198347107438	1
Q41931	GO:0016746	104	0.4256198347107438	0
Q9C826	GO:0030154	104	0.4256198347107438	0
P31166	GO:0030154	104	0.4256198347107438	0
P31166	GO:0002218	104	0.4256198347107438	0
P31166	GO:0016746	104	0.4256198347107438	0
Q9C826	GO:0002218	104	0.4256198347107438	0
Q41931	GO:0002218	104	0.4256198347107438	0
P31166	GO:0005768	104	0.4256198347107438	0
Q9XFH4	GO:0016746	104	0.4256198347107438	0
Q9C826	GO:0005768	104	0.4256198347107438	0
Q41931	GO:0098869	104	0.4256198347107438	0
Q41931	GO:0005768	104	0.4256198347107438	0
