protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
Q9LVI4	GO:0010556	51	1965	27	27	0.19148936170212766	0
Q9XGN1	GO:0080090	34	1973	27	27	0.19148936170212766	0
Q9XGN1	GO:0080090	34	1973	27	27	0.19148936170212766	0
Q9C966	GO:1990837	43	838	27	27	0.19148936170212766	0
Q9C966	GO:1990837	43	838	27	27	0.19148936170212766	0
Q8W475	GO:0043170	68	1995	27	27	0.19148936170212766	0
Q9FYE1	GO:0003676	61	2530	27	27	0.19148936170212766	0
Q9LST3	GO:0065007	28	3616	27	27	0.19148936170212766	0
Q27GK7	GO:0003677	35	1666	27	27	0.19148936170212766	0
Q84M92	GO:0005737	82	2235	26	26	0.18439716312056736	1
O22781	GO:0010556	31	1965	26	26	0.18439716312056736	1
Q949P2	GO:0043231	29	6200	26	26	0.18439716312056736	0
Q9LVI4	GO:0051252	51	1699	26	26	0.18439716312056736	0
P93004	GO:0051179	39	1469	26	26	0.18439716312056736	1
Q949P2	GO:0043231	29	6200	26	26	0.18439716312056736	0
Q9XGN1	GO:0006355	34	1645	26	26	0.18439716312056736	0
Q9XGN1	GO:0006355	34	1645	26	26	0.18439716312056736	0
Q949P2	GO:0043227	29	6208	26	26	0.18439716312056736	0
Q9C9B2	GO:0140513	61	502	26	26	0.18439716312056736	0
Q9XGN1	GO:0006355	34	1645	26	26	0.18439716312056736	0
Q2V3B2	GO:0050794	31	3222	26	26	0.18439716312056736	0
Q949P2	GO:0043229	29	6440	26	26	0.18439716312056736	0
Q949P2	GO:0043227	29	6208	26	26	0.18439716312056736	0
Q9C829	GO:0097159	44	4068	26	26	0.18439716312056736	0
Q949P2	GO:0043226	29	6445	26	26	0.18439716312056736	0
Q9FLI3	GO:0043229	28	6440	25	25	0.1773049645390071	0
C0LGQ7	GO:1901265	27	1614	25	25	0.1773049645390071	1
Q0WTY4	GO:0097159	38	4068	25	25	0.1773049645390071	0
P33543	GO:0005515	33	4184	25	25	0.1773049645390071	0
Q9FLI3	GO:0043231	28	6200	25	25	0.1773049645390071	0
Q8L9T7	GO:0019222	31	2247	25	25	0.1773049645390071	0
Q9CAF4	GO:0009058	52	1473	25	25	0.1773049645390071	0
O81148	GO:0016787	61	1116	25	25	0.1773049645390071	0
Q9LJF3	GO:0009987	38	5716	25	25	0.1773049645390071	1
Q9LS90	GO:0031326	75	2008	25	25	0.1773049645390071	1
Q9LVI4	GO:0003676	51	2530	25	25	0.1773049645390071	0
O04567	GO:0050794	43	3222	25	25	0.1773049645390071	0
Q9FLI3	GO:0043227	28	6208	25	25	0.1773049645390071	0
Q9FLI3	GO:0043231	28	6200	25	25	0.1773049645390071	0
Q9M0G7	GO:0004672	28	584	25	25	0.1773049645390071	1
Q9FLI3	GO:0043227	28	6208	25	25	0.1773049645390071	0
Q9FLI3	GO:0043226	28	6445	25	25	0.1773049645390071	0
Q9SAZ5	GO:0019222	30	2247	25	25	0.1773049645390071	0
O23320	GO:0004674	63	517	25	25	0.1773049645390071	0
Q67Y93	GO:0032991	27	1930	25	25	0.1773049645390071	0
Q8L7W0	GO:0009987	25	5716	24	24	0.1702127659574468	0
Q38831	GO:1990837	42	838	24	24	0.1702127659574468	0
Q9ZNV8	GO:0010468	43	1950	24	24	0.1702127659574468	0
Q9FIW9	GO:0043229	24	6440	24	24	0.1702127659574468	1
Q8L7W0	GO:0009987	25	5716	24	24	0.1702127659574468	0
Q9SW07	GO:0043226	41	6445	24	24	0.1702127659574468	0
Q9FKB5	GO:0032991	26	1930	24	24	0.1702127659574468	0
Q9FF52	GO:0005773	58	634	24	24	0.1702127659574468	0
Q9LVU1	GO:0051234	55	1365	24	24	0.1702127659574468	0
F4JVN6	GO:0005634	32	3616	24	24	0.1702127659574468	0
Q9SW07	GO:0043231	41	6200	24	24	0.1702127659574468	0
Q9SW07	GO:0043227	41	6208	24	24	0.1702127659574468	0
Q500Z4	GO:0043227	34	6208	24	24	0.1702127659574468	0
O23320	GO:0031326	63	2008	24	24	0.1702127659574468	0
Q41969	GO:0005634	35	3616	24	24	0.1702127659574468	0
Q94AH6	GO:0042221	47	1497	24	24	0.1702127659574468	1
Q9FG01	GO:0000976	55	826	24	24	0.1702127659574468	0
Q9SW07	GO:0043231	41	6200	24	24	0.1702127659574468	0
Q9ZNV8	GO:0060255	43	2074	24	24	0.1702127659574468	0
O24616	GO:0016817	73	447	23	23	0.16312056737588654	0
Q9SN51	GO:0005515	23	4184	23	23	0.16312056737588654	1
Q8L9T7	GO:0031326	31	2008	23	23	0.16312056737588654	0
O23320	GO:0016020	63	3083	23	23	0.16312056737588654	0
Q8L9T7	GO:0019219	31	1759	23	23	0.16312056737588654	0
Q84MC7	GO:0060255	38	2074	23	23	0.16312056737588654	0
O24408	GO:1990837	44	838	23	23	0.16312056737588654	0
Q9LII8	GO:0005515	47	4184	23	23	0.16312056737588654	0
Q8L9T7	GO:0010556	31	1965	23	23	0.16312056737588654	0
Q38798	GO:0005634	42	3616	23	23	0.16312056737588654	0
Q9FYE1	GO:0043167	61	3148	23	23	0.16312056737588654	0
Q9SMW7	GO:0050794	42	3222	23	23	0.16312056737588654	0
Q9LSI9	GO:0035639	32	1432	23	23	0.16312056737588654	0
Q9LII8	GO:0097159	47	4068	23	23	0.16312056737588654	0
Q8L9T7	GO:0006355	31	1645	23	23	0.16312056737588654	0
O23320	GO:0010468	63	1950	23	23	0.16312056737588654	0
Q8L9T7	GO:0010556	31	1965	23	23	0.16312056737588654	0
Q8VY64	GO:0010468	30	1950	23	23	0.16312056737588654	1
Q2V3B2	GO:0019219	31	1759	23	23	0.16312056737588654	0
Q9SAZ5	GO:0006355	30	1645	23	23	0.16312056737588654	0
Q9LSI9	GO:0035639	32	1432	23	23	0.16312056737588654	0
Q2V3B2	GO:0019222	31	2247	23	23	0.16312056737588654	0
Q9SW09	GO:0043231	32	6200	23	23	0.16312056737588654	0
Q9ZNV8	GO:0080090	43	1973	23	23	0.16312056737588654	0
Q9LSI9	GO:0140096	32	1231	23	23	0.16312056737588654	0
Q9LFH5	GO:0005773	59	634	23	23	0.16312056737588654	0
Q9SAZ5	GO:0031326	30	2008	23	23	0.16312056737588654	0
Q9SZD4	GO:0048856	267	1082	23	23	0.16312056737588654	1
Q9SAZ5	GO:0010556	30	1965	23	23	0.16312056737588654	0
Q9SMW7	GO:0050794	42	3222	23	23	0.16312056737588654	0
Q9SAZ5	GO:0019219	30	1759	23	23	0.16312056737588654	0
Q9LJE4	GO:0008152	26	3560	22	22	0.15602836879432624	0
Q94AM1	GO:0097159	29	4068	22	22	0.15602836879432624	0
Q9CAT7	GO:0050794	39	3222	22	22	0.15602836879432624	0
Q9LJE4	GO:0044238	26	2898	22	22	0.15602836879432624	0
Q9S7H5	GO:1990837	46	838	22	22	0.15602836879432624	0
Q94AM1	GO:0097159	29	4068	22	22	0.15602836879432624	0
Q9FJ09	GO:0065007	38	3616	22	22	0.15602836879432624	0
Q84MC7	GO:0010556	38	1965	22	22	0.15602836879432624	0
Q84MC7	GO:0080090	38	1973	22	22	0.15602836879432624	0
Q9S7H5	GO:1990837	46	838	22	22	0.15602836879432624	0
Q9SX52	GO:0043226	24	6445	22	22	0.15602836879432624	0
Q84MC7	GO:0010468	38	1950	22	22	0.15602836879432624	0
Q9LVI4	GO:0032502	51	1664	22	22	0.15602836879432624	0
Q9FJ09	GO:0097159	38	4068	22	22	0.15602836879432624	0
C0LGG6	GO:0005515	26	4184	22	22	0.15602836879432624	0
C0Z361	GO:0044238	27	2898	21	21	0.14893617021276595	0
C0LGP2	GO:0043167	21	3148	21	21	0.14893617021276595	1
Q8LGA1	GO:0050789	21	3495	21	21	0.14893617021276595	0
Q9LJE4	GO:1901564	26	1750	21	21	0.14893617021276595	0
Q8LGA1	GO:0050794	21	3222	21	21	0.14893617021276595	0
Q9ZNV9	GO:0031326	33	2008	21	21	0.14893617021276595	0
Q9C8M9	GO:0140096	31	1231	21	21	0.14893617021276595	1
Q9XFM6	GO:0055085	42	703	21	21	0.14893617021276595	0
Q9ZPE4	GO:0032991	27	1930	21	21	0.14893617021276595	0
Q8H0T6	GO:0043231	27	6200	21	21	0.14893617021276595	1
Q9FH21	GO:0043226	25	6445	21	21	0.14893617021276595	0
P42752	GO:0065007	28	3616	21	21	0.14893617021276595	0
Q9FH21	GO:0043227	25	6208	21	21	0.14893617021276595	0
Q9ZNV9	GO:0097159	33	4068	21	21	0.14893617021276595	0
Q9FH21	GO:0043231	25	6200	21	21	0.14893617021276595	0
O22781	GO:0043565	31	1007	21	21	0.14893617021276595	0
Q27GK7	GO:0000976	35	826	21	21	0.14893617021276595	0
Q84MC7	GO:0051252	38	1699	21	21	0.14893617021276595	0
Q8VY74	GO:0050794	23	3222	20	20	0.14184397163120568	0
C0LGW6	GO:0065007	26	3616	20	20	0.14184397163120568	0
Q94CL9	GO:0032991	25	1930	20	20	0.14184397163120568	0
Q8LBM2	GO:0010468	29	1950	20	20	0.14184397163120568	0
Q9FHK0	GO:0043226	20	6445	20	20	0.14184397163120568	0
Q8LBM2	GO:0010468	29	1950	20	20	0.14184397163120568	0
Q9M1A8	GO:0097159	20	4068	20	20	0.14184397163120568	0
Q94AM1	GO:0005829	29	1563	20	20	0.14184397163120568	0
Q9SJT9	GO:0005829	54	1563	20	20	0.14184397163120568	0
Q93Y00	GO:0032502	47	1664	20	20	0.14184397163120568	0
Q9M0U9	GO:0050794	20	3222	20	20	0.14184397163120568	0
Q8W420	GO:0080090	29	1973	20	20	0.14184397163120568	0
Q6NLH0	GO:0003677	32	1666	20	20	0.14184397163120568	0
Q9LM33	GO:0031326	36	2008	20	20	0.14184397163120568	0
Q9LM33	GO:0060255	36	2074	20	20	0.14184397163120568	0
Q8W420	GO:0060255	29	2074	20	20	0.14184397163120568	0
Q0WQX9	GO:0043229	22	6440	20	20	0.14184397163120568	0
P49689	GO:0044249	25	1170	20	20	0.14184397163120568	1
Q38831	GO:0032502	42	1664	20	20	0.14184397163120568	0
Q9FHK0	GO:0043226	20	6445	20	20	0.14184397163120568	0
P42752	GO:0050794	28	3222	20	20	0.14184397163120568	0
Q8LBM2	GO:0060255	29	2074	20	20	0.14184397163120568	0
Q9LM33	GO:2001141	36	1645	20	20	0.14184397163120568	0
Q9FHK0	GO:0043227	20	6208	20	20	0.14184397163120568	0
Q9ZW35	GO:0005829	31	1563	20	20	0.14184397163120568	0
Q1PE48	GO:0043231	29	6200	20	20	0.14184397163120568	0
Q9FHK0	GO:0005634	20	3616	20	20	0.14184397163120568	0
Q9SIT1	GO:0032559	22	1315	20	20	0.14184397163120568	1
Q94AM1	GO:0005829	29	1563	20	20	0.14184397163120568	0
Q8LGA1	GO:0080090	21	1973	19	19	0.1347517730496454	0
Q39163	GO:0043229	20	6440	19	19	0.1347517730496454	1
P29402	GO:0005634	23	3616	19	19	0.1347517730496454	0
Q38950	GO:0065007	42	3616	19	19	0.1347517730496454	0
O24408	GO:0032502	44	1664	19	19	0.1347517730496454	0
Q8L3X8	GO:0110165	19	7996	19	19	0.1347517730496454	1
Q8LGA1	GO:0019222	21	2247	19	19	0.1347517730496454	0
Q8LGA1	GO:0060255	21	2074	19	19	0.1347517730496454	0
Q8VZU2	GO:0005829	46	1563	19	19	0.1347517730496454	0
Q8W420	GO:0010468	29	1950	19	19	0.1347517730496454	0
A9X4U2	GO:0043167	44	3148	19	19	0.1347517730496454	0
Q8L7W0	GO:0043227	25	6208	19	19	0.1347517730496454	1
O22932	GO:0006950	29	2106	19	19	0.1347517730496454	0
O04656	GO:0003824	26	3476	19	19	0.1347517730496454	0
Q9C9E3	GO:0051252	26	1699	19	19	0.1347517730496454	0
Q9ZNV8	GO:0048856	43	1082	19	19	0.1347517730496454	0
C0LGK4	GO:0065007	42	3616	19	19	0.1347517730496454	0
Q9C966	GO:0032502	43	1664	19	19	0.1347517730496454	0
Q9C9E3	GO:0006355	26	1645	19	19	0.1347517730496454	0
Q9ZVL3	GO:0032991	24	1930	19	19	0.1347517730496454	0
A9X4U2	GO:0043167	44	3148	19	19	0.1347517730496454	0
Q9SN23	GO:0043226	19	6445	19	19	0.1347517730496454	0
O82491	GO:0097159	24	4068	19	19	0.1347517730496454	0
Q9LRB5	GO:0043227	28	6208	19	19	0.1347517730496454	0
P10797	GO:0005634	22	3616	18	18	0.1276595744680851	0
Q9ZVH5	GO:0043226	23	6445	18	18	0.1276595744680851	0
Q9S7M2	GO:0060255	28	2074	18	18	0.1276595744680851	0
Q9FGK4	GO:0043227	29	6208	18	18	0.1276595744680851	0
O49299	GO:0005829	29	1563	18	18	0.1276595744680851	1
F4HPH2	GO:0043226	24	6445	18	18	0.1276595744680851	0
Q9ZVH5	GO:0043231	23	6200	18	18	0.1276595744680851	0
Q9C7C1	GO:0043231	24	6200	18	18	0.1276595744680851	0
Q8S8P5	GO:0009987	33	5716	18	18	0.1276595744680851	1
Q9LUH2	GO:0043227	24	6208	18	18	0.1276595744680851	0
Q0WQN9	GO:0050789	18	3495	18	18	0.1276595744680851	0
O24633	GO:0060255	51	2074	18	18	0.1276595744680851	0
O23714	GO:0060255	51	2074	18	18	0.1276595744680851	0
Q9ZPE4	GO:1901565	27	347	18	18	0.1276595744680851	0
A0MEB5	GO:0097159	31	4068	18	18	0.1276595744680851	0
P42752	GO:0060255	28	2074	18	18	0.1276595744680851	0
O82491	GO:0005515	24	4184	18	18	0.1276595744680851	0
Q8LA53	GO:0050789	20	3495	18	18	0.1276595744680851	0
Q96300	GO:0043167	51	3148	18	18	0.1276595744680851	0
Q1EBV7	GO:0043229	22	6440	18	18	0.1276595744680851	1
Q94C69	GO:0065007	39	3616	18	18	0.1276595744680851	0
Q9C7S5	GO:0004674	40	517	18	18	0.1276595744680851	1
Q8LA53	GO:0060255	20	2074	18	18	0.1276595744680851	0
Q3EAI1	GO:0008150	18	7957	18	18	0.1276595744680851	1
Q8LAS7	GO:0097159	20	4068	18	18	0.1276595744680851	0
Q8LA53	GO:0050794	20	3222	18	18	0.1276595744680851	0
F4HPH2	GO:0043231	24	6200	18	18	0.1276595744680851	0
Q9FWY7	GO:0065007	35	3616	18	18	0.1276595744680851	0
Q9S7M2	GO:0080090	28	1973	18	18	0.1276595744680851	0
Q8W4J2	GO:0043565	58	1007	18	18	0.1276595744680851	0
Q8GXV7	GO:0097159	34	4068	18	18	0.1276595744680851	0
Q8LA53	GO:0031326	20	2008	18	18	0.1276595744680851	0
Q9S7M2	GO:0006355	28	1645	18	18	0.1276595744680851	0
Q9ZVH5	GO:0043227	23	6208	18	18	0.1276595744680851	0
P42752	GO:0080090	28	1973	18	18	0.1276595744680851	0
Q9C829	GO:0043228	44	1291	18	18	0.1276595744680851	0
Q9FGK4	GO:0043227	29	6208	18	18	0.1276595744680851	0
Q0WTY4	GO:0043228	38	1291	18	18	0.1276595744680851	0
F4HPH2	GO:0043227	24	6208	18	18	0.1276595744680851	0
Q9SGC1	GO:0044237	24	1984	18	18	0.1276595744680851	0
F4HPH2	GO:0043226	24	6445	18	18	0.1276595744680851	0
Q9S7M2	GO:0051252	28	1699	18	18	0.1276595744680851	0
Q38951	GO:0065007	41	3616	18	18	0.1276595744680851	0
Q39266	GO:0110165	18	7996	18	18	0.1276595744680851	1
O82491	GO:0005515	24	4184	18	18	0.1276595744680851	0
Q9FXG8	GO:0043229	19	6440	18	18	0.1276595744680851	1
P33077	GO:0032502	45	1664	18	18	0.1276595744680851	0
Q9S7M2	GO:0019222	28	2247	18	18	0.1276595744680851	0
Q9C829	GO:1901265	44	1614	18	18	0.1276595744680851	0
Q9MAB3	GO:0016043	32	1411	18	18	0.1276595744680851	0
F4JVN6	GO:0010498	32	180	18	18	0.1276595744680851	0
Q8LA53	GO:0010556	20	1965	18	18	0.1276595744680851	0
Q9ZVH5	GO:0043226	23	6445	18	18	0.1276595744680851	0
Q9LUH2	GO:0043229	24	6440	18	18	0.1276595744680851	0
Q8RWZ1	GO:0032553	25	1465	18	18	0.1276595744680851	1
Q9C829	GO:0017076	44	1528	18	18	0.1276595744680851	0
Q9FJT7	GO:0046872	44	1837	17	17	0.12056737588652482	0
Q8W4J8	GO:0010556	28	1965	17	17	0.12056737588652482	0
O80438	GO:0043227	17	6208	17	17	0.12056737588652482	0
Q8RX29	GO:0043226	22	6445	17	17	0.12056737588652482	0
Q8GXM8	GO:0043231	24	6200	17	17	0.12056737588652482	0
Q9LRZ0	GO:0009725	53	744	17	17	0.12056737588652482	0
Q9LDU5	GO:0010468	24	1950	17	17	0.12056737588652482	0
Q9LYN8	GO:0065007	26	3616	17	17	0.12056737588652482	0
Q8GXM8	GO:0043226	24	6445	17	17	0.12056737588652482	0
Q8W4J8	GO:0006355	28	1645	17	17	0.12056737588652482	0
Q9SCK1	GO:0050794	52	3222	17	17	0.12056737588652482	0
Q8W4J8	GO:0060255	28	2074	17	17	0.12056737588652482	0
Q3ECW2	GO:0050789	23	3495	17	17	0.12056737588652482	0
Q9C829	GO:0035639	44	1432	17	17	0.12056737588652482	0
Q8GXM8	GO:0043226	24	6445	17	17	0.12056737588652482	0
Q8VY74	GO:0060255	23	2074	17	17	0.12056737588652482	0
Q3ECW2	GO:0050789	23	3495	17	17	0.12056737588652482	0
Q58G01	GO:0019222	26	2247	17	17	0.12056737588652482	1
Q9FJB4	GO:0051179	36	1469	17	17	0.12056737588652482	0
Q9LRB5	GO:0005488	28	6683	17	17	0.12056737588652482	0
Q9M8T6	GO:0005840	64	318	17	17	0.12056737588652482	0
Q8LDS5	GO:0005840	64	318	17	17	0.12056737588652482	0
Q94AM1	GO:0005737	29	2235	17	17	0.12056737588652482	0
Q9SCK1	GO:0065007	52	3616	17	17	0.12056737588652482	0
Q8W4J8	GO:0051252	28	1699	17	17	0.12056737588652482	0
F4I4E1	GO:0009755	49	726	17	17	0.12056737588652482	0
Q9LNV5	GO:0065007	21	3616	17	17	0.12056737588652482	0
Q8LG64	GO:0030234	25	283	17	17	0.12056737588652482	0
Q9FRR1	GO:0005488	19	6683	17	17	0.12056737588652482	0
O22286	GO:0050794	30	3222	17	17	0.12056737588652482	0
Q8W4J8	GO:0019222	28	2247	17	17	0.12056737588652482	0
P51412	GO:0005829	44	1563	17	17	0.12056737588652482	0
O64688	GO:0005488	17	6683	17	17	0.12056737588652482	1
Q9SNB8	GO:0050793	73	610	17	17	0.12056737588652482	0
Q9LNV5	GO:0060255	21	2074	17	17	0.12056737588652482	0
Q8RY59	GO:0043565	29	1007	17	17	0.12056737588652482	0
Q8GXM8	GO:0043227	24	6208	17	17	0.12056737588652482	0
Q9FX77	GO:0019222	25	2247	17	17	0.12056737588652482	0
Q9FMV1	GO:0051234	29	1365	17	17	0.12056737588652482	0
O50055	GO:0032502	45	1664	17	17	0.12056737588652482	0
Q9SMN1	GO:0051234	34	1365	17	17	0.12056737588652482	0
Q9S736	GO:0008150	18	7957	17	17	0.12056737588652482	1
Q9LNV5	GO:0080090	21	1973	17	17	0.12056737588652482	0
Q9SIZ2	GO:0005515	25	4184	17	17	0.12056737588652482	0
Q9SFD5	GO:0000976	34	826	17	17	0.12056737588652482	0
O22224	GO:0005829	47	1563	17	17	0.12056737588652482	0
Q8VY74	GO:0019222	23	2247	17	17	0.12056737588652482	0
Q9C5Z2	GO:0043170	19	1995	17	17	0.12056737588652482	1
Q9FMV1	GO:0006810	29	1326	17	17	0.12056737588652482	0
Q9SFV6	GO:0003690	24	891	17	17	0.12056737588652482	0
P46032	GO:0005515	32	4184	17	17	0.12056737588652482	0
O04656	GO:0008152	26	3560	17	17	0.12056737588652482	0
O04658	GO:0044238	30	2898	17	17	0.12056737588652482	0
O81223	GO:0004674	21	517	17	17	0.12056737588652482	0
Q9LDU5	GO:0031326	24	2008	17	17	0.12056737588652482	0
Q38824	GO:0032502	38	1664	17	17	0.12056737588652482	0
Q8W4J8	GO:0080090	28	1973	17	17	0.12056737588652482	0
C0LGS3	GO:0016301	28	705	16	16	0.11347517730496454	1
Q9ZR04	GO:0065007	16	3616	16	16	0.11347517730496454	0
Q9LVI4	GO:0048856	51	1082	16	16	0.11347517730496454	0
Q8LEM7	GO:1901265	20	1614	16	16	0.11347517730496454	0
Q8LEM7	GO:0097159	20	4068	16	16	0.11347517730496454	0
O22286	GO:0010556	30	1965	16	16	0.11347517730496454	0
Q84W80	GO:0005488	16	6683	16	16	0.11347517730496454	0
Q9LNV5	GO:0006355	21	1645	16	16	0.11347517730496454	0
Q9LDM4	GO:0050789	20	3495	16	16	0.11347517730496454	0
Q9MAB3	GO:0044238	32	2898	16	16	0.11347517730496454	0
Q9ZUN5	GO:0043226	24	6445	16	16	0.11347517730496454	0
Q8VY74	GO:0080090	23	1973	16	16	0.11347517730496454	0
O65269	GO:0005575	16	8159	16	16	0.11347517730496454	1
Q8W4J8	GO:0003677	28	1666	16	16	0.11347517730496454	0
F4K4J0	GO:0050794	34	3222	16	16	0.11347517730496454	0
Q9SIN1	GO:0097159	32	4068	16	16	0.11347517730496454	0
Q9SNA3	GO:0005488	16	6683	16	16	0.11347517730496454	1
Q8L4Y5	GO:0010468	60	1950	16	16	0.11347517730496454	0
F4IP06	GO:0065007	16	3616	16	16	0.11347517730496454	0
Q8H107	GO:0005840	23	318	16	16	0.11347517730496454	0
Q0WQN9	GO:0080090	18	1973	16	16	0.11347517730496454	0
Q9SRN0	GO:0005488	24	6683	16	16	0.11347517730496454	0
Q9ZVH4	GO:0050794	25	3222	16	16	0.11347517730496454	0
Q9ZPR4	GO:0043227	23	6208	16	16	0.11347517730496454	0
