protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
BSU_25560	GO:0003887	22	14	6	0.9999999999103999	0.9999999999106549	1
BSU_34150	GO:0042956	35	6	5	0.9999999998761704	0.9999999998765229	1
BSU_34600	GO:0042956	35	6	5	0.9999999998761704	0.9999999998765229	1
BSU_38160	GO:0015990	9	6	4	0.9999999998485078	0.9999999998489391	1
BSU_30760	GO:0042626	34	11	6	0.9999999998023645	0.9999999998029271	1
BSU_15520	GO:0006221	5	12	4	0.9999999996034866	0.9999999996046153	1
BSU_00660	GO:0106310	44	6	5	0.9999999995857464	0.9999999995869253	1
BSU_27650	GO:0006605	9	7	4	0.9999999995462436	0.9999999995475352	1
BSU_38150	GO:0015990	12	6	4	0.9999999994054187	0.999999999407111	1
BSU_11240	GO:0004088	4	4	3	0.999999999239411	0.9999999992415757	1
BSU_17200	GO:0004312	3	5	3	0.999999999239411	0.9999999992415757	1
BSU_29230	GO:0008408	25	9	5	0.9999999988865371	0.9999999988897064	1
BSU_11470	GO:0015031	6	40	5	0.9999999986964739	0.9999999987001843	1
BSU_27080	GO:0009401	7	32	5	0.9999999986612864	0.9999999986650968	1
BSU_09900	GO:0005886	51	841	34	0.9999999984969934	0.9999999985012714	1
BSU_24550	GO:0019464	6	4	3	0.999999996197055	0.9999999962078795	1
BSU_23480	GO:0071555	7	95	6	0.9999999959820911	0.9999999959935273	1
BSU_36010	GO:0009099	3	8	3	0.9999999933448462	0.9999999933637888	1
BSU_11820	GO:0000725	5	5	3	0.999999992398927	0.999999992420562	1
BSU_28490	GO:0006289	4	6	3	0.999999992398927	0.999999992420562	1
BSU_33290	GO:0006826	5	23	4	0.9999999912413136	0.9999999912662434	1
BSU_00100	GO:0006508	8	89	6	0.9999999895606725	0.999999989590386	1
BSU_17190	GO:0004315	3	9	3	0.999999989351754	0.999999989382062	1
BSU_15710	GO:0006310	19	35	6	0.9999999764389297	0.9999999765059917	1
BSU_28310	GO:0009097	3	12	3	0.999999968625704	0.9999999687150046	1
BSU_36010	GO:0009097	3	12	3	0.999999968625704	0.9999999687150046	1
BSU_01230	GO:0000049	65	29	8	0.9999999555990594	0.9999999557254379	1
BSU_24700	GO:0030420	4	56	4	0.9999999178585561	0.9999999180923553	1
BSU_24710	GO:0030420	4	56	4	0.9999999178585561	0.9999999180923553	1
BSU_03280	GO:0006779	3	16	3	0.9999999134830018	0.9999999137292551	1
BSU_11820	GO:0003678	5	9	3	0.9999998938545103	0.9999998941566322	1
BSU_11230	GO:0006541	3	18	3	0.9999998706998708	0.9999998710678979	1
BSU_25330	GO:0005886	39	841	26	0.9999998683523353	0.9999998687270442	1
BSU_11240	GO:0006526	4	13	3	0.9999998331472945	0.9999998336222071	1
BSU_39110	GO:0033592	2	3	2	0.999999799774947	0.9999998003448476	1
BSU_35580	GO:0006065	2	3	2	0.999999799774947	0.9999998003448476	1
BSU_05880	GO:0005576	6	105	5	0.9999997961297328	0.9999997967100088	1
BSU_03810	GO:0006826	3	23	3	0.9999997071732369	0.9999997080067097	1
BSU_24020	GO:0003677	8	302	7	0.9999995167682735	0.9999995181436959	1
BSU_38480	GO:0015969	3	3	2	0.9999993993248412	0.9999994010345429	1
BSU_28390	GO:0071555	4	95	4	0.9999992655424632	0.9999992676329496	1
BSU_27310	GO:0071972	12	7	3	0.9999991704870935	0.9999991728481359	1
BSU_13220	GO:0016020	36	436	17	0.9999990181459736	0.9999990209406246	1
BSU_16360	GO:0009306	11	8	3	0.9999989129897234	0.9999989160836804	1
BSU_07510	GO:0006826	4	23	3	0.9999988357400768	0.9999988390539094	1
BSU_28490	GO:0009380	4	3	2	0.9999987986496822	0.9999988020690855	1
BSU_24140	GO:0004108	4	3	2	0.9999987986496822	0.9999988020690855	1
BSU_09440	GO:0036440	4	3	2	0.9999987986496822	0.9999988020690855	1
BSU_03740	GO:0005886	40	841	25	0.9999986356679053	0.9999986395512035	1
BSU_16690	GO:0005515	13	172	7	0.9999984991886454	0.9999985034604045	1
BSU_20710	GO:0005886	10	841	10	0.9999983119599749	0.9999983167646429	1
BSU_16760	GO:0009090	3	4	2	0.9999981985449651	0.9999982036724462	1
BSU_13980	GO:0008658	10	10	3	0.9999981086859222	0.999998114069169	1
BSU_18340	GO:0043041	2	6	2	0.9999979977494704	0.9999980034484757	1
BSU_04160	GO:0009401	4	32	3	0.9999966114652381	0.999996621110024	1
BSU_24360	GO:0030435	5	260	5	0.9999964364338316	0.9999964465768093	1
BSU_38170	GO:0005886	12	841	11	0.9999960685001642	0.9999960796903915	1
BSU_35160	GO:0009381	7	3	2	0.9999957952738878	0.9999958072417989	1
BSU_03770	GO:0030420	3	56	3	0.9999950114869284	0.9999950256857321	1
BSU_13500	GO:0008324	2	9	2	0.9999943936985172	0.999994409655732	1
BSU_02130	GO:0008081	3	6	2	0.9999939989528287	0.999994016033608	1
BSU_33060	GO:0005886	9	841	9	0.9999935972296522	0.9999936154538561	1
BSU_03700	GO:0005886	9	841	9	0.9999935972296522	0.9999936154538561	1
BSU_03290	GO:0042128	2	10	2	0.9999927918980934	0.9999928124145124	1
BSU_35000	GO:0005515	7	172	5	0.9999917417197413	0.9999917652252828	1
BSU_39050	GO:0006979	2	11	2	0.9999909898726168	0.9999910155181407	1
BSU_23270	GO:0009231	2	11	2	0.9999909898726168	0.9999910155181407	1
BSU_31100	GO:0006813	2	11	2	0.9999909898726168	0.9999910155181407	1
BSU_14530	GO:0004519	8	24	3	0.9999817319610547	0.9999817839573705	1
BSU_16760	GO:0009089	3	10	2	0.9999784236113871	0.9999784850242579	1
BSU_35750	GO:0071555	7	95	4	0.9999764310518232	0.9999764981361158	1
BSU_06510	GO:0006164	2	17	2	0.9999759729936448	0.9999760413817085	1
BSU_01470	GO:0005886	8	841	8	0.9999757356551605	0.9999758047187607	1
BSU_30280	GO:0055085	7	216	5	0.9999745021701176	0.999974574744586	1
BSU_06020	GO:0051082	3	11	2	0.99997303807086	0.9999731148125938	1
BSU_27840	GO:0030435	4	260	4	0.9999558816533589	0.9999560072274006	1
BSU_13660	GO:0000160	4	75	3	0.9999518040697647	0.9999519412498317	1
BSU_33530	GO:0000166	2	24	2	0.9999493430616012	0.9999494872464353	1
BSU_33300	GO:0033214	4	12	2	0.9999343017472025	0.9999344887441272	1
BSU_16320	GO:0009425	4	12	2	0.9999343017472025	0.9999344887441272	1
BSU_36250	GO:0004713	16	4	2	0.9999282384283125	0.9999284426832604	1
BSU_18350	GO:0045121	14	60	4	0.9999079834875753	0.9999082453941571	1
BSU_18340	GO:0017000	2	32	2	0.9999068953503738	0.9999071603541204	1
BSU_36230	GO:0016616	2	34	2	0.9998942811720374	0.9998945820795172	1
BSU_02410	GO:0008168	2	38	2	0.999866650114729	0.999867029668482	1
BSU_15710	GO:0005524	19	384	9	0.9998649841977547	0.9998653684932071	1
BSU_28720	GO:0016798	2	39	2	0.9998592417877694	0.9998596424278422	1
BSU_33450	GO:0003678	8	9	2	0.9998448053949023	0.9998452471252773	1
BSU_35160	GO:0009432	7	13	2	0.9997268555055628	0.9997276329566857	1
BSU_20020	GO:0004170	1	2	1	0.999683644416324	0.9996845448591617	1
BSU_18410	GO:0006751	1	2	1	0.999683644416324	0.9996845448591617	1
BSU_13410	GO:0003910	1	3	1	0.999683644416324	0.9996845448591617	0
BSU_07250	GO:0005504	1	2	1	0.999683644416324	0.9996845448591617	1
BSU_37320	GO:0015112	1	2	1	0.999683644416324	0.9996845448591617	1
BSU_06560	GO:0000034	1	2	1	0.999683644416324	0.9996845448591617	1
BSU_01800	GO:0006285	1	2	1	0.999683644416324	0.9996845448591617	1
BSU_04260	GO:0006281	2	58	2	0.9996804408154766	0.9996813503767228	1
BSU_11400	GO:0030435	9	260	5	0.9996790593671765	0.9996799728604387	1
BSU_22310	GO:0006310	3	35	2	0.9996664347592791	0.9996673841859604	1
BSU_32940	GO:0005886	6	841	6	0.9996524489779611	0.9996534382123691	1
BSU_31650	GO:0005886	6	841	6	0.9996524489779611	0.9996534382123691	1
BSU_11880	GO:0030170	3	36	2	0.9996463318216969	0.9996473384673656	1
BSU_19220	GO:0005524	10	384	6	0.9996142948430512	0.9996153926755663	1
BSU_25140	GO:0003676	4	28	2	0.9995849748459046	0.999586156131922	1
BSU_11360	GO:0030435	6	260	4	0.9994408297616381	0.9994424213277815	1
BSU_04570	GO:0009252	3	45	2	0.9994393162301892	0.9994409121042968	1
BSU_27700	GO:0005886	10	841	8	0.9994083920123931	0.999410075906096	1
BSU_39730	GO:0000287	2	79	2	0.9993987241659625	0.9994004355772549	1
BSU_22780	GO:0003934	2	2	1	0.9993672888326479	0.9993690897183235	1
BSU_14270	GO:0006777	1	3	1	0.9993672888326479	0.9993690897183235	1
BSU_33430	GO:0004783	2	2	1	0.9993672888326479	0.9993690897183235	1
BSU_06510	GO:0004644	2	2	1	0.9993672888326479	0.9993690897183235	1
BSU_30830	GO:0009697	2	2	1	0.9993672888326479	0.9993690897183235	1
BSU_27220	GO:0045333	2	2	1	0.9993672888326479	0.9993690897183235	1
BSU_37390	GO:0030153	1	3	1	0.9993672888326479	0.9993690897183235	1
BSU_38550	GO:0052656	2	2	1	0.9993672888326479	0.9993690897183235	1
BSU_23760	GO:0015937	1	3	1	0.9993672888326479	0.9993690897183235	1
BSU_28910	GO:0012501	1	3	1	0.9993672888326479	0.9993690897183235	1
BSU_22830	GO:0006072	1	3	1	0.9993672888326479	0.9993690897183235	1
BSU_33830	GO:0016020	7	436	5	0.9992420243003133	0.9992441817264035	1
BSU_15770	GO:0005524	15	384	7	0.9991497452906696	0.9991521653704873	1
BSU_06690	GO:0006412	7	98	3	0.9991305299623023	0.9991330047347057	1
BSU_18240	GO:0005524	5	384	4	0.9990647557581794	0.9990674177436876	1
BSU_22310	GO:0006281	3	58	2	0.9990580135719273	0.9990606947477186	1
BSU_39990	GO:0080090	3	2	1	0.9990509332489719	0.9990536345774852	1
BSU_26810	GO:0008881	3	2	1	0.9990509332489719	0.9990536345774852	1
BSU_03210	GO:0010133	1	4	1	0.9990509332489719	0.9990536345774852	1
BSU_02130	GO:0008889	3	2	1	0.9990509332489719	0.9990536345774852	1
BSU_09310	GO:0008973	3	2	1	0.9990509332489719	0.9990536345774852	1
BSU_00110	GO:0042823	3	2	1	0.9990509332489719	0.9990536345774852	1
BSU_07880	GO:0004725	1	4	1	0.9990509332489719	0.9990536345774852	1
BSU_37270	GO:0042126	3	2	1	0.9990509332489719	0.9990536345774852	1
BSU_28150	GO:0009228	3	15	1	0.9990497313282123	0.9990524360777525	0
BSU_29190	GO:0006096	12	14	2	0.9990046260462121	0.999007459178908	1
BSU_27250	GO:0019346	2	3	1	0.9987349781154017	0.9987385787469517	1
BSU_36640	GO:0016151	2	3	1	0.9987349781154017	0.9987385787469517	1
BSU_06100	GO:0009307	1	5	1	0.9987345776652958	0.998738179436647	1
BSU_28120	GO:0033014	1	5	1	0.9987345776652958	0.998738179436647	1
BSU_00730	GO:0009087	4	2	1	0.9987345776652958	0.998738179436647	1
BSU_22630	GO:0030170	2	36	1	0.9987341772151899	0.9987377801263421	0
BSU_07100	GO:0005886	5	841	5	0.9986863820053239	0.9986901209559728	1
BSU_24690	GO:0005886	5	841	5	0.9986863820053239	0.9986901209559728	1
BSU_33290	GO:0005886	5	841	5	0.9986863820053239	0.9986901209559728	1
BSU_24360	GO:0005515	5	172	3	0.9986043358346732	0.9986083083133221	1
BSU_28300	GO:0016740	2	121	2	0.998570393121869	0.9985744622116549	1
BSU_03780	GO:0005737	4	631	4	0.9984341684139515	0.9984386252400977	1
BSU_18670	GO:0033609	5	2	1	0.9984182220816198	0.9984227242958087	1
BSU_28250	GO:0009098	1	6	1	0.9984182220816198	0.9984227242958087	1
BSU_27740	GO:0048476	5	2	1	0.9984182220816198	0.9984227242958087	1
BSU_15510	GO:0005524	3	384	3	0.9982334501054209	0.9982384782360506	1
BSU_31600	GO:0005886	7	841	6	0.9982102499350033	0.9982153441002738	1
BSU_36110	GO:0043200	3	3	1	0.9981030678482614	0.998108467085885	1
BSU_37270	GO:0009061	3	3	1	0.9981030678482614	0.998108467085885	1
BSU_24140	GO:0005975	4	60	2	0.9980180098798941	0.9980236512179969	1
BSU_29300	GO:0008531	7	2	1	0.9977855109142676	0.997791814014132	1
BSU_01800	GO:0006284	1	8	1	0.9977855109142676	0.997791814014132	1
BSU_10370	GO:0015878	7	2	1	0.9977855109142676	0.997791814014132	1
BSU_24570	GO:0006546	7	2	1	0.9977855109142676	0.997791814014132	1
BSU_15540	GO:0044205	1	8	1	0.9977855109142676	0.997791814014132	1
BSU_06690	GO:0070681	7	2	1	0.9977855109142676	0.997791814014132	1
BSU_32850	GO:0004657	4	3	1	0.9974715580312271	0.9974787547351232	1
BSU_15920	GO:0000287	8	79	1	0.9974579107153445	0.9974651462635931	0
BSU_32630	GO:0030170	1	36	1	0.9971527997469155	0.9971609037324555	0
BSU_41010	GO:0030488	2	6	1	0.9968404486642987	0.9968494416946659	1
BSU_08210	GO:0042626	1	11	1	0.9968364441632395	0.9968454485916174	1
BSU_33940	GO:0004365	10	2	1	0.9968364441632395	0.9968454485916174	1
BSU_16370	GO:0016020	9	436	5	0.9966078455524181	0.9966175006409785	1
BSU_00590	GO:0003723	29	73	4	0.9965926524668584	0.9966023507994953	1
BSU_29970	GO:0019344	1	12	1	0.9965200885795634	0.9965299934507791	1
BSU_00930	GO:0019344	1	12	1	0.9965200885795634	0.9965299934507791	1
BSU_08350	GO:0016042	1	12	1	0.9965200885795634	0.9965299934507791	1
BSU_15910	GO:0016491	5	236	3	0.9965142846334573	0.9965242060244436	1
BSU_08880	GO:0015935	1	13	1	0.9962037329958874	0.9962145383099408	1
BSU_35760	GO:0016780	6	7	1	0.9961977186311787	0.9962085410639172	0
BSU_38750	GO:0016020	6	436	4	0.996036769419106	0.9960480499615564	1
BSU_05990	GO:0016020	6	436	4	0.996036769419106	0.9960480499615564	1
BSU_24160	GO:0006631	1	14	1	0.9958873774122113	0.9958990831691026	1
BSU_06670	GO:0016874	5	69	2	0.9957189114212007	0.9957310966828102	1
BSU_01950	GO:0030152	1	15	1	0.9955710218285353	0.9955836280282643	1
BSU_13980	GO:0046677	10	36	2	0.9950714181027919	0.9950854463245107	1
BSU_30420	GO:0005886	4	841	4	0.995039363625368	0.9950534830837399	1
BSU_33310	GO:0005886	4	841	4	0.995039363625368	0.9950534830837399	1
BSU_24980	GO:0005886	4	841	4	0.995039363625368	0.9950534830837399	1
BSU_31550	GO:0005886	4	841	4	0.995039363625368	0.9950534830837399	1
BSU_27930	GO:0000160	5	75	2	0.9949534522426023	0.9949678162305267	1
BSU_35370	GO:0006417	4	5	1	0.9949527177388917	0.9949670838174338	1
BSU_30830	GO:0009234	2	9	1	0.9949495232641489	0.9949638984351238	1
BSU_22800	GO:0043595	8	3	1	0.9949495232641489	0.9949638984351238	1
BSU_16690	GO:0005737	13	631	7	0.9944337334368512	0.9944495767003136	1
BSU_15870	GO:0016881	3	6	1	0.9943164082240404	0.9943325854302338	0
BSU_18440	GO:0016491	6	236	3	0.9935410445299296	0.9935594286536585	1
BSU_15850	GO:0030170	3	36	1	0.9933733436610671	0.9933922051117472	0
BSU_36690	GO:0030435	2	260	2	0.9933102807555693	0.9933293217021852	1
BSU_33430	GO:0019344	2	12	1	0.9930622019149524	0.9930819489683255	1
BSU_38270	GO:0006826	1	23	1	0.9930401771591268	0.9930599869015582	1
BSU_38730	GO:0140359	1	24	1	0.9927238215754508	0.99274453176072	1
BSU_16060	GO:0004519	1	24	1	0.9927238215754508	0.99274453176072	1
BSU_02980	GO:0031460	4	7	1	0.9924434608804185	0.9924649690562807	1
BSU_14830	GO:0006537	3	9	1	0.9924410718559341	0.9924625868316762	1
BSU_29580	GO:0009229	2	13	1	0.9924338956987654	0.9924554311000023	1
BSU_18300	GO:0005737	3	631	3	0.9921134032715451	0.9921358508903168	1
BSU_01480	GO:0008033	1	26	1	0.9920911104080987	0.9921136214790434	1
BSU_27410	GO:0000287	2	79	1	0.9918007840813073	0.9918241215080209	0
BSU_24220	GO:0006355	149	174	15	0.9917655749714859	0.991789012613882	1
BSU_15510	GO:0004359	3	10	1	0.9915015999350791	0.9915257889295713	1
BSU_14900	GO:0022904	9	4	1	0.9915015999350791	0.9915257889295713	1
BSU_23080	GO:0008652	1	28	1	0.9914583992407466	0.9914827111973669	1
BSU_02640	GO:0065002	5	7	1	0.9905692859894991	0.9905961286289977	1
BSU_15780	GO:0000287	5	79	1	0.9905453387799718	0.9905722495804082	0
BSU_15610	GO:0032259	1	36	1	0.9889275545713382	0.9889590700706608	1
BSU_36530	GO:0046677	1	36	1	0.9889275545713382	0.9889590700706608	1
BSU_03490	GO:0003824	6	93	2	0.9888011418818689	0.9888330171896055	1
BSU_05990	GO:0065002	6	7	1	0.9887010723014874	0.9887332324372516	1
BSU_15570	GO:0051539	1	37	1	0.9886111989876621	0.9886436149298224	1
BSU_14600	GO:0016746	9	63	2	0.9880831869768497	0.9881171057994963	1
BSU_35330	GO:0044781	2	20	1	0.9880469647884221	0.9880809867102767	1
BSU_34620	GO:0016798	1	39	1	0.9879784878203101	0.988012704648146	1
BSU_15940	GO:0006260	17	34	2	0.9876033447507788	0.9876386293482624	1
BSU_28870	GO:0000049	4	29	1	0.9874297115358077	0.9874654903454781	0
BSU_28410	GO:0003677	78	302	2	0.9871140599891491	0.9871507372377569	1
BSU_29540	GO:0005524	2	384	2	0.9853529367008518	0.9853946266343409	1
BSU_11700	GO:0000049	2	29	1	0.9849158454102411	0.9849587794365877	0
BSU_00670	GO:0006400	5	11	1	0.9843617398448344	0.9844062510217467	1
BSU_01270	GO:0005737	67	631	20	0.9840266069584686	0.9840720720240517	1
BSU_29930	GO:0030170	1	36	1	0.9838658652325214	0.9839117878172485	0
BSU_00690	GO:0016020	17	436	6	0.9836999551800244	0.9837463499945025	1
BSU_18910	GO:0030420	1	56	1	0.9826004428978171	0.9826499672538954	1
BSU_31560	GO:0005886	3	841	3	0.9812835248851999	0.9813367975847677	1
BSU_30990	GO:0005886	3	841	3	0.9812835248851999	0.9813367975847677	1
BSU_32740	GO:0005886	3	841	3	0.9812835248851999	0.9813367975847677	1
BSU_09550	GO:0005886	3	841	3	0.9812835248851999	0.9813367975847677	1
BSU_22540	GO:0005886	3	841	3	0.9812835248851999	0.9813367975847677	1
BSU_28000	GO:0090529	5	13	1	0.9812817094603581	0.9813349873271692	1
BSU_05740	GO:0016791	4	16	1	0.9812699116572021	0.9813232231040981	1
BSU_24870	GO:0016020	2	436	2	0.9810997561258855	0.981153551886438	1
BSU_35750	GO:0016780	7	7	1	0.9802957565089577	0.9803518406934674	0
BSU_05870	GO:0046872	2	450	2	0.9798621650735426	0.9799194833892726	1
BSU_00070	GO:0003677	7	302	3	0.9798583350999719	0.9799156643169549	1
BSU_39490	GO:0015184	35	3	1	0.9780933769556982	0.9781557297727124	1
BSU_34670	GO:0008270	1	72	1	0.9775387535590003	0.9776026850004833	1
BSU_03600	GO:0015811	36	3	1	0.9774746815420533	0.977538795351706	1
BSU_28620	GO:0003723	1	73	1	0.9772223979753243	0.977287229859645	1
BSU_15460	GO:0003723	1	73	1	0.9772223979753243	0.977287229859645	1
BSU_01100	GO:0046677	60	36	3	0.9762924909035128	0.9763599695821555	1
BSU_15870	GO:0003677	3	302	2	0.9754464759130003	0.97551636260395	1
BSU_06690	GO:0000049	7	29	2	0.9747262710166046	0.9747982076266143	0
BSU_13310	GO:0001046	85	2	1	0.9731097753875356	0.9731863130287476	1
BSU_15470	GO:0003723	12	73	2	0.9730123202483306	0.9730891352760868	1
BSU_03320	GO:0050660	3	30	1	0.9729627280550518	0.9730396842370583	1
BSU_19220	GO:0005694	10	10	1	0.9721710020185106	0.9722502116901847	1
BSU_22960	GO:0006520	10	10	1	0.9721710020185106	0.9722502116901847	1
BSU_00070	GO:0005737	7	631	4	0.9717665695525253	0.9718469303602505	1
BSU_22960	GO:0016491	10	236	3	0.9714526536574587	0.9715339079639366	1
BSU_28440	GO:0009055	6	18	1	0.9685409249952976	0.968630466954514	1
BSU_24610	GO:0003677	52	302	9	0.9684762892837913	0.968566015215621	1
BSU_33270	GO:0022857	1	106	1	0.9667826637140146	0.9668772102119823	1
BSU_31640	GO:0016020	6	436	3	0.966679505856928	0.9667743459730848	1
BSU_31610	GO:0016020	6	436	3	0.966679505856928	0.9667743459730848	1
BSU_41040	GO:0006397	11	4	0	0.9666053127474221	0.9667003640394124	0
BSU_33010	GO:0000156	5	23	1	0.9661171759228349	0.9662136165985763	1
BSU_10630	GO:0016787	5	206	2	0.9656988624966085	0.9657964938177757	1
BSU_13990	GO:0005515	6	172	2	0.9649680507144706	0.9650677621450745	1
BSU_35340	GO:0005515	6	172	2	0.9649680507144706	0.9650677621450745	1
BSU_36830	GO:0005524	12	384	4	0.9622221305933671	0.9623296577358907	1
BSU_00110	GO:0042802	3	42	1	0.9620672895593907	0.9621752574259199	1
BSU_05860	GO:0016301	1	123	1	0.9614046187915217	0.9615144728177318	1
BSU_25260	GO:0005524	3	384	2	0.9613584597862926	0.9614684451948705	1
BSU_28470	GO:0005524	3	384	2	0.9613584597862926	0.9614684451948705	1
BSU_36640	GO:0005737	2	631	2	0.9603284091318642	0.9604413263734244	1
BSU_17640	GO:0009252	3	45	1	0.9593699854248712	0.9594856306276467	1
BSU_37420	GO:0030152	10	15	1	0.9573253461263843	0.9574468109856071	1
BSU_16780	GO:0004527	7	21	1	0.9572854163277749	0.9574069948391759	1
BSU_16780	GO:0006364	7	21	1	0.9572854163277749	0.9574069948391759	1
BSU_15990	GO:0005737	58	631	16	0.9566182659151155	0.9567417433366094	1
BSU_33900	GO:0006096	11	14	1	0.9564523895217792	0.9565763390772201	1
BSU_38740	GO:0016887	1	141	1	0.9557102182853527	0.955836280282643	1
BSU_28490	GO:0003677	4	302	2	0.9555424158551411	0.9556689554684566	1
BSU_27700	GO:0006397	10	4	0	0.9544867389563698	0.954616283342642	0
BSU_37420	GO:0016780	10	7	0	0.9544867389563698	0.954616283342642	0
BSU_06950	GO:0000160	2	75	1	0.9542609893520317	0.9543911762893599	1
BSU_23210	GO:0051301	3	51	1	0.9540071359296168	0.9541380454098931	1
BSU_17450	GO:0006355	7	174	2	0.9526458170019615	0.9527806012040432	1
BSU_36900	GO:0005829	5	255	2	0.949870531001734	0.9500132144998316	1
BSU_16530	GO:0005829	5	255	2	0.949870531001734	0.9500132144998316	1
BSU_13950	GO:0016020	7	436	3	0.9496733804388988	0.9498166250866059	1
BSU_11820	GO:0005737	5	631	3	0.9493457845730494	0.9494899616568073	1
BSU_40350	GO:0003677	10	302	3	0.9487309837978573	0.948876910788945	1
BSU_17050	GO:0016887	9	141	2	0.9487127530176926	0.9488587318990465	1
BSU_28310	GO:0046872	3	450	2	0.9481350348332837	0.9482826580737961	1
BSU_01500	GO:0005737	60	631	16	0.9477795341860791	0.9479281692880163	1
BSU_26390	GO:0005515	1	172	1	0.9459031951913951	0.9460571709166568	1
BSU_28730	GO:0005886	4	841	3	0.9449766450393272	0.945133258004111	1
BSU_11550	GO:0000287	13	79	0	0.9444556932357491	0.9446137889855525	0
BSU_18000	GO:0016829	14	96	2	0.9431964259466047	0.9433581059486542	1
BSU_03510	GO:0016874	3	69	1	0.9381715486953774	0.9383475310045937	1
BSU_35030	GO:0045892	7	32	1	0.9351725430429872	0.9353570614214227	1
BSU_36530	GO:0016787	1	206	1	0.9351471053464093	0.9353316961281558	1
BSU_27520	GO:0003677	42	302	1	0.9348522319066359	0.9350376619865981	1
BSU_16680	GO:0005737	58	631	15	0.9346706682474404	0.9348566151120112	1
