protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
BSU_16760	GO:0047810	3	1	0	0	0.0	0
BSU_03790	GO:0047810	3	1	0	0	0.0	0
BSU_21820	GO:0047810	6	1	0	0	0.0	0
BSU_03640	GO:0047810	2	1	0	0	0.0	0
BSU_15620	GO:0009697	1	2	0	0	0.0	0
BSU_15530	GO:0009697	2	2	0	0	0.0	0
BSU_17890	GO:0009697	4	2	0	0	0.0	0
BSU_05870	GO:0009697	2	2	0	0	0.0	0
BSU_07080	GO:0009697	1	2	0	0	0.0	0
BSU_19330	GO:0009697	1	2	0	0	0.0	0
BSU_06720	GO:0009697	2	2	0	0	0.0	0
BSU_06530	GO:0009697	1	2	0	0	0.0	0
BSU_06240	GO:0009697	2	2	0	0	0.0	0
BSU_35790	GO:0009697	3	2	0	0	0.0	0
BSU_12020	GO:0009697	2	2	0	0	0.0	0
BSU_05860	GO:0009697	1	2	0	0	0.0	0
BSU_14740	GO:0009697	3	2	0	0	0.0	0
BSU_10130	GO:0009697	1	2	0	0	0.0	0
BSU_05750	GO:0009697	3	2	0	0	0.0	0
BSU_03950	GO:0009697	1	2	0	0	0.0	0
BSU_37460	GO:0009697	4	2	0	0	0.0	0
BSU_11540	GO:0009697	3	2	0	0	0.0	0
BSU_12100	GO:0009697	2	2	0	0	0.0	0
BSU_03640	GO:0009697	2	2	0	0	0.0	0
BSU_34130	GO:0009697	1	2	0	0	0.0	0
BSU_07260	GO:0009697	2	2	0	0	0.0	0
BSU_07710	GO:0009697	1	2	0	0	0.0	0
BSU_07560	GO:0009697	1	2	0	0	0.0	0
BSU_14270	GO:0009697	1	2	0	0	0.0	0
BSU_13860	GO:0009697	1	2	0	0	0.0	0
BSU_18670	GO:0009697	5	2	0	0	0.0	0
BSU_15760	GO:0009697	4	2	0	0	0.0	0
BSU_29540	GO:0009697	2	2	0	0	0.0	0
BSU_11610	GO:0009697	1	2	0	0	0.0	0
BSU_11600	GO:0009697	2	2	0	0	0.0	0
BSU_10930	GO:0009697	1	2	0	0	0.0	0
BSU_10380	GO:0009697	3	2	0	0	0.0	0
BSU_09910	GO:0009697	1	2	0	0	0.0	0
BSU_15850	GO:0009697	3	2	0	0	0.0	0
BSU_25500	GO:0009697	2	2	0	0	0.0	0
BSU_09840	GO:0009697	1	2	0	0	0.0	0
BSU_08180	GO:0009697	1	2	0	0	0.0	0
BSU_34950	GO:0009697	1	2	0	0	0.0	0
BSU_24570	GO:0047810	7	1	0	0	0.0	0
BSU_32800	GO:0047810	8	1	0	0	0.0	0
BSU_40310	GO:0006414	1	5	0	0	0.0	0
BSU_30560	GO:0047810	2	1	0	0	0.0	0
BSU_09290	GO:0047810	1	1	0	0	0.0	0
BSU_33920	GO:0047810	2	1	0	0	0.0	0
BSU_30400	GO:0047810	1	1	0	0	0.0	0
BSU_01380	GO:0047810	2	1	0	0	0.0	0
BSU_14220	GO:0047810	1	1	0	0	0.0	0
BSU_00480	GO:0047810	0	1	0	0	0.0	0
BSU_22490	GO:0047810	0	1	0	0	0.0	0
BSU_23250	GO:0047810	2	1	0	0	0.0	0
BSU_21810	GO:0047810	1	1	0	0	0.0	0
BSU_38260	GO:0047810	1	1	0	0	0.0	0
BSU_35930	GO:0047810	3	1	0	0	0.0	0
BSU_38200	GO:0047810	1	1	0	0	0.0	0
BSU_39820	GO:0047810	2	1	0	0	0.0	0
BSU_39660	GO:0047810	3	1	0	0	0.0	0
BSU_34970	GO:0047810	1	1	0	0	0.0	0
BSU_33440	GO:0047810	1	1	0	0	0.0	0
BSU_34720	GO:0047810	0	1	0	0	0.0	0
BSU_02740	GO:0047810	1	1	0	0	0.0	0
BSU_39050	GO:0047810	2	1	0	0	0.0	0
BSU_01830	GO:0016020	4	436	0	0	0.0	0
BSU_13680	GO:0016020	5	436	0	0	0.0	0
BSU_13660	GO:0016020	4	436	0	0	0.0	0
BSU_13500	GO:0016020	2	436	0	0	0.0	0
BSU_12900	GO:0016020	5	436	0	0	0.0	0
BSU_02850	GO:0016020	3	436	0	0	0.0	0
BSU_33000	GO:0016020	6	436	0	0	0.0	0
BSU_02440	GO:0016020	3	436	0	0	0.0	0
BSU_01750	GO:0016020	2	436	0	0	0.0	0
BSU_13250	GO:0047810	1	1	0	0	0.0	0
BSU_24520	GO:0016020	0	436	0	0	0.0	0
BSU_34380	GO:0016020	2	436	0	0	0.0	0
BSU_11190	GO:0016020	1	436	0	0	0.0	0
BSU_35920	GO:0047810	1	1	0	0	0.0	0
BSU_26430	GO:0047810	0	1	0	0	0.0	0
BSU_13030	GO:0047810	0	1	0	0	0.0	0
BSU_08790	GO:0047810	0	1	0	0	0.0	0
BSU_30550	GO:0047810	1	1	0	0	0.0	0
BSU_30320	GO:0047810	1	1	0	0	0.0	0
BSU_31370	GO:0047810	1	1	0	0	0.0	0
BSU_13120	GO:0047810	1	1	0	0	0.0	0
BSU_16570	GO:0047810	1	1	0	0	0.0	0
BSU_16410	GO:0047810	4	1	0	0	0.0	0
BSU_15430	GO:0047810	1	1	0	0	0.0	0
BSU_17890	GO:0047810	4	1	0	0	0.0	0
BSU_14770	GO:0047810	2	1	0	0	0.0	0
BSU_14270	GO:0047810	1	1	0	0	0.0	0
BSU_18470	GO:0047810	1	1	0	0	0.0	0
BSU_33010	GO:0047810	0	1	0	0	0.0	0
BSU_31350	GO:0047810	1	1	0	0	0.0	0
BSU_11700	GO:0047810	2	1	0	0	0.0	0
BSU_11650	GO:0047810	1	1	0	0	0.0	0
BSU_15900	GO:0047810	7	1	0	0	0.0	0
BSU_29180	GO:0047810	5	1	0	0	0.0	0
BSU_09380	GO:0047810	1	1	0	0	0.0	0
BSU_23500	GO:0047810	2	1	0	0	0.0	0
BSU_22830	GO:0047810	1	1	0	0	0.0	0
BSU_17040	GO:0047810	4	1	0	0	0.0	0
BSU_28920	GO:0047810	2	1	0	0	0.0	0
BSU_19630	GO:0047810	3	1	0	0	0.0	0
BSU_28270	GO:0047810	1	1	0	0	0.0	0
BSU_38460	GO:0047810	1	1	0	0	0.0	0
BSU_29670	GO:0047810	1	1	0	0	0.0	0
BSU_29680	GO:0047810	3	1	0	0	0.0	0
BSU_28870	GO:0047810	4	1	0	0	0.0	0
BSU_34680	GO:0047810	3	1	0	0	0.0	0
BSU_28300	GO:0047810	2	1	0	0	0.0	0
BSU_27850	GO:0047810	1	1	0	0	0.0	0
BSU_28500	GO:0047810	5	1	0	0	0.0	0
BSU_25260	GO:0047810	3	1	0	0	0.0	0
BSU_24310	GO:0047810	1	1	0	0	0.0	0
BSU_40080	GO:0047810	2	1	0	0	0.0	0
BSU_23860	GO:0047810	4	1	0	0	0.0	0
BSU_23260	GO:0047810	1	1	0	0	0.0	0
BSU_22790	GO:0047810	3	1	0	0	0.0	0
BSU_21870	GO:0047810	1	1	0	0	0.0	0
BSU_03290	GO:0009697	2	2	0	0	0.0	0
BSU_34620	GO:0009697	1	2	0	0	0.0	0
BSU_03040	GO:0009697	1	2	0	0	0.0	0
BSU_07710	GO:0006650	1	2	0	0	0.0	0
BSU_15490	GO:0006650	1	2	0	0	0.0	0
BSU_17890	GO:0006650	4	2	0	0	0.0	0
BSU_14300	GO:0006650	1	2	0	0	0.0	0
BSU_38490	GO:0006650	1	2	0	0	0.0	0
BSU_11870	GO:0006650	1	2	0	0	0.0	0
BSU_11690	GO:0006650	2	2	0	0	0.0	0
BSU_09440	GO:0006650	4	2	0	0	0.0	0
BSU_07260	GO:0006650	2	2	0	0	0.0	0
BSU_29300	GO:0006650	1	2	0	0	0.0	0
BSU_28150	GO:0006650	3	2	0	0	0.0	0
BSU_06510	GO:0006650	2	2	0	0	0.0	0
BSU_37100	GO:0006650	3	2	0	0	0.0	0
BSU_04000	GO:0006650	0	2	0	0	0.0	0
BSU_34550	GO:0006650	0	2	0	0	0.0	0
BSU_36290	GO:0006650	0	2	0	0	0.0	0
BSU_22670	GO:0006650	0	2	0	0	0.0	0
BSU_16570	GO:0006650	1	2	0	0	0.0	0
BSU_18330	GO:0006650	2	2	0	0	0.0	0
BSU_26830	GO:0009697	3	2	0	0	0.0	0
BSU_37560	GO:0006650	1	2	0	0	0.0	0
BSU_23250	GO:0006650	2	2	0	0	0.0	0
BSU_38980	GO:0006650	2	2	0	0	0.0	0
BSU_37190	GO:0006650	2	2	0	0	0.0	0
BSU_34930	GO:0006650	1	2	0	0	0.0	0
BSU_37110	GO:0006650	2	2	0	0	0.0	0
BSU_32690	GO:0006650	3	2	0	0	0.0	0
BSU_31750	GO:0006650	1	2	0	0	0.0	0
BSU_27560	GO:0006650	1	2	0	0	0.0	0
BSU_18340	GO:0006650	2	2	0	0	0.0	0
BSU_29590	GO:0006650	3	2	0	0	0.0	0
BSU_27880	GO:0006650	2	2	0	0	0.0	0
BSU_27510	GO:0006650	3	2	0	0	0.0	0
BSU_25270	GO:0006650	1	2	0	0	0.0	0
BSU_29750	GO:0006650	2	2	0	0	0.0	0
BSU_22600	GO:0006650	1	2	0	0	0.0	0
BSU_22360	GO:0006650	1	2	0	0	0.0	0
BSU_17600	GO:0006650	0	2	0	0	0.0	0
BSU_02490	GO:0006650	0	2	0	0	0.0	0
BSU_30780	GO:0006650	0	2	0	0	0.0	0
BSU_29970	GO:0006650	1	2	0	0	0.0	0
BSU_35850	GO:0006650	2	2	0	0	0.0	0
BSU_11140	GO:0006650	2	2	0	0	0.0	0
BSU_04040	GO:0006650	2	2	0	0	0.0	0
BSU_00740	GO:0006650	1	2	0	0	0.0	0
BSU_17840	GO:0006650	0	2	0	0	0.0	0
BSU_22760	GO:0006650	1	2	0	0	0.0	0
BSU_22740	GO:0006650	2	2	0	0	0.0	0
BSU_09540	GO:0006650	0	2	0	0	0.0	0
BSU_30210	GO:0006650	0	2	0	0	0.0	0
BSU_02290	GO:0006650	0	2	0	0	0.0	0
BSU_02270	GO:0006650	0	2	0	0	0.0	0
BSU_18070	GO:0006650	1	2	0	0	0.0	0
BSU_15890	GO:0006650	2	2	0	0	0.0	0
BSU_06720	GO:0006650	2	2	0	0	0.0	0
BSU_39650	GO:0055085	1	216	0	0	0.0	0
BSU_38530	GO:0055085	1	216	0	0	0.0	0
BSU_04620	GO:0006650	2	2	0	0	0.0	0
BSU_05900	GO:0006650	1	2	0	0	0.0	0
BSU_08000	GO:0006650	1	2	0	0	0.0	0
BSU_09830	GO:0006650	2	2	0	0	0.0	0
BSU_10540	GO:0006650	0	2	0	0	0.0	0
BSU_38300	GO:0006650	0	2	0	0	0.0	0
BSU_39550	GO:0006650	1	2	0	0	0.0	0
BSU_38200	GO:0006650	1	2	0	0	0.0	0
BSU_34970	GO:0006650	1	2	0	0	0.0	0
BSU_30830	GO:0006650	2	2	0	0	0.0	0
BSU_30820	GO:0006650	1	2	0	0	0.0	0
BSU_30550	GO:0006650	1	2	0	0	0.0	0
BSU_40420	GO:0006650	1	2	0	0	0.0	0
BSU_38290	GO:0006650	3	2	0	0	0.0	0
BSU_20020	GO:0006650	1	2	0	0	0.0	0
BSU_17660	GO:0006650	1	2	0	0	0.0	0
BSU_15560	GO:0006650	1	2	0	0	0.0	0
BSU_36890	GO:0006650	2	2	0	0	0.0	0
BSU_13590	GO:0006650	1	2	0	0	0.0	0
BSU_23270	GO:0006650	2	2	0	0	0.0	0
BSU_34990	GO:0006650	2	2	0	0	0.0	0
BSU_27500	GO:0006650	1	2	0	0	0.0	0
BSU_02490	GO:0009697	0	2	0	0	0.0	0
BSU_00090	GO:0009697	2	2	0	0	0.0	0
BSU_04000	GO:0009697	0	2	0	0	0.0	0
BSU_34550	GO:0009697	0	2	0	0	0.0	0
BSU_36290	GO:0009697	0	2	0	0	0.0	0
BSU_22670	GO:0009697	0	2	0	0	0.0	0
BSU_17600	GO:0009697	0	2	0	0	0.0	0
BSU_17840	GO:0009697	0	2	0	0	0.0	0
BSU_30780	GO:0009697	0	2	0	0	0.0	0
BSU_40420	GO:0009697	1	2	0	0	0.0	0
BSU_30210	GO:0009697	0	2	0	0	0.0	0
BSU_10540	GO:0009697	0	2	0	0	0.0	0
BSU_38300	GO:0009697	0	2	0	0	0.0	0
BSU_06600	GO:0009697	0	2	0	0	0.0	0
BSU_39550	GO:0009697	1	2	0	0	0.0	0
BSU_38200	GO:0009697	1	2	0	0	0.0	0
BSU_34970	GO:0009697	1	2	0	0	0.0	0
BSU_00230	GO:0009697	6	2	0	0	0.0	0
BSU_27970	GO:0009697	4	2	0	0	0.0	0
BSU_00410	GO:0009697	2	2	0	0	0.0	0
BSU_00700	GO:0009697	1	2	0	0	0.0	0
BSU_02850	GO:0009697	3	2	0	0	0.0	0
BSU_34560	GO:0009697	1	2	0	0	0.0	0
BSU_05740	GO:0009697	4	2	0	0	0.0	0
BSU_09410	GO:0009697	3	2	0	0	0.0	0
BSU_02510	GO:0009697	1	2	0	0	0.0	0
BSU_02410	GO:0009697	2	2	0	0	0.0	0
BSU_09620	GO:0009697	2	2	0	0	0.0	0
BSU_01740	GO:0009697	4	2	0	0	0.0	0
BSU_15650	GO:0009697	1	2	0	0	0.0	0
BSU_37180	GO:0009697	1	2	0	0	0.0	0
BSU_05910	GO:0009697	3	2	0	0	0.0	0
BSU_00940	GO:0009697	1	2	0	0	0.0	0
BSU_25130	GO:0009697	1	2	0	0	0.0	0
BSU_13700	GO:0009697	3	2	0	0	0.0	0
BSU_22680	GO:0009697	2	2	0	0	0.0	0
BSU_30550	GO:0009697	1	2	0	0	0.0	0
BSU_38290	GO:0009697	3	2	0	0	0.0	0
BSU_09650	GO:0006650	2	2	0	0	0.0	0
BSU_17150	GO:0006650	0	2	0	0	0.0	0
BSU_40490	GO:0006650	0	2	0	0	0.0	0
BSU_34250	GO:0006650	0	2	0	0	0.0	0
BSU_12880	GO:0006650	0	2	0	0	0.0	0
BSU_37500	GO:0006650	0	2	0	0	0.0	0
BSU_00770	GO:0006650	0	2	0	0	0.0	0
BSU_15730	GO:0006650	0	2	0	0	0.0	0
BSU_03350	GO:0006650	0	2	0	0	0.0	0
BSU_00130	GO:0006650	0	2	0	0	0.0	0
BSU_20020	GO:0009697	1	2	0	0	0.0	0
BSU_14040	GO:0006650	0	2	0	0	0.0	0
BSU_15370	GO:0006650	0	2	0	0	0.0	0
BSU_33150	GO:0006650	0	2	0	0	0.0	0
BSU_28280	GO:0006650	0	2	0	0	0.0	0
BSU_25430	GO:0006650	1	2	0	0	0.0	0
BSU_11250	GO:0006650	1	2	0	0	0.0	0
BSU_37640	GO:0006650	5	2	0	0	0.0	0
BSU_23940	GO:0006650	0	2	0	0	0.0	0
BSU_00090	GO:0006650	2	2	0	0	0.0	0
BSU_00230	GO:0006650	6	2	0	0	0.0	0
BSU_27970	GO:0006650	4	2	0	0	0.0	0
BSU_17660	GO:0009697	1	2	0	0	0.0	0
BSU_15560	GO:0009697	1	2	0	0	0.0	0
BSU_36890	GO:0009697	2	2	0	0	0.0	0
BSU_13590	GO:0009697	1	2	0	0	0.0	0
BSU_09830	GO:0009697	2	2	0	0	0.0	0
BSU_08000	GO:0009697	1	2	0	0	0.0	0
BSU_05900	GO:0009697	1	2	0	0	0.0	0
BSU_04620	GO:0009697	2	2	0	0	0.0	0
BSU_35850	GO:0009697	2	2	0	0	0.0	0
BSU_11140	GO:0009697	2	2	0	0	0.0	0
BSU_04040	GO:0009697	2	2	0	0	0.0	0
BSU_00740	GO:0009697	1	2	0	0	0.0	0
BSU_22680	GO:0006650	2	2	0	0	0.0	0
BSU_00700	GO:0006650	1	2	0	0	0.0	0
BSU_00410	GO:0006650	2	2	0	0	0.0	0
BSU_13690	GO:0016020	5	436	0	0	0.0	0
BSU_15310	GO:0016020	2	436	0	0	0.0	0
BSU_35220	GO:0016020	6	436	0	0	0.0	0
BSU_37330	GO:0051287	2	27	0	0	0.0	0
BSU_32000	GO:0051287	1	27	0	0	0.0	0
BSU_30230	GO:0051287	1	27	0	0	0.0	0
BSU_30320	GO:0051287	1	27	0	0	0.0	0
BSU_37110	GO:0051287	2	27	0	0	0.0	0
BSU_31370	GO:0051287	1	27	0	0	0.0	0
BSU_31980	GO:0051287	2	27	0	0	0.0	0
BSU_32690	GO:0051287	3	27	0	0	0.0	0
BSU_40920	GO:0051287	1	27	0	0	0.0	0
BSU_28710	GO:0051287	1	27	0	0	0.0	0
BSU_31990	GO:0051287	2	27	0	0	0.0	0
BSU_32110	GO:0051287	3	27	0	0	0.0	0
BSU_34040	GO:0051287	3	27	0	0	0.0	0
BSU_32250	GO:0051287	1	27	0	0	0.0	0
BSU_41010	GO:0051287	2	27	0	0	0.0	0
BSU_30200	GO:0051287	1	27	0	0	0.0	0
BSU_31750	GO:0051287	1	27	0	0	0.0	0
BSU_30550	GO:0051287	1	27	0	0	0.0	0
BSU_03040	GO:0051287	1	27	0	0	0.0	0
BSU_16500	GO:0051287	6	27	0	0	0.0	0
BSU_38590	GO:0051287	7	27	0	0	0.0	0
BSU_00530	GO:0006414	0	5	0	0	0.0	0
BSU_15730	GO:0006414	0	5	0	0	0.0	0
BSU_00130	GO:0006414	0	5	0	0	0.0	0
BSU_37330	GO:0006414	2	5	0	0	0.0	0
BSU_27560	GO:0006414	1	5	0	0	0.0	0
BSU_25270	GO:0006414	1	5	0	0	0.0	0
