protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
P0A705-1	GO:0005515	17	1117	11	11	0.058823529411764705	0
P63284-1	GO:0005737	20	857	11	11	0.058823529411764705	0
P23830	GO:0003723	19	152	11	11	0.058823529411764705	0
P02919-1	GO:0009252	18	49	11	11	0.058823529411764705	0
P07363-1	GO:0005829	21	916	11	11	0.058823529411764705	0
P0A705-1	GO:0005515	17	1117	11	11	0.058823529411764705	0
P0ABX2	GO:0006935	18	34	11	11	0.058823529411764705	1
P67701	GO:0016787	23	388	11	11	0.058823529411764705	0
P63284-1	GO:0005737	20	857	11	11	0.058823529411764705	0
P0A7Z4	GO:0006352	105	13	11	11	0.058823529411764705	1
P05042	GO:0005829	14	916	11	11	0.058823529411764705	0
P52130	GO:0016787	23	388	11	11	0.058823529411764705	0
P67697	GO:0016787	22	388	10	10	0.053475935828877004	0
P45531	GO:0005515	16	1117	10	10	0.053475935828877004	0
P08957	GO:0005737	14	857	10	10	0.053475935828877004	0
P0AG24	GO:0003723	17	152	10	10	0.053475935828877004	0
P45531	GO:0005515	16	1117	10	10	0.053475935828877004	0
P16430	GO:0051539	19	107	10	10	0.053475935828877004	0
P36683	GO:0006099	12	31	10	10	0.053475935828877004	1
P0AEW1	GO:0051539	20	107	10	10	0.053475935828877004	0
P77437	GO:0051539	19	107	10	10	0.053475935828877004	0
P77858	GO:0051539	19	107	10	10	0.053475935828877004	0
P07363-1	GO:0006935	21	34	10	10	0.053475935828877004	0
P0AB18	GO:0005515	16	1117	10	10	0.053475935828877004	0
P52600	GO:0015125	14	13	10	10	0.053475935828877004	0
P07363-1	GO:0005737	21	857	10	10	0.053475935828877004	0
P0C0R7	GO:0005515	11	1117	10	10	0.053475935828877004	0
P0A6Q6	GO:0005515	14	1117	10	10	0.053475935828877004	0
P0A7Z4	GO:0000345	105	11	10	10	0.053475935828877004	1
P0A6Q6	GO:0005515	14	1117	10	10	0.053475935828877004	0
P05719	GO:0005737	14	857	10	10	0.053475935828877004	0
P0AGF2	GO:0016740	20	476	10	10	0.053475935828877004	0
P02919-1	GO:0005886	18	919	10	10	0.053475935828877004	0
P0AEF8	GO:0071916	190	14	10	10	0.053475935828877004	1
P0C0R7	GO:0005515	11	1117	10	10	0.053475935828877004	0
P08957	GO:0005737	14	857	10	10	0.053475935828877004	0
P0AGF2	GO:0016740	20	476	10	10	0.053475935828877004	0
P08957	GO:0006974	14	209	10	10	0.053475935828877004	0
P0C0R7	GO:0005515	11	1117	10	10	0.053475935828877004	0
P0AEM6	GO:0005515	17	1117	10	10	0.053475935828877004	1
P08957	GO:0006974	14	209	10	10	0.053475935828877004	0
P24180	GO:0015125	14	13	10	10	0.053475935828877004	0
P24181	GO:0015125	13	13	10	10	0.053475935828877004	0
P24180	GO:0005515	14	1117	10	10	0.053475935828877004	0
P0A855	GO:0009279	18	100	10	10	0.053475935828877004	0
P63883	GO:0005886	12	919	9	9	0.0481283422459893	0
P11349	GO:0042128	11	26	9	9	0.0481283422459893	1
P0AE58	GO:0009437	11	13	9	9	0.0481283422459893	1
P0ABC0	GO:1902600	9	53	9	9	0.0481283422459893	1
P0A7J3	GO:0070180	91	10	9	9	0.0481283422459893	1
P0AB18	GO:0005829	16	916	9	9	0.0481283422459893	0
P45530	GO:0005829	15	916	9	9	0.0481283422459893	0
P45532	GO:0005515	15	1117	9	9	0.0481283422459893	0
P0C054	GO:0005524	21	400	9	9	0.0481283422459893	0
P0AB18	GO:0005829	16	916	9	9	0.0481283422459893	0
P0A6Y1	GO:0005515	12	1117	9	9	0.0481283422459893	0
P0A754	GO:0005886	9	919	9	9	0.0481283422459893	1
P0AB18	GO:0005829	16	916	9	9	0.0481283422459893	0
P0A698	GO:0005829	25	916	9	9	0.0481283422459893	1
P63883	GO:0005886	12	919	9	9	0.0481283422459893	0
P03018	GO:0016887	27	135	9	9	0.0481283422459893	1
P0ABA0	GO:1902600	11	53	9	9	0.0481283422459893	1
P0A890	GO:0016740	18	476	9	9	0.0481283422459893	0
P0AAK1	GO:0051539	19	107	9	9	0.0481283422459893	1
P77319	GO:0005737	12	857	9	9	0.0481283422459893	0
P0AE18	GO:0005515	13	1117	9	9	0.0481283422459893	0
P0AB18	GO:0005829	16	916	9	9	0.0481283422459893	0
P63883	GO:0005886	12	919	9	9	0.0481283422459893	0
P24181	GO:0005515	13	1117	9	9	0.0481283422459893	0
P45530	GO:0005515	15	1117	9	9	0.0481283422459893	0
P45531	GO:0005829	16	916	9	9	0.0481283422459893	0
P45530	GO:0005829	15	916	9	9	0.0481283422459893	0
P76397	GO:0015125	13	13	9	9	0.0481283422459893	1
P0ABG7	GO:0016020	12	1092	9	9	0.0481283422459893	1
P45530	GO:0005515	15	1117	9	9	0.0481283422459893	0
P77319	GO:0005737	12	857	9	9	0.0481283422459893	0
P11349	GO:0005515	11	1117	9	9	0.0481283422459893	1
P05719	GO:0005515	14	1117	9	9	0.0481283422459893	0
P0AG86	GO:0016020	14	1092	9	9	0.0481283422459893	0
P45531	GO:0005829	16	916	9	9	0.0481283422459893	0
P76194	GO:0016740	19	476	9	9	0.0481283422459893	0
P45532	GO:0005515	15	1117	9	9	0.0481283422459893	0
P45530	GO:0005829	15	916	9	9	0.0481283422459893	0
P68699	GO:0045259	11	10	9	9	0.0481283422459893	1
P77319	GO:0005737	12	857	9	9	0.0481283422459893	0
P63883	GO:0005886	12	919	9	9	0.0481283422459893	0
P0AFD4	GO:0046872	16	618	8	8	0.0427807486631016	0
P0A7Y4	GO:0003677	11	410	8	8	0.0427807486631016	0
P33607	GO:0046872	16	618	8	8	0.0427807486631016	0
P76299	GO:0044781	21	18	8	8	0.0427807486631016	1
P0AFF0	GO:0046872	16	618	8	8	0.0427807486631016	0
P0A7Y4	GO:0003677	11	410	8	8	0.0427807486631016	0
P21893	GO:0003677	10	410	8	8	0.0427807486631016	0
P0C8J8	GO:0005515	10	1117	8	8	0.0427807486631016	0
P61316	GO:0016020	9	1092	8	8	0.0427807486631016	0
P0AC41	GO:0016020	18	1092	8	8	0.0427807486631016	1
P0AG86	GO:0005886	14	919	8	8	0.0427807486631016	0
P69931	GO:0006270	33	9	8	8	0.0427807486631016	1
P69411	GO:0005886	15	919	8	8	0.0427807486631016	0
P0AE18	GO:0005737	13	857	8	8	0.0427807486631016	0
P0ABH7	GO:0046872	16	618	8	8	0.0427807486631016	0
P0ABX8	GO:0009288	9	31	8	8	0.0427807486631016	0
P77319	GO:0005829	12	916	8	8	0.0427807486631016	0
P26458	GO:0005515	10	1117	8	8	0.0427807486631016	0
P0A972	GO:0005515	11	1117	8	8	0.0427807486631016	0
P21893	GO:0003677	10	410	8	8	0.0427807486631016	0
P52647	GO:0005737	15	857	8	8	0.0427807486631016	0
P0ABA6	GO:0005886	11	919	8	8	0.0427807486631016	1
P26459	GO:0005515	10	1117	8	8	0.0427807486631016	0
P08956	GO:0005737	11	857	8	8	0.0427807486631016	0
P52130	GO:0006402	23	16	8	8	0.0427807486631016	0
P0ABD8	GO:0005524	10	400	8	8	0.0427807486631016	0
P0AFC3	GO:0046872	16	618	8	8	0.0427807486631016	0
P0AG86	GO:0005886	14	919	8	8	0.0427807486631016	0
P0AFE8	GO:0046872	16	618	8	8	0.0427807486631016	0
P52647	GO:0005829	15	916	8	8	0.0427807486631016	0
P08956	GO:0005515	11	1117	8	8	0.0427807486631016	0
P26459	GO:0005515	10	1117	8	8	0.0427807486631016	0
P0A8G0	GO:0004518	27	61	8	8	0.0427807486631016	1
P10408	GO:0043952	61	9	8	8	0.0427807486631016	1
P37194	GO:0005886	16	919	8	8	0.0427807486631016	0
P08956	GO:0005737	11	857	8	8	0.0427807486631016	0
P0A8I5	GO:0005737	12	857	8	8	0.0427807486631016	0
P0AFE0	GO:0046872	16	618	8	8	0.0427807486631016	0
P0A8I5	GO:0005515	12	1117	8	8	0.0427807486631016	0
P69411	GO:0005886	15	919	8	8	0.0427807486631016	0
P39280	GO:0005515	12	1117	8	8	0.0427807486631016	0
P0A8I5	GO:0005737	12	857	8	8	0.0427807486631016	0
P37194	GO:0005886	16	919	8	8	0.0427807486631016	0
P0AGF2	GO:0000166	20	471	8	8	0.0427807486631016	0
P69411	GO:0005886	15	919	8	8	0.0427807486631016	0
P04949	GO:0005737	14	857	8	8	0.0427807486631016	0
P0ABU9	GO:0005515	9	1117	8	8	0.0427807486631016	1
P0C8J8	GO:0005515	10	1117	8	8	0.0427807486631016	0
P37194	GO:0005886	16	919	8	8	0.0427807486631016	0
P0A7Y4	GO:0003677	11	410	8	8	0.0427807486631016	0
P77319	GO:0005829	12	916	8	8	0.0427807486631016	0
P21893	GO:0003677	10	410	8	8	0.0427807486631016	0
P28632	GO:0003887	33	13	8	8	0.0427807486631016	1
P08956	GO:0005737	11	857	8	8	0.0427807486631016	0
P04152	GO:0003677	12	410	8	8	0.0427807486631016	0
P21893	GO:0003677	10	410	8	8	0.0427807486631016	0
P61316	GO:0016020	9	1092	8	8	0.0427807486631016	0
P77423	GO:1902600	16	53	8	8	0.0427807486631016	0
P0A972	GO:0005515	11	1117	8	8	0.0427807486631016	0
P04949	GO:0005737	14	857	8	8	0.0427807486631016	0
P0ABX2	GO:0005515	18	1117	8	8	0.0427807486631016	0
P0A964	GO:0005886	16	919	8	8	0.0427807486631016	1
P76909	GO:0015417	190	9	8	8	0.0427807486631016	1
P52647	GO:0005515	15	1117	8	8	0.0427807486631016	0
P0AE18	GO:0005737	13	857	8	8	0.0427807486631016	0
P26458	GO:0005515	10	1117	8	8	0.0427807486631016	0
P39280	GO:0005515	12	1117	8	8	0.0427807486631016	0
P69411	GO:0005886	15	919	8	8	0.0427807486631016	0
P02919-1	GO:0008360	18	46	8	8	0.0427807486631016	0
P26459	GO:0005515	10	1117	8	8	0.0427807486631016	0
P26458	GO:0005515	10	1117	8	8	0.0427807486631016	0
P36937	GO:0006813	194	18	8	8	0.0427807486631016	1
P39280	GO:0005515	12	1117	8	8	0.0427807486631016	0
P0AG99	GO:0043952	42	9	8	8	0.0427807486631016	1
P52130	GO:0003723	23	152	8	8	0.0427807486631016	0
P08365	GO:0003723	24	152	8	8	0.0427807486631016	0
Q47156	GO:0003723	23	152	8	8	0.0427807486631016	0
P26458	GO:0005515	10	1117	8	8	0.0427807486631016	0
P0AE18	GO:0005737	13	857	8	8	0.0427807486631016	0
P0A9G8	GO:0005829	42	916	8	8	0.0427807486631016	1
P69931	GO:0000166	33	471	8	8	0.0427807486631016	1
P26458	GO:0005515	10	1117	8	8	0.0427807486631016	0
P26459	GO:0005515	10	1117	8	8	0.0427807486631016	0
P0A6S3	GO:0006935	14	34	8	8	0.0427807486631016	0
P0AFZ3	GO:0005737	11	857	7	7	0.0374331550802139	0
P52600	GO:0042908	14	15	7	7	0.0374331550802139	0
P24180	GO:0042908	14	15	7	7	0.0374331550802139	0
P75767	GO:0046872	19	618	7	7	0.0374331550802139	0
P0AG90	GO:0005886	10	919	7	7	0.0374331550802139	1
P24216	GO:0044781	12	18	7	7	0.0374331550802139	0
P75767	GO:0016020	19	1092	7	7	0.0374331550802139	0
P0CF88	GO:0005515	10	1117	7	7	0.0374331550802139	0
P0AEJ0	GO:0042908	13	15	7	7	0.0374331550802139	0
P06959	GO:0005829	8	916	7	7	0.0374331550802139	0
P0ABD8	GO:0000166	10	471	7	7	0.0374331550802139	0
P77187	GO:0005737	9	857	7	7	0.0374331550802139	0
P75767	GO:0000166	19	471	7	7	0.0374331550802139	0
P0AG93	GO:0005886	7	919	7	7	0.0374331550802139	1
P0A9W3	GO:0005829	7	916	7	7	0.0374331550802139	0
P0AEV1	GO:0005737	11	857	7	7	0.0374331550802139	0
P0C8J6	GO:0042802	11	438	7	7	0.0374331550802139	0
P76506	GO:0042802	20	438	7	7	0.0374331550802139	0
P23909	GO:0016787	10	388	7	7	0.0374331550802139	0
P39177	GO:0005829	9	916	7	7	0.0374331550802139	0
P0A921	GO:0005515	7	1117	7	7	0.0374331550802139	0
P0A921	GO:0005515	7	1117	7	7	0.0374331550802139	0
P0A9W3	GO:0005829	7	916	7	7	0.0374331550802139	0
P0A8I5	GO:0005829	12	916	7	7	0.0374331550802139	0
P0A847	GO:0005515	9	1117	7	7	0.0374331550802139	0
P0ACI0	GO:0003677	15	410	7	7	0.0374331550802139	1
P39177	GO:0005829	9	916	7	7	0.0374331550802139	0
P0CF88	GO:0005515	10	1117	7	7	0.0374331550802139	0
P0AG93	GO:0005515	7	1117	7	7	0.0374331550802139	0
P0ABL3	GO:0016020	8	1092	7	7	0.0374331550802139	0
P0CF88	GO:0005515	10	1117	7	7	0.0374331550802139	0
P26459	GO:0009055	10	67	7	7	0.0374331550802139	1
P68191	GO:0000049	26	46	7	7	0.0374331550802139	0
P0A921	GO:0005515	7	1117	7	7	0.0374331550802139	0
P08506	GO:0005515	9	1117	7	7	0.0374331550802139	0
P0A847	GO:0005515	9	1117	7	7	0.0374331550802139	0
P39177	GO:0005829	9	916	7	7	0.0374331550802139	0
P0A847	GO:0005515	9	1117	7	7	0.0374331550802139	0
P0AEG4	GO:0016020	8	1092	7	7	0.0374331550802139	0
P0A847	GO:0005515	9	1117	7	7	0.0374331550802139	0
P0A8A8	GO:0000049	23	46	7	7	0.0374331550802139	0
P0A7G2	GO:0000049	20	46	7	7	0.0374331550802139	0
P75767	GO:0046872	19	618	7	7	0.0374331550802139	0
P07364	GO:0005886	15	919	7	7	0.0374331550802139	1
P0AG93	GO:0005515	7	1117	7	7	0.0374331550802139	0
P0A921	GO:0005515	7	1117	7	7	0.0374331550802139	0
P45532	GO:0016740	15	476	7	7	0.0374331550802139	1
P0A836	GO:0005515	12	1117	7	7	0.0374331550802139	1
P0C8J6	GO:0042802	11	438	7	7	0.0374331550802139	0
P23847	GO:0035351	191	8	7	7	0.0374331550802139	1
P0A6S3	GO:0005515	14	1117	7	7	0.0374331550802139	0
P0A9W3	GO:0005829	7	916	7	7	0.0374331550802139	0
P06959	GO:0005829	8	916	7	7	0.0374331550802139	0
P0A921	GO:0005515	7	1117	7	7	0.0374331550802139	0
P64636	GO:0000166	7	471	7	7	0.0374331550802139	0
P0ABS5	GO:0016779	35	47	7	7	0.0374331550802139	1
P52599	GO:0042908	13	15	7	7	0.0374331550802139	0
P68191	GO:0000049	26	46	7	7	0.0374331550802139	0
P0A9W3	GO:0005829	7	916	7	7	0.0374331550802139	0
Q47706	GO:0005515	18	1117	7	7	0.0374331550802139	0
P0AA91	GO:0016020	7	1092	7	7	0.0374331550802139	1
P0A953	GO:0006629	7	65	7	7	0.0374331550802139	1
P00490	GO:0016787	17	388	7	7	0.0374331550802139	0
P26218	GO:0055085	18	309	7	7	0.0374331550802139	0
P0A9W3	GO:0005829	7	916	7	7	0.0374331550802139	0
P0AFC3	GO:0051539	16	107	7	7	0.0374331550802139	0
P06722	GO:0000166	12	471	7	7	0.0374331550802139	0
P0A847	GO:0005515	9	1117	7	7	0.0374331550802139	0
Q46898	GO:0051607	7	11	7	7	0.0374331550802139	1
P77187	GO:0005737	9	857	7	7	0.0374331550802139	0
P0A8P8	GO:0005524	15	400	7	7	0.0374331550802139	0
P0AEU7	GO:0016020	12	1092	7	7	0.0374331550802139	0
P0A858	GO:0005515	7	1117	7	7	0.0374331550802139	1
P0AD61	GO:0003723	13	152	7	7	0.0374331550802139	0
P0AEK4	GO:0006633	9	18	7	7	0.0374331550802139	1
P0A921	GO:0005515	7	1117	7	7	0.0374331550802139	0
P0ABL3	GO:0016491	8	313	7	7	0.0374331550802139	0
P67697	GO:0003723	22	152	7	7	0.0374331550802139	0
P67701	GO:0003723	23	152	7	7	0.0374331550802139	0
P64636	GO:0000166	7	471	7	7	0.0374331550802139	0
P0ADS2	GO:0042802	15	438	7	7	0.0374331550802139	1
P0AFE0	GO:0051539	16	107	7	7	0.0374331550802139	0
P0AFD4	GO:0051539	16	107	7	7	0.0374331550802139	0
P0AFF0	GO:0051539	16	107	7	7	0.0374331550802139	0
P33607	GO:0051539	16	107	7	7	0.0374331550802139	0
P0AFE4	GO:0051539	16	107	7	7	0.0374331550802139	0
P0AFE8	GO:0051539	16	107	7	7	0.0374331550802139	0
P0ABD8	GO:0000166	10	471	7	7	0.0374331550802139	0
P08957	GO:0016787	14	388	7	7	0.0374331550802139	0
P0A847	GO:0005515	9	1117	7	7	0.0374331550802139	0
P77187	GO:0005737	9	857	7	7	0.0374331550802139	0
P0AEV1	GO:0005737	11	857	7	7	0.0374331550802139	0
P06959	GO:0005829	8	916	7	7	0.0374331550802139	0
P23909	GO:0016787	10	388	7	7	0.0374331550802139	0
P75767	GO:0000166	19	471	7	7	0.0374331550802139	0
P08956	GO:0006974	11	209	7	7	0.0374331550802139	0
P0A7R5	GO:0032784	108	11	7	7	0.0374331550802139	1
P0CF88	GO:0005515	10	1117	7	7	0.0374331550802139	0
P0AFZ3	GO:0005737	11	857	7	7	0.0374331550802139	0
P08956	GO:0006974	11	209	7	7	0.0374331550802139	0
P0AEV1	GO:0005737	11	857	7	7	0.0374331550802139	0
P64636	GO:0000166	7	471	7	7	0.0374331550802139	0
P64578	GO:0003723	23	152	7	7	0.0374331550802139	1
P0AD61	GO:0019843	13	61	7	7	0.0374331550802139	0
P0AEG4	GO:0016020	8	1092	7	7	0.0374331550802139	0
P77187	GO:0005737	9	857	7	7	0.0374331550802139	0
P77522	GO:0005829	10	916	7	7	0.0374331550802139	0
P0A780	GO:0005737	9	857	7	7	0.0374331550802139	0
P04949	GO:0005829	14	916	7	7	0.0374331550802139	0
P77187	GO:0005737	9	857	7	7	0.0374331550802139	0
P0ABL3	GO:0016491	8	313	7	7	0.0374331550802139	0
P08957	GO:0016787	14	388	7	7	0.0374331550802139	0
P77187	GO:0005737	9	857	7	7	0.0374331550802139	0
P0A780	GO:0005737	9	857	7	7	0.0374331550802139	0
P15070	GO:0097588	22	12	7	7	0.0374331550802139	1
P0ABH9	GO:0000166	19	471	7	7	0.0374331550802139	1
