protein	go_term	degree	norm_score	true_label
Q92008	GO:0001756	89	1.0	1
Q92008	GO:0005509	89	1.0	1
Q92008	GO:0050896	89	1.0	1
Q92008	GO:0000139	89	1.0	1
Q804S5	GO:0034451	85	0.9550561797752809	1
Q804S5	GO:0030097	85	0.9550561797752809	1
Q90275	GO:0045198	84	0.9438202247191011	1
Q90275	GO:0030902	84	0.9438202247191011	1
Q5RH73	GO:0030900	83	0.9325842696629213	1
O57341	GO:0003208	69	0.7752808988764045	1
O57341	GO:0008083	69	0.7752808988764045	1
O57341	GO:0014709	69	0.7752808988764045	1
Q6IVV8	GO:0009953	66	0.7415730337078652	1
Q6IVV8	GO:0050982	66	0.7415730337078652	1
Q6IVV8	GO:0016529	66	0.7415730337078652	1
Q6NW58	GO:0051013	51	0.5730337078651685	1
Q6NW58	GO:0051228	51	0.5730337078651685	1
Q6NW58	GO:0016887	51	0.5730337078651685	1
P48802	GO:0030901	51	0.5730337078651685	1
B3G515	GO:0042995	50	0.5617977528089888	1
B3G515	GO:0031966	50	0.5617977528089888	1
O73864	GO:0098609	49	0.550561797752809	1
O73682	GO:0035479	47	0.5280898876404494	1
F1QLR3	GO:0097381	47	0.5280898876404494	0
F1QLR3	GO:0032720	47	0.5280898876404494	1
F1QLR3	GO:0099577	47	0.5280898876404494	1
F1QLR3	GO:0031252	47	0.5280898876404494	0
F1QLR3	GO:0007186	47	0.5280898876404494	0
F1QLR3	GO:0005783	47	0.5280898876404494	0
F1QLR3	GO:0006302	47	0.5280898876404494	0
F1QLR3	GO:0010970	47	0.5280898876404494	0
F1QLR3	GO:0001946	47	0.5280898876404494	0
F1QLR3	GO:0021514	47	0.5280898876404494	0
F1QLR3	GO:0014032	47	0.5280898876404494	0
F1QLR3	GO:0005856	47	0.5280898876404494	0
F1QLR3	GO:0007018	47	0.5280898876404494	0
F1QLR3	GO:0008021	47	0.5280898876404494	0
F1QLR3	GO:0006396	47	0.5280898876404494	0
F1QLR3	GO:0006904	47	0.5280898876404494	0
F1QLR3	GO:0006281	47	0.5280898876404494	0
F1QLR3	GO:0007338	47	0.5280898876404494	0
F1QLR3	GO:0005198	47	0.5280898876404494	0
F1QLR3	GO:0090307	47	0.5280898876404494	0
Q9I9E1	GO:0007368	47	0.5280898876404494	1
F1QLR3	GO:0005886	47	0.5280898876404494	0
F1QLR3	GO:0004842	47	0.5280898876404494	0
F1QLR3	GO:1902624	47	0.5280898876404494	0
F1QLR3	GO:0032981	47	0.5280898876404494	0
F1QLR3	GO:0031047	47	0.5280898876404494	0
Q9I8N6	GO:0030902	45	0.5056179775280899	0
Q9I8N6	GO:0010970	45	0.5056179775280899	0
Q9I8N6	GO:0005198	45	0.5056179775280899	0
Q9I8N6	GO:0021514	45	0.5056179775280899	0
Q9I8N6	GO:0031252	45	0.5056179775280899	0
Q9I8N6	GO:0004842	45	0.5056179775280899	0
Q9I8N6	GO:1902624	45	0.5056179775280899	0
Q9I8N6	GO:0007018	45	0.5056179775280899	0
Q9I8N6	GO:0007100	45	0.5056179775280899	0
Q9I8N6	GO:0005856	45	0.5056179775280899	0
Q9I8N6	GO:0071230	45	0.5056179775280899	0
Q9I8N6	GO:0005783	45	0.5056179775280899	0
Q9I8N6	GO:0031047	45	0.5056179775280899	0
Q9I8N6	GO:0006302	45	0.5056179775280899	0
Q9I8N6	GO:0007338	45	0.5056179775280899	0
Q9I8N6	GO:0038145	45	0.5056179775280899	1
Q9I8N6	GO:0006396	45	0.5056179775280899	0
Q9I8N6	GO:0031902	45	0.5056179775280899	0
Q9I8N6	GO:0000123	45	0.5056179775280899	0
Q9I8N6	GO:0019221	45	0.5056179775280899	1
Q9I8N6	GO:0001946	45	0.5056179775280899	0
Q9I8N6	GO:0070552	45	0.5056179775280899	0
Q07998	GO:0016055	44	0.4943820224719101	1
F1R777	GO:0031047	44	0.4943820224719101	0
F1R777	GO:0005856	44	0.4943820224719101	0
F1R777	GO:0007100	44	0.4943820224719101	0
F1R777	GO:0030335	44	0.4943820224719101	0
F1R777	GO:0000166	44	0.4943820224719101	0
F1R777	GO:0071230	44	0.4943820224719101	0
F1R777	GO:0007018	44	0.4943820224719101	0
F1R777	GO:0019221	44	0.4943820224719101	0
F1R777	GO:0006302	44	0.4943820224719101	0
Q8UVJ6	GO:0060071	44	0.4943820224719101	1
F1R777	GO:0010970	44	0.4943820224719101	0
F1R777	GO:0038145	44	0.4943820224719101	0
F1R777	GO:0030902	44	0.4943820224719101	0
F1R777	GO:0001946	44	0.4943820224719101	0
F1R777	GO:0000123	44	0.4943820224719101	0
F1R777	GO:0031902	44	0.4943820224719101	0
Q9IAK8	GO:0009790	44	0.4943820224719101	1
