protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
Q502C1	GO:0032543	21	11	4	0.9999999996053293	0.9999999996063038	1
P52160	GO:0003677	19	287	8	0.9999999995584694	0.9999999995595596	1
Q1LVF3	GO:0070034	14	4	3	0.999999999522722	0.9999999995239005	1
Q803H4	GO:0030527	39	8	4	0.9999999990961822	0.9999999990984141	1
Q66I61	GO:0005634	16	982	10	0.9999999972306024	0.9999999972374408	1
Q6NWF4	GO:0005737	26	914	12	0.99999999684607	0.999999996853858	1
Q6TGU2	GO:0015031	37	111	7	0.999999996056692	0.999999996066429	1
Q6TGY8	GO:0005783	12	221	6	0.9999999956768719	0.9999999956875469	1
F1RCY6	GO:0005737	22	914	11	0.9999999949922724	0.999999995004638	1
A2BHB7	GO:0070681	2	3	2	0.9999999927442382	0.9999999927621548	1
P86347	GO:0032133	2	3	2	0.9999999927442382	0.9999999927621548	1
A0A193KX02	GO:0016206	2	3	2	0.9999999927442382	0.9999999927621548	1
Q642H9	GO:0032040	84	16	5	0.9999999915878962	0.9999999916086681	1
Q58EK5	GO:0005737	66	914	18	0.9999999914224041	0.9999999914435848	1
A2CEI6	GO:0031047	21	22	4	0.9999999888780395	0.9999999889055028	1
Q5SPH9	GO:1990904	21	65	5	0.9999999860520715	0.9999999860865131	1
Q8QFX6	GO:0008045	32	17	4	0.9999999797366341	0.9999999797866701	1
Q8JHF2	GO:0033829	3	3	2	0.9999999782327146	0.9999999782864641	1
Q05AL1	GO:0034657	3	3	2	0.9999999782327146	0.9999999782864641	1
Q9W762	GO:0005743	8	77	4	0.9999999721140217	0.9999999721828802	1
O57341	GO:0008083	38	16	4	0.9999999688756052	0.9999999689524601	1
Q7SYD5	GO:0030127	54	4	3	0.9999999674769141	0.999999967557223	1
Q08BA4	GO:0032008	26	6	3	0.9999999660031222	0.9999999660870702	1
P83571	GO:0097255	55	4	3	0.9999999656005822	0.9999999656855242	1
Q6AZD3	GO:0000123	36	5	3	0.9999999626264794	0.9999999627187653	1
A0A0R4IXF6	GO:0003713	59	29	5	0.9999999565562441	0.999999956663519	1
Q6NWD4	GO:0005743	9	77	4	0.9999999500230169	0.9999999501464242	1
Q6NY52	GO:0005634	25	982	11	0.9999999442847873	0.9999999444223641	1
Q5G872	GO:0005509	3	66	3	0.9999999427266412	0.9999999428680655	1
Q58EK5	GO:0141007	66	4	3	0.9999999399993384	0.9999999401474972	1
Q9PUE4	GO:0005783	29	221	7	0.999999923409385	0.9999999235985091	1
Q7ZWB7	GO:0042995	6	144	4	0.999999922166051	0.9999999223582453	1
Q8AWW7	GO:0006338	83	46	6	0.9999999117930254	0.9999999120108335	1
Q68FN7	GO:0048039	4	4	2	0.9999998694120216	0.9999998697344804	1
Q7ZVA6	GO:0005737	55	914	15	0.9999998540111389	0.9999998543716269	1
Q6DBU5	GO:0009058	2	8	2	0.9999998476290017	0.9999998480052491	1
Q5TZ80	GO:0008333	2	8	2	0.9999998476290017	0.9999998480052491	1
Q5U385	GO:0006366	2	9	2	0.9999997968386689	0.9999997973403321	1
Q1JPY4	GO:0006352	3	6	2	0.9999997823664813	0.9999997829038806	1
A2BGU8	GO:0031105	9	3	2	0.9999997387925743	0.9999997394375698	1
A0A0R4IZ84	GO:0005634	14	982	8	0.9999996978297524	0.9999996985758965	1
Q6DEG4	GO:0071230	37	8	3	0.9999996463309627	0.999999647204272	1
Q6PI20	GO:0046982	94	29	5	0.9999995463343613	0.999999547454591	1
Q08BM8	GO:0030015	12	3	2	0.9999995211197196	0.9999995223022111	1
Q6TGU2	GO:0034198	37	9	3	0.9999994352888315	0.9999994366832641	1
Q502L1	GO:0005829	3	237	2	0.9999993906628616	0.9999993921674885	0
Q5XIX8	GO:0005764	6	55	3	0.9999993555154605	0.9999993571068762	1
Q7SXR1	GO:0070578	17	3	2	0.999999013216392	0.9999990156530415	1
Q0P426	GO:0007049	4	107	3	0.9999989944488794	0.9999989969318712	1
Q7ZW33	GO:0042274	3	12	2	0.9999988034483447	0.9999988064029711	1
Q6NX89	GO:0043022	75	20	4	0.9999986042530952	0.9999986076995913	1
Q6NY74	GO:0003677	85	287	10	0.9999982553013128	0.9999982596094704	1
L7YAI7	GO:0016757	2	24	2	0.9999981642922585	0.9999981688251431	1
Q6P964	GO:0030289	23	3	2	0.9999981642922585	0.9999981688251431	1
Q7SZQ7	GO:0006888	18	24	3	0.9999981391044372	0.9999981436995178	1
A1L1M4	GO:0030289	24	3	2	0.9999979974097366	0.9999980023547017	1
Q1L981	GO:0007283	2	25	2	0.9999979974097366	0.9999980023547017	1
A7E2M3	GO:0016020	10	799	6	0.9999979088790671	0.9999979140426397	1
Q6DGJ3	GO:0005739	3	231	3	0.9999973756791048	0.9999973821592999	1
B8JKD7	GO:0005730	43	87	5	0.999997351271136	0.9999973578116012	1
Q6P3J6	GO:0005829	6	237	2	0.999996955516333	0.9999969630340294	0
Q803V5	GO:0005764	32	55	4	0.9999966981383507	0.9999967062915867	1
Q6IVW0	GO:0005856	22	185	5	0.9999965322787832	0.9999965408415734	1
Q9W7E7	GO:0070411	15	5	2	0.9999954360266331	0.9999954472963817	1
Q5RHH4	GO:0048793	22	27	3	0.9999948865146079	0.999994899141258	1
Q7SXN5	GO:0005777	4	17	2	0.9999947846593225	0.9999947975374824	1
F1R237	GO:0048477	6	12	2	0.9999940269680264	0.9999940417171417	1
Q49GP5	GO:0005794	5	155	3	0.9999923151198726	0.9999923340960281	1
A7MBL8	GO:0005829	5	237	3	0.9999921624917184	0.9999921818447561	0
Q7ZV03	GO:0015031	7	111	3	0.9999903484954188	0.9999903723277297	1
Q9MIY4	GO:0005743	30	77	4	0.9999900791815897	0.9999901036789128	1
Q8QFX6	GO:0005021	32	4	2	0.9999892229371105	0.999989249548745	1
Q6AXK4	GO:0006325	35	70	4	0.9999873376172805	0.9999873688843061	1
Q5BL35	GO:0030163	27	5	2	0.9999847653555635	0.9999848029742351	1
Q6NWL4	GO:0017148	12	10	2	0.9999828328848744	0.9999828752753658	1
Q5XJR6	GO:0005789	6	166	3	0.9999812808529492	0.999981327075849	1
P0DMC2	GO:0001525	3	44	2	0.9999803926858973	0.9999804411019342	1
Q803Q7	GO:0005829	7	237	2	0.9999767853843144	0.9999768427078054	0
Q6P5M2	GO:0016593	51	4	2	0.9999723286284473	0.9999723969569365	1
Q803H4	GO:0000775	39	27	3	0.999970362489078	0.9999704356725245	1
O42248	GO:0005829	89	237	8	0.9999659930442628	0.9999660770171118	1
Q7ZTY7	GO:0005789	64	166	6	0.9999623064633251	0.9999623995393914	1
E7FE13	GO:0016055	3	61	2	0.9999616065128419	0.9999617013172849	1
Q5XJD3	GO:0005634	18	982	7	0.9999596968209568	0.9999597963409724	1
Q7ZT42	GO:0005737	5	914	4	0.9999570515897301	0.9999571576415744	1
Q6IQU6	GO:0005634	13	982	6	0.9999528950805416	0.9999530113959896	1
Q6P6E6	GO:0005737	9	914	5	0.999949933386106	0.9999500570148201	1
Q2HXK8	GO:0048709	31	7	2	0.9999497437990384	0.9999498678958971	1
Q91392	GO:0001889	8	24	2	0.9999489891296574	0.9999491150900093	1
Q6PFS5	GO:0005794	23	155	4	0.99994695004186	0.9999470810372999	1
Q7ZT42	GO:0005634	5	982	4	0.9999429767419237	0.9999431175485716	1
Q1MTI4	GO:0046166	1	2	1	0.9999397699210986	0.9999399186462994	1
Q6DC53	GO:0032447	1	2	1	0.9999397699210986	0.9999399186462994	1
Q2I6J0	GO:0034485	1	2	1	0.9999397699210986	0.9999399186462994	1
A9C3R8	GO:0001523	1	2	1	0.9999397699210986	0.9999399186462994	1
A7MBU6	GO:0004833	1	2	1	0.9999397699210986	0.9999399186462994	1
A0A386CAB9	GO:0006954	13	17	2	0.9999327136147221	0.999932879763951	1
Q58EK5	GO:0031047	66	22	3	0.9999254808469054	0.9999256648558957	1
Q7SXN4	GO:0043005	7	33	2	0.9999251044775772	0.9999252894159306	1
Q7ZW47	GO:0043005	7	33	2	0.9999251044775772	0.9999252894159306	1
Q66PG1	GO:0005794	2	155	2	0.999914519869951	0.9999147309447118	1
Q6NYV8	GO:0005789	10	166	3	0.999892006848217	0.9998922735140338	1
Q90ZE4	GO:0016020	3	799	3	0.9998893648692394	0.9998896380588541	1
A4QN59	GO:0090560	2	2	1	0.9998795398421972	0.9998798372925991	1
Q56A55	GO:0140359	1	3	1	0.9998795398421972	0.9998798372925991	1
Q802W2	GO:0004029	2	2	1	0.9998795398421972	0.9998798372925991	1
Q7SXG4	GO:0031510	2	2	1	0.9998795398421972	0.9998798372925991	1
Q803A7	GO:0005829	2	237	1	0.9998795253306736	0.9998798228169083	0
Q7ZU99	GO:0005829	57	237	6	0.9998622363097164	0.9998625764874627	1
Q5RH73	GO:0030900	16	21	2	0.9998370631949747	0.9998374655323033	1
Q49GP5	GO:0006629	5	71	2	0.9998269179306161	0.9998273453194889	1
Q08BI9	GO:0051561	3	2	1	0.9998193097632958	0.9998197559388983	1
Q6IQS6	GO:0031510	3	2	1	0.9998193097632958	0.9998197559388983	1
E7EZ53	GO:0004966	3	2	1	0.9998193097632958	0.9998197559388983	1
Q66I22	GO:0005737	17	914	6	0.9998184601254826	0.9998189083990827	1
Q5U3T3	GO:0006470	2	3	1	0.999759094195918	0.9997596890608883	1
Q6P3L6	GO:0141040	4	2	1	0.9997590796843944	0.9997596745851979	1
Q5XJS0	GO:0008053	1	5	1	0.9997590796843944	0.9997596745851979	1
Q6DGM2	GO:0005740	4	2	1	0.9997590796843944	0.9997596745851979	1
B0UXS6	GO:0030154	26	160	2	0.9997563075011975	0.9997569092473099	0
Q08BB3	GO:0005829	19	237	2	0.9996921488278712	0.9996929090000019	0
Q9I8P2	GO:0007631	6	2	1	0.9996386195265916	0.9996395118777968	1
Q6VNZ9	GO:0048743	6	2	1	0.9996386195265916	0.9996395118777968	1
Q5PRC7	GO:0006974	29	83	3	0.9996252257046595	0.9996261511290218	1
Q9I9N6	GO:0032090	7	2	1	0.9995783894476902	0.9995794305240961	1
Q08CL3	GO:0014032	37	15	2	0.9995712581480443	0.999572316833658	1
Q66IC8	GO:0005737	27	914	7	0.9995704077281125	0.999571468513655	1
Q803I4	GO:0046872	166	455	13	0.9995374187304262	0.9995385609751897	1
Q7SXG4	GO:0008641	2	5	1	0.9995182464379306	0.999519436024539	1
B0BF33	GO:0007507	7	82	2	0.9995179546327816	0.9995191449399398	1
Q90473	GO:0005829	48	237	5	0.9994789396023336	0.9994802262487021	1
Q803G5	GO:0045040	9	2	1	0.9994579292898874	0.9994592678166953	1
Q803Q2	GO:0005856	35	185	4	0.9994548653688347	0.9994562114613351	1
Q90474	GO:0005886	34	346	5	0.999425443909154	0.9994268626516092	1
A2BHJ4	GO:0005737	14	914	5	0.9993996117002847	0.9994010942298132	1
Q9MIY7	GO:0005739	30	231	4	0.9993115826939295	0.9993132825921195	1
Q6IQS6	GO:0061484	3	5	1	0.9992775002448744	0.999279284302328	1
Q8JFB7	GO:0090156	6	3	1	0.9992774567260378	0.9992792408909519	1
A9JRD8	GO:0050767	1	14	1	0.9992170089742818	0.9992189424018929	1
Q1LY77	GO:0048188	13	2	1	0.9992170089742818	0.9992189424018929	1
P48802	GO:0030901	39	19	2	0.9992062546457522	0.9992082146288602	1
Q3B736	GO:0006914	23	32	2	0.9991771871854557	0.9991792189443932	1
Q8JGS1	GO:0051298	7	3	1	0.999157083637377	0.9991591650376943	1
Q9YHV3	GO:0030154	5	160	2	0.9991142194494452	0.9991164066936377	1
Q1JPZ3	GO:0030154	81	160	5	0.9990472600209428	0.9990496126070149	1
Q49GP5	GO:0005524	5	166	2	0.9990469312799141	0.9990492846777415	1
Q6DC64	GO:0030154	8	160	1	0.9990359122680164	0.999038292874919	0
Q90486	GO:0031838	17	2	1	0.9989760886586762	0.9989786169870906	1
B0V3F8	GO:0035197	17	2	1	0.9989760886586762	0.9989786169870906	1
F1QRC1	GO:0060285	6	4	1	0.9989165115196668	0.9989191869609877	1
Q6DI51	GO:0004550	6	4	1	0.9989165115196668	0.9989191869609877	1
Q8UWJ4	GO:0007154	2	10	1	0.9989163809946261	0.9989190567582507	1
Q8JGS0	GO:0030627	18	2	1	0.9989158585797747	0.9989185356333902	1
Q5XJD3	GO:0030154	18	160	1	0.9989136351029596	0.998916317646972	0
A0A0R4IC37	GO:0030154	19	160	1	0.9988531432137575	0.9988559751294547	0
B8JKF4	GO:0005694	11	79	2	0.9988500957625565	0.9988529352032776	1
Q5U3T3	GO:0017018	2	11	1	0.9987960514405361	0.9987990243320645	1
Q6DI48	GO:0007219	1	22	1	0.9987351683430705	0.9987382915722884	1
Q7ZVS3	GO:0005737	10	914	4	0.9986389354125903	0.9986422962682929	1
A4VCH0	GO:0016787	5	199	2	0.9986344441827235	0.9986378161285503	1
Q9W6G6	GO:0051216	1	24	1	0.9986147081852678	0.9986181288648874	1
Q8JFB7	GO:0044255	6	5	1	0.9985557838288248	0.9985593500094451	1
Q9IAT6	GO:0045746	3	9	1	0.9985556968540706	0.9985592632494564	1
Q1LWG4	GO:0006644	9	4	1	0.9983753547837929	0.9983793664950592	1
B0R191	GO:0030593	7	5	1	0.9983153856920792	0.9983195454840947	1
O73875	GO:0034446	14	4	1	0.9983122362869198	0.9983164038557127	0
Q9W6G6	GO:0007411	1	30	1	0.9982533277118593	0.998257640742684	1
Q503I2	GO:0045087	1	31	1	0.9981930976329579	0.9981975593889836	1
Q6DEG4	GO:0031902	37	30	2	0.9981468274387653	0.9981514034490646	1
P0C7U5	GO:0006954	2	17	1	0.9980743788579929	0.9980791337644505	1
Q2WG80	GO:0061053	2	17	1	0.9980743788579929	0.9980791337644505	1
Q6YBR5	GO:0021675	33	2	1	0.9980124073962537	0.9980173153278818	1
P46530	GO:0005886	13	346	3	0.9979340395632537	0.9979391410073579	1
Q6PFJ7	GO:0046513	7	6	1	0.9978949932818747	0.9979001911423568	1
Q803Q2	GO:0007100	35	2	1	0.9978919472384509	0.9978971526204807	1
Q32LU1	GO:0007005	4	10	1	0.9978348503271238	0.9978401966976722	1
Q4KM14	GO:0000049	2	19	1	0.9978339374226677	0.9978392860474371	1
Q66HV8	GO:0005829	9	237	1	0.9978327619892522	0.9978381135165011	0
Q6UFS5	GO:0045892	1	37	1	0.9978317171595494	0.9978370712667801	1
Q5YB40	GO:0046872	3	455	2	0.9978225924868206	0.9978279691254642	1
Q5BLF0	GO:0005829	1	237	1	0.9977112570017467	0.997716908559379	0
Q5RG45	GO:0005829	4	237	1	0.9975938431626098	0.9975997846484165	0
Q7T316	GO:0016020	13	799	4	0.9975631770397568	0.9975691942489456	1
Q9IAT6	GO:0048514	3	15	1	0.997474296900263	0.9974805335798035	1
C5H5C4	GO:0090090	2	22	1	0.9974733841061072	0.9974796230395961	1
B8JKD7	GO:0003899	43	2	1	0.9974101066072396	0.9974165017908763	1
Q7ZTI3	GO:0000978	9	147	2	0.9973987235451044	0.9974051468367601	1
Q803D2	GO:0007017	22	3	1	0.997353228690301	0.9973597643216968	1
Q1RMA6	GO:0005829	1	237	1	0.9973498765283383	0.9973564204371758	0
Q567V6	GO:0005829	17	237	2	0.9972974425915431	0.9973041159746885	0
Q90474	GO:0016887	34	40	2	0.9971918120052152	0.9971987462203312	1
Q98867	GO:0004879	3	17	1	0.9971141781584245	0.9971213040735958	1
Q7SXN4	GO:0071230	7	8	1	0.997055120898636	0.9970623926429841	1
F1R4Y7	GO:0005829	2	237	1	0.996992486723933	0.9969999131298786	0
Q0P4A7	GO:0019905	50	2	1	0.9969884960549298	0.9969959323149724	1
Q6DBU5	GO:0005737	2	914	2	0.9969792231913187	0.9969866823486998	1
Q7SXR1	GO:0035198	17	4	1	0.9969341840028222	0.9969417543747738	1
A2BFP5	GO:0055085	1	54	1	0.9968078058182256	0.9968156882538708	1
Q56A55	GO:0055085	1	54	1	0.9968078058182256	0.9968156882538708	1
Q9I9P9	GO:0060395	2478	4	3	0.9966787870551246	0.9966869880748029	1
Q7SZE5	GO:0090110	56	2	1	0.9966271155815214	0.9966354441927692	1
Q6NV25	GO:0005634	2	982	2	0.9965122278487994	0.996520840150546	1
Q6Q415	GO:0007420	78	68	3	0.9964256681397349	0.9964344941820301	1
A0A0G2L7I0	GO:0031593	12	6	1	0.9963957642207095	0.9964046641042889	1
Q4KMJ1	GO:0005829	1	237	1	0.9963259651870144	0.9963350374242664	0
Q6YBR5	GO:0050804	33	3	1	0.9960324768769936	0.9960422738203834	1
Q7T293	GO:0045292	17	5	1	0.9959161853415907	0.9959262694418674	1
Q499B3	GO:0005829	23	237	1	0.9958441245558032	0.995854386594662	0
Q6AXK4	GO:0070552	35	3	1	0.9957925288334724	0.9958029182768491	1
F1R3J9	GO:0030154	25	160	2	0.995716175395122	0.9957267533768613	0
O73874	GO:0021654	12	7	1	0.9956777834290089	0.9956884562114355	1
Q6Q420	GO:0007420	84	68	3	0.9956262482378104	0.9956370482752863	1
Q5TZ66	GO:0005249	74	2	1	0.9955429741612961	0.9955539798261592	1
Q1LVE8	GO:0005684	25	4	1	0.9954957954063754	0.9955069175690072	1
Q1LV50	GO:0005829	20	237	1	0.995187108066874	0.9951989924663717	0
Q66HZ0	GO:0005829	27	237	1	0.9951213636089863	0.9951334103502554	0
Q5MD89	GO:0001946	12	8	1	0.9949607560771505	0.9949731994041101	1
Q5GIT4	GO:0043408	28	4	1	0.9949571165535933	0.994969568867572	1
Q7T010	GO:0003824	2	44	1	0.9948333171203335	0.9948460751303351	1
B0UXL7	GO:0005730	1	87	1	0.9948202132144793	0.9948330035817526	1
Q2Z1R2	GO:0045944	1	90	1	0.9946395229777751	0.994652759520651	1
Q5SP90	GO:0005829	23	237	1	0.9944661755720369	0.9944798401589765	0
Q6NWG4	GO:0006281	30	67	2	0.9939243799033832	0.993939382337975	1
Q9PW28	GO:0030154	18	160	1	0.9935151145935591	0.9935311276206408	0
Q502L1	GO:0016020	3	799	2	0.9934098433102857	0.9934261162821165	1
A0JMF6	GO:0005829	3	237	1	0.9933418172704219	0.9933582582178992	0
Q8JG38	GO:0000166	58	227	4	0.9931511269029702	0.993168038719218	1
Q6P964	GO:0005829	23	237	1	0.9930918863930485	0.9931089444909698	0
O73878	GO:0034446	17	4	1	0.9928602131248445	0.9928778432899783	0
Q7SZQ4	GO:0042803	3	45	1	0.9920907611923997	0.9921102913532712	1
F1QZ88	GO:0000122	2	71	1	0.9916028342834137	0.9916235692746435	1
A8CVX7	GO:0042995	1	144	1	0.9913870987170993	0.9914083664208212	1
E7F5E1	GO:0005813	2	73	1	0.9913639600926425	0.9913852849322113	1
Q7ZVE3	GO:0005741	5	33	1	0.9904349696531608	0.9904585884344316	1
Q6NW98	GO:0005829	28	237	1	0.9899306376677954	0.9899555017882254	0
Q6P3K3	GO:0005575	9	69	1	0.9897798128667765	0.9898050494165515	0
B3DJT0	GO:0008380	3	60	1	0.989413635807616	0.9894397765527309	1
Q7ZYZ6	GO:0005886	8	346	2	0.9893640195894196	0.9893902828510934	1
Q4VBH4	GO:0016567	2	90	1	0.9893358730821561	0.9893622058455644	1
Q7ZV68	GO:0010008	10	19	1	0.9892581132700901	0.9892846380445978	1
Q98867	GO:0043565	3	61	1	0.9892355073801912	0.9892620879750726	1
Q05AM5	GO:0005829	5	237	1	0.9889484410701331	0.9889757305134074	0
Q2I6J0	GO:0005856	1	185	1	0.9889176654821418	0.9889450309190987	1
Q5RHQ7	GO:0005829	25	237	2	0.9885486417725291	0.9885769184340158	0
Q9DDU1	GO:0006357	1	203	1	0.9878335240619165	0.9878635665524887	1
P52161	GO:0048264	26	9	1	0.9876036270409437	0.9876342372126687	1
E7F6H7	GO:0007018	43	6	1	0.9871810874273304	0.987212740969578	1
Q1LUC3	GO:0040029	74	4	1	0.9867462543676868	0.9867789816364729	1
F6P3G4	GO:0005198	16	15	1	0.9866661286355783	0.9866990537575936	1
A6NAF9	GO:0003729	5	47	1	0.9862966800309884	0.9863305174267201	1
A9JR86	GO:0005739	1	231	1	0.9861470818526772	0.9861812886488733	1
Q7T326	GO:0005739	1	231	1	0.9861470818526772	0.9861812886488733	1
Q7T2E3	GO:0004674	8	31	1	0.9857206394968077	0.9857558993005074	1
Q6NXC0	GO:0016477	9	28	1	0.9855464947416751	0.9855821845583211	1
P62247	GO:0005634	84	982	10	0.9843416637784834	0.9843803286655638	1
Q9PV90	GO:0022625	19	15	1	0.9842032302769644	0.9842422369957458	1
Q5PYH5	GO:0098609	15	19	1	0.9839695511199633	0.9840091348590673	1
Q7ZVF9	GO:0005884	69	5	1	0.9835799391324395	0.983620484934389	1
Q5RKQ0	GO:0005829	15	237	2	0.9830792032566764	0.9831209855179674	0
Q7T3H1	GO:0007052	26	12	1	0.9830319096213697	0.9830738086641018	1
Q6DHL4	GO:0005829	22	237	1	0.9829909102973773	0.983032910579105	0
Q5PR67	GO:0008237	24	13	1	0.9829163342648792	0.9829585186960488	1
Q6P0E1	GO:0005634	523	982	40	0.9827620406780937	0.9828046061040271	1
Q4U0S5	GO:0007507	44	82	2	0.9818028761523974	0.9818478100284364	1
Q6IQX0	GO:0005634	4	982	2	0.9814688451858558	0.9815146038793863	1
Q803A0	GO:0005694	4	79	1	0.9814684888053853	0.9815142483789205	1
E7F3I6	GO:0006396	27	13	1	0.9808191080635332	0.9808664711428753	1
F1REV3	GO:0070161	7	50	1	0.9796969323288363	0.9797470663793372	1
Q7SXI6	GO:0000132	35	11	1	0.9793049428305384	0.9793560448146355	1
A2BFP5	GO:0005886	1	346	1	0.9792206227790159	0.97927193297331	1
F1QSQ0	GO:0007155	8	45	1	0.9791804880288595	0.9792318973272706	1
Q49GP3	GO:0005829	8	237	1	0.9791628763578727	0.9792143291445101	0
Q7ZVM1	GO:0005768	4	89	1	0.9791305892144988	0.9791821217272791	1
Q63ZW2	GO:0005743	5	77	1	0.9775233912121367	0.9775788923540485	1
Q9IAK8	GO:0009790	12	33	1	0.9773424290053381	0.9773983769944239	1
Q5SPR8	GO:0030154	5	160	1	0.9772221338073432	0.9772783788394981	0
Q9PUE4	GO:0005198	29	15	1	0.9760775287313426	0.9761366001190813	1
Q1RLT2	GO:0006629	6	71	1	0.9752247576367375	0.9752859347589307	1
Q6NW95	GO:0005575	9	69	1	0.974539607079979	0.9746024760338288	0
F1R2X6	GO:0005737	5	914	2	0.9744976522703961	0.9745606248226072	1
F1QC45	GO:0000166	2	227	1	0.9731449598253185	0.9732112725600307	1
A0A0G2L7I0	GO:0005829	12	237	1	0.972477626787139	0.9725455873569853	0
E9QG20	GO:0005829	25	237	1	0.9720456044018491	0.9721146317578792	0
Q4KME6	GO:0005829	2	237	1	0.9719738073092992	0.9720430119527778	1
Q8JH70	GO:0005829	2	237	1	0.9719738073092992	0.9720430119527778	1
Q8AWD1	GO:0005829	2	237	1	0.9719738073092992	0.9720430119527778	1
A3KPK0	GO:0005829	6	237	1	0.9710652489181495	0.9711366970507895	0
Q6NZS4	GO:0005634	5	982	2	0.970936337711415	0.9710081041625009	1
Q66L58	GO:0010008	28	19	1	0.9704728630865596	0.9705457739883574	1
Q7ZVF3	GO:0016491	6	92	1	0.9679962403017492	0.9680752666898261	1
Q5XJ85	GO:0005737	14	914	3	0.967552288769873	0.9676324114005906	1
Q6P0E7	GO:0003700	5	114	1	0.9668791252604374	0.9669609101233814	1
Q6NZ22	GO:0003729	13	47	1	0.9651369970545285	0.9652230837276653	1
Q5RH95	GO:0005783	3	221	1	0.9612900097978087	0.9613855957769878	1
Q5RGJ6	GO:0005829	4	237	1	0.9611737281464474	0.961269601258107	0
A1YB07	GO:0005515	7	99	1	0.9601098236685932	0.9602083238630998	1
Q92008	GO:0001756	23	31	1	0.960010332036825	0.9601090779044767	1
A1A5X2	GO:0005575	9	69	1	0.9597262060733095	0.9598256535288018	0
O57521	GO:0001568	32	23	1	0.9592309802341874	0.959331650543173	1
Q7ZVC4	GO:0003674	25	233	2	0.9576919288910603	0.9577963995556872	1
Q7ZVM9	GO:0005634	25	982	4	0.9571527645104747	0.9572585665253549	1
Q6P026	GO:0006325	11	70	1	0.956124144001221	0.9562324859727911	1
Q803M3	GO:0005829	21	237	1	0.9539239682015728	0.9540377430331637	0
Q503I2	GO:0016020	1	799	1	0.9519363970366801	0.9520550797469605	1
F1QSQ0	GO:0016020	8	799	2	0.9518923655266223	0.9520111569632284	1
F1RCP1	GO:0016020	47	799	5	0.9503872204127805	0.9505097284809011	1
B0S5T6	GO:0005829	25	237	1	0.9469637795516462	0.9470947410692554	0
A4ZNR5	GO:0046872	2	455	1	0.9468033228457826	0.9469346805766501	1
