protein	go_term	degree	norm_score	true_label
Q12483	GO:0000278	124	0.3780487804878049	0
P33299	GO:0045899	123	0.375	1
Q04439	GO:0016192	122	0.3719512195121951	1
P13393	GO:0044238	121	0.36890243902439024	1
P34730	GO:0007264	120	0.36585365853658536	1
P32807	GO:0016887	120	0.36585365853658536	1
P38140	GO:0045892	120	0.36585365853658536	1
P34730	GO:0003006	120	0.36585365853658536	1
P38182	GO:0009267	120	0.36585365853658536	1
P33297	GO:0050789	120	0.36585365853658536	1
P38140	GO:1990837	120	0.36585365853658536	1
P00445	GO:0043233	119	0.3628048780487805	1
P35206	GO:0043229	118	0.3597560975609756	1
Q12151	GO:0043226	118	0.3597560975609756	1
P40957	GO:0033044	117	0.3567073170731707	1
P36102	GO:0006606	116	0.35365853658536583	0
P25301	GO:0015145	116	0.35365853658536583	0
P36102	GO:0055086	116	0.35365853658536583	0
P36102	GO:0044283	116	0.35365853658536583	0
P28743	GO:0000278	116	0.35365853658536583	0
P36102	GO:0006338	116	0.35365853658536583	0
P28743	GO:0009302	116	0.35365853658536583	0
P36102	GO:0005886	116	0.35365853658536583	0
P25301	GO:0044283	116	0.35365853658536583	0
P36102	GO:0044772	116	0.35365853658536583	0
P28743	GO:0017076	116	0.35365853658536583	1
P36102	GO:0030466	116	0.35365853658536583	0
P53738	GO:1902680	116	0.35365853658536583	1
P36102	GO:0015145	116	0.35365853658536583	0
P28743	GO:2000243	116	0.35365853658536583	0
P25301	GO:0044772	116	0.35365853658536583	0
P25301	GO:0006606	116	0.35365853658536583	0
P25301	GO:0005886	116	0.35365853658536583	0
P25301	GO:0080135	116	0.35365853658536583	1
P25301	GO:0140527	116	0.35365853658536583	0
P28743	GO:0070592	116	0.35365853658536583	0
P36102	GO:0098827	116	0.35365853658536583	0
P25301	GO:0098827	116	0.35365853658536583	0
P36102	GO:0030865	116	0.35365853658536583	0
P25301	GO:0030865	116	0.35365853658536583	0
P36102	GO:0042134	116	0.35365853658536583	0
P36102	GO:0005839	116	0.35365853658536583	0
P47134	GO:0007017	116	0.35365853658536583	1
P36102	GO:0000136	116	0.35365853658536583	0
P36102	GO:0009267	116	0.35365853658536583	0
P25301	GO:0051254	116	0.35365853658536583	0
P25301	GO:0009267	116	0.35365853658536583	0
P25301	GO:0006338	116	0.35365853658536583	0
P25301	GO:0042134	116	0.35365853658536583	0
P25301	GO:0031965	116	0.35365853658536583	0
P36102	GO:0080135	116	0.35365853658536583	0
P25301	GO:0051640	116	0.35365853658536583	0
P36102	GO:0051640	116	0.35365853658536583	0
Q06340	GO:0016787	115	0.35060975609756095	0
P29539	GO:0016233	115	0.35060975609756095	1
P40032	GO:0043170	115	0.35060975609756095	1
Q06340	GO:0140527	115	0.35060975609756095	0
P53091	GO:0032555	115	0.35060975609756095	1
P43565	GO:0010506	115	0.35060975609756095	1
Q06340	GO:0010629	115	0.35060975609756095	1
P06100	GO:0043487	115	0.35060975609756095	1
Q06340	GO:0016462	115	0.35060975609756095	0
Q06340	GO:0048522	115	0.35060975609756095	0
P32485	GO:0141124	115	0.35060975609756095	1
Q06340	GO:0051054	115	0.35060975609756095	0
P30665	GO:0000725	115	0.35060975609756095	1
P11709	GO:0050789	115	0.35060975609756095	1
P38953	GO:0051054	114	0.3475609756097561	1
P38953	GO:0033875	114	0.3475609756097561	0
P50947	GO:2000217	114	0.3475609756097561	1
P38953	GO:0098827	114	0.3475609756097561	0
P38953	GO:0010629	114	0.3475609756097561	0
P38953	GO:0019787	114	0.3475609756097561	0
P38953	GO:0000027	114	0.3475609756097561	0
P38953	GO:0051640	114	0.3475609756097561	0
P32660	GO:0071840	114	0.3475609756097561	1
P39935	GO:0003674	114	0.3475609756097561	1
P38953	GO:0009267	114	0.3475609756097561	0
P38953	GO:0009057	114	0.3475609756097561	0
P38953	GO:0043169	114	0.3475609756097561	0
P16892	GO:0046824	114	0.3475609756097561	1
P38953	GO:0016462	114	0.3475609756097561	0
P08638	GO:0045944	113	0.3445121951219512	1
P22149	GO:0010557	113	0.3445121951219512	1
P46676	GO:0045835	113	0.3445121951219512	1
P46676	GO:0016043	113	0.3445121951219512	1
P32333	GO:0043228	112	0.34146341463414637	1
Q08949	GO:0016462	112	0.34146341463414637	0
Q08949	GO:0006338	112	0.34146341463414637	0
Q08949	GO:0009057	112	0.34146341463414637	0
Q08949	GO:0051054	112	0.34146341463414637	0
Q08949	GO:0051640	112	0.34146341463414637	0
Q08949	GO:0010629	112	0.34146341463414637	0
Q08949	GO:0009267	112	0.34146341463414637	0
Q08949	GO:0044089	112	0.34146341463414637	0
Q08949	GO:0080135	112	0.34146341463414637	0
P47156	GO:0141188	112	0.34146341463414637	1
Q08949	GO:0019787	112	0.34146341463414637	0
P06244	GO:0036094	112	0.34146341463414637	1
Q08949	GO:0046872	112	0.34146341463414637	0
Q08949	GO:0000027	112	0.34146341463414637	0
Q08949	GO:0005886	112	0.34146341463414637	0
Q12363	GO:0031327	112	0.34146341463414637	1
Q08949	GO:0030865	112	0.34146341463414637	0
Q08949	GO:0030003	112	0.34146341463414637	0
P20606	GO:0070861	112	0.34146341463414637	1
P19541	GO:0045934	112	0.34146341463414637	1
Q08949	GO:0098827	112	0.34146341463414637	0
P32769	GO:0016567	111	0.3384146341463415	0
P53550	GO:0016071	111	0.3384146341463415	1
Q04370	GO:0051254	111	0.3384146341463415	0
Q04370	GO:0015145	111	0.3384146341463415	0
Q04370	GO:0055086	111	0.3384146341463415	0
Q04370	GO:0000136	111	0.3384146341463415	0
Q04370	GO:0030865	111	0.3384146341463415	0
P32769	GO:0006508	111	0.3384146341463415	0
P32769	GO:0016491	111	0.3384146341463415	0
P32769	GO:0098588	111	0.3384146341463415	0
Q04370	GO:0042134	111	0.3384146341463415	0
P32769	GO:0005741	111	0.3384146341463415	0
Q12674	GO:0055086	111	0.3384146341463415	0
P32769	GO:0015748	111	0.3384146341463415	0
P32769	GO:0046907	111	0.3384146341463415	0
Q04370	GO:0031965	111	0.3384146341463415	0
P32769	GO:0043228	111	0.3384146341463415	0
Q12674	GO:0080135	111	0.3384146341463415	0
P32769	GO:0042254	111	0.3384146341463415	0
Q04370	GO:0044283	111	0.3384146341463415	0
Q04370	GO:0044772	111	0.3384146341463415	0
Q04370	GO:0006606	111	0.3384146341463415	0
Q04370	GO:0030466	111	0.3384146341463415	0
Q04370	GO:0110165	111	0.3384146341463415	1
P32769	GO:0006310	111	0.3384146341463415	0
Q12674	GO:0051540	111	0.3384146341463415	0
Q12674	GO:0019725	111	0.3384146341463415	0
P32769	GO:0016740	111	0.3384146341463415	0
Q04370	GO:0080135	111	0.3384146341463415	0
P32769	GO:0051649	111	0.3384146341463415	0
Q04370	GO:0005886	111	0.3384146341463415	0
P32769	GO:0006397	111	0.3384146341463415	0
P32769	GO:0015917	111	0.3384146341463415	0
P32769	GO:0006486	111	0.3384146341463415	0
P32769	GO:0022613	111	0.3384146341463415	0
Q12674	GO:0010629	111	0.3384146341463415	0
Q12123	GO:2000243	110	0.3353658536585366	0
P14164	GO:0006260	110	0.3353658536585366	1
P38111	GO:0043933	110	0.3353658536585366	1
P39006	GO:0019725	109	0.3323170731707317	0
P34160	GO:0031124	109	0.3323170731707317	1
Q12248	GO:0070592	109	0.3323170731707317	0
P39006	GO:0098588	109	0.3323170731707317	0
P05030	GO:0050801	109	0.3323170731707317	1
P39006	GO:0006139	109	0.3323170731707317	0
Q12248	GO:0000278	109	0.3323170731707317	0
P39006	GO:0000027	109	0.3323170731707317	0
P39006	GO:0043169	109	0.3323170731707317	0
Q12248	GO:0009302	109	0.3323170731707317	0
P39006	GO:0005741	109	0.3323170731707317	0
P39006	GO:0098798	109	0.3323170731707317	0
P39006	GO:0051540	109	0.3323170731707317	0
P48524	GO:1990234	109	0.3323170731707317	1
P39006	GO:0016125	109	0.3323170731707317	0
P39006	GO:0009057	109	0.3323170731707317	0
P39006	GO:0016491	109	0.3323170731707317	0
Q12248	GO:2000243	109	0.3323170731707317	0
P39006	GO:0019787	109	0.3323170731707317	0
P14737	GO:0009057	108	0.32926829268292684	0
P40994	GO:0006606	108	0.32926829268292684	0
P53687	GO:0006606	108	0.32926829268292684	0
P53168	GO:0009302	108	0.32926829268292684	0
Q02205	GO:0051054	108	0.32926829268292684	0
P40994	GO:0000136	108	0.32926829268292684	0
Q02205	GO:0009057	108	0.32926829268292684	0
Q02205	GO:0016462	108	0.32926829268292684	0
P53687	GO:0042134	108	0.32926829268292684	0
P40994	GO:0042134	108	0.32926829268292684	0
P14737	GO:0043169	108	0.32926829268292684	0
Q02574	GO:0140527	108	0.32926829268292684	0
Q02205	GO:0043169	108	0.32926829268292684	0
P53687	GO:0000136	108	0.32926829268292684	0
P14737	GO:0051054	108	0.32926829268292684	0
P32266	GO:0140527	108	0.32926829268292684	0
Q02574	GO:0044283	108	0.32926829268292684	0
P32266	GO:0055086	108	0.32926829268292684	0
P40994	GO:0044772	108	0.32926829268292684	0
P53687	GO:0044772	108	0.32926829268292684	0
Q02205	GO:0044089	108	0.32926829268292684	0
P14737	GO:0044089	108	0.32926829268292684	0
Q02574	GO:0044772	108	0.32926829268292684	0
P14737	GO:0019787	108	0.32926829268292684	0
P14737	GO:0016462	108	0.32926829268292684	0
P32266	GO:0051540	108	0.32926829268292684	0
Q02574	GO:0019787	108	0.32926829268292684	0
P14737	GO:0016491	108	0.32926829268292684	0
P32266	GO:0006338	108	0.32926829268292684	0
P53687	GO:0044283	108	0.32926829268292684	0
P32266	GO:0016462	108	0.32926829268292684	1
Q02574	GO:0016462	108	0.32926829268292684	0
P14737	GO:0051236	108	0.32926829268292684	0
Q02205	GO:0016491	108	0.32926829268292684	0
Q02205	GO:0046872	108	0.32926829268292684	0
P53168	GO:0000278	108	0.32926829268292684	1
P14737	GO:0030003	108	0.32926829268292684	0
P04786	GO:0005654	108	0.32926829268292684	1
P12868	GO:0050789	108	0.32926829268292684	1
Q02205	GO:0006139	108	0.32926829268292684	0
P14737	GO:0016787	108	0.32926829268292684	0
P14737	GO:0000027	108	0.32926829268292684	0
P14737	GO:0046872	108	0.32926829268292684	0
P53687	GO:0030466	108	0.32926829268292684	0
Q02205	GO:0019538	108	0.32926829268292684	0
P14737	GO:0019538	108	0.32926829268292684	0
P04786	GO:0090304	108	0.32926829268292684	1
Q02574	GO:0009267	108	0.32926829268292684	0
P14737	GO:0000226	108	0.32926829268292684	0
P32266	GO:0019725	108	0.32926829268292684	0
P53168	GO:0070592	108	0.32926829268292684	0
Q02205	GO:0033875	108	0.32926829268292684	0
P40994	GO:0031325	108	0.32926829268292684	1
P40994	GO:0051254	108	0.32926829268292684	0
Q02574	GO:0031965	108	0.32926829268292684	0
Q02205	GO:0051236	108	0.32926829268292684	0
P32266	GO:0098827	108	0.32926829268292684	0
Q02205	GO:0003676	108	0.32926829268292684	0
P40994	GO:0030865	108	0.32926829268292684	0
P14737	GO:0098588	108	0.32926829268292684	0
Q02574	GO:0098827	108	0.32926829268292684	0
Q02574	GO:0043603	108	0.32926829268292684	0
P14737	GO:0005741	108	0.32926829268292684	0
P40994	GO:0030466	108	0.32926829268292684	0
Q02205	GO:0005741	108	0.32926829268292684	0
Q02205	GO:0006325	108	0.32926829268292684	0
Q02574	GO:0051640	108	0.32926829268292684	0
P14737	GO:0006325	108	0.32926829268292684	0
P40994	GO:0005839	108	0.32926829268292684	0
P53687	GO:0015145	108	0.32926829268292684	0
P40994	GO:0015145	108	0.32926829268292684	0
P53687	GO:0051254	108	0.32926829268292684	0
Q02574	GO:0051054	108	0.32926829268292684	0
Q02205	GO:0097367	108	0.32926829268292684	0
P53168	GO:2000243	108	0.32926829268292684	0
Q02574	GO:0005886	108	0.32926829268292684	0
P14737	GO:0007015	108	0.32926829268292684	0
Q02574	GO:0080135	108	0.32926829268292684	0
P32266	GO:0080135	108	0.32926829268292684	0
Q02205	GO:0007015	108	0.32926829268292684	0
Q02205	GO:0010629	108	0.32926829268292684	0
Q02205	GO:0098798	108	0.32926829268292684	0
P14737	GO:0097367	108	0.32926829268292684	0
P14737	GO:0010629	108	0.32926829268292684	0
P32266	GO:0010629	108	0.32926829268292684	0
P38077	GO:0046933	108	0.32926829268292684	1
P07560	GO:0035592	107	0.32621951219512196	1
P38255	GO:2000243	107	0.32621951219512196	0
P38255	GO:0009302	107	0.32621951219512196	0
P38255	GO:0070592	107	0.32621951219512196	0
P38255	GO:0000278	107	0.32621951219512196	0
P06634	GO:0097367	107	0.32621951219512196	1
P53010	GO:0031324	107	0.32621951219512196	1
P49435	GO:0043603	106	0.3231707317073171	0
Q06156	GO:0005839	106	0.3231707317073171	0
P49435	GO:0098798	106	0.3231707317073171	0
Q06156	GO:0031965	106	0.3231707317073171	0
P49435	GO:0000226	106	0.3231707317073171	0
Q06156	GO:0051254	106	0.3231707317073171	0
P49435	GO:0016491	106	0.3231707317073171	0
Q08144	GO:0006643	106	0.3231707317073171	1
P49435	GO:0006325	106	0.3231707317073171	0
P49435	GO:0005741	106	0.3231707317073171	0
P39518	GO:0031965	106	0.3231707317073171	0
P38169	GO:2000243	106	0.3231707317073171	0
P49435	GO:0016567	106	0.3231707317073171	0
Q06156	GO:0000136	106	0.3231707317073171	0
Q06156	GO:0015145	106	0.3231707317073171	0
P36131	GO:2000243	106	0.3231707317073171	0
P49435	GO:0051716	106	0.3231707317073171	0
P49435	GO:0006310	106	0.3231707317073171	0
P39518	GO:0051254	106	0.3231707317073171	0
P49435	GO:0051236	106	0.3231707317073171	0
P49435	GO:0016787	106	0.3231707317073171	0
P49435	GO:0019538	106	0.3231707317073171	0
P39518	GO:0009267	106	0.3231707317073171	0
P49435	GO:0098588	106	0.3231707317073171	0
P49435	GO:0000027	106	0.3231707317073171	0
P49435	GO:0010629	106	0.3231707317073171	0
Q06156	GO:0080135	106	0.3231707317073171	0
Q06156	GO:0030865	106	0.3231707317073171	0
P49435	GO:0016125	106	0.3231707317073171	0
P49435	GO:0048522	106	0.3231707317073171	0
Q06156	GO:0044772	106	0.3231707317073171	0
Q06156	GO:0055086	106	0.3231707317073171	0
Q06156	GO:0044283	106	0.3231707317073171	0
P49435	GO:0009057	106	0.3231707317073171	0
Q06156	GO:0006606	106	0.3231707317073171	0
P49435	GO:0003676	106	0.3231707317073171	0
P49435	GO:0051054	106	0.3231707317073171	0
Q06156	GO:0042134	106	0.3231707317073171	0
P53096	GO:0030003	105	0.3201219512195122	0
P53096	GO:0033875	105	0.3201219512195122	0
P53096	GO:0044772	105	0.3201219512195122	0
P52490	GO:0044283	105	0.3201219512195122	0
P69850	GO:0051301	105	0.3201219512195122	1
P69850	GO:0031323	105	0.3201219512195122	0
P22516	GO:0030003	105	0.3201219512195122	0
P38429	GO:0009890	105	0.3201219512195122	1
P53096	GO:0044089	105	0.3201219512195122	0
P22516	GO:0007015	105	0.3201219512195122	0
P52490	GO:0044772	105	0.3201219512195122	0
P22516	GO:0044089	105	0.3201219512195122	0
P38429	GO:0048519	105	0.3201219512195122	1
P22516	GO:0046872	105	0.3201219512195122	1
P52490	GO:0042134	105	0.3201219512195122	0
P52490	GO:0009267	105	0.3201219512195122	0
P22516	GO:0000027	105	0.3201219512195122	0
P53096	GO:0016462	105	0.3201219512195122	0
Q12165	GO:2000243	105	0.3201219512195122	0
P53096	GO:0051054	105	0.3201219512195122	0
P22516	GO:0098798	105	0.3201219512195122	0
P22516	GO:0010629	105	0.3201219512195122	0
P53096	GO:0019787	105	0.3201219512195122	0
P52490	GO:0055086	105	0.3201219512195122	0
P53096	GO:0055086	105	0.3201219512195122	0
P22516	GO:0006338	105	0.3201219512195122	0
P69851	GO:0006338	105	0.3201219512195122	0
P53096	GO:0098798	105	0.3201219512195122	0
P52490	GO:0006338	105	0.3201219512195122	0
P69851	GO:0044772	105	0.3201219512195122	0
Q12165	GO:0070592	105	0.3201219512195122	0
P32571	GO:2000243	105	0.3201219512195122	0
P69850	GO:0032183	105	0.3201219512195122	0
P69852	GO:0005737	105	0.3201219512195122	1
P39524	GO:0031982	105	0.3201219512195122	1
P69850	GO:0071030	105	0.3201219512195122	0
P22516	GO:0005886	105	0.3201219512195122	0
P52490	GO:0006606	105	0.3201219512195122	0
P53096	GO:0005839	105	0.3201219512195122	0
P52490	GO:0031965	105	0.3201219512195122	0
P69851	GO:0000136	105	0.3201219512195122	0
P53096	GO:0030865	105	0.3201219512195122	0
P69851	GO:0030865	105	0.3201219512195122	0
P52490	GO:0005886	105	0.3201219512195122	0
P22516	GO:0098827	105	0.3201219512195122	0
P69851	GO:0098827	105	0.3201219512195122	0
P52490	GO:0098827	105	0.3201219512195122	0
P53096	GO:0098827	105	0.3201219512195122	0
Q12165	GO:0009302	105	0.3201219512195122	0
P52490	GO:0030865	105	0.3201219512195122	0
P53096	GO:0043603	105	0.3201219512195122	0
P22516	GO:0043603	105	0.3201219512195122	0
P53096	GO:0097367	105	0.3201219512195122	0
P52490	GO:0051254	105	0.3201219512195122	0
P53096	GO:0019725	105	0.3201219512195122	0
P52490	GO:0005839	105	0.3201219512195122	0
P53096	GO:0051540	105	0.3201219512195122	0
P69851	GO:0015145	105	0.3201219512195122	0
P69851	GO:0042134	105	0.3201219512195122	0
P53096	GO:0030466	105	0.3201219512195122	0
P69851	GO:0080135	105	0.3201219512195122	0
P52490	GO:0030466	105	0.3201219512195122	0
P69851	GO:0030466	105	0.3201219512195122	0
P69851	GO:0005886	105	0.3201219512195122	0
P53096	GO:0005886	105	0.3201219512195122	0
P52490	GO:0015145	105	0.3201219512195122	0
P53096	GO:0044283	105	0.3201219512195122	0
P52490	GO:0080135	105	0.3201219512195122	0
P69851	GO:0005839	105	0.3201219512195122	0
P69851	GO:0006606	105	0.3201219512195122	0
P22516	GO:0051640	105	0.3201219512195122	0
P69851	GO:0051640	105	0.3201219512195122	0
P52490	GO:0051640	105	0.3201219512195122	0
P53096	GO:0051640	105	0.3201219512195122	0
Q03656	GO:0032988	105	0.3201219512195122	1
P69851	GO:0051254	105	0.3201219512195122	0
P22516	GO:0140527	105	0.3201219512195122	0
P53096	GO:0140527	105	0.3201219512195122	0
P53096	GO:0006338	105	0.3201219512195122	1
P52490	GO:0000136	105	0.3201219512195122	0
P69850	GO:0043169	105	0.3201219512195122	0
Q12165	GO:0000278	105	0.3201219512195122	0
P38110	GO:0016236	104	0.3170731707317073	0
P38907	GO:2000243	104	0.3170731707317073	0
Q05568	GO:0016462	104	0.3170731707317073	0
P38110	GO:0048522	104	0.3170731707317073	0
P38110	GO:0043169	104	0.3170731707317073	0
Q05568	GO:0003676	104	0.3170731707317073	0
Q05568	GO:0140527	104	0.3170731707317073	0
P38110	GO:0000226	104	0.3170731707317073	0
P38110	GO:0042254	104	0.3170731707317073	0
P38907	GO:0009302	104	0.3170731707317073	0
P37297	GO:0009302	104	0.3170731707317073	0
P38110	GO:0006839	104	0.3170731707317073	0
P37297	GO:2000243	104	0.3170731707317073	0
P38110	GO:0009057	104	0.3170731707317073	0
Q05568	GO:0098798	104	0.3170731707317073	0
Q05568	GO:0009267	104	0.3170731707317073	0
P37297	GO:0000278	104	0.3170731707317073	0
Q05568	GO:0006338	104	0.3170731707317073	0
P38110	GO:0006310	104	0.3170731707317073	0
P38110	GO:0098588	104	0.3170731707317073	0
Q05568	GO:0000027	104	0.3170731707317073	0
P38907	GO:0070592	104	0.3170731707317073	0
P38110	GO:0019538	104	0.3170731707317073	0
P38907	GO:0000278	104	0.3170731707317073	0
P37297	GO:0070592	104	0.3170731707317073	0
P38110	GO:0032774	104	0.3170731707317073	0
P38781	GO:0141187	104	0.3170731707317073	1
P32529	GO:0043231	103	0.31402439024390244	1
P32849	GO:0140527	103	0.31402439024390244	0
P06786	GO:0000018	103	0.31402439024390244	1
Q04921	GO:0050789	103	0.31402439024390244	0
Q06708	GO:0070592	103	0.31402439024390244	0
P32529	GO:0140640	103	0.31402439024390244	1
P80428	GO:0003674	103	0.31402439024390244	1
P32849	GO:0051236	103	0.31402439024390244	0
Q06708	GO:0009302	103	0.31402439024390244	0
P32849	GO:0000027	103	0.31402439024390244	0
Q04921	GO:0015562	103	0.31402439024390244	0
Q04921	GO:0043169	103	0.31402439024390244	0
Q04921	GO:0009267	103	0.31402439024390244	0
Q04921	GO:0006623	103	0.31402439024390244	0
P53538	GO:0070592	103	0.31402439024390244	0
Q04921	GO:0006812	103	0.31402439024390244	0
Q06708	GO:2000243	103	0.31402439024390244	0
P32849	GO:0030003	103	0.31402439024390244	0
P32849	GO:0098827	103	0.31402439024390244	0
Q04921	GO:0006644	103	0.31402439024390244	0
P38181	GO:0040029	103	0.31402439024390244	1
Q04921	GO:0050794	103	0.31402439024390244	0
Q06708	GO:0000278	103	0.31402439024390244	0
P32849	GO:0051640	103	0.31402439024390244	0
Q04921	GO:0098662	103	0.31402439024390244	0
P53538	GO:0009302	103	0.31402439024390244	1
Q04921	GO:0033218	103	0.31402439024390244	0
Q04921	GO:0000209	103	0.31402439024390244	0
P39113	GO:0044238	103	0.31402439024390244	1
P32849	GO:0007015	103	0.31402439024390244	0
P32849	GO:0005634	103	0.31402439024390244	1
P32849	GO:0016462	103	0.31402439024390244	0
P53538	GO:2000243	103	0.31402439024390244	0
Q04921	GO:1901564	103	0.31402439024390244	0
P32849	GO:0051054	103	0.31402439024390244	0
P53538	GO:0000278	103	0.31402439024390244	0
P32849	GO:0055086	103	0.31402439024390244	0
P32849	GO:0019787	103	0.31402439024390244	0
P32849	GO:0010629	103	0.31402439024390244	0
P32849	GO:0044089	103	0.31402439024390244	0
P34218	GO:0015145	102	0.31097560975609756	0
Q07794	GO:0016567	102	0.31097560975609756	0
Q05979	GO:0080135	102	0.31097560975609756	0
P33309	GO:0015145	102	0.31097560975609756	0
Q05979	GO:0015145	102	0.31097560975609756	0
P81451	GO:0000278	102	0.31097560975609756	0
Q05979	GO:0051640	102	0.31097560975609756	0
Q05979	GO:0030466	102	0.31097560975609756	0
Q07794	GO:0000226	102	0.31097560975609756	0
P13587	GO:0000278	102	0.31097560975609756	0
P81451	GO:0009302	102	0.31097560975609756	0
Q05979	GO:0005839	102	0.31097560975609756	0
Q05979	GO:0000136	102	0.31097560975609756	0
P81451	GO:0070592	102	0.31097560975609756	0
P33309	GO:0030466	102	0.31097560975609756	0
P13587	GO:0070592	102	0.31097560975609756	0
