"protein1","protein2"
"Q6DH34","X1WCP5"
"Q6PC60","A0A8N7T6W3"
"Q6PC60","E7EZ61"
"Q6PC60","E7EZX1"
"Q6PC60","Q6P0C9"
"Q6PC60","A0A140LGS2"
"Q6PC60","E7F4M2"
"Q6PC60","Q7T308"
"Q6PC60","Q5RGE5"
"Q6PC60","Q4FZZ7"
"Q6PC60","Q5I2W8"
"Q6PC60","Q6P5M2"
"Q6PC60","Q803C1"
"Q6PC60","P57717"
"Q6PC60","Q6AZW3"
"Q6PC60","P0CH95"
"Q6PC60","E7F0R9"
"Q6PC60","A0A140LG23"
"Q6PC60","E7FE07"
"Q6PC60","B8JKI8"
"Q6PC60","Q7T1S3"
"Q6PC60","Q1LVD6"
"Q6PC60","Q1LVC2"
"Q6PC60","Q9DGB8"
"Q6PC60","A0A0R4ITC5"
"Q6PC60","E7F8W3"
"Q6PC60","F1R692"
"Q6PC60","Q6PI20"
"Q6PC60","A4GT83"
"Q6PC60","Q5XJK2"
"Q6PC60","Q6AXK4"
"Q6PC60","A4FVM2"
"Q6PC60","X1WG39"
"Q6PC60","E7F0D5"
"Q6PC60","Q1LVK2"
"Q6PC60","Q6DRK7"
"Q6PC60","Q566T0"
"Q6PC60","Q71PD7"
"Q6PC60","Q6NZT5"
"Q6PC60","Q6NYV9"
"Q6PC60","F1QMV7"
"Q6PC60","Q7ZUK7"
"Q6PC60","E7F4T8"
"Q6PC60","Q1LUQ0"
"Q6PC60","B0UXK0"
"Q6PC60","Q7ZUM8"
"Q6PC60","Q568D5"
"Q6PC60","F1QHN6"
"Q6PC60","Q1LUU4"
"Q6PC60","E7EXD7"
"Q6PC60","Q8JIR0"
"Q6PC60","F6NIA2"
"Q6PC60","A0A8N7UW22"
"Q6PC60","F1R926"
"Q6PC60","Q90YL6"
"Q6PC60","Q803H4"
"Q6PC60","B0R1D5"
"Q6PC60","A0A0R4IMS9"
"Q6PC60","F1QDT4"
"Q6PC60","Q4U0S5"
"Q6PC60","Q7ZTT0"
"Q6PC60","E7FH61"
"Q6PC60","X1WHN7"
"Q6PC60","E7F0N6"
"Q6PC60","Q7SXA3"
"Q6PC60","A3KNV9"
"Q6PC60","Q7ZTY4"
"Q6PC60","Q7SY21"
"Q6PC60","F1QRC8"
"Q6PC60","F1R9M2"
"Q6PC60","Q789K9"
"Q6PC60","E7F640"
"Q6PC60","Q4QRF4"
"Q6PC60","Q6NYJ3"
"Q6PC60","Q7ZW41"
"Q6PC60","A0A0N4SUD2"
"Q6PC60","F1Q4W7"
"Q6PC60","F1R1K5"
"Q6PC60","Q6NWG4"
"Q6PC60","Q7T3F3"
"Q6PC60","A0A140LGT1"
"Q6PC60","A5D6S6"
"Q6PC60","Q568H8"
"Q6PC60","Q1LVP6"
"Q6PC60","X1WG21"
"Q6PC60","F1R4C4"
"Q6PC60","Q1LYM8"
"Q6PC60","A0A8M9QPT3"
"Q6PC60","E7FEN0"
"Q6PC60","A8KBJ5"
"Q6PC60","E7F5W3"
"Q6PC60","B0S6M0"
"Q6PC60","Q561S9"
"Q6PC60","F1RDV9"
"Q6PC60","A0A8M2BEF6"
"Q6PC60","A0A0R4IXF6"
"Q6PC60","A6H8I0"
"Q6PC60","B8A5K9"
"A0A8M9PQY4","A0A8M9PX23"
"A0A8M9PQY4","X1WCP5"
"A0A8M9PQY4","A0A0G2KNT1"
"A0A8M9PQY4","X1WFM6"
"A0A8M9PQY4","Q1LY77"
"Q803M3","F1RE30"
"Q803M3","X1WCP5"
"Q803M3","A0A8M9PQY4"
"Q803M3","A0A8M9QDM8"
"Q803M3","Q6DH34"
"Q803M3","P52161"
"Q803M3","F1R3C6"
"Q803M3","Q7SXM7"
"Q803M3","A0JMQ0"
"Q803M3","E7F654"
"Q803M3","A2BEN4"
"Q98SP7","A2BHH9"
"Q98SP7","Q1L8Y6"
"Q98SP7","E7EXH4"
"B0R0I6","Q803M3"
"B0R0I6","E7FBV6"
"B0R0I6","A0A8M9PQY4"
"B0R0I6","A2BEN4"
"B0R0I6","Q6DH34"
"B0R0I6","Q8AWW7"
"B0R0I6","F1QGH7"
"B0R0I6","P52161"
"B0R0I6","Q68EI2"
"B0R0I6","Q7SXM7"
"B0R0I6","P83571"
"B0R0I6","A0A8M9QDM8"
"B0R0I6","X1WCP5"
"B0R0I6","Q6P0E3"
"Q5EG55","Q8JIR0"
"Q5EG55","Q9DGB8"
"Q5EG55","E7F4D0"
"Q5EG55","A3KNV9"
"Q5EG55","Q91398"
"Q5EG55","E7FEN0"
"Q5EG55","A0A0R4IE41"
"Q5EG55","Q6AZW3"
"Q5EG55","Q1JPS1"
"Q5EG55","A0A140LGT1"
"Q5EG55","Q803N1"
"Q4QRF4","E7F8W3"
"Q4QRF4","Q7ZTT0"
"Q4QRF4","Q90YL6"
"Q4QRF4","B0R1D5"
"Q4QRF4","Q5BJA5"
"Q4QRF4","Q1LYM8"
"Q4QRF4","A0A140LG54"
"Q4QRF4","X1WDH8"
"Q4QRF4","A0A8M2BEF6"
"Q4QRF4","E7FEN0"
"Q4QRF4","F1RDV9"
"Q4QRF4","X1WCU6"
"Q4QRF4","E7EZX1"
"Q4QRF4","X1WHF1"
"Q4QRF4","E7EZ61"
"Q4QRF4","Q71PD7"
"Q4QRF4","Q6P0C9"
"Q4QRF4","F1R692"
"Q4QRF4","Q6AZW3"
"Q4QRF4","Q9DGB8"
"Q4QRF4","A0A140LG23"
"Q4QRF4","E7F0R9"
"Q4QRF4","E7EZF3"
"Q4QRF4","F1QMV7"
"Q4QRF4","A1L223"
"Q4QRF4","A0A0R4IMS9"
"Q4QRF4","E7EXD7"
"Q4QRF4","A0A286Y9D1"
"Q4QRF4","A3KNV9"
"Q4QRF4","Q1L957"
"Q4QRF4","B8A5K9"
"Q4QRF4","Q802D5"
"Q4QRF4","Q561S9"
"Q4QRF4","A0A140LGT1"
"Q4QRF4","Q6NYY4"
"Q4QRF4","E7F5W3"
"Q4QRF4","F1R1K5"
"Q4QRF4","Q6NWG4"
"Q4QRF4","E7F4M2"
"Q4QRF4","A0A140LGS2"
"Q4QRF4","A4GT83"
"Q4QRF4","F1R5H6"
"Q4QRF4","Q566T0"
"Q4QRF4","Q8JIR0"
"Q4QRF4","E7FH61"
"Q4QRF4","Q7ZTY4"
"Q4QRF4","B0UXK0"
"Q4QRF4","A4FVM2"
"Q4QRF4","R4GE15"
"Q4QRF4","Q6PI20"
"Q4QRF4","X1WG39"
"Q4QRF4","Q5XJK2"
"Q4QRF4","Q1LUQ0"
"Q4QRF4","E7F0A1"
"Q4QRF4","P0CH95"
"X1WDH8","Q4U0S5"
"X1WDH8","Q803H4"
"X1WDH8","Q7SXA3"
"X1WDH8","B0R1D5"
"X1WDH8","Q90YL6"
"X1WDH8","Q7ZTT0"
"X1WDH8","A3KNV9"
"X1WDH8","X1WHN7"
"X1WDH8","Q7T308"
"X1WDH8","A0A140LGS2"
"X1WDH8","A0A140LGT1"
"X1WDH8","Q789K9"
"X1WDH8","Q6NYJ3"
"X1WDH8","A0A0N4SUD2"
"X1WDH8","E7EZ61"
"X1WDH8","X1WG21"
"X1WDH8","Q6P0C9"
"X1WDH8","A0A8M9QPT3"
"X1WDH8","A0A0R4IXF6"
"X1WDH8","A0A0R4ITC5"
"X1WDH8","P0CH95"
"X1WDH8","X1WG39"
"X1WDH8","Q566T0"
"X1WDH8","E7F0R9"
"X1WDH8","F1QHN6"
"X1WDH8","F1R692"
"X1WDH8","Q1LUQ0"
"X1WDH8","A4FVM2"
"X1WDH8","A0A0R4IMS9"
"E7F5W3","Q6P0C9"
"E7F5W3","F1RDV9"
"E7F5W3","E7F640"
"E7F5W3","Q6NWG4"
"E7F5W3","A0A0R4IXF6"
"E7F5W3","Q5RGA4"
"E7F5W3","Q6NYJ3"
"E7F5W3","A3KNV9"
"E7F5W3","A0A140LG54"
"E7F5W3","X1WDH8"
"E7F5W3","F1R1K5"
"E7F5W3","A0A140LGT1"
"E7F5W3","A0A8M2BEF6"
"E7F5W3","Q6AXK4"
"E7F5W3","F1QDT4"
"E7F5W3","Q6PC53"
"E7F5W3","E7F0R9"
"E7F5W3","A0A0R4IMS9"
"E7F5W3","X1WG21"
"E7F5W3","Q803H4"
"E7F5W3","Q5BJA5"
"E7F5W3","B0R1D5"
"E7F5W3","X1WG39"
"E7F5W3","Q7ZTY4"
"E7F5W3","F1R9M2"
"E7F5W3","Q90YL6"
"E7F5W3","A0A0R4ITC5"
"E7F5W3","F1QMV7"
"E7F5W3","E7FEN0"
"E7F5W3","Q1LUQ0"
"E7F5W3","Q1LUU4"
"E7F5W3","B0UXK0"
"E7F5W3","B8A5K9"
"E7F5W3","Q8JIR0"
"E7F5W3","E7FH61"
"E7F5W3","E9QFQ5"
"E7F5W3","R4GE15"
"E7F5W3","E7F4M2"
"E7F5W3","F1R692"
"E7F5W3","E7F0D5"
"E7F5W3","X1WHF1"
"E7F5W3","P0CH95"
"E7F5W3","Q9DGB8"
"E7F5W3","Q6AZW3"
"E7F5W3","E7EZ61"
"E7F5W3","Q566T0"
"P52161","A0A8M9PQY4"
"P52161","E7FFZ5"
"P52161","A0A8M1N9U9"
"P52161","A0A8M2B5I7"
"P52161","A2BEN4"
"P52161","X1WCP5"
"P52161","Q7SXM7"
"Q91398","A0A0R4IE41"
"Q91398","Q804S5"
"Q91398","E7FEN0"
"Q91398","A5A4L9"
"Q91398","Q9DGB8"
"Q91398","F6NLJ7"
"Q91398","Q8JIR0"
"Q91398","A0A140LGT1"
"Q91398","E7F4D0"
"Q91398","E7F737"
"Q91398","A3KNV9"
"E7F4D0","A0A140LGT1"
"E7F4D0","A0A0R4IE41"
"E7F4D0","Q9DGB8"
"E7F4D0","A3KNV9"
"A0A0R4IE41","A0A140LGT1"
"A0A0R4IE41","E7F737"
"A0A0R4IE41","A3KNV9"
"A0A140LG54","E7F0R9"
"A0A140LG54","Q803H4"
"A0A140LG54","A0A0R4IXF6"
"A0A140LG54","A0A140LGT1"
"A0A140LG54","P0CH95"
"A0A140LG54","Q6NYJ3"
"A0A140LG54","Q7T308"
"A0A140LG54","E7EZ61"
"A0A140LG54","A0A140LGS2"
"B3DJF8","Q7ZUM8"
"B3DJF8","A0A140LGT1"
"B3DJF8","Q789K9"
"B3DJF8","F1RDV9"
"B3DJF8","Q6NYJ3"
"B3DJF8","A0A8N7T6W3"
"B3DJF8","E7F5W3"
"B3DJF8","E7F640"
"B3DJF8","F1R1K5"
"B3DJF8","Q7ZW41"
"B3DJF8","Q4QRF4"
"B3DJF8","A0A0R4IXF6"
"B3DJF8","A0A8M9QPT3"
"B3DJF8","A0A8N7UW22"
"B3DJF8","Q1LUU4"
"B3DJF8","B8A5K9"
"B3DJF8","Q561S9"
"B3DJF8","A5D6S6"
"B3DJF8","F6NIA2"
"B3DJF8","Q4U0S5"
"B3DJF8","Q7SXA3"
"B3DJF8","F1R4C4"
"B3DJF8","E7F0N6"
"B3DJF8","Q803H4"
"B3DJF8","A0A0N4SUD2"
"B3DJF8","A0A8M2BEF6"
"B3DJF8","A3KNV9"
"B3DJF8","X1WG21"
"B3DJF8","A0A0R4IMS9"
"B3DJF8","Q6NWG4"
"B3DJF8","Q90YL6"
"B3DJF8","E7EXD7"
"B3DJF8","F1QDT4"
"B3DJF8","E7FEN0"
"B3DJF8","Q1LYM8"
"B3DJF8","F1R926"
"B3DJF8","B0S6M0"
"B3DJF8","X1WHN7"
"B3DJF8","B0R1D5"
"B3DJF8","Q7ZTT0"
"B3DJF8","F1QMV7"
"B3DJF8","X1WG39"
"B3DJF8","A4FVM2"
"B3DJF8","Q1LUQ0"
"B3DJF8","Q1LVC2"
"B3DJF8","Q803C1"
"B3DJF8","F1R692"
"B3DJF8","Q5XJK2"
"B3DJF8","Q6AZW3"
"B3DJF8","Q6AXK4"
"B3DJF8","F1R9M2"
"B3DJF8","P0CH95"
"B3DJF8","B0UXK0"
"B3DJF8","Q7SY21"
"B3DJF8","Q566T0"
"B3DJF8","E7F0R9"
"B3DJF8","Q6DRK7"
"B3DJF8","Q1LVD6"
"B3DJF8","F1QHN6"
"B3DJF8","Q8JIR0"
"B3DJF8","A0A0R4ITC5"
"B3DJF8","Q6PI20"
"B3DJF8","Q7ZTY4"
"B3DJF8","E7FH61"
"B3DJF8","Q6P5M2"
"B3DJF8","E7F8W3"
"B3DJF8","E7EZX1"
"B3DJF8","P57717"
"B3DJF8","E7F0D5"
"B3DJF8","Q71PD7"
"B3DJF8","E7F4M2"
"B3DJF8","E7EZ61"
"B3DJF8","A4GT83"
"B3DJF8","Q6NYV9"
"B3DJF8","Q6P0C9"
"B3DJF8","Q7ZUK7"
"B3DJF8","B8JKI8"
"B3DJF8","A0A140LGS2"
"B3DJF8","Q9DGB8"
"B3DJF8","Q7T308"
"F1QNF2","A4FVM2"
"F1QNF2","Q6PC60"
"F1QNF2","E7FE07"
"F1QNF2","A2ATX3"
"F1QNF2","Q803N1"
"F1QNF2","R4GE15"
"F1QNF2","Q5XJK2"
"F1QNF2","Q71PD7"
"F1QNF2","Q7ZTT0"
"F1QNF2","A0A140LG54"
"F1QNF2","Q561S9"
"F1QNF2","E7EXD7"
"F1QNF2","X1WDH8"
"F1QNF2","A0A140LGS2"
"F1QNF2","X1WHF1"
"F1QNF2","E7EZX1"
"F1QNF2","A8KBJ5"
"F1QNF2","Q5BJA5"
"F1QNF2","Q8AXX2"
"F1QNF2","P52161"
"F1QNF2","Q6PI20"
"F1QNF2","B3DJF8"
"F1QNF2","Q7ZUY3"
"F1QNF2","Q4QRF4"
"F1QNF2","Q4FZZ7"
"F1QNF2","E7F5W3"
"A8KBJ5","Q561S9"
"A8KBJ5","E7F8W3"
"A8KBJ5","E7F4M2"
"A8KBJ5","E7FH61"
"A8KBJ5","Q566T0"
"A8KBJ5","A0A140LGS2"
"A8KBJ5","E7F0A1"
"A8KBJ5","Q8JIR0"
"A8KBJ5","Q1LVC2"
"A8KBJ5","R4GE15"
"A8KBJ5","Q6DRK7"
"A8KBJ5","A4GT83"
"A8KBJ5","F1R5H6"
"A8KBJ5","P57717"
"A8KBJ5","Q6PI20"
"A8KBJ5","P0CH95"
"A8KBJ5","Q7ZTY4"
"A8KBJ5","Q6AZW3"
"A8KBJ5","A0A140LG23"
"A8KBJ5","Q1L957"
"A8KBJ5","F1R692"
"A8KBJ5","E7F5W3"
"A8KBJ5","Q9DGB8"
"A8KBJ5","Q1LUQ0"
"A8KBJ5","A0A140LGT1"
"A8KBJ5","E7EZ61"
"A8KBJ5","X1WCU6"
"A8KBJ5","F1R1K5"
"A8KBJ5","A0A0R4IMS9"
"A8KBJ5","A4FVM2"
"A8KBJ5","Q7ZW41"
"A8KBJ5","B0UXK0"
"A8KBJ5","A3KNV9"
"A8KBJ5","Q71PD7"
"A8KBJ5","B8A5K9"
"A8KBJ5","E7EXD7"
"A8KBJ5","Q5XJK2"
"A8KBJ5","X1WHF1"
"A8KBJ5","B3DJF8"
"A8KBJ5","X1WG39"
"A8KBJ5","Q802D5"
"A8KBJ5","Q6P0C9"
"A8KBJ5","O13034"
"A8KBJ5","Q1LYM8"
"A8KBJ5","F6NIA2"
"A8KBJ5","Q5BJA5"
"A8KBJ5","X1WDH8"
"A8KBJ5","Q90YL6"
"A8KBJ5","Q4QRF4"
"A8KBJ5","Q7ZTT0"
"A8KBJ5","F1QMV7"
"A8KBJ5","B0S6M0"
"A8KBJ5","B0R1D5"
"A8KBJ5","F1RDV9"
"A8KBJ5","A5D6S6"
"A8KBJ5","E7EZF3"
"A8KBJ5","A0A8M2BEF6"
"A8KBJ5","E7FEN0"
"A8KBJ5","E7F0R9"
"A8KBJ5","A0A140LG54"
"A8KBJ5","A1L223"
"A8KBJ5","A0A286Y9D1"
"A8KBJ5","E7EZX1"
"A8KBJ5","Q6NWG4"
"A8KBJ5","Q6NYY4"
"Q7ZUY3","Q7T308"
"Q7ZUY3","Q5BJA5"
"Q7ZUY3","A0A140LGT1"
"Q7ZUY3","X1WDH8"
"Q7ZUY3","Q5TYR1"
"Q7ZUY3","Q5RGA4"
"Q7ZUY3","F1QDT4"
"Q7ZUY3","A8KBJ5"
"Q7ZUY3","Q6NYJ3"
"Q7ZUY3","B0R1D5"
"Q7ZUY3","Q6PC53"
"Q7ZUY3","A6H8I0"
"Q7ZUY3","Q803H4"
"Q7ZUY3","Q4QRF4"
"Q7ZUY3","Q90YL6"
"Q7ZUY3","B8A5K9"
"Q7ZUY3","A3KNV9"
"Q7ZUY3","A0A140LG54"
"Q7ZUY3","A0A2R8RUJ1"
"Q7ZUY3","X1WG21"
"Q7ZUY3","Q6P0S4"
"Q7ZUY3","F1R1K5"
"Q7ZUY3","Q1LVP6"
"Q7ZUY3","B0S6M0"
"Q7ZUY3","A0A8N7T6W3"
"Q7ZUY3","F6NIA2"
"Q7ZUY3","A0A8M2BEF6"
"Q7ZUY3","A5D6S6"
"Q7ZUY3","Q1LYM8"
"Q7ZUY3","B3DJF8"
"Q7ZUY3","E7FEN0"
"Q7ZUY3","A0A0R4IXF6"
"Q7ZUY3","F1RDV9"
"Q7ZUY3","B7ZDD5"
"Q7ZUY3","Q568H8"
"Q7ZUY3","F1QZ60"
"Q7ZUY3","A0A0R4IB13"
"Q7ZUY3","R4GE15"
"Q7ZUY3","Q6AZW3"
"Q7ZUY3","F1R692"
"Q7ZUY3","Q6P3H7"
"Q7ZUY3","E7EZ61"
"Q7ZUY3","E7F4M2"
"Q7ZUY3","Q7T3L7"
"Q7ZUY3","E7F0D5"
"Q7ZUY3","A4GT83"
"Q7ZUY3","Q6PI20"
"Q7ZUY3","Q1LUC3"
"Q7ZUY3","Q566T0"
"Q7ZUY3","E7F6T0"
"Q7ZUY3","E7F640"
"Q7ZUY3","Q9DGB8"
"Q7ZUY3","X1WHF1"
"Q7ZUY3","E7FH61"
"Q7ZUY3","E7F4T8"
"Q7ZUY3","A0A8M2B481"
"Q7ZUY3","Q1LUU4"
"Q7ZUY3","Q6PC60"
"Q7ZUY3","F1QRC8"
"Q7ZUY3","Q7ZV11"
"Q7ZUY3","X1WG39"
"Q7ZUY3","Q6AXK4"
"Q7ZUY3","F1QMV7"
"Q7ZUY3","A0A0R4ITC5"
"Q7ZUY3","Q5RH01"
"Q7ZUY3","F1R9M2"
"Q7ZUY3","E7F0R9"
"Q7ZUY3","F1QJL4"
"Q7ZUY3","B0UXK0"
"Q7ZUY3","Q1LUQ0"
"Q7ZUY3","Q7ZTY4"
"Q7ZUY3","Q8JIR0"
"Q7ZUY3","Q7SY21"
"Q7ZUY3","Q8QHL5"
"Q7ZUY3","Q4VBU5"
"Q7ZUY3","P57717"
"Q7ZUY3","Q7ZW41"
"Q7ZUY3","Q6DRK7"
"Q7ZUY3","Q1LVK2"
"Q7ZUY3","P0CH95"
"Q7ZUY3","Q6P0C9"
"Q7ZUY3","Q7T1S3"
"Q7ZUY3","Q6NWG4"
"Q7ZUY3","Q568D5"
"Q7ZUY3","A0A0R4IMS9"
"Q7ZUY3","Q6NZT5"
"Q7ZUY3","A8HAL1"
"Q7ZUY3","Q567N5"
"Q7ZUY3","Q1LVC2"
"Q7ZUY3","E7F8W3"
"Q7ZUY3","E9QFQ5"
"Q7ZUY3","Q1LVD6"
"E7FCZ6","F6NLJ7"
"E7FCZ6","E7FEN0"
"E7FCZ6","Q5EG55"
"E7FCZ6","Q9DGB8"
"E7FCZ6","A3KNV9"
"E7FCZ6","E7F737"
"E7FCZ6","E7F4T8"
"E7FCZ6","Q8QHL5"
"E7FCZ6","A5A4L9"
"E7FCZ6","A0A0R4IE41"
"E7FCZ6","A0A140LGT1"
"E7FCZ6","B8JMI2"
"E7FCZ6","Q8JIR0"
"E7FCZ6","F1QNA4"
"E7FCZ6","Q6AZW3"
"E7FCZ6","E7F4D0"
"E7FCZ6","Q91398"
"E7FCZ6","Q1JPS1"
"E7EXD7","A0A0R4IXF6"
"E7EXD7","E9QFQ5"
"E7EXD7","P0CH95"
"E7EXD7","Q6P0C9"
"E7EXD7","Q566T0"
"E7EXD7","E7EZ61"
"E7EXD7","Q9DGB8"
"E7EXD7","E7F4M2"
"E7EXD7","Q8JIR0"
"E7EXD7","F1R692"
"E7EXD7","R4GE15"
"E7EXD7","X1WHF1"
"E7EXD7","Q7ZTY4"
"E7EXD7","Q1LUU4"
"E7EXD7","Q6PC53"
"E7EXD7","E7FH61"
"E7EXD7","B0R1D5"
"E7EXD7","F1R1K5"
"E7EXD7","A0A0R4IMS9"
"E7EXD7","Q90YL6"
"E7EXD7","Q6AXK4"
"E7EXD7","F1R9M2"
"E7EXD7","Q803H4"
"E7EXD7","Q5RGA4"
"E7EXD7","A0A140LGT1"
"E7EXD7","E7F0R9"
"E7EXD7","A0A0R4ITC5"
"E7EXD7","X1WG39"
"E7EXD7","A0A8M2BEF6"
"E7EXD7","X1WG21"
"E7EXD7","A3KNV9"
"E7EXD7","Q1LUQ0"
"E7EXD7","B0UXK0"
"E7EXD7","Q6NYJ3"
"E7EXD7","A0A140LG54"
"E7EXD7","Q6NWG4"
"E7EXD7","X1WDH8"
"Q7ZTT0","E7F0R9"
"Q7ZTT0","Q803H4"
"Q7ZTT0","Q90YL6"
"Q7ZTT0","A0A140LG54"
"Q7ZTT0","A0A8M9QPT3"
"Q7ZTT0","A0A0R4IXF6"
"Q7ZTT0","Q6NYJ3"
"Q7ZTT0","A0A140LGT1"
"Q7ZTT0","E7EZ61"
"Q7ZTT0","P0CH95"
"Q7ZTT0","Q7T308"
"A3KNV9","A0A140LGS2"
"A3KNV9","Q7ZTT0"
"A3KNV9","A4FVM2"
"A3KNV9","A0A140LGT1"
"A3KNV9","A0A140LG54"
"Q6P0E3","P83751"
"Q6P0E3","A0A0R4ICZ3"
"Q6P0E3","A8E7S8"
"Q6P0E3","Q6DH34"
"Q6P0E3","A0A0R4INH3"
"Q6P0E3","A0A8M2B866"
"Q6P0E3","A3KNA6"
"Q6P0E3","F1QVJ4"
"Q6P0E3","X1WCP5"
"Q6P0E3","A0A8M9PQY4"
"Q6P0E3","A0A8M9QDM8"
"Q6P0E3","E7F3N6"
"Q6P0E3","Q6NUW5"
"Q6P0E3","A0A0R4ITC5"
"Q6P0E3","P83750"
"Q6P0E3","Q803M3"
"Q6P0E3","Q6PC03"
"Q6P0E3","Q6AZD3"
"Q6P0E3","P59679"
"Q6P0E3","F1R4X0"
"Q6P0E3","Q68EI2"
"Q6P0E3","F1QUH6"
"Q6P0E3","F8W3Z2"
"Q6P0E3","Q7ZVF9"
"Q6P0E3","Q7ZVI7"
"Q6P0E3","Q6TEM2"
"Q6P0E3","P52161"
"Q6P0E3","Q6NWL6"
"Q6P0E3","Q6P110"
"Q6P0E3","Q6DHD0"
"Q6P0E3","E7FAZ7"
"Q6P0E3","B8JKI8"
"Q6P0E3","B0V0X0"
"Q6P0E3","Q7T1S3"
"Q6P0E3","A9JRX0"
"Q6P0E3","Q6DGB4"
"Q6P0E3","P83571"
"Q6P0E3","A3KPL8"
"Q6P0E3","E7FGD3"
"Q6P0E3","Q7SXM7"
"Q6P0E3","F1QAV3"
"Q6P0E3","Q499B3"
"Q6P0E3","A2BEN4"
"Q6P0E3","Q561S5"
"Q8AXX2","Q673G8"
"Q8AXX2","P52161"
"Q8AXX2","F1Q6J9"
"Q8AXX2","A2ATX3"
"Q8AXX2","Q803N1"
"Q8AXX2","F1REQ6"
"Q8AXX2","F2Z4V3"
"Q5BJA5","E7F0D5"
"Q5BJA5","Q6NYJ3"
"Q5BJA5","Q7ZTT0"
"Q5BJA5","B0R1D5"
"Q5BJA5","X1WHN7"
"Q5BJA5","Q6NWG4"
"Q5BJA5","F1R1K5"
"Q5BJA5","A0A0R4IXF6"
"Q5BJA5","Q789K9"
"Q5BJA5","Q803H4"
"Q5BJA5","E7EXD7"
"Q5BJA5","A0A140LGT1"
"Q5BJA5","Q90YL6"
"Q5BJA5","A0A8N7T6W3"
"Q5BJA5","E7F0N6"
"Q5BJA5","A0A0N4SUD2"
"Q5BJA5","Q7SXA3"
"Q5BJA5","A0A8N7UW22"
"Q5BJA5","A0A8M2BEF6"
"Q5BJA5","B8A5K9"
"Q5BJA5","A3KNV9"
"Q5BJA5","X1WG21"
"Q5BJA5","F1QMV7"
"Q5BJA5","A0A8M9QPT3"
"Q5BJA5","F1R9M2"
"Q5BJA5","Q8JIR0"
"Q5BJA5","A0A0R4ITC5"
"Q5BJA5","A4FVM2"
"Q5BJA5","Q1LUU4"
"Q5BJA5","E7FH61"
"Q5BJA5","X1WG39"
"Q5BJA5","F1R926"
"Q5BJA5","Q7ZTY4"
"Q5BJA5","E7F0R9"
"Q5BJA5","Q4U0S5"
"Q5BJA5","Q1LUQ0"
"Q5BJA5","B0UXK0"
"Q5BJA5","Q6AXK4"
"Q5BJA5","A0A0R4IMS9"
"Q5BJA5","E7EZX1"
"Q5BJA5","Q6P0C9"
"Q5BJA5","Q9DGB8"
"Q5BJA5","Q7T308"
"Q5BJA5","E7EZ61"
"Q5BJA5","E7F4M2"
"Q5BJA5","Q7ZUM8"
"Q5BJA5","A0A140LGS2"
"Q5BJA5","P0CH95"
"Q5BJA5","Q566T0"
"Q5BJA5","Q803C1"
"Q5BJA5","F1QHN6"
"Q5BJA5","F1R692"
"Q5BJA5","Q6P5M2"
"Q5BJA5","B8JKI8"
"Q561S9","Q6P0C9"
"Q561S9","A3KNV9"
"Q561S9","A0A140LGT1"
"Q561S9","F1R1K5"
"Q561S9","X1WDH8"
"Q561S9","E7F640"
"Q561S9","Q803H4"
"Q561S9","A0A140LG54"
"Q561S9","X1WG21"
"Q561S9","E7FEN0"
"Q561S9","F1RDV9"
"Q561S9","B0R1D5"
"Q561S9","Q6NYJ3"
"Q561S9","B8A5K9"
"Q561S9","A0A0R4IXF6"
"Q561S9","A0A8M2BEF6"
"Q561S9","Q5RGA4"
"Q561S9","F1QDT4"
"Q561S9","Q6NWG4"
"Q561S9","Q5BJA5"
"Q561S9","Q6PC53"
"Q561S9","Q6AXK4"
"Q561S9","A0A0R4IMS9"
"Q561S9","F1R9M2"
"Q561S9","Q8JIR0"
"Q561S9","Q1LUU4"
"Q561S9","R4GE15"
"Q561S9","E7FH61"
"Q561S9","A0A0R4ITC5"
"Q561S9","E7F0R9"
"Q561S9","Q90YL6"
"Q561S9","X1WG39"
"Q561S9","F1QMV7"
"Q561S9","B0UXK0"
"Q561S9","Q7ZTY4"
"Q561S9","Q1LUQ0"
"Q561S9","E7EZ61"
"Q561S9","F1R692"
"Q561S9","E7F0D5"
"Q561S9","E7F4M2"
"Q561S9","E9QFQ5"
"Q561S9","X1WHF1"
"Q561S9","Q566T0"
"Q561S9","Q6AZW3"
"Q561S9","Q9DGB8"
"Q561S9","P0CH95"
"Q8AWW7","Q6DHP4"
"Q8AWW7","A0A8M9PYB8"
"Q8AWW7","F1R4X0"
"Q8AWW7","P52161"
"Q8AWW7","E7F1X6"
"Q8AWW7","A0A0R4ISL4"
"Q8AWW7","Q9YHE8"
"Q8AWW7","Q561S5"
"Q8AWW7","Q6DH34"
"Q8AWW7","P59679"
"Q8AWW7","A3KPL8"
"Q8AWW7","Q6P110"
"Q8AWW7","Q6NUW5"
"Q8AWW7","Q803H4"
"Q8AWW7","Q6P0E3"
"Q8AWW7","Q6AZC1"
"Q8AWW7","X1WCP5"
"Q8AWW7","Q1RM55"
"Q8AWW7","E7F6T8"
"Q8AWW7","F1QAV3"
"Q8AWW7","F1QGH4"
"Q8AWW7","A0A0R4INH3"
"Q8AWW7","A0A8M2B866"
"Q8AWW7","F1QHZ6"
"Q8AWW7","Q6DHD0"
"Q8AWW7","Q7SXM7"
"Q8AWW7","Q6DGB4"
"Q8AWW7","Q6PC03"
"Q8AWW7","C5J7W8"
"Q8AWW7","E7FAC3"
