"protein1","protein2"
"BSU_01310","BSU_28850"
"BSU_01310","BSU_01330"
"BSU_01310","BSU_16040"
"BSU_01310","BSU_16680"
"BSU_01310","BSU_27940"
"BSU_01310","BSU_15980"
"BSU_01310","BSU_40910"
"BSU_01310","BSU_40890"
"BSU_01310","BSU_37070"
"BSU_01310","BSU_16050"
"BSU_01310","BSU_27960"
"BSU_01310","BSU_05610"
"BSU_01310","BSU_15820"
"BSU_01310","BSU_01420"
"BSU_01310","BSU_28580"
"BSU_01310","BSU_27600"
"BSU_01310","BSU_01340"
"BSU_01310","BSU_40500"
"BSU_01310","BSU_28860"
"BSU_01310","BSU_01410"
"BSU_01310","BSU_01400"
"BSU_01310","BSU_28190"
"BSU_01310","BSU_35310"
"BSU_01310","BSU_25410"
"BSU_01310","BSU_01500"
"BSU_01310","BSU_25550"
"BSU_01310","BSU_15990"
"BSU_01310","BSU_23880"
"BSU_01310","BSU_01490"
"BSU_01310","BSU_15640"
"BSU_01310","BSU_24900"
"BSU_01310","BSU_01320"
"BSU_01310","BSU_01350"
"BSU_01310","BSU_16490"
"BSU_01310","BSU_01440"
"BSU_01260","BSU_25410"
"BSU_01260","BSU_14770"
"BSU_01260","BSU_04580"
"BSU_01260","BSU_30700"
"BSU_01260","BSU_01050"
"BSU_01260","new_2477758_2477958_c"
"BSU_01260","BSU_00990"
"BSU_01260","BSU_00520"
"BSU_01260","BSU_25620"
"BSU_01260","BSU_15820"
"BSU_01260","BSU_27600"
"BSU_01260","BSU_01330"
"BSU_01260","BSU_27960"
"BSU_01260","BSU_40500"
"BSU_01260","BSU_01490"
"BSU_01260","BSU_16050"
"BSU_01260","BSU_28850"
"BSU_01260","BSU_01320"
"BSU_01260","BSU_01500"
"BSU_01260","BSU_41060"
"BSU_01260","BSU_01290"
"BSU_01260","BSU_01270"
"BSU_01260","BSU_24900"
"BSU_01260","BSU_15640"
"BSU_01260","BSU_01400"
"BSU_01260","BSU_27940"
"BSU_01260","BSU_37070"
"BSU_01260","BSU_01280"
"BSU_01260","BSU_15990"
"BSU_01260","BSU_25550"
"BSU_01260","BSU_28580"
"BSU_01260","BSU_40890"
"BSU_01260","BSU_01310"
"BSU_01260","BSU_15080"
"BSU_01260","BSU_01350"
"BSU_01260","BSU_01420"
"BSU_01260","BSU_01440"
"BSU_01260","BSU_40910"
"BSU_01260","BSU_01340"
"BSU_01260","BSU_35310"
"BSU_01260","BSU_01410"
"BSU_01260","BSU_16040"
"BSU_01260","BSU_23880"
"BSU_01260","BSU_16490"
"BSU_01260","BSU_29660"
"BSU_01260","BSU_28860"
"BSU_01260","BSU_16680"
"BSU_01260","BSU_15980"
"BSU_01260","BSU_01300"
"BSU_01260","BSU_05610"
"BSU_01270","BSU_05610"
"BSU_01270","BSU_02720"
"BSU_01270","BSU_30700"
"BSU_01270","BSU_00990"
"BSU_01270","BSU_01050"
"BSU_01270","BSU_01310"
"BSU_01270","BSU_01490"
"BSU_01270","BSU_27960"
"BSU_01270","BSU_15640"
"BSU_01270","BSU_15080"
"BSU_01270","BSU_28580"
"BSU_01270","BSU_16040"
"BSU_01270","BSU_25410"
"BSU_01270","BSU_15820"
"BSU_01270","BSU_15980"
"BSU_01270","BSU_01400"
"BSU_01270","BSU_25550"
"BSU_01270","BSU_01500"
"BSU_01270","BSU_01280"
"BSU_01270","BSU_01340"
"BSU_01270","BSU_28850"
"BSU_01270","BSU_01290"
"BSU_01270","BSU_40500"
"BSU_01270","BSU_28860"
"BSU_01270","BSU_16680"
"BSU_01270","BSU_23880"
"BSU_01270","BSU_01440"
"BSU_01270","BSU_40890"
"BSU_01270","BSU_01320"
"BSU_01270","BSU_40910"
"BSU_01270","BSU_01350"
"BSU_01270","BSU_27940"
"BSU_01270","BSU_01420"
"BSU_01270","BSU_37070"
"BSU_01270","BSU_27600"
"BSU_01270","BSU_29660"
"BSU_01270","BSU_15990"
"BSU_01270","BSU_01330"
"BSU_01270","BSU_01410"
"BSU_01270","BSU_41060"
"BSU_01270","BSU_16490"
"BSU_01270","BSU_35310"
"BSU_01270","BSU_24900"
"BSU_01270","BSU_16050"
"BSU_01270","BSU_01300"
"BSU_01170","BSU_01250"
"BSU_01170","BSU_37110"
"BSU_01170","new_2477758_2477958_c"
"BSU_01170","BSU_01050"
"BSU_01170","BSU_30700"
"BSU_01170","BSU_00520"
"BSU_01170","BSU_01090"
"BSU_01170","BSU_00990"
"BSU_01170","BSU_15990"
"BSU_01170","BSU_15640"
"BSU_01170","BSU_37070"
"BSU_01170","BSU_40890"
"BSU_01170","BSU_29660"
"BSU_01170","BSU_27600"
"BSU_01170","BSU_01210"
"BSU_01170","BSU_01190"
"BSU_01170","BSU_01220"
"BSU_01170","BSU_01230"
"BSU_01170","BSU_01310"
"BSU_01170","BSU_01500"
"BSU_01170","BSU_41060"
"BSU_01170","BSU_15980"
"BSU_01170","BSU_01330"
"BSU_01170","BSU_01200"
"BSU_01170","BSU_01350"
"BSU_01170","BSU_01340"
"BSU_01170","BSU_27960"
"BSU_01170","BSU_01260"
"BSU_01170","BSU_40910"
"BSU_01170","BSU_01180"
"BSU_01170","BSU_16040"
"BSU_01170","BSU_15080"
"BSU_01170","BSU_25410"
"BSU_01170","BSU_35310"
"BSU_01170","BSU_16490"
"BSU_01170","BSU_15820"
"BSU_01170","BSU_16050"
"BSU_01170","BSU_01290"
"BSU_01170","BSU_01410"
"BSU_01170","BSU_01270"
"BSU_01170","BSU_23880"
"BSU_01170","BSU_24900"
"BSU_01170","BSU_05610"
"BSU_01170","BSU_40500"
"BSU_01170","BSU_16680"
"BSU_01170","BSU_01440"
"BSU_01170","BSU_01420"
"BSU_01170","BSU_28860"
"BSU_01170","BSU_28850"
"BSU_01170","BSU_01300"
"BSU_01170","BSU_01280"
"BSU_01170","BSU_01320"
"BSU_01170","BSU_27940"
"BSU_01170","BSU_25550"
"BSU_01170","BSU_01240"
"BSU_01170","BSU_28580"
"BSU_01170","BSU_01400"
"BSU_01170","BSU_01490"
"BSU_01340","BSU_25550"
"BSU_01340","BSU_00990"
"BSU_01340","BSU_30700"
"BSU_01340","BSU_01050"
"BSU_01340","BSU_01420"
"BSU_01340","BSU_28580"
"BSU_01340","BSU_27600"
"BSU_01340","BSU_05610"
"BSU_01340","BSU_15640"
"BSU_01340","BSU_16490"
"BSU_01340","BSU_28860"
"BSU_01340","BSU_40500"
"BSU_01340","BSU_01490"
"BSU_01340","BSU_16680"
"BSU_01340","BSU_16040"
"BSU_01340","BSU_25410"
"BSU_01340","BSU_01440"
"BSU_01340","BSU_40910"
"BSU_01340","BSU_27940"
"BSU_01340","BSU_35310"
"BSU_01340","BSU_01410"
"BSU_01340","BSU_24900"
"BSU_01340","BSU_29660"
"BSU_01340","BSU_15990"
"BSU_01340","BSU_23880"
"BSU_01340","BSU_15080"
"BSU_01340","BSU_28850"
"BSU_01340","BSU_15980"
"BSU_01340","BSU_40890"
"BSU_01340","BSU_41060"
"BSU_01340","BSU_01500"
"BSU_01340","BSU_37070"
"BSU_01340","BSU_16050"
"BSU_01340","BSU_01400"
"BSU_01340","BSU_27960"
"BSU_01340","BSU_01350"
"BSU_01340","BSU_15820"
"BSU_01400","BSU_01440"
"BSU_01400","BSU_27600"
"BSU_01400","BSU_01500"
"BSU_01400","BSU_25550"
"BSU_01400","BSU_15640"
"BSU_01400","BSU_05610"
"BSU_01400","BSU_16490"
"BSU_01400","BSU_25410"
"BSU_01400","BSU_28860"
"BSU_01400","BSU_01490"
"BSU_01400","BSU_23880"
"BSU_01400","BSU_01410"
"BSU_01400","BSU_27940"
"BSU_01400","BSU_15980"
"BSU_01400","BSU_28580"
"BSU_01400","BSU_24900"
"BSU_01400","BSU_29660"
"BSU_01400","BSU_40910"
"BSU_01400","BSU_27960"
"BSU_01400","BSU_37070"
"BSU_01400","BSU_15080"
"BSU_01400","BSU_40500"
"BSU_01400","BSU_35310"
"BSU_01400","BSU_01420"
"BSU_01400","BSU_41060"
"BSU_01400","BSU_15820"
"BSU_01400","BSU_40890"
"BSU_01400","BSU_16040"
"BSU_01400","BSU_15990"
"BSU_01400","BSU_28850"
"BSU_01400","BSU_16680"
"BSU_24900","BSU_28860"
"BSU_24900","BSU_30700"
"BSU_24900","BSU_01050"
"BSU_24900","BSU_29660"
"BSU_24900","BSU_27960"
"BSU_24900","BSU_25550"
"BSU_24900","BSU_40890"
"BSU_24900","BSU_40910"
"BSU_24900","BSU_25410"
"BSU_24900","BSU_27940"
"BSU_24900","BSU_28580"
"BSU_24900","BSU_35310"
"BSU_24900","BSU_37070"
"BSU_24900","BSU_27600"
"BSU_24900","BSU_40500"
"BSU_24900","BSU_28850"
"BSU_24900","BSU_41060"
"BSU_01320","BSU_01440"
"BSU_01320","BSU_30700"
"BSU_01320","BSU_00990"
"BSU_01320","BSU_01050"
"BSU_01320","BSU_28580"
"BSU_01320","BSU_25550"
"BSU_01320","BSU_27600"
"BSU_01320","BSU_23880"
"BSU_01320","BSU_25410"
"BSU_01320","BSU_01490"
"BSU_01320","BSU_28850"
"BSU_01320","BSU_40890"
"BSU_01320","BSU_16050"
"BSU_01320","BSU_16490"
"BSU_01320","BSU_01340"
"BSU_01320","BSU_16680"
"BSU_01320","BSU_35310"
"BSU_01320","BSU_01330"
"BSU_01320","BSU_37070"
"BSU_01320","BSU_27940"
"BSU_01320","BSU_27960"
"BSU_01320","BSU_28860"
"BSU_01320","BSU_41060"
"BSU_01320","BSU_15640"
"BSU_01320","BSU_15980"
"BSU_01320","BSU_15820"
"BSU_01320","BSU_15080"
"BSU_01320","BSU_01420"
"BSU_01320","BSU_15990"
"BSU_01320","BSU_01500"
"BSU_01320","BSU_24900"
"BSU_01320","BSU_01400"
"BSU_01320","BSU_29660"
"BSU_01320","BSU_01410"
"BSU_01320","BSU_05610"
"BSU_01320","BSU_40910"
"BSU_01320","BSU_40500"
"BSU_01320","BSU_16040"
"BSU_01320","BSU_01350"
"BSU_01040","BSU_40890"
"BSU_01040","BSU_00990"
"BSU_01040","BSU_01050"
"BSU_01040","BSU_30700"
"BSU_01040","BSU_16040"
"BSU_01040","BSU_01270"
"BSU_01040","BSU_01280"
"BSU_01040","BSU_15980"
"BSU_01040","BSU_15990"
"BSU_01040","BSU_01440"
"BSU_01040","BSU_01350"
"BSU_01040","BSU_01230"
"BSU_01040","BSU_28860"
"BSU_01040","BSU_01400"
"BSU_01040","BSU_01240"
"BSU_01040","BSU_23880"
"BSU_01040","BSU_01250"
"BSU_01040","BSU_01170"
"BSU_01040","BSU_01410"
"BSU_01040","BSU_24900"
"BSU_01040","BSU_28850"
"BSU_01040","BSU_01100"
"BSU_01040","BSU_01180"
"BSU_01040","BSU_29740"
"BSU_01040","BSU_01310"
"BSU_01040","BSU_01220"
"BSU_01040","BSU_15080"
"BSU_01040","BSU_35310"
"BSU_01040","BSU_25550"
"BSU_01040","BSU_27960"
"BSU_01040","BSU_16490"
"BSU_01040","BSU_15640"
"BSU_01040","BSU_01150"
"BSU_01040","BSU_01260"
"BSU_01040","BSU_01110"
"BSU_01040","BSU_01500"
"BSU_01040","BSU_01210"
"BSU_01040","BSU_01200"
"BSU_01040","BSU_01300"
"BSU_01040","BSU_27940"
"BSU_01040","BSU_01490"
"BSU_01040","BSU_01160"
"BSU_01040","BSU_01330"
"BSU_01040","BSU_01290"
"BSU_01040","BSU_29660"
"BSU_01040","BSU_37070"
"BSU_01040","BSU_28190"
"BSU_01040","BSU_15820"
"BSU_01040","BSU_40500"
"BSU_01040","BSU_01420"
"BSU_01040","BSU_16680"
"BSU_01040","BSU_01190"
"BSU_01040","BSU_41060"
"BSU_01040","BSU_40910"
"BSU_01040","BSU_01320"
"BSU_01040","BSU_01340"
"BSU_01180","BSU_05610"
"BSU_01180","BSU_35650"
"BSU_01180","BSU_00990"
"BSU_01180","BSU_01050"
"BSU_01180","BSU_30700"
"BSU_01180","BSU_28230"
"BSU_01180","BSU_27960"
"BSU_01180","BSU_40500"
"BSU_01180","BSU_01250"
"BSU_01180","BSU_01210"
"BSU_01180","BSU_15990"
"BSU_01180","BSU_01400"
"BSU_01180","BSU_28850"
"BSU_01180","BSU_01350"
"BSU_01180","BSU_15640"
"BSU_01180","BSU_01440"
"BSU_01180","BSU_01230"
"BSU_01180","BSU_28190"
"BSU_01180","BSU_15080"
"BSU_01180","BSU_25410"
"BSU_01180","BSU_41060"
"BSU_01180","BSU_01320"
"BSU_01180","BSU_01300"
"BSU_01180","BSU_23880"
"BSU_01180","BSU_19660"
"BSU_01180","BSU_35310"
"BSU_01180","BSU_01500"
"BSU_01180","BSU_40910"
"BSU_01180","BSU_16680"
"BSU_01180","BSU_24900"
"BSU_01180","BSU_25550"
"BSU_01180","BSU_15820"
"BSU_01180","BSU_01280"
"BSU_01180","BSU_40890"
"BSU_01180","BSU_29660"
"BSU_01180","BSU_01190"
"BSU_01180","BSU_16040"
"BSU_01180","BSU_01240"
"BSU_01180","BSU_28580"
"BSU_01180","BSU_27600"
"BSU_01180","BSU_01330"
"BSU_01180","BSU_01410"
"BSU_01180","BSU_01270"
"BSU_01180","BSU_27940"
"BSU_01180","BSU_01200"
"BSU_01180","BSU_16490"
"BSU_01180","BSU_01220"
"BSU_01180","BSU_01260"
"BSU_01180","BSU_01290"
"BSU_01180","BSU_15980"
"BSU_01180","BSU_01310"
"BSU_01180","BSU_37070"
"BSU_01180","BSU_01490"
"BSU_01180","BSU_01340"
"BSU_01180","BSU_01420"
"BSU_01180","BSU_16050"
"BSU_01180","BSU_28860"
"BSU_01190","BSU_27600"
"BSU_01190","BSU_28230"
"BSU_01190","BSU_30700"
"BSU_01190","BSU_00990"
"BSU_01190","BSU_01050"
"BSU_01190","BSU_15820"
"BSU_01190","BSU_16490"
"BSU_01190","BSU_01340"
"BSU_01190","BSU_01490"
"BSU_01190","BSU_01250"
"BSU_01190","BSU_01260"
"BSU_01190","BSU_16050"
"BSU_01190","BSU_27960"
"BSU_01190","BSU_40500"
"BSU_01190","BSU_01210"
"BSU_01190","BSU_01420"
"BSU_01190","BSU_29660"
"BSU_01190","BSU_28580"
"BSU_01190","BSU_01200"
"BSU_01190","BSU_01310"
"BSU_01190","BSU_25550"
"BSU_01190","BSU_01410"
"BSU_01190","BSU_16680"
"BSU_01190","BSU_01230"
"BSU_01190","BSU_15640"
"BSU_01190","BSU_16040"
"BSU_01190","BSU_40910"
"BSU_01190","BSU_01500"
"BSU_01190","BSU_28850"
"BSU_01190","BSU_37070"
"BSU_01190","BSU_23880"
"BSU_01190","BSU_01400"
"BSU_01190","BSU_01220"
"BSU_01190","BSU_01270"
"BSU_01190","BSU_01290"
"BSU_01190","BSU_01240"
"BSU_01190","BSU_01280"
"BSU_01190","BSU_15980"
"BSU_01190","BSU_24900"
"BSU_01190","BSU_29740"
"BSU_01190","BSU_01320"
"BSU_01190","BSU_35310"
"BSU_01190","BSU_28860"
"BSU_01190","BSU_40890"
"BSU_01190","BSU_01440"
"BSU_01190","BSU_05610"
"BSU_01190","BSU_41060"
"BSU_01190","BSU_15080"
"BSU_01190","BSU_27940"
"BSU_01190","BSU_25410"
"BSU_01190","BSU_01300"
"BSU_01190","BSU_01350"
"BSU_01190","BSU_15990"
"BSU_01190","BSU_01330"
"BSU_15080","BSU_28860"
"BSU_15080","BSU_27380"
"BSU_15080","BSU_01050"
"BSU_15080","BSU_00990"
"BSU_15080","BSU_30700"
"BSU_15080","BSU_15980"
"BSU_15080","BSU_24900"
"BSU_15080","BSU_41060"
"BSU_15080","BSU_40910"
"BSU_15080","BSU_15820"
"BSU_15080","BSU_16680"
"BSU_15080","BSU_15990"
"BSU_15080","BSU_27600"
"BSU_15080","BSU_40500"
"BSU_15080","BSU_16040"
"BSU_15080","BSU_16050"
"BSU_15080","BSU_25410"
"BSU_15080","BSU_15640"
"BSU_15080","BSU_37070"
"BSU_15080","BSU_27960"
"BSU_15080","BSU_35310"
"BSU_15080","BSU_16490"
"BSU_15080","BSU_40890"
"BSU_15080","BSU_27940"
"BSU_15080","BSU_23880"
"BSU_15080","BSU_28580"
"BSU_15080","BSU_29660"
"BSU_15080","BSU_25550"
"BSU_15080","BSU_28850"
"BSU_28850","BSU_37070"
"BSU_28850","BSU_27380"
"BSU_28850","BSU_00990"
"BSU_28850","BSU_01050"
"BSU_28850","BSU_30700"
"BSU_28850","BSU_40500"
"BSU_28850","BSU_41060"
"BSU_28850","BSU_40890"
"BSU_28850","BSU_28860"
"BSU_28850","BSU_29660"
"BSU_28850","BSU_33950"
"BSU_28850","BSU_35310"
"BSU_28850","BSU_40910"
"BSU_01210","BSU_01310"
"BSU_01210","BSU_35310"
"BSU_01210","BSU_16040"
"BSU_01210","BSU_25410"
"BSU_01210","BSU_15080"
"BSU_01210","BSU_15980"
"BSU_01210","BSU_01440"
"BSU_01210","BSU_01350"
"BSU_01210","BSU_16680"
"BSU_01210","BSU_27940"
"BSU_01210","BSU_15820"
"BSU_01210","BSU_01260"
"BSU_01210","BSU_27960"
"BSU_01210","BSU_01330"
"BSU_01210","BSU_16050"
"BSU_01210","BSU_28580"
"BSU_01210","BSU_40500"
"BSU_01210","BSU_27600"
"BSU_01210","BSU_01340"
"BSU_01210","BSU_16490"
"BSU_01210","BSU_01490"
"BSU_01210","BSU_25550"
"BSU_01210","BSU_01250"
"BSU_01210","BSU_01300"
"BSU_01210","BSU_28860"
"BSU_01210","BSU_29660"
"BSU_01210","BSU_01240"
"BSU_01210","BSU_01420"
"BSU_01210","BSU_01290"
"BSU_01210","BSU_01280"
"BSU_01210","BSU_28850"
"BSU_01210","BSU_01500"
"BSU_01210","BSU_01400"
"BSU_01210","BSU_01320"
"BSU_01210","BSU_24900"
"BSU_01210","BSU_05610"
"BSU_01210","BSU_41060"
"BSU_01210","BSU_15640"
"BSU_01210","BSU_15990"
"BSU_01210","BSU_23880"
"BSU_01210","BSU_01410"
"BSU_01210","BSU_37070"
"BSU_01210","BSU_01270"
"BSU_01210","BSU_01230"
"BSU_01210","BSU_01220"
"BSU_01210","BSU_40890"
"BSU_01210","BSU_40910"
"BSU_01440","BSU_05610"
"BSU_01440","BSU_01380"
"BSU_01440","BSU_00990"
"BSU_01440","BSU_30700"
"BSU_01440","BSU_00520"
"BSU_01440","new_2477758_2477958_c"
"BSU_01440","BSU_01050"
"BSU_01440","BSU_01090"
"BSU_01440","BSU_24900"
"BSU_01440","BSU_15640"
"BSU_01440","BSU_27960"
"BSU_01440","BSU_15820"
"BSU_01440","BSU_25410"
"BSU_01440","BSU_28580"
"BSU_01440","BSU_27940"
"BSU_01440","BSU_40500"
"BSU_01440","BSU_15990"
"BSU_01440","BSU_16490"
"BSU_01440","BSU_29660"
"BSU_01440","BSU_37070"
"BSU_01440","BSU_16050"
"BSU_01440","BSU_25550"
"BSU_01440","BSU_01500"
"BSU_01440","BSU_15980"
"BSU_01440","BSU_16680"
"BSU_01440","BSU_27600"
"BSU_01440","BSU_35310"
"BSU_01440","BSU_40910"
"BSU_01440","BSU_01490"
"BSU_01440","BSU_41060"
"BSU_01440","BSU_29740"
"BSU_01440","BSU_16040"
"BSU_01440","BSU_15080"
"BSU_01440","BSU_28860"
"BSU_01440","BSU_28850"
"BSU_01440","BSU_23880"
"BSU_01440","BSU_40890"
"BSU_01020","BSU_01340"
"BSU_01020","BSU_01280"
"BSU_01020","BSU_01220"
"BSU_01020","BSU_01160"
"BSU_01020","BSU_01320"
"BSU_01020","BSU_28850"
"BSU_01020","BSU_01350"
"BSU_01020","BSU_29660"
"BSU_01020","BSU_01500"
"BSU_01020","BSU_15080"
"BSU_01020","BSU_01440"
"BSU_01020","BSU_01240"
"BSU_01020","BSU_01110"
"BSU_01020","BSU_01420"
"BSU_01020","BSU_01310"
"BSU_01020","BSU_01170"
"BSU_01020","BSU_01180"
"BSU_01020","BSU_15980"
"BSU_01020","BSU_15640"
"BSU_01020","BSU_27960"
"BSU_01020","BSU_23880"
"BSU_01020","BSU_24900"
"BSU_01020","BSU_01200"
"BSU_01020","BSU_01100"
"BSU_01020","BSU_41060"
"BSU_01020","BSU_01400"
"BSU_01020","BSU_01260"
"BSU_01020","BSU_16680"
"BSU_01020","BSU_15820"
"BSU_01020","BSU_01030"
"BSU_01020","BSU_01330"
"BSU_01020","BSU_01250"
"BSU_01020","BSU_16490"
"BSU_01020","BSU_01270"
"BSU_01020","BSU_01210"
"BSU_01020","BSU_25550"
"BSU_01020","BSU_01190"
"BSU_01020","BSU_40910"
"BSU_01020","BSU_40500"
"BSU_01020","BSU_28860"
"BSU_01020","BSU_16040"
"BSU_01020","BSU_01230"
"BSU_01020","BSU_01300"
"BSU_01020","BSU_27940"
"BSU_01020","BSU_40890"
"BSU_01020","BSU_01290"
"BSU_01020","BSU_01410"
"BSU_01020","BSU_37070"
"BSU_01020","BSU_15990"
"BSU_01020","BSU_01490"
"BSU_01020","BSU_01150"
"BSU_01020","BSU_01040"
"BSU_00620","BSU_06710"
"BSU_00620","BSU_26030"
"BSU_00620","BSU_12890"
"BSU_00620","BSU_37030"
"BSU_00620","BSU_15290"
"BSU_00620","BSU_12790"
"BSU_00620","BSU_15150"
"BSU_00620","BSU_15160"
"BSU_00620","BSU_15280"
"BSU_00620","BSU_22320"
"BSU_00620","BSU_10160"
"BSU_00620","BSU_09920"
"BSU_00620","BSU_29610"
"BSU_00620","BSU_26150"
"BSU_00620","BSU_09900"
"BSU_00620","BSU_15240"
"BSU_00620","BSU_14400"
"BSU_00620","BSU_25330"
"BSU_00620","BSU_15390"
"BSU_00620","BSU_14850"
"BSU_14400","BSU_25330"
"BSU_14400","BSU_27070"
"BSU_14400","BSU_27040"
"BSU_14400","BSU_27060"
"BSU_14400","BSU_28010"
"BSU_14400","BSU_17180"
"BSU_14400","BSU_33420"
"BSU_14400","BSU_14880"
"BSU_14400","BSU_15150"
"BSU_14400","BSU_30150"
"BSU_14400","BSU_26150"
"BSU_14400","BSU_29980"
"BSU_14400","BSU_20710"
"BSU_14400","BSU_15160"
"BSU_14400","BSU_15280"
"BSU_14400","BSU_15940"
"BSU_14400","BSU_40360"
"BSU_14400","BSU_14850"
"BSU_14400","BSU_15240"
"BSU_14400","BSU_24300"
"BSU_14400","BSU_36190"
"BSU_14400","BSU_39810"
"BSU_14400","BSU_16340"
"BSU_14400","BSU_18320"
"BSU_14400","BSU_27050"
"BSU_14850","BSU_29610"
"BSU_14850","BSU_28610"
"BSU_14850","BSU_15240"
"BSU_14850","BSU_35250"
"BSU_14850","BSU_15420"
"BSU_14850","BSU_35260"
"BSU_14850","BSU_22320"
"BSU_14850","BSU_15150"
"BSU_14850","BSU_15160"
"BSU_14850","BSU_16800"
"BSU_14850","BSU_25330"
"BSU_14850","BSU_28020"
"BSU_14850","BSU_15280"
"BSU_14850","BSU_15290"
"BSU_14850","BSU_15390"
"BSU_14850","BSU_28010"
"BSU_12890","BSU_33090"
"BSU_12890","BSU_40360"
"BSU_12890","BSU_37030"
"BSU_12890","BSU_13390"
"BSU_12890","BSU_26150"
"BSU_12890","BSU_16340"
"BSU_12890","BSU_14880"
"BSU_12890","BSU_28980"
"BSU_12890","BSU_15240"
"BSU_12890","BSU_40840"
"BSU_12890","BSU_14400"
"BSU_12890","BSU_28020"
"BSU_12890","BSU_33020"
"BSU_12890","BSU_15150"
"BSU_12890","BSU_17180"
"BSU_12890","BSU_15940"
"BSU_12890","BSU_28010"
"BSU_12890","BSU_20710"
"BSU_12890","BSU_37420"
"BSU_12890","BSU_14850"
"BSU_12890","BSU_29980"
"BSU_12890","BSU_30150"
"BSU_12890","BSU_18320"
"BSU_12890","BSU_15160"
"BSU_12890","BSU_24300"
"BSU_12890","BSU_25330"
"BSU_12890","BSU_15280"
"BSU_12890","BSU_39810"
"BSU_12890","BSU_26030"
"BSU_12890","BSU_13060"
"BSU_12890","BSU_36190"
"BSU_12790","BSU_14880"
"BSU_12790","BSU_16430"
"BSU_12790","BSU_37030"
"BSU_12790","BSU_15240"
"BSU_12790","BSU_13390"
"BSU_12790","BSU_31860"
"BSU_12790","BSU_33020"
"BSU_12790","BSU_25330"
"BSU_12790","BSU_15280"
"BSU_12790","BSU_15940"
"BSU_12790","BSU_14400"
"BSU_12790","BSU_36190"
"BSU_12790","BSU_12890"
"BSU_12790","BSU_15150"
"BSU_12790","BSU_26150"
"BSU_12790","BSU_33880"
"BSU_12790","BSU_21820"
"BSU_12790","BSU_40360"
"BSU_12790","BSU_33690"
"BSU_12790","BSU_29190"
"BSU_12790","BSU_13060"
"BSU_12790","BSU_18320"
"BSU_12790","BSU_30150"
"BSU_12790","BSU_15160"
"BSU_10160","BSU_39810"
"BSU_10160","BSU_12790"
"BSU_10160","BSU_16340"
"BSU_10160","BSU_18320"
"BSU_10160","BSU_33020"
"BSU_10160","BSU_13060"
"BSU_10160","BSU_20710"
"BSU_10160","BSU_25330"
"BSU_10160","BSU_15280"
"BSU_10160","BSU_37420"
"BSU_10160","BSU_36190"
"BSU_10160","BSU_37030"
"BSU_10160","BSU_40840"
"BSU_10160","BSU_28010"
"BSU_10160","BSU_12890"
"BSU_10160","BSU_33690"
"BSU_10160","BSU_15160"
"BSU_10160","BSU_13390"
"BSU_10160","BSU_14400"
"BSU_10160","BSU_15940"
"BSU_10160","BSU_15150"
"BSU_10160","BSU_26150"
"BSU_10160","BSU_40360"
"BSU_10160","BSU_15240"
"BSU_10160","BSU_30150"
"BSU_15290","BSU_21920"
"BSU_15290","BSU_40400"
"BSU_15290","BSU_28610"
"BSU_15290","BSU_17860"
"BSU_15290","BSU_28000"
"BSU_15290","BSU_23616"
"BSU_15290","BSU_16800"
"BSU_15290","BSU_29610"
"BSU_15290","BSU_15420"
"BSU_15290","BSU_25770"
"BSU_15290","BSU_28220"
"BSU_15290","BSU_35260"
"BSU_15290","BSU_22320"
"BSU_15290","BSU_29740"
"BSU_15290","BSU_26030"
"BSU_15290","BSU_34540"
"BSU_15290","BSU_35250"
"BSU_15290","BSU_15390"
"BSU_15290","BSU_28030"
"BSU_15290","BSU_29630"
"BSU_15240","BSU_25330"
"BSU_15240","BSU_40400"
"BSU_15240","BSU_26030"
"BSU_15240","BSU_37030"
"BSU_15240","BSU_28610"
"BSU_15240","BSU_29610"
"BSU_15240","BSU_15390"
"BSU_15240","BSU_26150"
"BSU_15240","BSU_15290"
"BSU_15240","BSU_22320"
"BSU_15240","BSU_15280"
"BSU_09900","BSU_09890"
"BSU_09900","BSU_12890"
"BSU_09900","BSU_14400"
"BSU_09900","BSU_33420"
"BSU_09900","BSU_15940"
"BSU_09900","BSU_12100"
"BSU_09900","BSU_36190"
"BSU_09900","BSU_37030"
"BSU_09900","BSU_14450"
"BSU_09900","BSU_37420"
"BSU_09900","BSU_10770"
"BSU_09900","BSU_39810"
"BSU_09900","BSU_40360"
"BSU_09900","BSU_39020"
"BSU_09900","BSU_15150"
"BSU_09900","BSU_18320"
"BSU_09900","BSU_33020"
"BSU_09900","BSU_32260"
"BSU_09900","BSU_31240"
"BSU_09900","BSU_13390"
"BSU_09900","BSU_15160"
"BSU_09900","BSU_33690"
"BSU_09900","BSU_30150"
"BSU_09900","BSU_16460"
"BSU_09900","BSU_25330"
"BSU_09900","BSU_15240"
"BSU_09900","BSU_20710"
"BSU_09900","BSU_26150"
"BSU_09900","BSU_17180"
"BSU_09900","BSU_12790"
"BSU_09900","BSU_14880"
"BSU_09900","BSU_15280"
"BSU_09900","BSU_34810"
"BSU_09900","BSU_17320"
"BSU_09900","BSU_10160"
"BSU_09900","BSU_13060"
"BSU_09900","BSU_15850"
"BSU_09900","BSU_33880"
"BSU_09900","BSU_28010"
"BSU_06710","BSU_33020"
"BSU_06710","BSU_12790"
"BSU_06710","BSU_29980"
"BSU_06710","BSU_16340"
"BSU_06710","BSU_28200"
