protein	go_term	degree	norm_score	true_label
Q43125	GO:0005634	62	1.0	1
P14713	GO:0009687	51	0.8225806451612904	1
Q9FR53	GO:0055085	42	0.6774193548387096	0
Q9FR53	GO:0009933	42	0.6774193548387096	0
Q9FR53	GO:0000792	42	0.6774193548387096	0
Q9FR53	GO:0016168	42	0.6774193548387096	0
Q9FR53	GO:0009408	42	0.6774193548387096	0
Q9FR53	GO:0061630	42	0.6774193548387096	0
Q9FR53	GO:0106310	42	0.6774193548387096	1
Q9FR53	GO:0140691	42	0.6774193548387096	0
Q9FR53	GO:0000325	42	0.6774193548387096	0
Q9FR53	GO:0043622	42	0.6774193548387096	0
Q9FR53	GO:0002238	42	0.6774193548387096	0
Q9FR53	GO:0046982	42	0.6774193548387096	0
Q9FR53	GO:0030620	42	0.6774193548387096	0
Q9STM3	GO:0009793	41	0.6612903225806451	0
Q9STM3	GO:0000325	41	0.6612903225806451	0
Q9STM3	GO:0140691	41	0.6612903225806451	0
Q9STM3	GO:0009585	41	0.6612903225806451	0
Q9STM3	GO:0009408	41	0.6612903225806451	1
Q9STM3	GO:0016168	41	0.6612903225806451	0
Q9STM3	GO:0000978	41	0.6612903225806451	0
Q9STM3	GO:0000325	41	0.6612903225806451	0
Q9STM3	GO:0106310	41	0.6612903225806451	0
Q9STM3	GO:0002238	41	0.6612903225806451	0
Q9STM3	GO:0000792	41	0.6612903225806451	0
Q9STM3	GO:0043622	41	0.6612903225806451	0
Q9STM3	GO:0009505	41	0.6612903225806451	0
Q9STM3	GO:0046653	41	0.6612903225806451	0
Q9STM3	GO:0046982	41	0.6612903225806451	0
Q9STM3	GO:0061630	41	0.6612903225806451	0
P18064	GO:0007188	40	0.6451612903225806	1
Q96262	GO:0002238	40	0.6451612903225806	0
Q96262	GO:0016168	40	0.6451612903225806	0
Q96262	GO:0009793	40	0.6451612903225806	0
Q96262	GO:0000325	40	0.6451612903225806	1
Q96262	GO:0030620	40	0.6451612903225806	0
Q96262	GO:0000792	40	0.6451612903225806	0
Q96262	GO:0043622	40	0.6451612903225806	1
Q96262	GO:0009933	40	0.6451612903225806	0
Q96262	GO:0106310	40	0.6451612903225806	0
Q96262	GO:0140691	40	0.6451612903225806	0
Q03250	GO:0009793	39	0.6290322580645161	0
Q8GUI6	GO:0005886	39	0.6290322580645161	0
Q03250	GO:0000325	39	0.6290322580645161	0
Q9XIE6	GO:0042802	39	0.6290322580645161	0
Q03250	GO:0009734	39	0.6290322580645161	0
Q03250	GO:0016168	39	0.6290322580645161	0
Q03250	GO:0009933	39	0.6290322580645161	0
Q7X9V3	GO:0005886	39	0.6290322580645161	0
Q9XIE6	GO:0007165	39	0.6290322580645161	0
Q8GUI6	GO:0005829	39	0.6290322580645161	0
O48847	GO:0009827	39	0.6290322580645161	1
Q9XIE6	GO:0006355	39	0.6290322580645161	0
Q03250	GO:0046982	39	0.6290322580645161	0
Q8GUI6	GO:0000325	39	0.6290322580645161	0
Q9XIE6	GO:0030145	39	0.6290322580645161	0
Q03250	GO:0000792	39	0.6290322580645161	0
Q9XIE6	GO:0009617	39	0.6290322580645161	0
Q8GUI6	GO:0046653	39	0.6290322580645161	0
Q03250	GO:0009408	39	0.6290322580645161	0
Q7X9V3	GO:0005886	39	0.6290322580645161	0
Q03250	GO:0140691	39	0.6290322580645161	1
Q7X9V3	GO:0000325	39	0.6290322580645161	0
Q9XIE6	GO:0009556	39	0.6290322580645161	0
Q9XIE6	GO:0005737	39	0.6290322580645161	0
Q03250	GO:0061630	39	0.6290322580645161	0
Q9XIE6	GO:1901141	39	0.6290322580645161	0
Q9XIE6	GO:0048046	39	0.6290322580645161	0
Q7X9V3	GO:0055085	39	0.6290322580645161	0
Q8GUI6	GO:0009505	39	0.6290322580645161	0
Q9XIE6	GO:0005730	39	0.6290322580645161	0
Q7X9V3	GO:0003723	39	0.6290322580645161	0
Q8GUI6	GO:0009585	39	0.6290322580645161	0
Q7X9V3	GO:0009585	39	0.6290322580645161	0
Q03250	GO:0055085	39	0.6290322580645161	0
Q03250	GO:0106310	39	0.6290322580645161	0
Q8GUI6	GO:0005737	39	0.6290322580645161	0
Q03250	GO:0030620	39	0.6290322580645161	0
Q8GUI6	GO:0005737	39	0.6290322580645161	0
Q03250	GO:0043622	39	0.6290322580645161	0
Q9XIE6	GO:0016192	39	0.6290322580645161	1
Q9XIE6	GO:0031491	39	0.6290322580645161	0
Q8GUI6	GO:0030145	39	0.6290322580645161	0
Q8GUI6	GO:0005886	39	0.6290322580645161	0
Q9XIE6	GO:0005737	39	0.6290322580645161	0
Q9XIE6	GO:0019901	39	0.6290322580645161	0
Q03250	GO:0002238	39	0.6290322580645161	0
Q9XIE6	GO:0003862	39	0.6290322580645161	0
Q9XIE6	GO:0009734	39	0.6290322580645161	0
O48847	GO:0009793	39	0.6290322580645161	1
Q03250	GO:0009585	39	0.6290322580645161	0
Q9XIE6	GO:0005737	39	0.6290322580645161	0
Q9XIE6	GO:0005829	39	0.6290322580645161	0
Q9XIE6	GO:0009735	39	0.6290322580645161	0
Q9XIE6	GO:0003729	39	0.6290322580645161	0
P24100	GO:0004693	38	0.6129032258064516	1
Q9LY00	GO:0009585	38	0.6129032258064516	0
Q9S745	GO:0003723	38	0.6129032258064516	0
Q39024	GO:0000911	38	0.6129032258064516	1
Q9S745	GO:0009734	38	0.6129032258064516	0
Q9S745	GO:0009735	38	0.6129032258064516	0
Q9LY00	GO:0005886	38	0.6129032258064516	0
Q9S745	GO:1901141	38	0.6129032258064516	0
Q9S745	GO:0006355	38	0.6129032258064516	0
Q9S745	GO:0003862	38	0.6129032258064516	0
P24100	GO:0009793	38	0.6129032258064516	1
Q9S745	GO:0006281	38	0.6129032258064516	0
Q9LY00	GO:0000325	38	0.6129032258064516	0
Q9S745	GO:0005886	38	0.6129032258064516	0
Q9S745	GO:0038023	38	0.6129032258064516	0
Q9S745	GO:0009505	38	0.6129032258064516	0
Q9LY00	GO:0061630	38	0.6129032258064516	0
Q9S745	GO:0042254	38	0.6129032258064516	0
Q9LY00	GO:0046982	38	0.6129032258064516	0
Q9S745	GO:0010329	38	0.6129032258064516	0
Q9S745	GO:0009927	38	0.6129032258064516	0
Q9S745	GO:0005730	38	0.6129032258064516	0
Q9S745	GO:0031491	38	0.6129032258064516	0
Q9S745	GO:0048046	38	0.6129032258064516	0
Q9S745	GO:0006357	38	0.6129032258064516	0
Q9LY00	GO:0005886	38	0.6129032258064516	0
Q9LY00	GO:0005737	38	0.6129032258064516	0
Q9LY00	GO:0046653	38	0.6129032258064516	0
Q9S745	GO:0005524	38	0.6129032258064516	0
Q9S745	GO:0005886	38	0.6129032258064516	0
Q9S745	GO:0019901	38	0.6129032258064516	0
Q9S745	GO:0030145	38	0.6129032258064516	0
Q9S745	GO:0042802	38	0.6129032258064516	0
Q9LY00	GO:0009408	38	0.6129032258064516	0
Q9ZR72	GO:0009556	36	0.5806451612903226	0
Q9FPR3	GO:0038023	36	0.5806451612903226	0
Q9FPR3	GO:0005730	36	0.5806451612903226	0
Q9FPR3	GO:0019901	36	0.5806451612903226	0
Q9FPR3	GO:0016192	36	0.5806451612903226	0
Q9FPR3	GO:0000325	36	0.5806451612903226	0
Q9FPR3	GO:0003862	36	0.5806451612903226	0
Q9ZR72	GO:0046982	36	0.5806451612903226	0
Q9FPR3	GO:0009734	36	0.5806451612903226	0
Q9FPR3	GO:0001666	36	0.5806451612903226	0
Q9FPR3	GO:0031491	36	0.5806451612903226	0
Q8RWR1	GO:0009585	36	0.5806451612903226	0
Q9FPR3	GO:0042254	36	0.5806451612903226	0
Q9ZR72	GO:0005737	36	0.5806451612903226	0
Q9FPR3	GO:0009617	36	0.5806451612903226	1
Q9FPR3	GO:0042802	36	0.5806451612903226	0
Q9FPR3	GO:0006355	36	0.5806451612903226	0
Q9FPR3	GO:0006281	36	0.5806451612903226	0
Q8RWR1	GO:0009408	36	0.5806451612903226	0
Q9ZR72	GO:0009408	36	0.5806451612903226	0
Q9ZR72	GO:0005272	36	0.5806451612903226	0
Q8RWR1	GO:0005272	36	0.5806451612903226	0
Q8RWR1	GO:0005886	36	0.5806451612903226	0
Q8RWR1	GO:0009505	36	0.5806451612903226	0
Q9ZR72	GO:0009505	36	0.5806451612903226	0
Q9ZR72	GO:0000325	36	0.5806451612903226	0
Q8RWR1	GO:0046982	36	0.5806451612903226	0
Q9FPR3	GO:0003729	36	0.5806451612903226	0
Q9FPR3	GO:0009927	36	0.5806451612903226	0
Q9ZR72	GO:0000978	36	0.5806451612903226	0
Q8RWR1	GO:0005886	36	0.5806451612903226	0
Q9ZR72	GO:0046653	36	0.5806451612903226	0
Q8RWR1	GO:0000325	36	0.5806451612903226	0
Q8RWR1	GO:0000978	36	0.5806451612903226	0
Q9FPR3	GO:1901141	36	0.5806451612903226	0
Q9ZR72	GO:0006357	36	0.5806451612903226	0
Q9ZR72	GO:0003723	36	0.5806451612903226	0
Q9FPR3	GO:0048046	36	0.5806451612903226	0
Q8RWR1	GO:0003723	36	0.5806451612903226	0
Q940H6	GO:0071244	35	0.5645161290322581	1
O22476	GO:0009791	35	0.5645161290322581	1
Q9ZTZ7	GO:0005886	35	0.5645161290322581	0
Q9ZTZ7	GO:0003729	35	0.5645161290322581	0
Q9ZTZ7	GO:0005524	35	0.5645161290322581	0
Q9ZTZ7	GO:0005737	35	0.5645161290322581	0
Q9ZTZ7	GO:0005737	35	0.5645161290322581	0
Q9ZTZ7	GO:0005886	35	0.5645161290322581	0
Q9ZTZ7	GO:0009556	35	0.5645161290322581	0
