protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
O64888	GO:0005634	21	3616	19	19	0.14074074074074075	0
Q8VZS3	GO:0005515	22	3592	19	19	0.14074074074074075	1
Q8LC83	GO:0009505	127	270	19	19	0.14074074074074075	1
Q9LZV7	GO:0106310	26	461	18	18	0.13333333333333333	0
O81223	GO:0005524	21	1295	18	18	0.13333333333333333	0
Q9ZNV9	GO:0005737	33	2235	18	18	0.13333333333333333	1
P10797	GO:0005634	22	3616	18	18	0.13333333333333333	0
Q8W420	GO:0006355	29	1382	18	18	0.13333333333333333	0
P10797	GO:0005634	22	3616	18	18	0.13333333333333333	0
Q06BH3	GO:0000166	23	1411	18	18	0.13333333333333333	0
Q9LZV7	GO:0004674	26	511	18	18	0.13333333333333333	0
P10797	GO:0005634	22	3616	18	18	0.13333333333333333	0
Q8RUF8	GO:0005739	25	793	18	18	0.13333333333333333	0
P22953	GO:0005737	41	2235	17	17	0.1259259259259259	1
Q8LAS7	GO:0106310	20	461	17	17	0.1259259259259259	0
Q9SN23	GO:0003700	19	1208	17	17	0.1259259259259259	0
Q9LV28	GO:0005737	25	2235	17	17	0.1259259259259259	0
O81223	GO:0004674	21	511	17	17	0.1259259259259259	0
C0LGD8	GO:0005886	31	1616	17	17	0.1259259259259259	0
Q9C7S5	GO:0106310	40	461	17	17	0.1259259259259259	1
Q9C8M9	GO:0004674	31	511	17	17	0.1259259259259259	0
Q9SX52	GO:0005634	24	3616	17	17	0.1259259259259259	0
Q9SN23	GO:0003700	19	1208	17	17	0.1259259259259259	0
Q9ZVH4	GO:0005634	25	3616	17	17	0.1259259259259259	0
O80438	GO:0005634	17	3616	17	17	0.1259259259259259	0
Q8L5W8	GO:0005515	17	3592	17	17	0.1259259259259259	1
O80536	GO:0003700	42	1208	17	17	0.1259259259259259	1
Q9SX52	GO:0005634	24	3616	17	17	0.1259259259259259	0
Q9LD40	GO:0055085	35	427	17	17	0.1259259259259259	1
Q9M7Q5	GO:0005634	21	3616	17	17	0.1259259259259259	1
Q9SX52	GO:0005634	24	3616	17	17	0.1259259259259259	0
Q9SX52	GO:0005634	24	3616	17	17	0.1259259259259259	0
Q8L8A6	GO:0003700	27	1208	17	17	0.1259259259259259	0
Q9S7M2	GO:0006355	28	1382	17	17	0.1259259259259259	0
Q9C9E3	GO:0006355	26	1382	17	17	0.1259259259259259	0
Q94AM1	GO:0005737	29	2235	17	17	0.1259259259259259	0
Q9SW09	GO:0003723	32	521	17	17	0.1259259259259259	1
Q8LAS7	GO:0004674	20	511	17	17	0.1259259259259259	0
Q9SN23	GO:0003700	19	1208	17	17	0.1259259259259259	0
Q9FYG7	GO:0005515	20	3592	17	17	0.1259259259259259	0
Q94AM1	GO:0005737	29	2235	17	17	0.1259259259259259	0
O81223	GO:0004674	21	511	17	17	0.1259259259259259	0
C0LGD8	GO:0005886	31	1616	17	17	0.1259259259259259	0
Q9FYG7	GO:0005515	20	3592	17	17	0.1259259259259259	0
Q9FYG7	GO:0005515	20	3592	17	17	0.1259259259259259	0
Q84TI6	GO:0005737	24	2235	16	16	0.11851851851851852	0
F4HNU8	GO:0003700	16	1208	16	16	0.11851851851851852	0
Q9SJH7	GO:0005737	26	2235	16	16	0.11851851851851852	0
O65282	GO:0005829	21	1563	16	16	0.11851851851851852	0
Q9LNV5	GO:0003700	21	1208	16	16	0.11851851851851852	0
Q8W4J8	GO:0003700	28	1208	16	16	0.11851851851851852	0
P92974	GO:0005829	28	1563	16	16	0.11851851851851852	0
Q9XIC7	GO:0005886	23	1616	16	16	0.11851851851851852	1
Q9SJH7	GO:0005737	26	2235	16	16	0.11851851851851852	0
P48732	GO:0005515	17	3592	16	16	0.11851851851851852	0
Q8LEM7	GO:0004674	20	511	16	16	0.11851851851851852	0
O24616	GO:0006511	73	124	16	16	0.11851851851851852	1
Q9FLL0	GO:0005737	28	2235	16	16	0.11851851851851852	0
Q84TI6	GO:0005737	24	2235	16	16	0.11851851851851852	0
Q84TI6	GO:0005737	24	2235	16	16	0.11851851851851852	0
Q8W4J8	GO:0006355	28	1382	16	16	0.11851851851851852	0
Q8L8A8	GO:0003700	22	1208	16	16	0.11851851851851852	0
Q9C9N3	GO:0005634	17	3616	16	16	0.11851851851851852	0
P48732	GO:0005515	17	3592	16	16	0.11851851851851852	0
Q9LNV5	GO:0006355	21	1382	16	16	0.11851851851851852	0
Q9FLL0	GO:0005737	28	2235	16	16	0.11851851851851852	0
F4HNU8	GO:0003700	16	1208	16	16	0.11851851851851852	0
Q9SN23	GO:0003677	19	1488	16	16	0.11851851851851852	0
Q9C9N3	GO:0005634	17	3616	16	16	0.11851851851851852	0
Q9SIZ2	GO:0005515	25	3592	16	16	0.11851851851851852	0
Q9FGF8	GO:0005515	20	3592	15	15	0.1111111111111111	0
Q9FZB8	GO:0005515	19	3592	15	15	0.1111111111111111	0
Q9LTH4	GO:0005515	19	3592	15	15	0.1111111111111111	0
F4JRR1	GO:0005634	24	3616	15	15	0.1111111111111111	0
C0LGH2	GO:0005515	16	3592	15	15	0.1111111111111111	0
C0LGH3	GO:0005515	16	3592	15	15	0.1111111111111111	0
Q9LE63	GO:0005515	16	3592	15	15	0.1111111111111111	0
A0MEB5	GO:0005829	31	1563	15	15	0.1111111111111111	0
Q8GXL7	GO:0005737	34	2235	15	15	0.1111111111111111	0
F4JRR1	GO:0005634	24	3616	15	15	0.1111111111111111	0
O64483	GO:0106310	34	461	15	15	0.1111111111111111	0
Q9SUP6	GO:0005737	17	2235	15	15	0.1111111111111111	0
Q8LPL5	GO:0005737	27	2235	15	15	0.1111111111111111	0
Q9LTH4	GO:0005515	19	3592	15	15	0.1111111111111111	0
Q9SUP6	GO:0005737	17	2235	15	15	0.1111111111111111	0
Q8LA53	GO:0006355	20	1382	15	15	0.1111111111111111	0
Q9M9X4	GO:0005515	16	3592	15	15	0.1111111111111111	0
Q9LRT1	GO:0106310	39	461	15	15	0.1111111111111111	0
A0MEB5	GO:0005829	31	1563	15	15	0.1111111111111111	0
Q9LE63	GO:0005515	16	3592	15	15	0.1111111111111111	0
Q9SIZ2	GO:0005737	25	2235	15	15	0.1111111111111111	0
Q9SIZ2	GO:0005737	25	2235	15	15	0.1111111111111111	0
F4HNU8	GO:0006355	16	1382	15	15	0.1111111111111111	0
O82491	GO:0005515	24	3592	15	15	0.1111111111111111	0
F4HNU8	GO:0006355	16	1382	15	15	0.1111111111111111	0
Q9SW07	GO:0055085	41	427	15	15	0.1111111111111111	0
O04197	GO:0005634	17	3616	15	15	0.1111111111111111	0
Q9SUP6	GO:0005737	17	2235	15	15	0.1111111111111111	0
Q9SIZ2	GO:0005737	25	2235	15	15	0.1111111111111111	0
O82491	GO:0005515	24	3592	15	15	0.1111111111111111	0
Q9M7Q2	GO:0005737	28	2235	15	15	0.1111111111111111	0
Q9FGP7	GO:0005515	18	3592	15	15	0.1111111111111111	0
Q9FGF8	GO:0005515	20	3592	15	15	0.1111111111111111	0
F4JRR1	GO:0005634	24	3616	15	15	0.1111111111111111	0
C0LGV0	GO:0005515	17	3592	15	15	0.1111111111111111	1
Q9LPN5	GO:0005768	189	229	15	15	0.1111111111111111	1
O04197	GO:0005634	17	3616	15	15	0.1111111111111111	0
Q9FGP7	GO:0005515	18	3592	15	15	0.1111111111111111	0
Q9SQU6	GO:0005634	21	3616	15	15	0.1111111111111111	0
C0LGX3	GO:0004674	40	511	15	15	0.1111111111111111	1
Q9M1A8	GO:0003677	20	1488	15	15	0.1111111111111111	0
A0MEB5	GO:0005829	31	1563	15	15	0.1111111111111111	0
Q9SUP6	GO:0005737	17	2235	15	15	0.1111111111111111	0
Q9SQU6	GO:0005634	21	3616	15	15	0.1111111111111111	0
Q9LE63	GO:0005515	16	3592	15	15	0.1111111111111111	0
Q0WR59	GO:0004674	23	511	15	15	0.1111111111111111	0
Q9M9X4	GO:0005515	16	3592	15	15	0.1111111111111111	0
Q9SQU6	GO:0005634	21	3616	15	15	0.1111111111111111	0
Q9LTH4	GO:0005515	19	3592	15	15	0.1111111111111111	0
Q9SQU6	GO:0005634	21	3616	15	15	0.1111111111111111	0
Q9LE63	GO:0005515	16	3592	15	15	0.1111111111111111	0
Q9M2R1	GO:0016567	16	361	14	14	0.1037037037037037	0
Q39090	GO:0005737	15	2235	14	14	0.1037037037037037	0
Q84JL3	GO:0005634	21	3616	14	14	0.1037037037037037	0
O81445	GO:0005524	24	1295	14	14	0.1037037037037037	0
Q05758	GO:0005737	25	2235	14	14	0.1037037037037037	0
Q39090	GO:0005737	15	2235	14	14	0.1037037037037037	0
Q9LUZ4	GO:0005634	14	3616	14	14	0.1037037037037037	0
Q8GZ13	GO:0005515	16	3592	14	14	0.1037037037037037	1
Q9C688	GO:0005515	15	3592	14	14	0.1037037037037037	0
O64688	GO:0005634	17	3616	14	14	0.1037037037037037	0
O64688	GO:0005634	17	3616	14	14	0.1037037037037037	0
O04351	GO:0006355	14	1382	14	14	0.1037037037037037	0
Q8L7W0	GO:0005634	25	3616	14	14	0.1037037037037037	0
F4IP06	GO:0006355	16	1382	14	14	0.1037037037037037	0
F4IP06	GO:0003700	16	1208	14	14	0.1037037037037037	0
Q8L7W0	GO:0005634	25	3616	14	14	0.1037037037037037	0
Q42347	GO:0000325	36	432	14	14	0.1037037037037037	0
Q8RYD3	GO:0005515	17	3592	14	14	0.1037037037037037	0
Q9LUZ4	GO:0005634	14	3616	14	14	0.1037037037037037	0
Q9C688	GO:0005515	15	3592	14	14	0.1037037037037037	0
Q8LC03	GO:0005515	23	3592	14	14	0.1037037037037037	0
Q5CCK4	GO:0005737	37	2235	14	14	0.1037037037037037	0
Q9SJH0	GO:0005515	17	3592	14	14	0.1037037037037037	0
Q9LTB8	GO:0005524	19	1295	14	14	0.1037037037037037	0
C0LGS3	GO:0004674	28	511	14	14	0.1037037037037037	1
P29381	GO:0005737	22	2235	14	14	0.1037037037037037	0
Q9CAC5	GO:0055085	33	427	14	14	0.1037037037037037	0
Q9C633	GO:0005634	14	3616	14	14	0.1037037037037037	1
O80438	GO:0003677	17	1488	14	14	0.1037037037037037	0
Q8L7W0	GO:0005634	25	3616	14	14	0.1037037037037037	0
Q9C9F0	GO:0005515	14	3592	14	14	0.1037037037037037	0
O22286	GO:0006355	30	1382	14	14	0.1037037037037037	0
Q8H107	GO:1990904	23	340	14	14	0.1037037037037037	0
Q8RYD3	GO:0005515	17	3592	14	14	0.1037037037037037	0
Q9SJH0	GO:0005515	17	3592	14	14	0.1037037037037037	0
Q8L7W0	GO:0005634	25	3616	14	14	0.1037037037037037	0
Q9LTB8	GO:0000166	19	1411	14	14	0.1037037037037037	0
Q8LAD2	GO:0005829	18	1563	14	14	0.1037037037037037	0
O22932	GO:0006355	29	1382	14	14	0.1037037037037037	0
Q42374	GO:0005737	26	2235	14	14	0.1037037037037037	0
Q9LUZ4	GO:0005634	14	3616	14	14	0.1037037037037037	0
Q39264	GO:0003677	16	1488	14	14	0.1037037037037037	0
Q8RYD3	GO:0005515	17	3592	14	14	0.1037037037037037	0
Q9ZP06	GO:0005886	25	1616	14	14	0.1037037037037037	0
Q9C9E3	GO:0003700	26	1208	14	14	0.1037037037037037	0
Q9FNZ4	GO:0006355	17	1382	13	13	0.0962962962962963	0
Q9LZW2	GO:0003700	15	1208	13	13	0.0962962962962963	0
O04351	GO:0003700	14	1208	13	13	0.0962962962962963	0
P27521	GO:0016168	28	22	13	13	0.0962962962962963	1
Q9MAB3	GO:0005829	32	1563	13	13	0.0962962962962963	0
Q8GYX3	GO:0005515	16	3592	13	13	0.0962962962962963	0
Q9FFF9	GO:0005515	13	3592	13	13	0.0962962962962963	0
Q6LA42	GO:0003700	21	1208	13	13	0.0962962962962963	0
Q93Z00	GO:0009737	259	288	13	13	0.0962962962962963	1
Q9SRN0	GO:0005524	24	1295	13	13	0.0962962962962963	0
O04351	GO:0003700	14	1208	13	13	0.0962962962962963	0
O65202	GO:0005739	20	793	13	13	0.0962962962962963	0
Q9SV21	GO:0005634	21	3616	13	13	0.0962962962962963	0
Q9FLQ4	GO:0003729	28	639	13	13	0.0962962962962963	0
Q9SV21	GO:0005634	21	3616	13	13	0.0962962962962963	0
Q9CA46	GO:0003700	16	1208	13	13	0.0962962962962963	1
Q700E3	GO:0005515	17	3592	13	13	0.0962962962962963	0
O04658	GO:0005829	30	1563	13	13	0.0962962962962963	0
Q9FGP6	GO:0005515	13	3592	13	13	0.0962962962962963	0
Q9FGY4	GO:0005634	13	3616	13	13	0.0962962962962963	0
Q9FGP6	GO:0005515	13	3592	13	13	0.0962962962962963	0
Q1G3I2	GO:0006355	15	1382	13	13	0.0962962962962963	0
Q9CA46	GO:0005515	16	3592	13	13	0.0962962962962963	0
Q8VYD2	GO:0003677	20	1488	13	13	0.0962962962962963	0
Q8L8T2	GO:0005886	19	1616	13	13	0.0962962962962963	0
Q9SN12	GO:0005737	24	2235	13	13	0.0962962962962963	0
O23693	GO:0005886	22	1616	13	13	0.0962962962962963	0
P29197	GO:0006457	68	115	13	13	0.0962962962962963	1
Q9ZVN4	GO:0005515	15	3592	13	13	0.0962962962962963	0
Q9SJU5	GO:0005634	13	3616	13	13	0.0962962962962963	1
P0DI11	GO:0006355	13	1382	13	13	0.0962962962962963	0
Q9SN12	GO:0005737	24	2235	13	13	0.0962962962962963	0
P48349	GO:0005886	35	1616	13	13	0.0962962962962963	1
Q9SKP6	GO:0005737	19	2235	13	13	0.0962962962962963	0
Q9SN12	GO:0005737	24	2235	13	13	0.0962962962962963	0
Q9LTJ1	GO:0006355	19	1382	13	13	0.0962962962962963	0
Q8VZ87	GO:0005515	16	3592	13	13	0.0962962962962963	0
P0DI11	GO:0006355	13	1382	13	13	0.0962962962962963	0
Q9SV21	GO:0005634	21	3616	13	13	0.0962962962962963	0
Q9FGY4	GO:0005634	13	3616	13	13	0.0962962962962963	0
O65282	GO:0005737	21	2235	13	13	0.0962962962962963	0
Q9FNZ4	GO:0003677	17	1488	13	13	0.0962962962962963	0
Q8VZ87	GO:0005515	16	3592	13	13	0.0962962962962963	0
Q9SD38	GO:0005515	17	3592	13	13	0.0962962962962963	0
Q9FFF9	GO:0005515	13	3592	13	13	0.0962962962962963	0
Q84JQ4	GO:0005515	23	3592	13	13	0.0962962962962963	0
Q9SKP6	GO:0005737	19	2235	13	13	0.0962962962962963	0
A0MEB5	GO:0005524	31	1295	13	13	0.0962962962962963	0
Q9FGY4	GO:0005634	13	3616	13	13	0.0962962962962963	0
Q9FMC8	GO:0003700	18	1208	13	13	0.0962962962962963	0
A0MEB5	GO:0005524	31	1295	13	13	0.0962962962962963	0
Q9LRY0	GO:0005737	16	2235	13	13	0.0962962962962963	0
Q9LX56	GO:0005515	13	3592	13	13	0.0962962962962963	1
O04658	GO:0005829	30	1563	13	13	0.0962962962962963	0
Q700E3	GO:0005515	17	3592	13	13	0.0962962962962963	0
Q9FGY4	GO:0005634	13	3616	13	13	0.0962962962962963	0
Q9C5R8	GO:0005829	18	1563	13	13	0.0962962962962963	0
Q9SK39	GO:0005886	17	1616	13	13	0.0962962962962963	0
F4HNU8	GO:0005515	16	3592	13	13	0.0962962962962963	0
Q700E3	GO:0005515	17	3592	13	13	0.0962962962962963	0
O65282	GO:0005737	21	2235	13	13	0.0962962962962963	0
O82248	GO:0003700	13	1208	13	13	0.0962962962962963	1
Q8L3Z8	GO:0005737	27	2235	13	13	0.0962962962962963	0
Q9FGY4	GO:0005634	13	3616	13	13	0.0962962962962963	0
Q9FMC8	GO:0003700	18	1208	13	13	0.0962962962962963	0
F4HNU8	GO:0005515	16	3592	13	13	0.0962962962962963	0
Q94BT6	GO:0009734	25	182	13	13	0.0962962962962963	0
O04351	GO:0003700	14	1208	13	13	0.0962962962962963	0
Q8L3Z8	GO:0005737	27	2235	13	13	0.0962962962962963	0
P0DI11	GO:0003700	13	1208	13	13	0.0962962962962963	0
Q9FFF9	GO:0005515	13	3592	13	13	0.0962962962962963	0
Q8L5V0	GO:0003677	17	1488	13	13	0.0962962962962963	0
Q9LZW2	GO:0003700	15	1208	13	13	0.0962962962962963	0
P0DI11	GO:0003700	13	1208	13	13	0.0962962962962963	0
Q0WQX9	GO:0005634	22	3616	12	12	0.08888888888888889	0
Q8LFN2	GO:0007165	30	253	12	12	0.08888888888888889	0
P53497	GO:0016020	17	2579	12	12	0.08888888888888889	0
Q58G47	GO:0003700	19	1208	12	12	0.08888888888888889	0
Q9ZWM9	GO:0005515	14	3592	12	12	0.08888888888888889	0
Q43125	GO:0005634	12	3616	12	12	0.08888888888888889	1
Q9M886	GO:0005634	12	3616	12	12	0.08888888888888889	0
P11035	GO:0005737	18	2235	12	12	0.08888888888888889	0
Q9FRR1	GO:0005515	19	3592	12	12	0.08888888888888889	0
P42752	GO:0005737	28	2235	12	12	0.08888888888888889	1
Q0WQX9	GO:0005634	22	3616	12	12	0.08888888888888889	0
P0DI11	GO:0005515	13	3592	12	12	0.08888888888888889	0
Q9FE78	GO:0005515	18	3592	12	12	0.08888888888888889	0
Q9ZWM9	GO:0005515	14	3592	12	12	0.08888888888888889	0
P0C7Q8	GO:0005634	12	3616	12	12	0.08888888888888889	0
Q9ZWM9	GO:0005515	14	3592	12	12	0.08888888888888889	0
Q0WQX9	GO:0005634	22	3616	12	12	0.08888888888888889	0
Q8LGU6	GO:0016567	17	361	12	12	0.08888888888888889	1
Q39266	GO:0003677	18	1488	12	12	0.08888888888888889	0
Q9SF29	GO:0005515	22	3592	12	12	0.08888888888888889	1
P11035	GO:0005737	18	2235	12	12	0.08888888888888889	0
F4K4L7	GO:0005515	16	3592	12	12	0.08888888888888889	0
F4K4L7	GO:0005515	16	3592	12	12	0.08888888888888889	0
Q9C6V3	GO:0006355	20	1382	12	12	0.08888888888888889	0
Q9XIN0	GO:0005515	17	3592	12	12	0.08888888888888889	0
Q94CK9	GO:0005515	14	3592	12	12	0.08888888888888889	0
Q9SMX3	GO:0005737	16	2235	12	12	0.08888888888888889	0
Q94CK9	GO:0005515	14	3592	12	12	0.08888888888888889	0
Q9LUG5	GO:0003723	33	521	12	12	0.08888888888888889	0
Q9ZQZ8	GO:0003723	31	521	12	12	0.08888888888888889	0
Q9M886	GO:0005634	12	3616	12	12	0.08888888888888889	0
Q9M246	GO:0003677	22	1488	12	12	0.08888888888888889	0
Q0WQX9	GO:0005634	22	3616	12	12	0.08888888888888889	0
Q9LDU5	GO:0003677	24	1488	12	12	0.08888888888888889	0
P0DI11	GO:0005515	13	3592	12	12	0.08888888888888889	0
Q58G47	GO:0003677	19	1488	12	12	0.08888888888888889	0
Q94CK9	GO:0005515	14	3592	12	12	0.08888888888888889	0
Q9XIN0	GO:0005515	17	3592	12	12	0.08888888888888889	0
