protein	go_term	walk	norm_score	true_label
P76142	GO:1905887	0.044999465346336365	0.19195544643050166	1
P37197	GO:0042743	0.044417694211006165	0.1894735459350243	1
P0ABU7	GO:0017038	0.04368852823972702	0.18636284264381378	1
P77493	GO:0019585	0.03900318592786789	0.1663746502102305	1
P32138	GO:1902776	0.03798804432153702	0.16204394299096933	1
P27896	GO:1901699	0.0373678021132946	0.15939792061125962	1
P0AAJ3	GO:0006788	0.03728286549448967	0.15903557153016182	1
P11454	GO:1901336	0.03386026248335838	0.14443436567224702	1
P24183	GO:0036397	0.033276017755270004	0.14194191255440786	1
P0ACB4	GO:0016635	0.032772500067949295	0.1397938499886472	1
P0AC13	GO:0046656	0.03225119784474373	0.13756991661090578	1
P0A988	GO:0006301	0.03205137699842453	0.13671745861261606	1
P0AE12	GO:0106380	0.031956616789102554	0.13631320099963865	1
P08622	GO:0003714	0.03162781521677971	0.13491049685069761	1
P46888	GO:0009651	0.03086596541106701	0.1316603606795304	1
P0A6B7	GO:0019448	0.029707826673984528	0.126719611764985	1
P22564	GO:0034656	0.02918817102909088	0.12450270287381575	1
P0ABA0	GO:0042777	0.029066743329167366	0.1239846787741261	1
P0AB87	GO:0019566	0.02902204915881157	0.12379400846270193	1
P0ABS8	GO:0009360	0.029015302658081055	0.12376522713876036	1
P75869	GO:0031344	0.02901121787726879	0.12374780100861019	1
P28305	GO:0046654	0.028822800144553185	0.12294398996370819	1
P0CF88	GO:0032196	0.028798729181289673	0.12284130055197515	1
P09323	GO:0015764	0.028675483539700508	0.12231552091054972	1
P0A6E6	GO:0042777	0.028558161109685898	0.1218150103497798	1
P51020	GO:0006551	0.028347883373498917	0.12091794209400579	1
P06987	GO:0006547	0.028134198859333992	0.12000634014372898	1
P76234	GO:0051596	0.027819586917757988	0.11866417054083626	1
P09378	GO:0019299	0.026752104982733727	0.11411017364660032	1
P23721	GO:0042819	0.025747090578079224	0.10982267019825862	1
P30177	GO:0042435	0.02567110024392605	0.10949848696445275	1
P52613	GO:0030254	0.025588752701878548	0.10914718317332699	1
P0AD86	GO:0060566	0.02472010627388954	0.10544144071018997	1
P62517	GO:0051274	0.023654017597436905	0.10089338761228432	1
P76440	GO:0019860	0.02337036281824112	0.09968328471394962	1
P00968	GO:0009220	0.023236511275172234	0.09911225911489764	1
P15006	GO:0044355	0.02322857454419136	0.09907840013606961	1
P0AFY8	GO:2000104	0.023060109466314316	0.0983597093402185	1
P0A754	GO:0050136	0.022336021065711975	0.09527066753135605	1
P28629	GO:0006527	0.022174762561917305	0.09458272078363579	1
P07822	GO:0098711	0.02213316224515438	0.09440524919641564	1
Q46897	GO:0051607	0.021130232140421867	0.09012663760381405	1
P75892	GO:0015931	0.02072683535516262	0.08840570196364922	1
P33012	GO:0008156	0.020696476101875305	0.08827618600591208	1
P0ADF8	GO:0016744	0.020602893084287643	0.08787695042405864	1
P0ACD4	GO:0009093	0.02051103301346302	0.08748506512510029	1
P68183	GO:0032879	0.02022481895983219	0.08626404407682199	1
P0A814	GO:0031297	0.02006847783923149	0.08559707543379687	1
P76474	GO:0010039	0.020019561052322388	0.08538839096959093	1
P0AAA9	GO:0050897	0.01952064037322998	0.0832599397532195	1
P09831	GO:0006541	0.019329866394400597	0.08244607669981777	1
P21437	GO:0050308	0.019108109176158905	0.0815000356943331	1
P00903	GO:0009309	0.01872929371893406	0.07988396673888862	1
P33361	GO:0015838	0.01839265041053295	0.07844780886996026	1
P0A7A7	GO:0046474	0.017627233639359474	0.07518245562663732	1
P12758	GO:0030955	0.01738944835960865	0.074168037124599	1
P32125	GO:0043545	0.01732141338288784	0.07387779233213894	1
P0A968	GO:0006275	0.017046084627509117	0.07270320917925396	1
P76399	GO:1990281	0.01701185293495655	0.07255717296406941	1
P75797	GO:0042939	0.016910532489418983	0.07212492865232825	1
P76193	GO:0070008	0.01654653437435627	0.07057207212978142	1
P31979	GO:0030964	0.016353704035282135	0.06974943641441625	1
P00350	GO:0006739	0.01627064123749733	0.06939508126260757	1
P19642	GO:0015766	0.015784544870257378	0.06732133998973085	1
P27303	GO:0009897	0.015580297447741032	0.0664499977240896	1
P0A890	GO:0051189	0.01536960806697607	0.06555117334667256	1
P15254	GO:0006188	0.015348777174949646	0.06546230643990814	1
P0AD61	GO:0046032	0.015218451619148254	0.06490632309547278	1
P24177	GO:0009897	0.015022730454802513	0.06407135479734745	1
P0AD61	GO:0046031	0.014358357526361942	0.061237065847376565	1
P0A752	GO:0043101	0.014292853884398937	0.06095762001108343	1
P61889	GO:0046031	0.014292843639850616	0.06095757630669865	1
P69801	GO:0015149	0.014272928237915039	0.06087261498268335	1
P37387	GO:0015750	0.01413294579833746	0.06027543429590256	1
P06974	GO:0071978	0.014035621657967567	0.05986023866735209	1
P0A7E1	GO:0046112	0.013819149695336819	0.058936745151288814	1
Q46799	GO:1901659	0.013622469268739223	0.05809768453349757	1
P76062	GO:2000143	0.013613649643957615	0.05806005903132656	1
P0AD61	GO:0009154	0.013610576279461384	0.0580469477158921	1
P37627	GO:0046174	0.013541795313358307	0.05775352044959476	1
P06972	GO:0015343	0.01344267837703228	0.05733067655370752	1
P76658	GO:0009226	0.013386943377554417	0.05709290483486652	1
P0AES9	GO:0071468	0.01335019152611494	0.05693611734102571	1
P0A9P4	GO:0098869	0.013278794474899769	0.056631529564105526	1
P46923	GO:0043546	0.013063128106296062	0.05571147280193643	1
P21177	GO:0034440	0.013001031242311	0.055446560660146096	1
P0AAJ8	GO:0016725	0.012033517472445965	0.05131903909886015	1
P31667	GO:0004520	0.011851205490529537	0.05054127586728795	1
P69222	GO:0090079	0.01175305899232626	0.05012257196857729	1
P06959	GO:0033865	0.01160503551363945	0.049491087312868894	1
P0A6A8	GO:0046493	0.011594102717936039	0.04944444678805522	1
P09099	GO:0019200	0.011541783809661865	0.04922124849497592	1
P11868	GO:0046459	0.011468087323009968	0.04890685107023522	1
P31547	GO:1901682	0.011415273882448673	0.04868154304730874	1
P0AEW9	GO:0019200	0.011332244612276554	0.04832733092803207	1
P0AC75	GO:0006664	0.011188575066626072	0.04771442063585583	1
P30011	GO:0072525	0.011166980490088463	0.04762229576586224	1
P62707	GO:0009261	0.011124653741717339	0.04744172514044849	1
P00935	GO:0006534	0.011048978194594383	0.04711888482319318	1
P0A825	GO:0009070	0.010968504473567009	0.04677557496135656	1
P24205	GO:1901271	0.010952973738312721	0.04670931911402775	1
P0AEJ4	GO:0036211	0.010499385185539722	0.04477425980031462	1
P0AGF6	GO:0016832	0.010146042332053185	0.043266859811066476	1
P19317	GO:0051082	0.01006164588034153	0.04290681514298441	1
P36562	GO:0033013	0.009905712679028511	0.04224158672909878	1
P25889	GO:0003954	0.009859244339168072	0.04204334761285562	1
P0AA39	GO:0000154	0.009765366092324257	0.041642852550095304	1
P00959	GO:0043039	0.009581238031387329	0.040857341723039106	1
P0A7V0	GO:0022627	0.009465286508202553	0.04036267960357814	1
P05825	GO:1901618	0.009317141026258469	0.03973067446837825	1
P19318	GO:0042128	0.009046833030879498	0.038577510437162114	1
P0AB98	GO:0009205	0.008997258730232716	0.038366020946078376	1
P04995	GO:0004527	0.008908485993742943	0.037987306559442824	1
Q46801	GO:1901657	0.008834774605929852	0.0376728455646879	1
P77416	GO:0015453	0.008799330331385136	0.037521636339595564	1
P16256	GO:0042887	0.008780132047832012	0.03743973432251497	1
P69910	GO:0016831	0.008657124824821949	0.03691497180131719	1
P0AE67	GO:0009288	0.008621648885309696	0.03676362748994463	1
P07017	GO:0019899	0.008557770401239395	0.0364911147583282	1
P76002	GO:0006952	0.008440260775387287	0.03598980559925454	1
Q47157	GO:0017053	0.008401292376220226	0.035823562065797364	1
P28635	GO:0089718	0.008194188587367535	0.034940034223053855	1
P0A9P6	GO:0010628	0.008075426332652569	0.034433381209659185	1
P76249	GO:0015804	0.00805486086755991	0.034345646643773195	1
P29018	GO:0015804	0.007973181083798409	0.03399719158391002	1
P09152	GO:2001057	0.00796158891171217	0.03394773808596677	1
Q46896	GO:0004536	0.007876300252974033	0.033583887163282825	1
P24232	GO:2001057	0.007820374332368374	0.033345300953634534	1
P09030	GO:0004536	0.007677549030631781	0.03273599230007687	1
P75864	GO:0006364	0.0076657976023852825	0.03268585939760656	1
P0A8T7	GO:0070925	0.007383345626294613	0.031480887791357805	1
P46022	GO:0044085	0.007373262662440538	0.03143787274391806	1
P29745	GO:0008237	0.007349574472755194	0.03133681628692548	1
P08331	GO:1901292	0.007261182181537151	0.03095972492221567	1
P0A6B7	GO:0009605	0.007222482468932867	0.030794627635577533	1
P77718	GO:1901617	0.007188106421381235	0.030647975585880147	1
P0ABQ0	GO:0010181	0.0070616379380226135	0.030108446942315042	1
P0AG48	GO:0015934	0.006825439631938934	0.029100798646791975	1
P0A790	GO:0051604	0.00678196270018816	0.028915321210905027	1
P76298	GO:0030031	0.006509027443826199	0.027750948991555374	1
P09162	GO:0104004	0.006464894395321608	0.027562672488479465	1
P00895	GO:0009072	0.006437172181904316	0.027444406436697686	1
P0AEP7	GO:1901681	0.00636465847492218	0.027135054881836315	1
P76632	GO:0009607	0.006347861140966415	0.027063395583298153	1
P75987	GO:0009268	0.006329359021037817	0.026984463477819756	1
P07018	GO:0040011	0.006291459314525127	0.026822779106320468	1
P77357	GO:0016811	0.006188373547047377	0.026383003734456272	1
Q6BEX0	GO:0015749	0.006068515591323376	0.025871676338452925	1
P06715	GO:0098754	0.006011280231177807	0.02562750391380438	1
P75905	GO:0043708	0.005808171350508928	0.024761018794562724	1
P0ADG7	GO:0009152	0.0057329279370605946	0.024440022007720014	1
P15031	GO:0051649	0.0057219406589865685	0.024393149055041818	1
P16690	GO:0046496	0.005719290114939213	0.02438184153876107	1
P0A7Z0	GO:0019362	0.0056793102994561195	0.024211283190588184	1
P0AFC3	GO:0016651	0.005623777862638235	0.023974375626628096	1
P0C077	GO:0031669	0.005585187114775181	0.023809743195718998	1
P0AAD8	GO:0015101	0.0055832285434007645	0.023801387711973945	1
P0AAX8	GO:0008360	0.005540905520319939	0.02362083297906376	1
P76577	GO:0022603	0.005528924521058798	0.023569720701061753	1
P0A996	GO:1901616	0.005524139851331711	0.023549308766805832	1
P12282	GO:0061695	0.005349331069737673	0.02280355502396022	1
P0A6G3	GO:0019362	0.005343837197870016	0.02278011755433965	1
P24077	GO:1901678	0.005334973800927401	0.022742305315251843	1
P54745	GO:1901264	0.0053121475502848625	0.02264492598626975	1
P37902	GO:0015807	0.0052260723896324635	0.02227771975877235	1
P0A7U7	GO:0071826	0.005211232230067253	0.022214409984290407	1
P37766	GO:0051262	0.005191233474761248	0.022129093065508015	1
P0A6K3	GO:0043022	0.005153888836503029	0.02196977667703871	1
P0A786	GO:0016879	0.0051011741161346436	0.021744889805456486	1
P33371	GO:0000049	0.005088263191282749	0.021689810361254086	1
P0AG16	GO:0009064	0.005023370962589979	0.02141297288210723	1
P0ABC9	GO:0015101	0.0049609350971877575	0.02114661452249322	1
P0DM85	GO:0043021	0.004883337765932083	0.020815575659965484	1
P52614	GO:0001539	0.004816866014152765	0.020531999759310495	1
P32676	GO:0098704	0.0047378684394061565	0.020194987302008298	1
P75905	GO:0007155	0.004695713985711336	0.02001515170488406	1
P46883	GO:0170035	0.004628244321793318	0.01972731859983876	1
P21165	GO:0030145	0.004578903317451477	0.019516824376790275	1
P0ABW9	GO:0048870	0.004563588183373213	0.019451488308104826	1
P25519	GO:0005525	0.0045121400617063046	0.019232004887731958	1
P0A6X7	GO:0006260	0.00450220238417387	0.019189609647930924	1
P0A7M6	GO:0003735	0.004462404176592827	0.01901982605930644	1
P0A7E5	GO:0072527	0.004459567368030548	0.019007723917847844	1
P77213	GO:0006575	0.004444479942321777	0.01894335927844231	1
P36979	GO:0016741	0.004436852410435677	0.018910819377409512	1
P11663	GO:0016836	0.004434933885931969	0.018902634738077698	1
P0AAN3	GO:0005525	0.004430591594427824	0.01888411003861916	1
P0A8N5	GO:0140101	0.004412119276821613	0.01880530507316922	1
P0A873	GO:0140101	0.0044089509174227715	0.018791788498894058	1
P15640	GO:0046390	0.004377662669867277	0.018658309348082415	1
P76407	GO:0006644	0.004354442004114389	0.018559247400286232	1
P0ADV1	GO:0015221	0.004353560972958803	0.01855548882319502	0
P45563	GO:0072522	0.00435257563367486	0.018551285256004215	1
P75863	GO:0070279	0.004284560214728117	0.018261123899187826	1
P39325	GO:0098704	0.004267796408385038	0.018189607633181677	1
P0A7M2	GO:0005840	0.004254166968166828	0.018131462922355734	1
P62707	GO:0046365	0.004232562147080898	0.018039294347977367	1
P0A7R9	GO:0044391	0.004218460991978645	0.017979137248888527	1
P0A930	GO:0022803	0.00419492507353425	0.01787873039797884	1
P77704	GO:0051260	0.004159852862358093	0.017729108436679256	1
P75897	GO:0072527	0.004140359815210104	0.017645948925254718	1
P39176	GO:0071554	0.00395917659625411	0.01687300112226027	1
P0A8Y3	GO:0016791	0.003912163898348808	0.01667243971393486	1
P38038	GO:0044272	0.0039071254432201385	0.016650945102874123	1
P16703	GO:0044272	0.0038857462350279093	0.016559739018242422	1
P76509	GO:0016741	0.0038405382074415684	0.01636687653460887	1
P36680	GO:0022402	0.0038002224173396826	0.016194884881271444	1
P33643	GO:0019843	0.0036991273518651724	0.015763602065995478	1
P69908	GO:0016830	0.003692921018227935	0.015737125155069646	1
P15031	GO:0006873	0.003678307868540287	0.015674783830023204	1
P60716	GO:0044272	0.003674771636724472	0.015659697871021797	1
P76052	GO:0043603	0.003662699367851019	0.015608196226682646	1
P0A930	GO:0000271	0.0036574536934494972	0.015585817595111556	1
P39386	GO:0006873	0.003628593636676669	0.01546269737677461	1
P76264	GO:0006873	0.00360029935836792	0.015341990832415373	1
P0A9I1	GO:0009150	0.003520847298204899	0.015003039489679232	1
P0C960	GO:0000270	0.0035079969093203545	0.014948218298659631	1
P0ABT5	GO:0009451	0.0034739032853394747	0.014802771099388155	1
P0AF67	GO:0009451	0.0034463743213564157	0.014685329471228392	1
P00582	GO:0004518	0.0034308929461985826	0.014619284199571715	1
P06715	GO:0043603	0.0034107137471437454	0.014533197487648286	1
P27241	GO:0005976	0.003409457392990589	0.014527837740823713	1
P0AG93	GO:0033036	0.0033920039422810078	0.014453379375096592	1
P0AFM2	GO:1905039	0.0033744904212653637	0.014378664742749613	1
P10384	GO:0046943	0.003369160695001483	0.01435592753656702	1
P76298	GO:0045184	0.0033584258053451777	0.014310131301004803	1
P0A9E5	GO:0009061	0.0033542602322995663	0.014292360502183748	1
P0A761	GO:1901136	0.0033533135429024696	0.014288321819717346	1
P69212	GO:0015695	0.0033428361639380455	0.014243624153463502	1
P26648	GO:0051301	0.003312032902613282	0.014112214007958679	1
P0AFK0	GO:0006508	0.0032747341319918633	0.013953093295939415	1
P0ABG1	GO:0016779	0.0032729688100516796	0.013945562235816378	1
P41443	GO:0045184	0.0032719802111387253	0.01394134476268496	1
P61889	GO:0016616	0.003263571299612522	0.0139054714090311	1
P25737	GO:1903825	0.003251871094107628	0.013855557028484696	1
P60293	GO:0051301	0.0032441397197544575	0.01382257412391525	1
P23003	GO:0006399	0.00317056430503726	0.013508693205540155	1
P77304	GO:0045184	0.003148969728499651	0.013416568335546568	1
P09835	GO:0035556	0.003130584489554167	0.01333813485736727	1
P0A8F4	GO:0009165	0.0031296995002776384	0.013334359394491029	1
P06971	GO:0005506	0.0031284878496080637	0.01332919035770914	1
P22106	GO:0009063	0.0031200561206787825	0.013293219662470993	1
P07118	GO:0006399	0.003102330258116126	0.013217599157421269	1
P77302	GO:0032561	0.0030988797079771757	0.01320287872600167	1
P22729	GO:0008514	0.0030987318605184555	0.013202247992266755	1
P0AAE5	GO:0005342	0.0030825913418084383	0.013133390740761974	1
P00562	GO:0170038	0.003026203718036413	0.012892834853954099	1
P76417	GO:0015211	0.003018289338797331	0.01285907123014742	0
P00959	GO:0006399	0.0029981243424117565	0.012773045108393801	1
P76639	GO:0035556	0.0029752603732049465	0.012675504867813193	1
P0ABJ6	GO:0009055	0.0029491411987692118	0.012564077558968254	1
P0AB71	GO:0019693	0.002943068975582719	0.012538172778170471	1
P0AEZ9	GO:0032561	0.0029216865077614784	0.012446952787598158	1
P39346	GO:0072329	0.002909800037741661	0.012396243781873909	1
P0AB49	GO:0070887	0.0028772088699042797	0.012257206227943233	1
P0AAH0	GO:0042626	0.002863352419808507	0.01219809306768179	1
P0AFW0	GO:0032774	0.0028185623232275248	0.012007013524291031	1
P75682	GO:0072329	0.0028107105754315853	0.0119735170932004	1
P76251	GO:0043648	0.0027534873224794865	0.011729396319188415	1
P0A9L8	GO:0170034	0.0027480884455144405	0.011706364108408545	1
P0A9F3	GO:0170038	0.0027374867349863052	0.01166113602984849	1
P0A812	GO:0009314	0.002737190341576934	0.011659871582534244	1
P39452	GO:0009165	0.0027249306440353394	0.011607570346609886	1
P32684	GO:0043412	0.0027172043919563293	0.011574609294232829	1
P30843	GO:0032993	0.0026857308112084866	0.01144033949136923	1
P25718	GO:0000023	0.00265509239397943	0.011309632589146799	0
P23895	GO:0070887	0.0026403709780424833	0.011246829388215734	1
P0A769	GO:0042592	0.002624017419293523	0.011177063284163792	1
P77409	GO:0022900	0.0026231880765408278	0.011173525215559432	1
P68688	GO:1901293	0.0026219256687909365	0.011168139643416581	1
P31060	GO:0006281	0.002618960104882717	0.011155488217303798	1
P0AES6	GO:0043232	0.002612544922158122	0.011128120332897307	1
P0A8J8	GO:0006396	0.0025993220042437315	0.011071709891522013	1
P0A9X4	GO:0043229	0.0025616835337132215	0.010911139981834654	1
P0AFB8	GO:0045893	0.0025600905064493418	0.010904343950001125	1
P0AEN8	GO:0005996	0.0025228934828191996	0.01074565730198526	1
P0ADZ4	GO:0006412	0.002517333487048745	0.010721937740426554	1
P0A7F9	GO:0009314	0.002513641957193613	0.010706189262683118	1
P52094	GO:0046942	0.002504972508177161	0.010669204427061743	1
P16869	GO:0022890	0.002496087923645973	0.010631301799359958	1
P27278	GO:0006163	0.0024939351715147495	0.010622117918867	1
P04994	GO:0140097	0.0024599398020654917	0.01047708988437684	1
P0A8Z0	GO:0008610	0.00245735514909029	0.010466063466752752	1
P33647	GO:0065008	0.0024273102171719074	0.010337888439003233	1
P32136	GO:0015291	0.0024139664601534605	0.01028096248454381	1
P11551	GO:0005996	0.002413851674646139	0.010280472796777964	1
P75767	GO:0065008	0.0023922929540276527	0.010188500892131112	1
P0CE47	GO:0046677	0.0023771135602146387	0.010123743906544018	1
P10100	GO:0009279	0.0023704178165644407	0.010095179117963395	1
P0A8Z0	GO:0044255	0.0023668790236115456	0.010080082232865792	1
P76773	GO:0019867	0.002359724370762706	0.010049559686503251	1
P19624	GO:1902444	0.002325644250959158	0.00990417009755717	0
P32131	GO:0070818	0.0023008317220956087	0.00979831708433482	0
P07821	GO:0098739	0.002300443360581994	0.00979666029083901	1
P23883	GO:0045471	0.0022837065625935793	0.009725259245483649	0
P77377	GO:0008610	0.0022673539351671934	0.009655497114557597	1
O32583	GO:1901615	0.002260316861793399	0.009625476175338571	1
P0ABJ6	GO:1990204	0.0022598314099013805	0.00962340518346881	1
P0A9P4	GO:0042592	0.0022538062185049057	0.009597701045528434	1
Q46799	GO:0072521	0.00224406854249537	0.009556159034512112	1
P00903	GO:0008652	0.002223583171144128	0.0094687661574526	1
P17334	GO:0098739	0.0022117060143500566	0.009418096882987243	1
P0ADM8	GO:1901607	0.002197940368205309	0.0093593711025	1
P33594	GO:0015075	0.0021887249313294888	0.009320057021826065	1
P37127	GO:0051539	0.002168442355468869	0.009233529292928932	1
P0AFE4	GO:0015075	0.002156861126422882	0.009184122479214879	1
P06974	GO:0043226	0.0021524601615965366	0.00916534747282532	1
P20966	GO:0098662	0.002142486395314336	0.009122798274396078	1
P37009	GO:0098655	0.0021314197219908237	0.009075586612735826	1
P31675	GO:0098655	0.0021184415090829134	0.009020220110187927	1
P0A7V3	GO:0043226	0.0021065883338451385	0.008969653143714219	1
P0A9N0	GO:0008643	0.0020987731404602528	0.008936312657814742	1
P75901	GO:0098655	0.002081583021208644	0.008862977693432798	1
P77432	GO:1905887	0.002047554822638631	0.008717809606255041	0
P0AB93	GO:0015318	0.002045823959633708	0.008710425551789906	1
P75938	GO:0043228	0.0020434933248907328	0.008700482804252107	1
P76037	GO:0098655	0.002030628267675638	0.00864559903649975	1
P23836	GO:0010557	0.0019957462791353464	0.00849678858616304	1
P60723	GO:1902679	0.0019798933062702417	0.00842915803727656	1
P0AFW0	GO:0010604	0.0019688261672854424	0.008381944389053361	1
P0DMC7	GO:0048522	0.00196848064661026	0.008380470359348456	1
P07639	GO:0008652	0.001960556488484144	0.00834666501771994	1
P09377	GO:0031328	0.0019501923816278577	0.008302450582902375	1
P0AC53	GO:0004616	0.0019153119064867496	0.008153646588895235	0
P0A991	GO:0006753	0.0019087144173681736	0.008125500965095926	1
P64467	GO:1902679	0.0019036878366023302	0.008104057011390277	1
P0AFE0	GO:0098660	0.00188712147064507	0.008033383048072646	1
P32721	GO:0055052	0.0018609651597216725	0.007921797310832873	1
P0A6X7	GO:0009893	0.0018530960660427809	0.007888226880272556	1
P0AEU3	GO:0098657	0.0018489458598196507	0.007870521638028673	1
P19323	GO:0001067	0.0018439965788275003	0.00784940745377183	1
P0AG18	GO:0006753	0.001817016047425568	0.007734305500120087	1
P45769	GO:0016887	0.001814505085349083	0.0077235934560819855	1
P76149	GO:0170039	0.0017942318227142096	0.007637105458443745	1
P0AAH8	GO:0016887	0.0017933381022885442	0.007633292747512292	1
P38038	GO:0170033	0.001793173491023481	0.0076325904975113705	1
P0ACC9	GO:0170033	0.0017920599784702063	0.00762784012887006	1
P23878	GO:0055052	0.0017703649355098605	0.007535286657921173	1
P0DMC9	GO:0048522	0.0017652057576924562	0.007513277030417044	1
P08368	GO:0001067	0.0017590154893696308	0.007486868655912801	1
P0AAK7	GO:0051540	0.0017508143791928887	0.007451881805972975	1
P69924	GO:0006753	0.0017430795123800635	0.007418884002181443	1
P75989	GO:0045892	0.001737763755954802	0.007396206392887188	1
P07648	GO:0006259	0.0017251978861168027	0.007342598991826746	1
P0ABU2	GO:0016887	0.001723850262351334	0.00733684987866503	1
P0A8L1	GO:0170039	0.0017157553229480982	0.007302315965076575	1
P0A9E5	GO:0048522	0.0017142026918008924	0.007295692267578492	1
P02921	GO:0006812	0.0017094917129725218	0.007275594706908556	1
P39404	GO:0048522	0.0017022420652210712	0.007244666901705313	1
P0A6T9	GO:0170033	0.0016902049537748098	0.007193315242868482	1
P0A9U3	GO:0016887	0.001686877803876996	0.007179121250629206	1
P04036	GO:0009014	0.0016854946734383702	0.007173220662042963	0
P0A6T5	GO:0008270	0.0016813691472634673	0.007155620707635145	1
P0AFB8	GO:0003690	0.0016772127710282803	0.007137889143432245	1
P24186	GO:0016053	0.001677091233432293	0.0071373706505037	1
P68646	GO:0051540	0.0016557376366108656	0.0070462738268339525	1
P0A9F9	GO:0001067	0.0016540202777832747	0.007038947382694212	1
P0ACR0	GO:0048522	0.0016436736332252622	0.00699480744398707	1
P0A825	GO:0008270	0.0016395363491028547	0.006977157328864899	1
P60422	GO:0043933	0.0016246456652879715	0.006913632012303466	1
P31806	GO:0006753	0.001618910231627524	0.006889164013155377	1
P0ACH8	GO:0001067	0.0016171039314940572	0.006881458135493214	1
P37326	GO:0006259	0.0016158949583768845	0.006876300521448256	1
P00350	GO:0006091	0.0016032480634748936	0.006822347458435451	1
P37766	GO:0065003	0.0015887694898992777	0.006760580250080003	1
P25524	GO:0008270	0.0015841223066672683	0.006740754848533479	1
P07109	GO:0098533	0.0015819885302335024	0.0067316519204805155	1
P40191	GO:0090407	0.0015799684915691614	0.006723034210426775	1
P0ACC9	GO:0016053	0.0015781503170728683	0.006715277675409525	1
