protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
P76108	GO:0030288	190	182	43	43	0.22631578947368422	1
P0A6K3	GO:0005829	56	916	41	41	0.21578947368421053	1
P0A800	GO:0050794	84	526	40	40	0.21052631578947367	1
P0ADZ4	GO:0065007	101	638	38	38	0.2	1
P0A9X1	GO:0050896	190	768	36	36	0.18947368421052632	1
P0AGE0	GO:0006139	42	572	35	35	0.18421052631578946	1
P06710-1	GO:0005515	38	1464	35	35	0.18421052631578946	0
P15043	GO:0043170	38	712	35	35	0.18421052631578946	1
P15043	GO:0044238	38	1282	35	35	0.18421052631578946	1
P0A9S7	GO:1903825	190	82	34	34	0.17894736842105263	1
Q47005	GO:0009892	531	207	34	34	0.17894736842105263	1
P31547	GO:0046942	191	117	33	33	0.1736842105263158	1
P07658	GO:0110165	37	2391	33	33	0.1736842105263158	1
P0A8T7	GO:0006355	94	344	33	33	0.1736842105263158	1
P0A8V2	GO:2001141	98	344	33	33	0.1736842105263158	1
P33591	GO:0000041	191	75	32	32	0.16842105263157894	1
P33594	GO:0098662	193	122	32	32	0.16842105263157894	1
P06972	GO:0098662	191	122	32	32	0.16842105263157894	1
P10408	GO:0097159	61	1241	32	32	0.16842105263157894	1
P0ACG8	GO:0044249	38	590	31	31	0.1631578947368421	0
P0ACG8	GO:0009059	38	343	31	31	0.1631578947368421	0
P0A988-1	GO:0003824	41	1682	30	30	0.15789473684210525	0
P0A988-1	GO:0003824	41	1682	30	30	0.15789473684210525	0
P00579	GO:0010556	32	406	28	28	0.14736842105263157	1
P23862	GO:0005515	31	1464	27	27	0.14210526315789473	1
P16432	GO:0045333	35	89	27	27	0.14210526315789473	1
P10443	GO:0003676	35	593	27	27	0.14210526315789473	1
P36659	GO:0005829	34	916	26	26	0.1368421052631579	0
P68191	GO:0032991	26	928	25	25	0.13157894736842105	0
P0AEF8	GO:0035672	190	30	25	25	0.13157894736842105	1
P0AD49	GO:0005575	25	2514	25	25	0.13157894736842105	1
P0AGB6	GO:0003674	25	2773	25	25	0.13157894736842105	1
P37388	GO:0008643	191	111	25	25	0.13157894736842105	1
P06710-1	GO:0003824	38	1682	24	24	0.12631578947368421	0
P37180	GO:0009061	25	67	24	24	0.12631578947368421	1
P23367	GO:0043170	26	712	24	24	0.12631578947368421	1
P0AE70	GO:0110001	23	24	23	23	0.12105263157894737	1
P52130	GO:0050789	23	606	23	23	0.12105263157894737	1
P69346	GO:0080090	23	423	23	23	0.12105263157894737	1
P52129	GO:0006355	24	344	23	23	0.12105263157894737	1
P36659	GO:0016043	34	380	22	22	0.11578947368421053	0
P36659	GO:0044237	34	1171	22	22	0.11578947368421053	0
P23886	GO:0072348	191	34	22	22	0.11578947368421053	1
P0A8Q6	GO:0043167	33	1189	21	21	0.11052631578947368	0
P24183	GO:0032991	22	928	21	21	0.11052631578947368	1
P52130	GO:0097159	23	1241	20	20	0.10526315789473684	0
P0A7G2	GO:1901564	20	783	20	20	0.10526315789473684	0
P0ABZ1	GO:0043226	30	124	20	20	0.10526315789473684	1
P0A8A8	GO:0003676	23	593	20	20	0.10526315789473684	0
P37180	GO:0044281	25	779	20	20	0.10526315789473684	0
P0A7G2	GO:0044237	20	1171	20	20	0.10526315789473684	0
P52130	GO:0003676	23	593	20	20	0.10526315789473684	0
P52130	GO:0097159	23	1241	20	20	0.10526315789473684	0
P0A8A8	GO:0097159	23	1241	20	20	0.10526315789473684	0
P0A7G2	GO:0019538	20	239	20	20	0.10526315789473684	0
P52130	GO:0097159	23	1241	20	20	0.10526315789473684	0
P0A7G2	GO:0005488	20	2220	20	20	0.10526315789473684	1
P0A7G2	GO:1901564	20	783	20	20	0.10526315789473684	0
P66817	GO:0009059	26	343	19	19	0.1	0
P0A8Q6	GO:0097159	33	1241	19	19	0.1	0
P77747	GO:0008150	20	2778	19	19	0.1	1
P0A8Q6	GO:0097159	33	1241	19	19	0.1	0
P66817	GO:0009059	26	343	19	19	0.1	0
P0A7G2	GO:0032991	20	928	19	19	0.1	0
P36659	GO:1901564	34	783	19	19	0.1	0
P36659	GO:1901564	34	783	19	19	0.1	0
P69346	GO:0003676	23	593	19	19	0.1	1
P0AEW1	GO:0015944	20	20	18	18	0.09473684210526316	1
P16431	GO:0009326	27	20	18	18	0.09473684210526316	1
P0A7G2	GO:0097159	20	1241	18	18	0.09473684210526316	0
P0A7G2	GO:0097159	20	1241	18	18	0.09473684210526316	0
P76213	GO:0097159	18	1241	18	18	0.09473684210526316	0
P0A7G2	GO:0097159	20	1241	18	18	0.09473684210526316	0
P16432	GO:0043436	35	471	18	18	0.09473684210526316	1
P16429	GO:0015944	20	20	18	18	0.09473684210526316	1
P76213	GO:0097159	18	1241	18	18	0.09473684210526316	0
P77622	GO:0008104	190	83	18	18	0.09473684210526316	1
P0A7G2	GO:0003676	20	593	18	18	0.09473684210526316	0
P76213	GO:0097159	18	1241	18	18	0.09473684210526316	0
P0A9P0	GO:0044238	23	1282	18	18	0.09473684210526316	1
P0A9X4	GO:1901566	49	461	17	17	0.08947368421052632	1
P77437	GO:0003824	19	1682	17	17	0.08947368421052632	1
P75733	GO:0005575	18	2514	17	17	0.08947368421052632	1
P52130	GO:0031324	23	191	17	17	0.08947368421052632	0
P76213	GO:0003676	18	593	17	17	0.08947368421052632	0
P36659	GO:0009059	34	343	17	17	0.08947368421052632	0
P37388	GO:0015749	191	41	17	17	0.08947368421052632	1
P08365	GO:0048519	24	242	17	17	0.08947368421052632	0
P0AE72	GO:0048519	22	242	16	16	0.08421052631578947	0
P67701	GO:0031324	23	191	16	16	0.08421052631578947	0
P0AE72	GO:0009892	22	207	16	16	0.08421052631578947	0
P03961	GO:0015075	194	123	16	16	0.08421052631578947	1
P0AE06	GO:0050896	20	768	16	16	0.08421052631578947	1
P67701	GO:0009892	23	207	16	16	0.08421052631578947	0
P67701	GO:0010605	23	205	16	16	0.08421052631578947	0
P75830	GO:1902495	18	283	16	16	0.08421052631578947	1
P0AFF0	GO:0044237	16	1171	15	15	0.07894736842105263	1
P0A8Q6	GO:0044237	33	1171	15	15	0.07894736842105263	0
P0A8Q6	GO:0043168	33	664	15	15	0.07894736842105263	0
P0A7G6	GO:1902494	36	326	15	15	0.07894736842105263	1
P0A8Q6	GO:0043168	33	664	15	15	0.07894736842105263	0
P75767	GO:0036094	19	1262	14	14	0.07368421052631578	0
P68191	GO:0016043	26	380	14	14	0.07368421052631578	0
P37180	GO:0044238	25	1282	14	14	0.07368421052631578	0
P02918	GO:0050793	19	46	14	14	0.07368421052631578	1
P0AFD6	GO:0022900	18	86	14	14	0.07368421052631578	1
P68191	GO:0005515	26	1464	14	14	0.07368421052631578	0
P0A7X3	GO:0000049	99	46	14	14	0.07368421052631578	1
P37180	GO:0044282	25	282	14	14	0.07368421052631578	0
P13445	GO:0005515	16	1464	14	14	0.07368421052631578	1
P0A7Y8	GO:0005515	15	1464	14	14	0.07368421052631578	0
P37180	GO:0044238	25	1282	14	14	0.07368421052631578	0
P37180	GO:0044238	25	1282	14	14	0.07368421052631578	0
P37765	GO:0065007	31	638	14	14	0.07368421052631578	0
P0A7Z4	GO:0009266	105	80	13	13	0.06842105263157895	1
P0A9B2	GO:0005829	22	916	13	13	0.06842105263157895	1
P37765	GO:0010605	31	205	13	13	0.06842105263157895	0
P75799	GO:0035673	190	18	13	13	0.06842105263157895	1
P37765	GO:0048519	31	242	13	13	0.06842105263157895	0
P67701	GO:0090304	23	372	13	13	0.06842105263157895	0
P75767	GO:0043167	19	1189	13	13	0.06842105263157895	0
P0AAS7	GO:0005515	15	1464	13	13	0.06842105263157895	0
P0ABT2	GO:0050896	29	768	13	13	0.06842105263157895	1
P75862	GO:0097159	19	1241	13	13	0.06842105263157895	0
P05055	GO:0050794	25	526	13	13	0.06842105263157895	1
P08957	GO:0090304	14	372	13	13	0.06842105263157895	1
P0A9Y6	GO:0005575	15	2514	13	13	0.06842105263157895	1
P0AFG6	GO:0044238	16	1282	13	13	0.06842105263157895	1
P28630	GO:0030894	45	15	13	13	0.06842105263157895	1
P0A8Q6	GO:0044281	33	779	13	13	0.06842105263157895	0
P06974	GO:0016043	31	380	13	13	0.06842105263157895	0
P77858	GO:0046872	19	715	13	13	0.06842105263157895	0
P0A8Q6	GO:0032991	33	928	13	13	0.06842105263157895	0
P30748	GO:0044238	20	1282	13	13	0.06842105263157895	0
P0AES4	GO:0032991	27	928	13	13	0.06842105263157895	1
P77437	GO:0046872	19	715	13	13	0.06842105263157895	0
P0ABH7	GO:0044237	16	1171	13	13	0.06842105263157895	0
P00956	GO:0006139	18	572	13	13	0.06842105263157895	1
P52130	GO:0044238	23	1282	13	13	0.06842105263157895	0
P0A8Q6	GO:0044281	33	779	13	13	0.06842105263157895	0
P37180	GO:0005515	25	1464	13	13	0.06842105263157895	0
P37765	GO:0009892	31	207	13	13	0.06842105263157895	0
P36659	GO:0043167	34	1189	12	12	0.06315789473684211	0
P02932	GO:0005515	25	1464	12	12	0.06315789473684211	0
P0AAS7	GO:0003824	15	1682	12	12	0.06315789473684211	0
P00490	GO:0090304	17	372	12	12	0.06315789473684211	0
P76194	GO:0044238	19	1282	12	12	0.06315789473684211	0
P76194	GO:0044238	19	1282	12	12	0.06315789473684211	0
P11557	GO:0005575	12	2514	12	12	0.06315789473684211	1
P21513	GO:0031326	43	410	12	12	0.06315789473684211	1
P0A8P8	GO:0005515	15	1464	12	12	0.06315789473684211	0
P16432	GO:0044238	35	1282	12	12	0.06315789473684211	1
P37338	GO:0001067	121	151	12	12	0.06315789473684211	1
P0AC41	GO:0005515	18	1464	12	12	0.06315789473684211	1
P0AAS7	GO:0005737	15	857	12	12	0.06315789473684211	0
P52600	GO:0098567	14	16	12	12	0.06315789473684211	1
P11557	GO:0032991	12	928	12	12	0.06315789473684211	0
P76194	GO:0044238	19	1282	12	12	0.06315789473684211	0
P67697	GO:0044238	22	1282	12	12	0.06315789473684211	0
P02932	GO:0005515	25	1464	12	12	0.06315789473684211	0
P09372	GO:0097159	17	1241	12	12	0.06315789473684211	0
P0AGF2	GO:0044237	20	1171	12	12	0.06315789473684211	0
P0A6S0	GO:0042330	21	36	12	12	0.06315789473684211	0
P23830	GO:0003676	19	593	12	12	0.06315789473684211	0
P15070	GO:0016043	22	380	11	11	0.05789473684210526	0
P0AB18	GO:0005515	16	1464	11	11	0.05789473684210526	0
P0AFC3	GO:0006812	16	166	11	11	0.05789473684210526	1
P30748	GO:0043167	20	1189	11	11	0.05789473684210526	0
P0A8Q6	GO:0016020	33	1153	11	11	0.05789473684210526	0
P0DMC7	GO:2001141	34	344	11	11	0.05789473684210526	1
P09373	GO:0003824	13	1682	11	11	0.05789473684210526	1
P06974	GO:0055085	31	561	11	11	0.05789473684210526	0
P0A799	GO:0044238	13	1282	11	11	0.05789473684210526	1
P23830	GO:0003723	19	172	11	11	0.05789473684210526	0
P69741	GO:0008150	12	2778	11	11	0.05789473684210526	1
P76398	GO:0042221	14	282	11	11	0.05789473684210526	0
P0AGF2	GO:0097159	20	1241	11	11	0.05789473684210526	0
P52600	GO:0005319	14	25	11	11	0.05789473684210526	0
P21499	GO:0006396	41	90	11	11	0.05789473684210526	1
P24181	GO:0046942	13	117	11	11	0.05789473684210526	0
P0C0R7	GO:0097159	11	1241	11	11	0.05789473684210526	0
P13458	GO:0033554	12	342	11	11	0.05789473684210526	1
P0AGF2	GO:0043167	20	1189	11	11	0.05789473684210526	0
P76397	GO:0042221	13	282	11	11	0.05789473684210526	0
P76399	GO:0042221	13	282	11	11	0.05789473684210526	0
P0A8Q6	GO:0016020	33	1153	11	11	0.05789473684210526	0
P07014	GO:0097159	18	1241	11	11	0.05789473684210526	0
P45531	GO:0005515	16	1464	11	11	0.05789473684210526	0
P0A8F8	GO:0032559	35	405	11	11	0.05789473684210526	1
P00956	GO:0005524	18	400	11	11	0.05789473684210526	1
P05042	GO:0005829	14	916	11	11	0.05789473684210526	0
P0AB18	GO:0005515	16	1464	11	11	0.05789473684210526	0
P07014	GO:0097159	18	1241	11	11	0.05789473684210526	0
P0AFE8	GO:0098660	16	140	11	11	0.05789473684210526	1
P0AFD1	GO:0015453	20	27	11	11	0.05789473684210526	1
P0AD65	GO:0016020	11	1153	11	11	0.05789473684210526	1
P0A7G2	GO:0005515	20	1464	11	11	0.05789473684210526	0
P07014	GO:0097159	18	1241	11	11	0.05789473684210526	0
P69054	GO:0005515	16	1464	11	11	0.05789473684210526	0
P0AGF2	GO:1901564	20	783	11	11	0.05789473684210526	0
P0AFE0	GO:0015980	16	102	10	10	0.05263157894736842	0
P04825	GO:0044237	12	1171	10	10	0.05263157894736842	0
P0AE18	GO:0044249	13	590	10	10	0.05263157894736842	0
P77718	GO:0005515	16	1464	10	10	0.05263157894736842	1
P24180	GO:0005515	14	1464	10	10	0.05263157894736842	0
P68191	GO:0080090	26	423	10	10	0.05263157894736842	0
P45530	GO:0044237	15	1171	10	10	0.05263157894736842	0
P45531	GO:0044237	16	1171	10	10	0.05263157894736842	0
P26458	GO:0016020	10	1153	10	10	0.05263157894736842	1
P0A7Z4	GO:0000345	105	11	10	10	0.05263157894736842	1
P0ADS2	GO:0032991	15	928	10	10	0.05263157894736842	0
P0AE18	GO:0009059	13	343	10	10	0.05263157894736842	0
P68191	GO:0065007	26	638	10	10	0.05263157894736842	0
P0A6S0	GO:0005515	21	1464	10	10	0.05263157894736842	0
P69054	GO:0005829	16	916	10	10	0.05263157894736842	0
P07014	GO:0005829	18	916	10	10	0.05263157894736842	0
P75830	GO:1901618	18	25	10	10	0.05263157894736842	0
P52600	GO:1901618	14	25	10	10	0.05263157894736842	0
P0ABB0	GO:0034220	19	149	10	10	0.05263157894736842	1
P05719	GO:0005515	14	1464	10	10	0.05263157894736842	0
P0AE18	GO:0005515	13	1464	10	10	0.05263157894736842	0
Q46865	GO:0140098	24	125	10	10	0.05263157894736842	1
P68699	GO:0006810	11	636	10	10	0.05263157894736842	1
P0C0R7	GO:1901564	11	783	10	10	0.05263157894736842	0
P0AE70	GO:0140640	23	221	10	10	0.05263157894736842	1
P0A9K3	GO:0044238	11	1282	10	10	0.05263157894736842	0
P0A6D0	GO:0060255	67	432	10	10	0.05263157894736842	1
P0ACG8	GO:0065007	38	638	10	10	0.05263157894736842	0
P04825	GO:0044237	12	1171	10	10	0.05263157894736842	0
P0A8P6	GO:0043167	18	1189	10	10	0.05263157894736842	0
P45530	GO:0005515	15	1464	10	10	0.05263157894736842	0
P76194	GO:1901564	19	783	10	10	0.05263157894736842	0
P30748	GO:0043168	20	664	10	10	0.05263157894736842	0
P0C0R7	GO:0005515	11	1464	10	10	0.05263157894736842	0
P05719	GO:0005515	14	1464	10	10	0.05263157894736842	0
P0A6S0	GO:0005515	21	1464	10	10	0.05263157894736842	0
P36659	GO:0043168	34	664	10	10	0.05263157894736842	0
P06710-1	GO:0019219	38	369	10	10	0.05263157894736842	0
P45532	GO:0005515	15	1464	10	10	0.05263157894736842	0
P0AGF2	GO:0016740	20	519	10	10	0.05263157894736842	0
P03007	GO:0051716	33	385	10	10	0.05263157894736842	1
P36659	GO:0043168	34	664	10	10	0.05263157894736842	0
P30748	GO:0043168	20	664	10	10	0.05263157894736842	0
P11350	GO:0005515	11	1464	10	10	0.05263157894736842	0
P0ABZ6	GO:0016020	10	1153	10	10	0.05263157894736842	0
P0AG76	GO:0043167	15	1189	9	9	0.04736842105263158	0
P77319	GO:0032991	12	928	9	9	0.04736842105263158	0
P36659	GO:0032553	34	498	9	9	0.04736842105263158	0
P29131	GO:1901564	22	783	9	9	0.04736842105263158	0
P24181	GO:0005515	13	1464	9	9	0.04736842105263158	0
P0ACA3	GO:0097159	14	1241	9	9	0.04736842105263158	0
P0AG86	GO:0032991	14	928	9	9	0.04736842105263158	0
P52612	GO:0006753	37	148	9	9	0.04736842105263158	1
P09372	GO:0043167	17	1189	9	9	0.04736842105263158	0
P0AG86	GO:0016020	14	1153	9	9	0.04736842105263158	0
P76213	GO:0043168	18	664	9	9	0.04736842105263158	0
P0AB18	GO:0005829	16	916	9	9	0.04736842105263158	0
P0ACA3	GO:0097159	14	1241	9	9	0.04736842105263158	0
P30749	GO:0044281	23	779	9	9	0.04736842105263158	0
P0AAS7	GO:0006139	15	572	9	9	0.04736842105263158	0
A5A618	GO:0045333	9	89	9	9	0.04736842105263158	0
P52613	GO:0042330	12	36	9	9	0.04736842105263158	1
P0ABA6	GO:0034220	11	149	9	9	0.04736842105263158	1
P0ABC0	GO:0044238	9	1282	9	9	0.04736842105263158	0
A5A618	GO:0044237	9	1171	9	9	0.04736842105263158	0
P0AA39	GO:0009059	29	343	9	9	0.04736842105263158	0
P18196	GO:0043167	13	1189	9	9	0.04736842105263158	0
P23862	GO:0065007	31	638	9	9	0.04736842105263158	0
P0AB18	GO:1901564	16	783	9	9	0.04736842105263158	0
P63883	GO:0016020	12	1153	9	9	0.04736842105263158	0
P52130	GO:0043565	23	197	9	9	0.04736842105263158	0
P67697	GO:0043565	22	197	9	9	0.04736842105263158	0
P0AGF2	GO:0044281	20	779	9	9	0.04736842105263158	0
P45531	GO:0005829	16	916	9	9	0.04736842105263158	0
P76398	GO:1901618	14	25	9	9	0.04736842105263158	1
P58034	GO:0032153	10	31	9	9	0.04736842105263158	0
P76194	GO:0016070	19	225	9	9	0.04736842105263158	0
P0ACA3	GO:0097159	14	1241	9	9	0.04736842105263158	0
P06722	GO:0003676	12	593	9	9	0.04736842105263158	1
P0AG11	GO:1990234	19	89	9	9	0.04736842105263158	1
P77499	GO:0003674	9	2773	9	9	0.04736842105263158	1
P18196	GO:0043167	13	1189	9	9	0.04736842105263158	0
P0ABX8	GO:0008150	9	2778	9	9	0.04736842105263158	1
P0ABX2	GO:0005515	18	1464	9	9	0.04736842105263158	0
P0A915	GO:0030288	18	182	9	9	0.04736842105263158	0
P0AG76	GO:1901265	15	639	9	9	0.04736842105263158	0
P0AA16	GO:0010468	56	404	9	9	0.04736842105263158	1
P09372	GO:0043167	17	1189	9	9	0.04736842105263158	0
P45532	GO:1901564	15	783	9	9	0.04736842105263158	0
P29131	GO:0065007	22	638	9	9	0.04736842105263158	0
A5A618	GO:0003824	9	1682	9	9	0.04736842105263158	0
P0ABB4	GO:0009058	14	758	9	9	0.04736842105263158	1
P30749	GO:0044281	23	779	9	9	0.04736842105263158	0
P52647	GO:0044238	15	1282	9	9	0.04736842105263158	0
P76213	GO:0000166	18	639	9	9	0.04736842105263158	0
P75767	GO:0044238	19	1282	9	9	0.04736842105263158	0
P0AG86	GO:0016020	14	1153	9	9	0.04736842105263158	0
P0AC41	GO:0046872	18	715	9	9	0.04736842105263158	0
P67697	GO:1902679	22	145	9	9	0.04736842105263158	0
P0C0R7	GO:0019538	11	239	9	9	0.04736842105263158	0
P63883	GO:0016020	12	1153	9	9	0.04736842105263158	0
P0C0R7	GO:0003676	11	593	9	9	0.04736842105263158	0
P0A8P8	GO:0043167	15	1189	9	9	0.04736842105263158	0
P0AG76	GO:1901265	15	639	9	9	0.04736842105263158	0
P75862	GO:0003824	19	1682	9	9	0.04736842105263158	0
P0ABC0	GO:0003824	9	1682	9	9	0.04736842105263158	0
P52600	GO:0005515	14	1464	9	9	0.04736842105263158	0
P0A780	GO:0009889	9	412	9	9	0.04736842105263158	1
P36659	GO:0042221	34	282	9	9	0.04736842105263158	0
P76194	GO:0006396	19	90	9	9	0.04736842105263158	0
P76194	GO:0016740	19	519	9	9	0.04736842105263158	0
P75767	GO:0044238	19	1282	9	9	0.04736842105263158	0
P29131	GO:0000270	22	71	9	9	0.04736842105263158	0
P67701	GO:0051253	23	149	9	9	0.04736842105263158	0
P0A6Z1	GO:0071840	16	394	9	9	0.04736842105263158	1
P76397	GO:0005515	13	1464	9	9	0.04736842105263158	0
P29131	GO:0043167	22	1189	8	8	0.042105263157894736	0
P29131	GO:0097159	22	1241	8	8	0.042105263157894736	0
P29131	GO:0043167	22	1189	8	8	0.042105263157894736	0
P60723	GO:0034654	112	230	8	8	0.042105263157894736	1
P24255	GO:0050794	14	526	8	8	0.042105263157894736	1
P45530	GO:0003824	15	1682	8	8	0.042105263157894736	0
P45531	GO:0003824	16	1682	8	8	0.042105263157894736	0
P29131	GO:0097159	22	1241	8	8	0.042105263157894736	0
P0AG30	GO:0009058	24	758	8	8	0.042105263157894736	1
P0A8Q6	GO:0032553	33	498	8	8	0.042105263157894736	0
P0A6L9	GO:0036094	9	1262	8	8	0.042105263157894736	0
P0A8Q6	GO:0050789	33	606	8	8	0.042105263157894736	0
P0A6S3	GO:0005515	14	1464	8	8	0.042105263157894736	0
P26459	GO:0005515	10	1464	8	8	0.042105263157894736	0
P0AA39	GO:0010605	29	205	8	8	0.042105263157894736	0
P0AC41	GO:0016043	18	380	8	8	0.042105263157894736	0
P0A8Q6	GO:0050789	33	606	8	8	0.042105263157894736	0
P75767	GO:0016020	19	1153	8	8	0.042105263157894736	0
P0ACA3	GO:0009628	14	236	8	8	0.042105263157894736	0
P0ADZ7	GO:0071806	12	39	8	8	0.042105263157894736	1
P75864	GO:0010605	15	205	8	8	0.042105263157894736	0
P66817	GO:0032553	26	498	8	8	0.042105263157894736	0
P0ABH7	GO:0044281	16	779	8	8	0.042105263157894736	0
P27278	GO:0005515	11	1464	8	8	0.042105263157894736	1
P30748	GO:0044281	20	779	8	8	0.042105263157894736	0
P52647	GO:0005737	15	857	8	8	0.042105263157894736	0
P69054	GO:1901265	16	639	8	8	0.042105263157894736	0
P52647	GO:0005515	15	1464	8	8	0.042105263157894736	0
P76194	GO:0044281	19	779	8	8	0.042105263157894736	0
P76298	GO:0046903	22	30	8	8	0.042105263157894736	1
P0AE18	GO:0005737	13	857	8	8	0.042105263157894736	0
P0ACP5	GO:0009987	9	2239	8	8	0.042105263157894736	1
P0ABA6	GO:0006753	11	148	8	8	0.042105263157894736	1
P76194	GO:0043167	19	1189	8	8	0.042105263157894736	0
P30749	GO:1901265	23	639	8	8	0.042105263157894736	0
P30748	GO:0032553	20	498	8	8	0.042105263157894736	0
P76194	GO:0043167	19	1189	8	8	0.042105263157894736	0
P30748	GO:0044281	20	779	8	8	0.042105263157894736	0
P56100	GO:0009055	10	86	8	8	0.042105263157894736	0
A5A618	GO:0009055	9	86	8	8	0.042105263157894736	0
P04949	GO:0005737	14	857	8	8	0.042105263157894736	0
P77173	GO:0065007	21	638	8	8	0.042105263157894736	0
P69411	GO:0051179	15	646	8	8	0.042105263157894736	0
P0ACL5	GO:0044237	18	1171	8	8	0.042105263157894736	0
P21893	GO:0003677	10	422	8	8	0.042105263157894736	0
P0ACA3	GO:0044237	14	1171	8	8	0.042105263157894736	0
P26458	GO:0005515	10	1464	8	8	0.042105263157894736	0
P52614	GO:0032991	16	928	8	8	0.042105263157894736	0
P0AEN4	GO:0050789	19	606	8	8	0.042105263157894736	0
P0A6S0	GO:0009425	21	18	8	8	0.042105263157894736	1
