protein	go_term	degree	norm_score	true_label
P0A8T7	GO:0006355	144	1.0	1
P0A8T7	GO:0044237	144	1.0	1
P52612	GO:0006753	144	1.0	1
P0A8T7	GO:0098743	144	1.0	1
P0A8T7	GO:0098771	144	1.0	1
P0A8V2	GO:2001141	142	0.9861111111111112	1
P0A800	GO:0050794	139	0.9652777777777778	1
P0A7Z4	GO:0009987	136	0.9444444444444444	1
P0A7Z4	GO:0000345	136	0.9444444444444444	1
P0A7Z4	GO:0009266	136	0.9444444444444444	1
P77718	GO:0005515	132	0.9166666666666666	1
P0A796	GO:0009137	131	0.9097222222222222	1
P0A796	GO:0072524	131	0.9097222222222222	1
P60723	GO:0034654	122	0.8472222222222222	1
P0A6D0	GO:0060255	122	0.8472222222222222	1
P0A9M2	GO:0008152	116	0.8055555555555556	1
P0A9M2	GO:0009156	116	0.8055555555555556	1
P32664	GO:0050794	115	0.7986111111111112	1
P32664	GO:0000287	115	0.7986111111111112	1
P0DMC7	GO:2001141	114	0.7916666666666666	1
P09546	GO:0043436	114	0.7916666666666666	1
P69451	GO:0032555	114	0.7916666666666666	1
P0A9M5	GO:0051259	112	0.7777777777777778	1
P0A9M5	GO:0043167	112	0.7777777777777778	1
P0ABB0	GO:0032553	111	0.7708333333333334	1
P0ABB0	GO:0034220	111	0.7708333333333334	1
P0ABB4	GO:0009058	110	0.7638888888888888	1
P0ABA6	GO:0034220	110	0.7638888888888888	1
P0ABA6	GO:0006753	110	0.7638888888888888	1
P29018	GO:0005575	109	0.7569444444444444	1
P77743	GO:0048522	107	0.7430555555555556	1
P77743	GO:0031324	107	0.7430555555555556	1
P77743	GO:0044242	107	0.7430555555555556	1
P0ADG4	GO:0043169	107	0.7430555555555556	1
P0A9M8	GO:0035384	105	0.7291666666666666	1
P0AD61	GO:0009137	105	0.7291666666666666	1
P0AD61	GO:0046872	105	0.7291666666666666	1
P0AD61	GO:0000166	105	0.7291666666666666	1
P0AD61	GO:0009408	105	0.7291666666666666	1
P0A8M3	GO:1901363	105	0.7291666666666666	1
P23886	GO:0072348	105	0.7291666666666666	1
